K03048	0.32167762	0.3284639	0.76900011
K03043	0.30571564	0.34240829	0.77949612
K03040	0.33768329	0.35405768	0.83548015
K03046	0.29724508	0.31872994	0.76536038
K03060	0.31890109	0.31667918	0.75886609
K03010	0.30177614	0.30717289	0.79142254
K03006	0.31890109	0.31667918	0.75886609
K03011	0.29914262	0.3063001	0.73898025
K03008	0.28001482	0.31683777	0.74736017
K03015	0.31890109	0.31667918	0.75886609
K03017	0.28001482	0.31683777	0.74736017
K03013	0.33768329	0.35405768	0.83548015
K03016	0.30571564	0.34240829	0.77949612
K03018	0.30208638	0.29909988	0.72359267
K03020	0.29914262	0.3063001	0.73898025
K03027	0.30208638	0.29909988	0.72359267
K03023	0.32688552	0.32972708	0.78108109
K03026	0.28001482	0.31683777	0.74736017
K14721	0.32167762	0.3284639	0.76900011
K03019	0.29724508	0.31872994	0.76536038
K03022	0.33768329	0.35405768	0.83548015
K03024	0.31890109	0.31667918	0.75886609
K03002	0.29914262	0.3063001	0.73898025
K02999	0.33107458	0.32120873	0.79376753
K03000	0.29413956	0.31416027	0.79186642
K03005	0.32688552	0.32972708	0.78108109
K03004	0.33768329	0.35405768	0.83548015
K03122	0.31791993	0.27462318	0.78821188
K03123	0.31020876	0.26325481	0.76577954
K03124	0.29691483	0.28831719	0.78649585
K03120	0.30542092	0.26638552	0.78415514
K03128	0.32013388	0.29691012	0.8148316
K14649	0.27837848	0.26222374	0.7714441
K14650	0.29245259	0.24711667	0.77647045
K03134	0.2717115	0.26580432	0.75396422
K03130	0.32842853	0.29717652	0.84284092
K03129	0.31302689	0.27529522	0.77588048
K03126	0.29378912	0.24810365	0.7301919
K03131	0.31791993	0.27462318	0.78821188
K14535	0.31849161	0.28658838	0.79446381
K03133	0.29691483	0.28831719	0.78649585
K14651	0.28294402	0.26119737	0.79354197
K03136	0.28847539	0.26483012	0.77233536
K03137	0.32013388	0.29691012	0.8148316
K03138	0.31302689	0.27529522	0.77588048
K03139	0.29245259	0.24711667	0.77647045
K03141	0.31020876	0.26325481	0.76577954
K03142	0.29691483	0.28831719	0.78649585
K03143	0.2717115	0.26580432	0.75396422
K03144	0.29378912	0.24810365	0.7301919
K10843	0.29245259	0.24711667	0.77647045
K10845	0.31849161	0.28658838	0.79446381
K02202	0.30542092	0.26638552	0.78415514
K10842	0.31302689	0.27529522	0.77588048
K06634	0.28441772	0.26851898	0.76872681
K03121	0.32842853	0.29717652	0.84284092
K09035	0.25941369	0.31179675	0.80453362
K04450	0.26501166	0.31528631	0.7832959
K05870	0.25186992	0.31211812	0.78197035
K09052	0.26978894	0.29585237	0.78705725
K10048	0.26501166	0.31528631	0.7832959
K14431	0.26501166	0.31528631	0.7832959
K14432	0.29543107	0.3500308	0.82637095
K04377	0.29198152	0.30794641	0.81853745
K04453	0.26978894	0.29585237	0.78705725
K09113	0.29543107	0.3500308	0.82637095
K08527	0.2875935	0.31159643	0.83479563
K08539	0.30626617	0.33096815	0.82220222
K07292	0.25186992	0.31211812	0.78197035
K08037	0.29444301	0.33830225	0.80569756
K05771	0.25186992	0.31211812	0.78197035
K09187	0.30626617	0.33096815	0.82220222
K07466	0.24995313	0.29450345	0.77041852
K04684	0.2875935	0.31159643	0.83479563
K09299	0.29779343	0.31765317	0.81228604
K08036	0.25941369	0.31179675	0.80453362
K08034	0.28988144	0.32506699	0.78669235
K04682	0.25186992	0.31211812	0.78197035
K07201	0.27336782	0.33895244	0.79749529
K09414	0.29444301	0.33830225	0.80569756
K03211	0.30366695	0.35042357	0.85440773
K02678	0.24995313	0.29450345	0.77041852
K09435	0.29198152	0.30794641	0.81853745
K09436	0.2875935	0.31159643	0.83479563
K05411	0.24949555	0.31357727	0.76434189
K10155	0.27158939	0.29584175	0.740562
K02580	0.28988144	0.32506699	0.78669235
K04469	0.24995313	0.29450345	0.77041852
K04735	0.26111247	0.31863437	0.77961332
K04734	0.29444301	0.33830225	0.80569756
K04446	0.29444301	0.33830225	0.80569756
K11220	0.28251644	0.31563907	0.79485444
K11221	0.30366695	0.35042357	0.85440773
K04692	0.29198152	0.30794641	0.81853745
K11223	0.286952	0.31326592	0.7766434
K11224	0.27336782	0.33895244	0.79749529
K11225	0.24949555	0.31357727	0.76434189
K02620	0.27336782	0.33895244	0.79749529
K04491	0.29444301	0.33830225	0.80569756
K08065	0.26111247	0.31863437	0.77961332
K08066	0.25186992	0.31211812	0.78197035
K06099	0.2552024	0.31206137	0.78227028
K08367	0.2552024	0.31206137	0.78227028
K04681	0.26111247	0.31863437	0.77961332
K04498	0.30626617	0.33096815	0.82220222
K14514	0.28988144	0.32506699	0.78669235
K03704	0.29543107	0.3500308	0.82637095
K12811	0.26233357	0.31991636	0.74654225
K12813	0.28723967	0.32963423	0.75043724
K12815	0.256728	0.31643994	0.76767566
K12816	0.29169817	0.34304771	0.76802778
K12817	0.25845247	0.32323315	0.74310792
K12818	0.24928578	0.31658575	0.74650602
K12819	0.28926475	0.31264334	0.78125296
K12820	0.26233357	0.31991636	0.74654225
K11086	0.26720216	0.30032454	0.75155685
K11087	0.256728	0.31643994	0.76767566
K11096	0.256728	0.31643994	0.76767566
K11088	0.29169817	0.34304771	0.76802778
K11097	0.29169817	0.34304771	0.76802778
K11098	0.25845247	0.32323315	0.74310792
K11099	0.24928578	0.31658575	0.74650602
K11093	0.29261156	0.35490536	0.78767641
K11091	0.26905556	0.30022238	0.70578827
K11095	0.26720216	0.30032454	0.75155685
K12821	0.29261156	0.35490536	0.78767641
K12822	0.28723967	0.32963423	0.75043724
K12823	0.26720216	0.30032454	0.75155685
K12824	0.256728	0.31643994	0.76767566
K11092	0.26233357	0.31991636	0.74654225
K11094	0.28723967	0.32963423	0.75043724
K12825	0.29169817	0.34304771	0.76802778
K12826	0.25845247	0.32323315	0.74310792
K12827	0.24928578	0.31658575	0.74650602
K12828	0.28926475	0.31264334	0.78125296
K12829	0.28483788	0.31636053	0.79697789
K12830	0.29261156	0.35490536	0.78767641
K12831	0.28723967	0.32963423	0.75043724
K12832	0.26720216	0.30032454	0.75155685
K12833	0.256728	0.31643994	0.76767566
K12834	0.29169817	0.34304771	0.76802778
K12835	0.25845247	0.32323315	0.74310792
K12836	0.24928578	0.31658575	0.74650602
K12837	0.28926475	0.31264334	0.78125296
K12838	0.28483788	0.31636053	0.79697789
K12839	0.24740778	0.29890401	0.73548662
K12840	0.28723967	0.32963423	0.75043724
K12841	0.26720216	0.30032454	0.75155685
K12842	0.256728	0.31643994	0.76767566
K12621	0.26905556	0.30022238	0.70578827
K12622	0.26233357	0.31991636	0.74654225
K12623	0.29261156	0.35490536	0.78767641
K12624	0.28723967	0.32963423	0.75043724
K12625	0.26720216	0.30032454	0.75155685
K12626	0.256728	0.31643994	0.76767566
K12627	0.29169817	0.34304771	0.76802778
K12843	0.29169817	0.34304771	0.76802778
K12662	0.256728	0.31643994	0.76767566
K09567	0.25846007	0.32861853	0.76877622
K12844	0.25845247	0.32323315	0.74310792
K12845	0.24928578	0.31658575	0.74650602
K12846	0.28926475	0.31264334	0.78125296
K12847	0.28483788	0.31636053	0.79697789
K11984	0.24740778	0.29890401	0.73548662
K12848	0.24740778	0.29890401	0.73548662
K12849	0.25255713	0.31663466	0.74596719
K12850	0.26720216	0.30032454	0.75155685
K12852	0.29169817	0.34304771	0.76802778
K12854	0.24928578	0.31658575	0.74650602
K12855	0.28926475	0.31264334	0.78125296
K12856	0.28483788	0.31636053	0.79697789
K12857	0.24740778	0.29890401	0.73548662
K12858	0.25255713	0.31663466	0.74596719
K10599	0.25255713	0.31663466	0.74596719
K12860	0.256728	0.31643994	0.76767566
K12861	0.29169817	0.34304771	0.76802778
K12862	0.25845247	0.32323315	0.74310792
K12863	0.24928578	0.31658575	0.74650602
K12864	0.28926475	0.31264334	0.78125296
K03283	0.26720216	0.30032454	0.75155685
K12865	0.28483788	0.31636053	0.79697789
K12866	0.24740778	0.29890401	0.73548662
K06063	0.28723967	0.32963423	0.75043724
K12867	0.25255713	0.31663466	0.74596719
K12868	0.30346988	0.33580256	0.78382638
K12869	0.2932229	0.33199018	0.76387723
K12870	0.29169817	0.34304771	0.76802778
K12733	0.26720216	0.30032454	0.75155685
K09564	0.25255713	0.31663466	0.74596719
K12871	0.25845247	0.32323315	0.74310792
K12872	0.24928578	0.31658575	0.74650602
K12873	0.28926475	0.31264334	0.78125296
K12874	0.28483788	0.31636053	0.79697789
K12875	0.24740778	0.29890401	0.73548662
K13025	0.24695988	0.3179611	0.72954277
K12876	0.25255713	0.31663466	0.74596719
K12877	0.30346988	0.33580256	0.78382638
K12878	0.2932229	0.33199018	0.76387723
K12879	0.25846007	0.32861853	0.76877622
K12880	0.25845247	0.32323315	0.74310792
K12881	0.24928578	0.31658575	0.74650602
K12882	0.28926475	0.31264334	0.78125296
K12883	0.28483788	0.31636053	0.79697789
K12741	0.28723967	0.32963423	0.75043724
K12884	0.24740778	0.29890401	0.73548662
K12885	0.25255713	0.31663466	0.74596719
K12886	0.30346988	0.33580256	0.78382638
K12887	0.2932229	0.33199018	0.76387723
K12888	0.25846007	0.32861853	0.76877622
K12889	0.25772276	0.32494339	0.77012958
K12890	0.24928578	0.31658575	0.74650602
K12891	0.28926475	0.31264334	0.78125296
K12892	0.28483788	0.31636053	0.79697789
K12893	0.24740778	0.29890401	0.73548662
