!!SBtab TableType='Proteomaps' ProteinIdentifier='http://identifiers.org/uniprot/' Condition='Intensity L'
!ProteinIdentifier	!Abundance
O94925	1185702
A8MUS8	3.9937863e+09
P62736	1.4959949e+08
O75223	6816123.3
Q99627	21385802
B8ZZA1;B8ZZQ6;B8ZZW7;H7C2N1;P06454;P06454-2	2.5907418e+08
B8ZZT7;F5GY98;J3KSH8;J3KT51;Q9UK76;Q9UK76-2;Q9UK76-3	1.1723597e+08
Q15370	1.2997059e+08
B8ZZX4;F8WBV5;F8WCJ3;G3XAJ4;O14530;Q8TB70	19205950
B8ZZY2;C9J2I0;P52594;P52594-2;P52594-3;P52594-4	27696302
P13995	7757982
B9A067;C9J406;D6RAW4;H7C463;Q16891;Q16891-2;Q16891-3	1.7847293e+08
P62829	92638593
P26232	12638746
C9IZA0;Q5THN1;Q9Y5Z4;Q9Y5Z4-2	36002905
P55072	4.3551887e+08
Q15008	24367248
Q8WUM4	12644968
Q15233	3.0302677e+08
Q16718	13197945
P43307	38244793
P57723	1.0878014e+08
P51149	17067992
C9J066;H0YDJ4;H0YEL6;H9KV85;Q8N4C6;Q8N4C6-10;Q8N4C6-11;Q8N4C6-2;Q8N4C6-4;Q8N4C6-5;Q8N4C6-7;Q8N4C6-9	1.3545815e+09
P0C0S5	6.2076845e+08
C9J0J7;C9J2N0;C9JQ45;G5E9Q6;P35080-2	98989351
E7ERP6	NaN
P53004	8716515
Q10567	2726672.5
P19338	4.2101022e+08
C9J1K7;C9J2R5;C9J3U9;C9J4E3;C9J5C8;C9JE51;C9JIY7;C9JT42;C9JUT4;C9JXK9;Q93052	14758983
C9J1V9;D6RBD7;D6RCQ0;H0YAH9;H0YAL7;O43324;O43324-2	11137252
P05121	31538922
O43432	413560.82
C9J363;C9J5C3;C9J6F3;C9J932;C9JND6;C9JSA3;F8WDF3;H7C5M9;Q9BUL8	16216622
C9J3C1;C9JBD3;C9JKZ2;H7BZI1;Q02818	48852871
P04792	1.4208036e+09
C9J4A7;Q8TD55;Q8TD55-2	9549475.1
P16278	3453289.8
O75874	49767135
P61513	12773407
O15143	8845608.7
C9J542;P50479;P50479-2	21207041
C9J5E5;C9JBS3;C9JEJ8;C9JES8;C9JHN6;C9JHS7;C9JHZ8;C9JIZ1;C9JK79;C9JKQ5;C9JMQ6;C9JQ82;C9JT62;C9JZI8;H0Y394;H7BZC3;H7C0A4;H7C2D1;H7C3D0;Q00341;Q00341-2;C9J739;C9JHS9	3.0831076e+08
P67809	3.3241955e+08
P11177	38877982
A8MXB9;C9J660;C9JL30;E9PBT8;E9PG02;F8WA42;F8WES7;F8WEV7;F8WEX5;H7C3B2;J3KQJ1;J3QT17;Q8NBJ7;Q8NBJ7-2;Q8NBJ7-3;Q8NBJ7-4;Q8NBJ7-5	10555562
C9J6C5;C9J808;E9PFS2;Q9BYG3	5862196.9
D3DNH0	26042056
P14868	8174675.3
P02585	96697818
Q05682	1.2879059e+09
P13861	13915988
P36543	25934694
F5H6N3	1.8592944e+08
P62256	3308119.7
Q14061	9062075
P62140	7267108.4
P18564	8396868.7
O95721	17371512
P18085	9010589.1
B4DM89;C9JB13;E9PQA7;E9PS77;Q9NW68;Q9NW68-2;Q9NW68-3;Q9NW68-4;Q9NW68-7;Q9NW68-8;Q9NW68-9	1768016.1
Q9UPY8	59800325
C9JB50	2.1221627e+08
O75521	3596519.5
P78330	18853382
C9JBL0;E7EUA7;E9PBK3;E9PHV6;H7BYP4;P23497;P23497-2;P23497-3;P23497-4;P23497-5;P23497-6;P23497-7;Q9H930;Q9H930-1;Q9H930-2;Q9H930-3	5425444.8
C9JCJ9;C9JTK6;J3KQ32;Q9NTK5;Q9NTK5-2;Q9NTK5-3	17426023
P25787	72189216
P62879	NaN
C9JDV8;F8WCR5;H7C2U6;Q9BPW8	3832196.2
Q9UJ70	35941817
C9JEZ4;Q9UKI2	14523643
C9JFC0;C9JPH9;H7BYX5;J3KNT0;Q16658	3.672787e+08
Q13098	1499396
O95817	53025023
Q9Y6G9	25236001
C9J0V6;C9JH18;C9JHT0;C9JHW1;C9JPV7;C9JRZ2;C9JXQ0;E7ESB6;E9PC50;F8WCD5;I1E4Y6;Q6Y7W6;Q6Y7W6-3;Q6Y7W6-4	NaN
P07339	3.1411552e+08
P12110	19189051
C9J0Y3;C9JHJ5;E7EVX2;H0Y6I0;Q13439;Q13439-3;Q13439-4;Q13439-5;Q86W71	5216786.6
Q9UHY1	8811889.7
P21796	5.478972e+08
O95747	21592845
O95777	12118854
Q92734	1.3162424e+08
P56539	14146972
Q13907	8657985.8
P15313	13923031
C9JL85;P58546	1.0462555e+08
Q71UM5	21473887
P31939	26354025
C9JLW8;I3L2L5;I3L317;I3L4Q0;I3L3A7	16305553
P13667	5.4672117e+08
Q92841	70111609
C9JN98;P07093;P07093-2;P07093-3	5175116.8
E9PGQ9	1.748097e+08
P83731	1.4829554e+08
Q16851	83531673
C9JP00;Q9NR56;Q9NR56-2;Q9NR56-3;Q9NR56-4;Q9NR56-5;Q9NR56-6;Q9NR56-7	16181702
C9JP16;O75718	32818592
Q13200	21606020
P05556	26263029
Q13501	16264014
O43707	9.1803251e+08
Q96Q11	6146186
O75348	27934022
C9JRZ6;F8WAR4;F8WD73;G3V1K1;Q9NX63	26756016
P15121	42824112
C9JS55;E5RGS7;H0YBP7;H7C1D1;J3KNH4;Q96JY6;Q96JY6-3;Q96JY6-4	14808991
P10644	90246022
Q12824	NaN
O15144	2.2746038e+08
Q9UDY4	9300133.5
C9JVB6;Q7L0Y3	1186762.7
C9JVY5;Q9Y2D5;Q9Y2D5-4;Q9Y2D5-5;Q9Y2D5-6;Q9Y2D5-7;B1ALY0;C9JA33;C9JZH4;D3YTA4;Q8IXS6;Q8IXS6-2	1.6496103e+08
C9JXX4;P24593	2.2780118e+08
C9JYJ6;H7C4M0;Q4L180;Q4L180-2;Q4L180-3;Q4L180-5;Q4L180-6;Q4L180-7	22952055
Q6P5R6	3673770.3
O15145	1.1185388e+08
P55884	31042900
O60716	45837340
P24534	5.7148485e+08
P18077	44308495
P22392	3.8298695e+08
Q9H2H8	10573722
Q04837	85588285
P07737	3.4313996e+09
P02461	8325410.6
P06744	2.0739991e+08
P02452	4.1138102e+08
P42224	13748110
D3DU85	9337921.3
P63098	38362941
P62910	1.9382508e+08
D3YTJ1;D6RB78;E9PBF5;F5H0X8;F5H7Y0;H0Y8Y3;H0Y929;H0YBI4;Q96HC4;Q96HC4-2;Q96HC4-3;Q96HC4-4	24195074
Q9BW91	5522691.1
Q9H201	13634987
D6R909;D6R9L0;D6R9Z1;D6RAC2;D6RAU2;D6RBD0;D6RDI0;D6REE5;D6RF23;D6RFX4;D6RFZ9;D6RGK8;D6RHH4;D6RHJ5;E9PD14;H0Y8R5;H0Y8W2;H0Y9P0;H0YAF8;H0YAM7;J3KPE3;P63244	1.7972053e+08
D6R918;D6R9T5;D6RA54;D6RBC5;D6RBN5;D6RC55;D6RDI5;D6RDK1;D6RDK6;D6RG39;D6RI08;D6RIT9;D6RIV2;Q9NX40;Q9NX40-2;Q9NX40-3;Q9NX40-4	5736621.9
D6R937;Q12904;Q12904-2	84178006
P09936	1.0984028e+09
D6R973;D6R9V8;D6RAV0;D6RDN0;D6RFH2;H0Y8K3;Q9UKY7;Q9UKY7-2;Q9UKY7-3	80853114
D6R9A4;D6R9X5;D6RAC7;D6RB17;D6RBM9;D6RBR0;D6RBW8;D6RE13;D6REX8;D6RGJ4;Q9UN86;Q9UN86-2	41909094
P26583	33239146
P61247	3.8228941e+08
P14406	27547728
P31943	1.9167939e+08
