YJR086W	K07973		9.49
YDR103W	K11239		0.016
YLR452C	NotMapped		17.907
YIL117C	NotMapped		1.765
YIL015W	K01383		13.797
YKL209C	K05658		0.878
YFL026W	K11213		26.463
YHR005C	K04640		14.836
YPR122W	NotMapped		0.291
YJL170C	NotMapped		2.799
YDR210W-B	NotMapped		84.22
YPL156C	NotMapped		0.212
YLR256W-A	NotMapped		1630.375
YBR072W	K13993		94.86
YGR044C	K09235		1.982
YGL032C	NotMapped		2.823
YLR327C	NotMapped		0.194
YBR083W	K09450		0.737
YJL157C	K06652		2.928
YGR014W	NotMapped		4.554
YBL016W	K04371		8.879
YIL067C	NotMapped		2.404
YDR085C	NotMapped		0.065
YDR306C	NotMapped		1.44
YMR011W	K08139		4.352
YOR212W	K07972		6.357
YBR073W	K10877		12.725
YKR042W	sce_YKR042W		75.364
YGR279C	sce_YGR279C		94.977
YAR073W	NotMapped		0.005
YGR032W	K00706		14.33
YIL055C	NotMapped		0.131
YMR251W-A	NotMapped		1.78
YLR079W	K03085		1.199
YNL261W	K02607		2.266
YIL123W	sce_YIL123W		2.347
YLR303W	K01738		1043.417
YMR305C	sce_YMR305C		69.68
YMR122W-A	NotMapped		0.011
YDR463W	NotMapped		0.209
YLR332W	K11245		0.033
YOR052C	NotMapped		0.211
YDR003W	NotMapped		0.016
YKL109W	NotMapped		0.1
YKL096W	sce_YKL096W		41.122
YLR049C	NotMapped		0.016
YDR342C	K08139		13.937
YDR406W	NotMapped		0.936
YHR084W	K11215		6.197
YOL011W	K13333		8.96
YBR162C	NotMapped		174.31
YCR065W	K09413		0.659
YLR286C	sce_YLR286C		74.169
YGL028C	sce_YGL028C		13.971
YNL036W	NotMapped		3.301
YDR183W	NotMapped		1.514
YOL109W	NotMapped		872.975
YGR243W	NotMapped		0.026
YDL107W	NotMapped		0.218
YDR034C	NotMapped		2.227
YDR184C	NotMapped		0.125
YLR094C	NotMapped		1.267
YBR036C	NotMapped		6.389
YNL058C	NotMapped		0.487
YLR110C	sce_YLR110C		1.783
YJL013C	K06680		1.195
YER103W	K03283		94.95
YPL242C	NotMapped		0.442
YDR423C	K09043		0.315
YHR097C	NotMapped		17.485
YHR152W	K12576		1.157
YNL160W	NotMapped		271.012
YOR152C	NotMapped		0.003
YER124C	NotMapped		0.954
YLR084C	NotMapped		0.105
YBR173C	K11599		0.398
YMR173W	NotMapped		477.991
YJL048C	NotMapped		0.572
YOL082W	NotMapped		1.504
YJL159W	sce_YJL159W		30.316
YDR309C	NotMapped		1.306
YBR071W	NotMapped		1.71
YPR115W	NotMapped		9.935
YCR069W	K01802		3.145
YIR002C	K10896		0.191
YMR001C	K06660		0.018
YNR034W-A	NotMapped		7.241
YPR160W	K00688		65.966
YPR075C	NotMapped		0.297
YIL140W	NotMapped		3.019
YOR153W	K08711		249.896
YJR053W	K02181		0.025
YML058W	NotMapped		39.037
YNL327W	sce_YNL327W		6.863
YKR039W	NotMapped		8.698
YOR372C	NotMapped		0.004
YLR023C	NotMapped		1.31
YOR226C	NotMapped		0.494
YGR108W	K02220		0.54
YLR168C	NotMapped		0.813
YKL164C	sce_YKL164C		25.374
YOL002C	NotMapped		0.226
YGR043C	K00616		1.261
YLR121C	NotMapped		0.002
YNL339C	NotMapped		1.06
YDR262W	NotMapped		5.077
YGL219C	NotMapped		0.077
YOR025W	K11121		0.032
YPL049C	K11241		12.273
YJL158C	sce_YJL158C		142.362
YJR015W	NotMapped		0.688
YLR256W	K09247		5.797
YBR038W	K00698		0.646
YPL042C	K00924		0.627
YMR266W	NotMapped		38.831
YGL186C	NotMapped		0.796
YJR047C	K03263		17.392
YDL160C-A	NotMapped		1.805
YDL222C	NotMapped		0.041
YJR025C	K00452		179.302
YPR017C	NotMapped		0.173
YHR087W	NotMapped		59.084
YDL223C	NotMapped		15.131
YGL021W	NotMapped		0.682
YPL135W	NotMapped		12.815
YHR006W	NotMapped		0.528
YHR057C	K01802		8.933
YJL156C	NotMapped		0.88
YDR461C-A	NotMapped		0.113
YGR282C	sce_YGR282C		169.73
YDR492W	NotMapped		2.41
YBL009W	NotMapped		1.003
YHR154W	NotMapped		11.492
YDR040C	NotMapped		0.007
YDL070W	K11684		37.341
YDR384C	NotMapped		3.663
YJL127C	NotMapped		0.214
YDL240W	NotMapped		2.22
YOL122C	NotMapped		0.139
YPR119W	K02220		1.627
YDR222W	NotMapped		0.93
YOR355W	NotMapped		2.04
YGR055W	NotMapped		2.561
YGL248W	K01120		3.79
YJR085C	NotMapped		12.375
YEL040W	sce_YEL040W		2.073
YIL045W	NotMapped		0.724
YPL034W	NotMapped		0.048
YDL028C	K08866		0.179
YOR301W	NotMapped		3.86
YLR190W	NotMapped		1.289
YMR072W	NotMapped		496.634
YNL192W	K00698		11.498
YKL185W	NotMapped		1.286
YDR113C	K02627		0.867
YNL040W	NotMapped		2.512
YHR106W	K00384		0.716
YNL222W	K15544		2.155
YGR201C	NotMapped		0.02
YJR008W	NotMapped		0.886
YFL047W	NotMapped		24.025
YBR054W	NotMapped		3.215
YLR350W	NotMapped		10.484
YOR059C	NotMapped		0.007
YLL027W	NotMapped		0.329
YGL106W	NotMapped		406.206
YNL065W	NotMapped		2.769
YLR082C	NotMapped		3.125
YJL052W	K00134		597.723
YEL011W	K00700		14.756
YGL060W	NotMapped		1.08
YOR330C	K02332		0.419
YAL061W	K00004		1.467
YKL011C	NotMapped		0.018
YEL001C	NotMapped		30.223
YMR281W	K03434		0.442
YJR092W	NotMapped		17.808
YPL230W	NotMapped		0.027
YDR381C-A	NotMapped		1.922
YDR186C	NotMapped		2.023
YOL086W-A	NotMapped		3.913
YNL155W	NotMapped		10.393
YDR539W	NotMapped		21.666
YPL224C	NotMapped		0.02
YDR038C	NotMapped		47.504
YOL025W	NotMapped		0.348
YGL010W	NotMapped		0.187
YGR092W	K06684		8.363
YBR092C	K01078		48.404
YLR353W	NotMapped		0.078
YGR040W	K04371		6.001
YBR167C	K14526		0.733
YLR211C	NotMapped		0.642
YPL057C	NotMapped		0.345
YPL184C	NotMapped		3.521
YNL052W	K02263		1.275
YDL090C	K05954		3.943
YLR142W	K00318		0.018
YKL051W	NotMapped		0.385
YDR503C	NotMapped		0.775
YLL012W	NotMapped		0.67
YPL265W	NotMapped		34.517
YFR053C	K00844		810.75
YLR120C	K06009		3.658
YLR144C	NotMapped		0.811
YPL119C	K11594		0.846
YOR081C	NotMapped		0.618
YOL019W	NotMapped		4.295
YOR324C	NotMapped		0.517
YER100W	K04554		6.119
YLL062C	NotMapped		0.561
YGL035C	K09467		3.344
YDL181W	NotMapped		41.751
YKL090W	NotMapped		0.479
YOL063C	NotMapped		0.572
YLL028W	K08157		0.882
YMR032W	NotMapped		0.325
YLR407W	NotMapped		1.064
YJR135C	NotMapped		0.141
YLR433C	K04348		18.328
YBR004C	K07542		0.011
YNR032W	K01090		0.259
YOR368W	K02830		0.482
YMR234W	K03469		0.457
YKL189W	NotMapped		1.408
YHL027W	NotMapped		0.888
YHR138C	NotMapped		22.936
YLR105C	K01170		0.604
YMR019W	NotMapped		0.402
YGR106C	NotMapped		4.921
YMR169C	K00129		6.305
YPR049C	K08330		1.86
YLR056W	K09830		28.691
YLR435W	NotMapped		17.049
YNL265C	NotMapped		6.428
YLR126C	NotMapped		2.643
YML091C	K01164		2.557
YOR296W	NotMapped		0.612
YAR027W	NotMapped		3.903
YBL061C	NotMapped		10.994
YAR014C	NotMapped		10.367
YOR008C	K11244		9.871
YGR227W	K03850		0.037
YDL156W	NotMapped		4.131
YPR026W	K01194		0.571
YGL191W	K02266		1.513
YMR154C	NotMapped		0.748
YFR043C	NotMapped		0.758
YJL218W	K00680		4.113
YNL053W	K11240		0.149
YOR156C	NotMapped		0.226
YBR233W	NotMapped		1.79
YER167W	NotMapped		1.939
YGR071C	NotMapped		0.285
YCR095C	NotMapped		0.774
YKR049C	NotMapped		8.408
YAR015W	K01923		149.048
YNL087W	NotMapped		70.058
YPR051W	K00670		2.363
YFL027C	NotMapped		0.344
YKL020C	NotMapped		1.884
YOR256C	NotMapped		1.356
YAL010C	NotMapped		0.071
YGL038C	K05528		22.62
YOR071C	NotMapped		0.019
YOL084W	NotMapped		0.659
YDR485C	K11664		1.812
YDR247W	NotMapped		0.363
YFR022W	NotMapped		0.075
YJR043C	K03504		3.309
YJL097W	K10703		0.103
YBR133C	K02516		7.492
YER067W	NotMapped		33.964
YDR077W	sce_YDR077W		0.756
YOL119C	NotMapped		0.066
YHR179W	K00354		762.367
YDL128W	NotMapped		41.267
YDL002C	K11680		9.172
YPR147C	NotMapped		1.462
YDL204W	sce_YDL204W		11.698
YJR022W	K12627		18.157
YKL035W	K00963		819.999
YBR114W	NotMapped		0.036
YAL062W	K00262		0.007
YPR140W	K13511		1.615
YLR229C	K04393		26.239
YBR264C	K07976		7.008
YDL215C	K00260		17.362
YPL141C	NotMapped		1.316
YPL191C	NotMapped		0.425
YCL047C	NotMapped		6.824
YMR059W	K01170		0.013
YGR041W	NotMapped		1.311
YHR103W	NotMapped		16.05
YGR068C	NotMapped		0.589
YOR269W	NotMapped		0.137
YPL155C	NotMapped		0.009
YBR175W	NotMapped		1.029
YMR172W	NotMapped		0.43
YJR119C	NotMapped		1.513
YKR100C	NotMapped		1.746
YMR284W	K10884		1.326
YMR184W	NotMapped		4.095
YIL047C	NotMapped		4.441
YOL032W	NotMapped		13.366
YKL061W	NotMapped		7.203
YBR078W	sce_YBR078W		450.495
YLR009W	K02896		0.466
YCL035C	NotMapped		203.145
YNL014W	K03235		0.15
YGL082W	NotMapped		16.847
YDL119C	NotMapped		0.003
YLR052W	K11677		9.167
YPL111W	K01476		440.395
YML128C	NotMapped		164.775
YLR438W	K00819		414.27
YDR304C	K03770		326.773
YOR374W	K00128		807.799
YJR104C	K04565		262.533
YOR236W	K00287		6.844
YDR171W	K13993		93.214
YKR010C	NotMapped		3.277
YGR117C	NotMapped		18.54
YPL213W	K11092		2.196
YPL061W	K00128		7128.617
YDR480W	K11242		0.792
YGR143W	NotMapped		0.637
YLR220W	NotMapped		20.433
YLR364W	NotMapped		21.332
YPL070W	NotMapped		1.539
YOL036W	NotMapped		0.008
YER155C	NotMapped		143.266
YKL095W	NotMapped		7.844
YDR286C	NotMapped		1.418
YOL126C	K00026		35.026
YEL061C	NotMapped		12.839
YNL085W	NotMapped		16.03
YKL019W	K05955		1.678
YPL096W	K01456		64.555
YNL015W	NotMapped		458.102
YDR334W	K11681		3.579
YMR298W	NotMapped		7.815
YDR173C	K00328		3.781
YOR038C	NotMapped		3.237
YDR174W	NotMapped		209.494
YLR359W	K01756		372.746
YDR379W	NotMapped		10.219
YOR219C	K08787		3.316
YOL028C	NotMapped		0.071
YGR056W	K11756		7.739
YNL212W	NotMapped		30.994
YGL178W	NotMapped		0.956
YDR205W	NotMapped		0.024
YLR128W	NotMapped		0.542
YNL298W	NotMapped		8.654
YDR046C	NotMapped		1.428
YNL258C	NotMapped		7.78
YKR093W	NotMapped		31.842
YBR111W-A	K11368		4.903
YLR356W	NotMapped		1.429
YNL201C	NotMapped		6.438
YDL135C	NotMapped		124.79
YDL224C	NotMapped		21.739
YEL066W	NotMapped		24.111
YDR308C	NotMapped		11.091
YGR169C	NotMapped		2.072
YDR111C	K00814		1.545
YPL206C	K01126		9.944
YOR274W	K00791		0.509
YER016W	sce_YER016W		2.681
YKL042W	sce_YKL042W		11.767
YBL078C	K08341		17.872
YHR049W	NotMapped		332.53
YGL156W	K01191		9.043
YOR018W	NotMapped		5.483
YIL136W	NotMapped		58.309
YPR168W	NotMapped		1.111
YOR023C	K11370		0.92
YOR265W	NotMapped		211.24
YFL014W	sce_YFL014W		357.449
YIL056W	NotMapped		1.619
YHR201C	K01514		111.547
YDR510W	K12160		389.954
YOR280C	NotMapped		13.398
YGR180C	sce_YGR180C		778.661
YDR201W	sce_YDR201W		4.25
YOR037W	NotMapped		0.392
YFR029W	NotMapped		1.289
YPR081C	K01880		4.768
YDR251W	NotMapped		31.243
YMR291W	NotMapped		19.176
YGR008C	NotMapped		99.027
YMR147W	NotMapped		3.653
YMR015C	K09831		42.198
YGR037C	NotMapped		589.638
YNL173C	NotMapped		47.512
YOR054C	NotMapped		1.377
YMR198W	NotMapped		0.641
YGL139W	NotMapped		10.601
YLR011W	NotMapped		1.191
YDR453C	K03386		11.639
YNL234W	NotMapped		5.567
YBR202W	K02210		2.842
YDR283C	K08860		7.05
YKL084W	NotMapped		1.866
YJL047C	NotMapped		1.053
YLR104W	NotMapped		9.186
YKL103C	K01268		203.959
YGR191W	NotMapped		2.504
YGR021W	NotMapped		0.494
YBR231C	NotMapped		1.977
YNL133C	NotMapped		8.979
YKL184W	K01581		15.164
YBL018C	K14528		0.092
YLL043W	K03441		5.374
YNL042W	NotMapped		1.241
YIL153W	NotMapped		2.981
YBR085C-A	NotMapped		179.03
YER079W	NotMapped		3.188
YNL106C	K01106		2.832
YOR148C	NotMapped		1.414
YGL212W	K08502		3.912
YJR144W	NotMapped		68.771
YHR135C	K00924		8.668
YEL007W	NotMapped		1.995
YIL162W	K01193		8.174
YEL012W	K10576		3.103
YER071C	NotMapped		5.558
YIR021W	NotMapped		0.446
YMR255W	NotMapped		4.839
YHR056C	K11758		7.731
YDR389W	NotMapped		2.082
YDR507C	K06668		64.573
YLR080W	NotMapped		9.392
YDR300C	K00931		124.381
YNL283C	K11244		3.191
YDL003W	K06670		5.938
YKL201C	NotMapped		2.855
YNL286W	K13093		2.993
YBL106C	NotMapped		0.254
YLR417W	K12190		3.825
YLR412W	NotMapped		4.735
YPL075W	NotMapped		0.568
YPL204W	K02218		24.433
YLR357W	K11756		23.847
YMR226C	K00540		798.322
YNL191W	NotMapped		4.343
YOR220W	NotMapped		22.83
YKL146W	NotMapped		0.983
YKR089C	K14674		5.175
YLR395C	K02272		3.116
YFR013W	NotMapped		3.781
YNR018W	NotMapped		32.617
YBR272C	NotMapped		4.761
YDL010W	NotMapped		18.141
YCR052W	K11760		41.672
YDL036C	NotMapped		5.909
YOR104W	NotMapped		1.038
YLR300W	sce_YLR300W		41.176
YIL147C	K11231		3.319
YOL075C	NotMapped		0.287
YPL196W	NotMapped		0.924
YER005W	K01510		1.438
YOL013C	K10601		0.596
YJL196C	K10245		1.793
YCR037C	NotMapped		18.402
YML006C	NotMapped		3.342
YGR189C	sce_YGR189C		21.511
YOL083W	NotMapped		0.173
YPR103W	K02737		20.596
YLR059C	K13288		5.18
YLR323C	K13127		1.785
YER113C	NotMapped		0.299
YLR209C	K03783		86.923
YPL083C	K01170		0.224
YLR193C	NotMapped		0.001
YBR001C	K01194		1.445
YNR048W	NotMapped		2.198
YPL150W	NotMapped		0.554
YDR424C	K10418		71.494
YGR003W	K03869		0.091
YOL146W	K10734		0.093
YNL238W	K01341		2.775
YLR283W	NotMapped		1.57
YML127W	K11763		52.496
YPL046C	K03872		2.747
YOL031C	K14001		27.137
YDR216W	K09466		27.305
YML081W	NotMapped		4.216
YBR082C	K06689		453.904
YDR541C	NotMapped		0.902
YOR326W	NotMapped		170.576
YER042W	K07304		29.631
YML005W	NotMapped		13.585
YNL088W	K03164		111.227
YDL012C	NotMapped		7.035
YGL059W	NotMapped		0.02
YKL064W	NotMapped		0.282
YLR033W	K11766		17.344
YKL104C	K00820		257.462
YNL245C	NotMapped		2.957
YKL121W	NotMapped		0.697
YBR200W	K11237		12.531
YDL106C	K02646		7.542
YOR126C	NotMapped		63.152
YKL072W	NotMapped		0.015
YAL001C	NotMapped		3.27
YJR010W	K00958		2.413
YOR377W	K00664		0.462
YPR113W	K00999		16.921
YOL053W	NotMapped		0.069
YGL240W	K03357		0.43
YGR122W	NotMapped		113.863
YER142C	K01247		3.821
YFL029C	K06667		0.641
YBR169C	K09485		94.8
YPR040W	NotMapped		3.206
YJR096W	NotMapped		32.355
YOR141C	K11673		14.83
YIL131C	NotMapped		2.686
YFL013C	K11675		4.428
YGR203W	NotMapped		5.288
YNL090W	K07975		5.359
YPL214C	K14154		1.634
YNL082W	K10858		0.471
YBL046W	NotMapped		16.596
YOR246C	NotMapped		0.991
YDL104C	K01409		0.312
YHL002W	K04705		43.131
YJL162C	NotMapped		2.389
YPR021C	NotMapped		0.043
YKR038C	K01409		11.046
YGL194C	K11483		0.758
YCL024W	NotMapped		5.025
YOR211C	NotMapped		16.819
YDR045C	K03019		1.699
YJL081C	K11400		17.106
YGL150C	K11665		59.928
YGR049W	NotMapped		0.923
YCR068W	NotMapped		0.088
YOL125W	NotMapped		1.272
YMR008C	K13333		27.999
YER180C-A	NotMapped		0.137
YKL018C-A	NotMapped		2.588
YER075C	K01104		3.828
YPL038W	NotMapped		0.163
YML038C	NotMapped		1.788
YJL198W	NotMapped		9.49
YNL107W	K11341		2.838
YDR109C	NotMapped		2.609
YNL129W	K10524		25.9
YGR126W	NotMapped		2.732
YNL047C	NotMapped		0.595
YOR304C-A	NotMapped		0.174
YKL100C	NotMapped		11.006
YDL159W	K11226		0.915
YCR008W	NotMapped		2.19
YJR051W	NotMapped		56.015
YDR196C	K00859		7.713
YLR001C	NotMapped		1.34
YCR019W	NotMapped		0.769
YGR026W	NotMapped		6.828
YML029W	K14024		3.102
YIL066C	K10807		0.716
YOL060C	NotMapped		9.603
YFR037C	K11762		153.961
YHR199C-A	NotMapped		1.513
YLR262C-A	NotMapped		67.554
YCL033C	NotMapped		5.699
YLR292C	K12274		14.985
YOL141W	NotMapped		2.269
R0040C	NotMapped		42.568
YJL145W	NotMapped		56.356
YDR519W	K09569		44.977
YBL055C	NotMapped		9.555
YGR223C	NotMapped		6.872
YLR177W	NotMapped		0.395
YOR097C	NotMapped		0.899
YLR178C	NotMapped		60.45
YJL044C	NotMapped		4.125
YDR139C	NotMapped		8.504
YBR060C	K02604		3.37
YGR060W	K07750		1.11
YNL267W	K00888		12.997
YJL115W	K10753		17.772
YPR116W	NotMapped		0.165
YDL203C	NotMapped		1.175
YJR082C	K11344		1.76
YIR001C	K14396		24.023
YPL161C	NotMapped		0.697
YOR094W	K07977		7.372
YGR248W	K01057		13.153
YOR289W	NotMapped		14.905
YHL008C	NotMapped		0.72
YGL228W	NotMapped		48.543
YMR140W	NotMapped		25.355
YBR244W	K00432		230.755
YNL293W	NotMapped		7.263
YJR062C	K01463		21.178
YJR075W	K05534		11.583
YBL042C	NotMapped		24.478
YAR028W	NotMapped		2.618
YOR266W	NotMapped		1.345
YLR446W	NotMapped		0.101
YNR049C	NotMapped		3.719
YML046W	K13217		4.885
YKR076W	NotMapped		0.606
YPR056W	K03143		0.358
YDL130W-A	NotMapped		8.752
YBR129C	NotMapped		5.786
YDR195W	K15543		17.045
YJL167W	K00787		1037.868
YOR328W	NotMapped		0.043
YOL135C	NotMapped		19.091
YMR052W	NotMapped		1.102
YMR176W	NotMapped		1.512
YNL115C	NotMapped		1.54
YBR188C	NotMapped		2.01
YMR009W	K08967		2.513
YCR035C	K12586		3.8
YGL256W	K13954		0.998
YFL044C	K13719		2.729
YJL085W	NotMapped		5.217
YFL010C	NotMapped		28.438
YLR057W	K01230		4.018
YDR371W	K01183		0.483
YPR083W	NotMapped		1.271
YCL051W	NotMapped		2.272
YGR110W	K13535		0.024
YGL061C	sce_YGL061C		14.964
YDL089W	NotMapped		3.931
YJR129C	NotMapped		0.523
YEL020C	K12261		0.886
YDR261C	K01210		8.601
YDR118W	K03351		2.627
YBR058C-A	NotMapped		10.486
YPR045C	NotMapped		0.726
YOR283W	K15634		37.077
YDR026C	NotMapped		0.31
YGR281W	NotMapped		17.52
YKL006C-A	K08505		13.421
YER159C	NotMapped		21.874
YEL020W-A	NotMapped		1.215
YMR167W	K08734		2.575
YIL126W	K11786		112.896
YDR439W	K12775		3.411
YDL067C	K02269		29.371
YCR026C	NotMapped		4.799
YDR305C	K01522		10.061
YMR244C-A	NotMapped		9.169
YGR129W	K12868		7.557
YLR026C	K08490		17.389
YMR110C	NotMapped		23.921
YGL018C	K04082		8.988
YKL116C	NotMapped		1.109
YOR034C	NotMapped		0.047
YML034W	NotMapped		17.833
YOR244W	K11304		2.43
YIR005W	K13107		1.974
YOL052C	K01611		106.744
YDR069C	K11839		6.172
YCL032W	NotMapped		4.048
YLR413W	NotMapped		21.373
YGR258C	K10846		0.634
YKL142W	NotMapped		276.54
YKL150W	K00326		244.181
YGL036W	NotMapped		2.312
YNL281W	NotMapped		288.324
YNL157W	NotMapped		24.844
YPR186C	NotMapped		2.182
YDR155C	K01802		6068.677
YER139C	NotMapped		3.405
YLR371W	NotMapped		4.417
YBR077C	NotMapped		24.958
YJL174W	sce_YJL174W		40.801
YDR518W	K09580		113.112
YCR024C	K01893		0.848
YNL249C	NotMapped		1.155
YLR093C	K08564		26.939
YDR052C	K02309		0.719
YKL101W	K02515		6.158
YIL106W	K06685		3.803
YMR020W	K13367		1.648
YGL084C	NotMapped		0.356
YBR042C	NotMapped		0.702
YIL118W	K07975		56.474
YPL128C	NotMapped		15.611
YDR051C	NotMapped		13.216
YLR085C	K11662		0.764
YMR105C	K01835		347.099
YBL080C	K02434		1.22
YJR013W	K05284		0.089
YDR246W	NotMapped		3.303
YKR074W	NotMapped		132.975
YMR074C	NotMapped		149.715
YDR303C	K11758		12.306
YLR321C	K11770		26.39
YMR071C	NotMapped		5.506
YPR073C	K01078		23.714
YNL123W	NotMapped		71.754
YIL159W	NotMapped		0.614
YPR042C	NotMapped		4.154
YLR078C	K08496		53.305
YGR141W	NotMapped		1.12
YJR069C	NotMapped		215.355
YNR027W	K00868		0.042
YGR048W	K14016		15.083
YOR109W	K01106		65.114
YMR300C	K00764		112.067
YDL121C	NotMapped		13.316
YGL253W	K00844		3553.917
YMR134W	NotMapped		7.537
YOL018C	K08489		3.547
YMR225C	NotMapped		5.932
YBL057C	K04794		17.139
YLR247C	NotMapped		1.296
YLR058C	K00600		1618.445
YLR225C	NotMapped		13.84
YMR171C	NotMapped		3.791
YMR091C	K11761		72.259
YIL002W-A	NotMapped		15.885
YFR005C	K12847		0.371
YKL119C	NotMapped		9.578
YBL085W	NotMapped		34.957
YDR190C	K04499		208.06
YGR284C	NotMapped		4.758
YNL127W	NotMapped		2.932
YDL035C	K12762		0.633
YJL217W	NotMapped		26.178
YMR130W	NotMapped		2.638
YGR205W	K15918		89.372
YGL008C	K01535		5923.195
YMR221C	NotMapped		5.419
YOL142W	K03681		5.405
YHR188C	K05292		7.677
YPR127W	K05275		43.385
YGR238C	NotMapped		1.749
YLR387C	NotMapped		6.28
YKL125W	NotMapped		0.215
YKR014C	K07976		213.838
YJL035C	NotMapped		0.668
YKR027W	NotMapped		0.035
YJR052W	NotMapped		0.287
YBR102C	NotMapped		6.626
YLR154C	NotMapped		0.022
YAL033W	K03537		0.662
YJL092W	K03657		0.931
YDL052C	K13509		87.784
YJL141C	K00924		4.164
YNL208W	NotMapped		127.922
YLR199C	K11879		48.969
YKL114C	K10771		42.238
YOL108C	K09102		0.467
YKL112W	K09249		21.024
YBL001C	NotMapped		52.139
YMR197C	K08493		14.24
YER056C	NotMapped		24.127
YER092W	K11679		2.82
YER143W	K11885		35.086
YBR023C	K00698		6.328
YCL036W	NotMapped		1.72
YLR250W	NotMapped		77.126
YKL166C	K04345		35.658
YIL051C	sce_YIL051C		1305.056
YOR122C	K05759		429.13
YPL002C	K12188		0.841
YGR209C	K03671		1503.12
YJR099W	K05609		32.792
YBL074C	K13205		1.158
YHR060W	NotMapped		6.947
YER134C	NotMapped		79.423
YBR030W	NotMapped		6.443
YJL030W	K02537		2.602
YPL232W	K08486		236.782
YKR071C	NotMapped		82.746
YMR145C	K03885		127.453
YDR177W	K04649		175.264
YGL041W-A	NotMapped		15.614
YLR385C	K11683		0.72
YCL040W	K00844		1150.492
YPL017C	K00382		0.02
YNL312W	K10739		10.512
YHR001W	NotMapped		110.853
YLR097C	K10295		0.555
YMR096W	K06215		53.059
YHL024W	NotMapped		0.113
YGL197W	NotMapped		8.655
YLR378C	K10956		0.612
YGL232W	NotMapped		30.194
YHR075C	K13617		1.778
YGL164C	NotMapped		4.836
YNL280C	K00222		7.289
YOR288C	K09584		6.824
