17196	mmu_17196		368571.43
69187	NotMapped		18894.286
12954	K09541		729591.84
11354	NotMapped		22085.429
14077	K08752		23684211
12961	mmu_12961		337142.86
12889	NotMapped		42285.714
12955	K09542		1400000
380684	K04574		188990.83
226180	K07608		32738.095
18039	K04572		397790.06
17189	mmu_17189		5114285.7
12960	NotMapped		25998.286
110187	NotMapped		8715.7143
20617	K04528		170714.29
18823	NotMapped		8555.1429
12962	mmu_12962		131714.29
19194	NotMapped		29714.286
G3UXD0	NotMapped		21592.571
12373	NotMapped		46571.429
21956	K12045		348837.21
70350	NotMapped		13984.857
22349	K05761		162031.44
218038	K12562		3492.4198
21954	K12044		165876.78
66473	K01310		124714.83
19752	K01168		77181.208
11723	NotMapped		348571.43
21924	K05865		383229.81
68416	NotMapped		11698.571
16204	K08755		457812.5
19660	NotMapped		110000
22003	K10373		718309.86
22072	K01312		21415.854
282619	NotMapped		7480
12716	K00933		118899.52
19293	mmu_19293		1882857.1
17906	K10351		1873494
12409	K00081		434426.23
227120	NotMapped		780000
56727	K00469		12462.807
109901	K01326		36151.128
12613	K12298		15291.319
12307	NotMapped		30857.143
12308	NotMapped		57428.571
12970	mmu_12970		68285.714
22227	K08769		23941368
59006	NotMapped		5812
109697	K08779		83532.22
55948	K06644		114516.13
215384	NotMapped		37714.286
13706	K01346		40590.406
26950	NotMapped		51142.857
16618	K01325		2350.2682
18378	NotMapped		18714.571
12797	NotMapped		181142.86
12957	mmu_12957		155428.57
22287	NotMapped		33142.857
16612	K01325		77394.636
14120	K03841		489675.52
17897	K12749		877450.98
22074	NotMapped		81428.571
29818	K09546		145562.13
107753	K10090		219230.77
140781	K17751		189147.29
22004	K10374		4507042.3
12652	mmu_12652		11402.286
69117	NotMapped		52000
21345	NotMapped		2128571.4
76703	K01291		81142.857
18040	K04573		189858.49
17888	K17751		292053.66
14580	K05640		14713.721
233335	K10376		31710.442
18946	K14074		42706.131
20259	K05768		6214.6853
17901	K05738		11223404
23795	NotMapped		138857.14
56370	NotMapped		21094.571
11847	K01476		30508.475
17287	K01395		93306.56
69191	K09581		588235.29
66284	NotMapped		139428.57
17907	K12758		8698224.9
106393	NotMapped		722857.14
18645	K05759		24682.143
53318	NotMapped		10824
22003	K10373		7640845.1
11770	K08753		1.6893939e+08
69060	K14073		41290.323
59290	NotMapped		1004.7143
68738	K01895		1082111.4
20215	NotMapped		17122.857
20618	NotMapped		317142.86
17896	K12750		23483.938
99709	NotMapped		27733.714
21953	K12043		2379120.9
11636	K00939		5206185.6
17075	K06737		12821.905
16855	K10091		90184.049
67041	K01027		3288461.5
67931	NotMapped		23348.571
66283	NotMapped		241142.86
20199	NotMapped		6251.4286
12346	K01672		536398.47
12180	K11426		142040.82
76722	K00933		92840.095
103968	K08768		5067698.3
12865	K02270		15625000
