69187	69187	NotMapped	18894.286
11354	11354	NotMapped	22085.429
12889	12889	NotMapped	42285.714
12960	12960	NotMapped	25998.286
110187	110187	NotMapped	8715.7143
18823	18823	NotMapped	8555.1429
19194	19194	NotMapped	29714.286
G3UXD0	G3UXD0	NotMapped	21592.571
12373	12373	NotMapped	46571.429
70350	70350	NotMapped	13984.857
11723	11723	NotMapped	348571.43
68416	68416	NotMapped	11698.571
19660	19660	NotMapped	110000
282619	282619	NotMapped	7480
227120	227120	NotMapped	780000
12307	12307	NotMapped	30857.143
12308	12308	NotMapped	57428.571
59006	59006	NotMapped	5812
215384	215384	NotMapped	37714.286
26950	26950	NotMapped	51142.857
18378	18378	NotMapped	18714.571
12797	12797	NotMapped	181142.86
22287	22287	NotMapped	33142.857
22074	22074	NotMapped	81428.571
69117	69117	NotMapped	52000
21345	21345	NotMapped	2128571.4
23795	23795	NotMapped	138857.14
56370	56370	NotMapped	21094.571
66284	66284	NotMapped	139428.57
106393	106393	NotMapped	722857.14
53318	53318	NotMapped	10824
59290	59290	NotMapped	1004.7143
20215	20215	NotMapped	17122.857
20618	20618	NotMapped	317142.86
99709	99709	NotMapped	27733.714
67931	67931	NotMapped	23348.571
66283	66283	NotMapped	241142.86
20199	20199	NotMapped	6251.4286
380683	380683	NotMapped	28034.571
59011	59011	NotMapped	402857.14
19285	19285	NotMapped	9600000
20200	20200	NotMapped	328571.43
77337	77337	NotMapped	7244
67373	67373	NotMapped	23155.143
75600	75600	NotMapped	1319.0286
17957	17957	NotMapped	28857.143
24131	24131	NotMapped	1074285.7
69824	69824	NotMapped	14025.429
19695	19695	NotMapped	4422.5714
223809	223809	NotMapped	7944
20964	20964	NotMapped	153714.29
53322	53322	NotMapped	39714.286
104069	104069	NotMapped	221714.29
12925	12925	NotMapped	711428.57
20203	20203	NotMapped	654285.71
20910	20910	NotMapped	174285.71
14199	14199	NotMapped	934285.71
109042	109042	NotMapped	76000
216350	216350	NotMapped	21493.143
109272	109272	NotMapped	1145714.3
72088	72088	NotMapped	426.51429
67399	67399	NotMapped	61142.857
12372	12372	NotMapped	920000
20198	20198	NotMapped	71142.857
104183	104183	NotMapped	89714.286
64661	64661	NotMapped	4844.2857
69787	69787	NotMapped	21343.143
330440	330440	NotMapped	2793.0857
12971	12971	NotMapped	102000
17929	17929	NotMapped	442857.14
433470	433470	NotMapped	9696.2857
17035	17035	NotMapped	18698.857
20195	20195	NotMapped	794285.71
226041	226041	NotMapped	40000
67326	67326	NotMapped	822857.14
18489	18489	NotMapped	9298.5714
118449	118449	NotMapped	57428.571
76293	76293	NotMapped	275142.86
67971	67971	NotMapped	845714.29
270097	270097	NotMapped	65428.571
13602	13602	NotMapped	1879.3143
14457	14457	NotMapped	2900
171580	171580	NotMapped	819.22857
