P60709	hsa_P60709		1.2962136e+09
P68363	K07374		4.7143537e+08
P62805	K11254		1.8745826e+09
P00352	K07249		1.0530656e+09
P05783	K07604		8.6490831e+08
Q71DI3	K11253		8.6455551e+08
P0C0S8	K11251		7.8492046e+08
P07355-2	NotMapped		7.5840925e+08
P68104	K03231		7.5022163e+08
P62807	K11252		7.3509307e+08
P14618	K00873		6.0230934e+08
P04406	K00134		5.6276777e+08
P07737	K05759		5.3021211e+08
P23528	K05765		4.6860737e+08
P62979	K02977		4.5538573e+08
P06733	K01689		4.4012233e+08
Q06830	K13279		4.3849355e+08
P15121	K00011		4.3780208e+08
P62937	K03767		4.3010378e+08
P08670	K07606		4.2499744e+08
P68371	K07375		4.1615028e+08
P08238	K04079		4.1200708e+08
P52895	K00089		4.012142e+08
P04083	NotMapped		3.9976987e+08
P00338	K00016		3.9933535e+08
O43707	K05699		3.831091e+08
O60218	K00100		3.800714e+08
P06703	NotMapped		3.7144851e+08
P09382	K06830		3.705967e+08
P42330	K00089		3.6471158e+08
P07195	K00016		3.5472553e+08
P11142	K03283		3.4844042e+08
P60866	K02969		3.3790965e+08
Q53HE2	K01803		3.3670321e+08
P62826	K07936		3.3350352e+08
P63104	K06630		3.3268321e+08
P11413	K00036		3.3193978e+08
P62263	NotMapped		3.2948353e+08
P29401	K00615		3.1445274e+08
P05387	K02943		3.0962648e+08
B4DNM7	NotMapped		3.012672e+08
P06748	K11276		2.8787993e+08
P09211	K00799		2.8142585e+08
P22626	K13158		2.7834702e+08
P10599	K03671		2.7631325e+08
P04792	K04455		2.751564e+08
P16403	K11275		2.7220659e+08
P63241	K03263		2.6361655e+08
P62888	K02908		2.6096702e+08
P09429	K10802		2.5742684e+08
P26447	NotMapped		2.5706949e+08
P04075	K01623		2.5111072e+08
Q07020	K02883		2.4298563e+08
P62857	K02979		2.3949569e+08
P25398	K02951		2.3523141e+08
P62750	K02893		2.3467584e+08
P62280	K02949		2.3240695e+08
P22392	K00940		2.319953e+08
P61604	K04078		2.3168303e+08
P21333	K04437		2.3136368e+08
P14174	K07253		2.3035783e+08
P05386	K02942		2.2226818e+08
Q0P5T0	K05764		2.1971027e+08
P62829	K02894		2.1739637e+08
P60903	NotMapped		2.1617202e+08
P62241	K02995		2.1604216e+08
P42766	K02918		2.1320057e+08
P62701	K02987		2.1247134e+08
P61247	K02984		2.1057871e+08
P09651	K12741		2.0940369e+08
P12236	K05863		2.0868629e+08
P62424	K02936		2.0855143e+08
P62851	K02975		2.0708915e+08
P09936	K05611		2.0194785e+08
P23284	K03768		2.0146102e+08
P37802	hsa_P37802		1.9598294e+08
Q6LES2	NotMapped		1.9585908e+08
P62910	K02912		1.951965e+08
P08708	K02962		1.9486525e+08
P62269	K02964		1.9246176e+08
P39023	K02925		1.9020137e+08
P10809	K04077		1.886426e+08
P00558	K00927		1.87698e+08
P23396	K02985		1.8530473e+08
P35268	K02891		1.8505881e+08
P46781	K02997		1.8481943e+08
