69187	69187	NotMapped	22055.714
11354	11354	NotMapped	40285.714
12889	12889	NotMapped	8970.5714
12960	12960	NotMapped	465714.29
18823	18823	NotMapped	1327.0857
19194	19194	NotMapped	36857.143
G3UXD0	G3UXD0	NotMapped	3514285.7
12373	12373	NotMapped	19767.714
70350	70350	NotMapped	28418
11723	11723	NotMapped	30571429
68416	68416	NotMapped	27087.429
19660	19660	NotMapped	12914286
282619	282619	NotMapped	33428.571
227120	227120	NotMapped	76857.143
12307	12307	NotMapped	32285.714
12308	12308	NotMapped	156857.14
59006	59006	NotMapped	3495.4286
215384	215384	NotMapped	15257143
26950	26950	NotMapped	12922
18378	18378	NotMapped	16164.571
12797	12797	NotMapped	1971428.6
22287	22287	NotMapped	77714.286
22074	22074	NotMapped	7971428.6
69117	69117	NotMapped	10628571
21345	21345	NotMapped	12628571
23795	23795	NotMapped	11400000
56370	56370	NotMapped	13979.714
66284	66284	NotMapped	342857.14
106393	106393	NotMapped	35142.857
53318	53318	NotMapped	70571.429
59290	59290	NotMapped	1811428.6
20215	20215	NotMapped	10837.429
20618	20618	NotMapped	117714.29
99709	99709	NotMapped	3142857.1
67931	67931	NotMapped	171714.29
66283	66283	NotMapped	322857.14
380683	380683	NotMapped	25310.857
59011	59011	NotMapped	20879.714
19285	19285	NotMapped	276857.14
20200	20200	NotMapped	1168571.4
77337	77337	NotMapped	8870.2857
67373	67373	NotMapped	6200000
75600	75600	NotMapped	1580000
17957	17957	NotMapped	2897.4286
24131	24131	NotMapped	351428.57
69824	69824	NotMapped	3771428.6
19695	19695	NotMapped	968571.43
223809	223809	NotMapped	11814.286
20964	20964	NotMapped	66000
53322	53322	NotMapped	240285.71
104069	104069	NotMapped	107142.86
12925	12925	NotMapped	18514286
20203	20203	NotMapped	18303.714
20910	20910	NotMapped	104000
14199	14199	NotMapped	928571.43
16763	16763	NotMapped	2051428.6
216350	216350	NotMapped	2854285.7
109272	109272	NotMapped	51142.857
665270	665270	NotMapped	5742857.1
72088	72088	NotMapped	2628571.4
67399	67399	NotMapped	148285.71
12372	12372	NotMapped	38285.714
20198	20198	NotMapped	72285.714
104183	104183	NotMapped	59428.571
64661	64661	NotMapped	8929.4286
69787	69787	NotMapped	6714285.7
330440	330440	NotMapped	3496
12971	12971	NotMapped	39428.571
17929	17929	NotMapped	7208.5714
433470	433470	NotMapped	1168571.4
17035	17035	NotMapped	548571.43
20195	20195	NotMapped	1154285.7
226041	226041	NotMapped	138857.14
67326	67326	NotMapped	61428.571
18489	18489	NotMapped	1900000
118449	118449	NotMapped	75714.286
76293	76293	NotMapped	57714.286
67971	67971	NotMapped	591428.57
14457	14457	NotMapped	1295.1714
171580	171580	NotMapped	640000
26558	26558	NotMapped	657.88571
22240	22240	NotMapped	261714.29
232400	232400	NotMapped	6358
17930	17930	NotMapped	20340.571
18483	18483	NotMapped	11418
