b3933	K03591		13
b0948	K12297		15
b0381	K01921		17
b0167	K00990		19
b3590	NotMapped		20
b4170	K03572		20
b2341	K01782		22
b2795	NotMapped		24
b0208	NotMapped		29
b2289	NotMapped		29
b3771	K01687		31
b2291	K08722		33
b2502	K01514		33
b4266	K00046		33
b0409	K03074		34
b1280	NotMapped		34
b3804	K01719		35
b3972	K00075		35
b2379	K14261		36
b3487	NotMapped		36
b3813	K03657		36
b4149	NotMapped		36
b4261	K07091		36
b0414	K11752		38
b0470	K02343		38
b3655	NotMapped		39
b0676	K02565		40
b3702	K02313		40
b4390	K06211		40
b2520	NotMapped		42
b3162	K05592		42
b0604	K03805		43
b2216	K07676		43
b0633	NotMapped		44
b1511	K11216		44
b1846	NotMapped		46
b2806	NotMapped		47
b1188	NotMapped		48
b1305	NotMapped		48
b2811	NotMapped		48
b1098	K00943		50
b1049	K03669		52
b3290	NotMapped		52
b4350	K01153		54
b1114	K03723		55
b2568	K03100		55
b4211	NotMapped		55
b0760	K05776		56
b3850	K00230		56
b0346	K05818		57
b0506	K10973		57
b1190	K01775		57
b1584	K00657		57
b0054	NotMapped		60
b0967	K06969		60
b1086	K06179		60
b1518	NotMapped		60
b1990	NotMapped		60
b3791	K02805		60
b1272	K04774		61
b3163	NotMapped		62
b0914	K11085		63
b1853	NotMapped		63
b3195	K02065		63
b0662	K03184		65
b0006	NotMapped		66
b1378	K03737		66
b2566	NotMapped		67
b1323	K03721		68
b2472	K01439		68
b2079	K07664		69
b2794	K06879		69
b2829	K08484		69
b3963	NotMapped		69
b4016	K00906		69
b0261	K00547		70
b0772	K01051		70
b1462	NotMapped		70
b2344	NotMapped		72
b3020	K02035		72
b1192	K01297		74
b0059	K03580		75
b1490	K13069		75
b1927	K01176		75
b4049	K05539		75
b3605	K00101		77
b0088	K01925		79
b3125	K00042		79
b1107	K01207		80
b2501	K00937		80
b3706	NotMapped		80
b0049	K01525		83
b1209	NotMapped		84
b1608	K07661		84
b3345	K07235		84
b0712	NotMapped		86
b3197	K06041		86
b0741	NotMapped		87
b0779	K03702		87
b3053	K00982		87
b3999	NotMapped		88
b4129	K04567		88
b4323	K00040		90
b0406	K00773		91
b3205	NotMapped		91
b0239	NotMapped		92
b3146	NotMapped		92
b3940	K12525		92
b2254	K10012		93
b3281	K00014		93
b2615	K00858		94
b4388	K01079		94
b1594	NotMapped		95
b2593	NotMapped		95
b3974	K00867		95
b2411	K01972		96
b2600	K14187		96
b3835	K03688		96
b0092	K01921		97
b1264	K01657		97
b3068	K03649		97
b0420	K01662		98
b2473	NotMapped		98
b2532	K02533		98
b3289	K03500		98
b4262	K11720		98
b1668	NotMapped		99
b4043	K01356		99
b0091	K01924		100
b0113	K05799		100
b2086	NotMapped		101
b3094	NotMapped		102
b3524	NotMapped		102
b1176	K03610		103
b2905	K00605		106
b1326	NotMapped		107
b3081	K00219		107
b3193	K02067		107
b3407	NotMapped		107
b4046	K09823		107
b2081	K08303		108
b1117	K09810		109
b2684	K03712		109
b2428	K07106		110
b2688	K01919		110
b3055	NotMapped		110
b0086	K01929		111
b1661	K00574		112
b3210	K07648		113
b1217	NotMapped		115
b3259	K02687		118
b3526	K00874		118
b2517	K06941		119
b4167	NotMapped		119
b2500	K11175		121
b3054	NotMapped		121
b2936	K07387		123
b3802	NotMapped		123
b2312	K00764		124
b3282	NotMapped		124
b4173	NotMapped		124
b1427	K03817		125
b3202	K03092		125
b2034	NotMapped		126
b4179	K12573		127
b0124	K00117		128
b3648	K00942		128
b1400	NotMapped		129
b1424	NotMapped		129
b2290	K14260		129
b2526	K04044		129
b3147	NotMapped		129
b4295	NotMapped		130
b3752	K00852		133
b0968	K01512		134
b0851	K10678		135
b3032	NotMapped		136
b0085	K01928		137
b1782	NotMapped		137
b1787	NotMapped		137
b2342	K00632		137
b1269	K06178		138
b2475	NotMapped		138
b2838	K01586		138
b1757	K01011		139
b2784	K00951		140
b1703	NotMapped		141
b1983	NotMapped		141
b2301	NotMapped		141
b3540	K12372		141
b3450	K05816		142
b3958	K00145		144
b1513	K10558		145
b2168	K00882		146
b2584	NotMapped		148
b4382	K00758		148
b0947	NotMapped		149
b2951	NotMapped		149
b1640	K09001		150
b3361	K04095		152
b1275	K13634		153
b3961	K04761		153
b1682	K09013		154
b4058	K03701		154
b4392	K08309		154
b0009	K03831		155
b0737	K03562		156
b4256	K03828		156
b0357	NotMapped		158
b1928	NotMapped		158
b4269	K12957		158
b0417	K00946		160
b2700	NotMapped		160
b0102	NotMapped		162
b0408	K03072		162
b2422	K02045		162
b2439	NotMapped		163
b4168	NotMapped		163
b1430	NotMapped		164
b0651	K01250		165
b2132	K05349		165
b3092	K01812		165
b1805	K01897		166
b2167	K02769		167
b0421	K00795		170
b1441	K02052		170
b2567	K03685		170
b1133	K00566		171
b1263	K13497		171
b0592	K02016		172
b3037	NotMapped		172
b3838	K03117		172
b2038	K01790		173
b0029	K03527		175
b0855	K11076		175
b1180	NotMapped		176
b1768	K08281		176
b3527	NotMapped		177
b3034	K01515		178
b3724	NotMapped		178
b3888	NotMapped		178
b0452	K10805		179
b0956	NotMapped		179
b4233	K02558		179
b0945	K00226		181
b0003	K00872		182
b1678	NotMapped		182
b0658	NotMapped		183
b2827	K00560		183
b0494	K10804		184
b2573	K03088		184
b3035	K12340		184
b3038	NotMapped		184
b1982	K01241		185
b3279	NotMapped		185
b3891	NotMapped		187
b4088	K10549		189
b2026	K11755		191
b3730	K04042		192
b2954	K01516		193
b3843	K03182		195
b3820	NotMapped		199
b2193	K07685		201
b0354	NotMapped		202
b1199	K05879		205
b3449	K01126		205
b1281	K01591		206
b2137	K00540		208
b1870	NotMapped		209
b0750	K03517		210
b3423	K02444		210
b0051	K02528		212
b0187	NotMapped		212
b1519	K00598		212
b1624	NotMapped		213
b2293	K01112		213
b1126	K11072		214
b0827	NotMapped		215
b0082	K03438		219
b3356	NotMapped		220
b3438	K06145		220
b0684	K03839		221
b1693	K03785		221
b0411	NotMapped		222
b2818	K00619		222
b3244	K03568		222
b1675	NotMapped		223
b3187	K02523		223
b0923	K03804		224
b4371	K00564		227
b2594	K06180		228
b0413	K07738		229
b3616	K00060		229
b2040	K00067		230
b4161	K06949		230
b3887	NotMapped		231
b3844	K05368		232
b1897	K01087		233
b1284	NotMapped		234
b3388	NotMapped		234
b0462	NotMapped		236
b0030	K12700		237
b2948	K07735		240
b1325	NotMapped		241
b4252	NotMapped		242
b0127	K09687		243
b0783	K03637		243
b3191	NotMapped		243
b1738	K02760		246
b3809	K01778		246
b0757	K00849		247
b3923	NotMapped		248
b2528	NotMapped		249
b1187	K03603		252
b3924	K00528		254
b1120	K12410		255
b1564	NotMapped		255
b4213	K01119		255
b0820	NotMapped		257
b3922	NotMapped		257
b4019	K00548		257
b3608	K00057		258
b0149	K05365		259
b3089	NotMapped		259
b3455	K01995		260
b3463	K09812		261
b2306	K10017		262
b1487	K02035		263
b1105	NotMapped		264
b2576	K05590		265
b4154	K00244		265
b4222	NotMapped		265
b2169	K02768		266
b3017	NotMapped		267
b0104	K00364		269
b0221	K06445		269
b0902	K04069		272
b1423	NotMapped		272
b0785	K03635		274
