17196	mmu_17196		196857.14
69187	NotMapped		28857.143
12954	K09541		989795.92
11354	NotMapped		83714.286
14077	K08752		10150376
12961	mmu_12961		314285.71
12889	NotMapped		106857.14
12955	K09542		2245714.3
380684	K04574		1775.8716
226180	K07608		19298.016
18039	K04572		131860.04
17189	mmu_17189		705714.29
12960	NotMapped		50000
110187	NotMapped		7574.2857
20617	K04528		280714.29
18823	NotMapped		12826
12962	mmu_12962		50000
19194	NotMapped		19786
G3UXD0	NotMapped		21554
12373	NotMapped		27303.143
21956	K12045		435215.95
70350	NotMapped		90857.143
22349	K05761		8742442.6
218038	K12562		12624.781
21954	K12044		114691.94
66473	K01310		80988.593
19752	K01168		139597.32
11723	NotMapped		865714.29
21924	K05865		214285.71
68416	NotMapped		4836
16204	K08755		314062.5
19660	NotMapped		171428.57
22003	K10373		250704.23
22072	K01312		100813.01
282619	NotMapped		43142.857
12716	K00933		1849282.3
19293	mmu_19293		2282857.1
17906	K10351		945783.13
12409	K00081		122131.15
227120	NotMapped		87714.286
56727	K00469		6561403.5
52430	NotMapped		371428.57
109901	K01326		15057.895
12613	K12298		46076.795
12307	NotMapped		23542857
12308	NotMapped		138857.14
12970	mmu_12970		16548.571
22227	K08769		374592.83
59006	NotMapped		4988.2857
109697	K08779		63484.487
55948	K06644		380645.16
215384	NotMapped		35142.857
13706	K01346		15161.255
26950	NotMapped		28857.143
16618	K01325		7081.2261
18378	NotMapped		16595.143
12797	NotMapped		297142.86
12957	mmu_12957		147428.57
22287	NotMapped		128571.43
16612	K01325		1068965.5
14120	K03841		749262.54
17897	K12749		1450980.4
22074	NotMapped		48571.429
29818	K09546		11936.686
107753	K10090		76686.154
140781	K17751		8062.0155
22004	K10374		2514084.5
12652	mmu_12652		15509.714
69117	NotMapped		428571.43
21345	NotMapped		3714285.7
76703	K01291		53142.857
18040	K04573		145047.17
17888	K17751		98555.212
14580	K05640		23953.488
233335	K10376		3674.8238
18946	K14074		32980.973
20259	K05768		405594.41
17901	K05738		464361.7
23795	NotMapped		48285.714
56370	NotMapped		202571.43
11847	K01476		627118.64
17287	K01395		2744310.6
69191	K09581		156356.74
66284	NotMapped		7109.4286
17907	K12758		680473.37
106393	NotMapped		110571.43
18645	K05759		742857.14
53318	NotMapped		56000
22003	K10373		17147887
11770	K08753		5325757.6
69060	K14073		30752.688
59290	NotMapped		357.08571
68738	K01895		2419354.8
20215	NotMapped		11163.429
20618	NotMapped		368571.43
17896	K12750		23485.492
99709	NotMapped		5102.8571
21953	K12043		473076.92
11636	K00939		4237113.4
17075	K06737		60000
16855	K10091		144785.28
67041	K01027		11730769
67931	NotMapped		57714.286
66283	NotMapped		126857.14
12346	K01672		344061.3
12180	K11426		3071.2245
76722	K00933		121002.39
103968	K08768		15289.942
12865	K02270		2612500
380683	NotMapped		252857.14
12709	K00933		485564.3
12036	K00826		3053435.1
18951	K04557		25706.504
16765	K04381		393288.59
67868	K01345		7108.5502
19701	K01380		4129353.2
11475	K12313		10795756
59011	NotMapped		19878.857
19285	NotMapped		882857.14
11754	K00276		6369.0196
236539	K00058		204502.81
17756	K10430		18599.562
11472	K05699		22035.794
20200	NotMapped		768571.43
22004	K10374		1443662
12722	K05027		11500.548
17762	K04380		706684.86
13807	K01689		274193.55
18600	K01481		5275.3343
77337	NotMapped		5971428.6
17882	K10352		259142.86
22223	K05611		663677.13
54200	K01015		859.61538
67373	NotMapped		52285.714
75600	NotMapped		882857.14
17957	NotMapped		6090.2857
24131	NotMapped		59428.571
67399	NotMapped		318.28571
14264	K08121		7025.266
12389	K06278		218539.33
17868	K12568		8425.1969
69824	NotMapped		937142.86
13346	K07610		846481.88
12958	mmu_12958		11088.571
81600	K01183		26004.228
18479	K04409		46055.046
19695	NotMapped		106285.71
223809	NotMapped		36857.143
17880	K10352		1039553.8
259300	K12469		155801.1
11459	K10354		328912.47
20964	NotMapped		52857.143
16832	K00016		28772455
14778	K00432		10619469
53322	NotMapped		305714.29
21925	K12042		34571.25
104069	NotMapped		123714.29
12715	K00933		253018.37
69983	K01203		252697.1
233799	K01896		12017391
14598	K00681		1866197.2
329251	K12329		67622.951
13142	K00273		1733333.3
12353	K01672		26089.59
12925	NotMapped		528571.43
20203	NotMapped		25867.429
216188	K00289		29035.753
74551	K01596		124687.5
20404	K11247		443181.82
66824	K12799		244559.59
15277	K00844		3668.2661
13823	K06107		1184068.9
13070	K00498		28707.224
27357	K00750		86786.787
27053	K01953		38859.18
20910	NotMapped		297142.86
14725	K06233		914163.09
12557	K06811		8255.5018
67092	K00613		10780142
67182	NotMapped		73142.857
56012	K01834		3482213.4
13628	K03231		24190.065
13808	K01689		276497.7
14199	NotMapped		757142.86
13007	K09377		3352331.6
16763	NotMapped		1771428.6
109042	NotMapped		20718
218138	K01711		454301.08
19132	K07607		30947.368
19058	K06268		203529.41
224796	K05025		2669322.7
56421	K00850		353316.33
68794	K04437		4658.8408
17922	K10359		106010.41
107993	K10379		8000.2404
16777	K05636		158454.65
21916	K10370		10435.097
50876	K10370		118803.42
216350	NotMapped		60857.143
109272	NotMapped		52000
18295	K08126		63422.819
21648	K10420		250000
665270	NotMapped		486.02857
18073	K06826		164658.63
15507	K04455		622009.57
66695	K08120		46916.89
12512	K06497		123949.58
72088	NotMapped		340000
12323	K04515		6343.5424
67399	NotMapped		108857.14
12372	NotMapped		35428.571
18746	K00873		4350282.5
20198	NotMapped		322857.14
104183	NotMapped		204285.71
27273	K00898		23067.718
64661	NotMapped		3665.1429
69787	NotMapped		138000
330440	NotMapped		10868.571
12971	NotMapped		348571.43
17929	NotMapped		168571.43
14660	K01425		921364.99
12799	K01121		85476.19
17035	NotMapped		69142.857
16664	K07604		64049.587
226519	K05635		186060.98
16854	K06831		1306818.2
19283	K08114		4612
75572	K01512		4547169.8
20195	NotMapped		1688571.4
16775	K06241		17951.542
226041	NotMapped		19434.857
67326	NotMapped		108000
18489	NotMapped		257714.29
118449	NotMapped		65714.286
12349	K01672		17230769
76293	NotMapped		54000
17885	K10352		2567.2173
17879	K10352		203398.56
67971	NotMapped		133142.86
270097	NotMapped		7333.1429
11674	K01623		9972527.5
66734	K10435		127272.73
107272	K00831		217027.03
13602	NotMapped		9206
17022	K08122		1571005.9
14457	NotMapped		2216.6
171580	NotMapped		5317.1429
11450	K07296		148583
107029	K00027		78033.794
26558	NotMapped		3028.8571
22240	NotMapped		235142.86
232714	K12047		73714.286
232400	NotMapped		51714.286
17930	NotMapped		30000
18483	NotMapped		428571.43
13179	K04660		338797.81
23969	NotMapped		155428.57
11983	NotMapped		5200000
17118	K12561		1883495.1
69051	K00286		171250
14467	NotMapped		3057142.9
56185	K11517		11019830
16852	K06830		3340740.7
72948	NotMapped		25660.286
11676	K01623		195041.32
21985	NotMapped		1960000
12933	NotMapped		357142.86
20965	NotMapped		50000
16890	K07188		13702.24
20194	NotMapped		1365714.3
21753	NotMapped		276571.43
229731	NotMapped		94571.429
17988	NotMapped		13857143
73723	NotMapped		1168571.4
13405	K10366		1908.9723
12721	K13882		436008.68
13184	NotMapped		10464
216739	K01897		887.60402
14583	K00820		124677.19
13010	K13899		452857.14
16985	NotMapped		28400.571
11997	K00011		819620.25
15275	K00844		957905.54
22352	K07606		4570815.5
107684	NotMapped		13140.857
18611	NotMapped		534285.71
71960	K10352		92000
381204	K01301		3681.6107
16952	NotMapped		788571.43
11820	K04520		96753.247
12306	NotMapped		3971428.6
14381	K00036		205825.24
18074	K06826		173913.04
66395	NotMapped		9800000
12362	K01370		40547.264
56356	NotMapped		49714.286
17105	K13915		11959459
74340	K01251		386623.16
