P60709	hsa_P60709		1.2449344e+09
P68363	K07374		4.8055259e+08
P62805	K11254		1.9861753e+09
P00352	K07249		1618166.7
P05783	K07604		4.2776728e+08
Q71DI3	K11253		7.7165567e+08
P0C0S8	K11251		9.0952095e+08
P07355-2	NotMapped		2.667136e+08
P68104	K03231		5.6635338e+08
P62807	K11252		7.6082901e+08
P14618	K00873		3.2350391e+08
P04406	K00134		6.3987852e+08
P07737	K05759		3.5120612e+08
P23528	K05765		3.2488006e+08
P62979	K02977		4.3690929e+08
P06733	K01689		3.9017996e+08
Q06830	K13279		4.4607302e+08
P15121	K00011		81465636
P62937	K03767		6.1588713e+08
P08670	K07606		5.9674273e+08
P68371	K07375		3.4193634e+08
P08238	K04079		4.8443256e+08
P52895	K00089		513768.88
P04083	NotMapped		1.2925603e+08
P00338	K00016		3.0020015e+08
O43707	K05699		1.6576322e+08
O60218	K00100		1564464.5
P06703	NotMapped		2.0713312e+08
P09382	K06830		1.4638326e+08
P42330	K00089		1673831.2
P07195	K00016		3.5715999e+08
P11142	K03283		3.4933311e+08
P60866	K02969		3.3169366e+08
Q53HE2	K01803		2.950837e+08
P62826	K07936		3.5001332e+08
P63104	K06630		2.1158012e+08
P11413	K00036		27838347
P62263	NotMapped		3.178197e+08
P29401	K00615		1.4834333e+08
P05387	K02943		3.2773927e+08
B4DNM7	NotMapped		13059941
P06748	K11276		3.1374015e+08
P09211	K00799		1445785.1
P22626	K13158		2.9675614e+08
P10599	K03671		2.0970986e+08
P04792	K04455		2.1582012e+08
P16403	K11275		3.2565356e+08
P63241	K03263		3.4237688e+08
P62888	K02908		2.3812692e+08
P09429	K10802		2.4960688e+08
P26447	NotMapped		1.1451702e+08
P04075	K01623		2.611232e+08
Q07020	K02883		2.3104332e+08
P62857	K02979		1.934205e+08
P25398	K02951		2.2445679e+08
P62750	K02893		2.7873003e+08
P62280	K02949		2.3452993e+08
P22392	K00940		1.9311364e+08
P61604	K04078		1.737765e+08
P21333	K04437		85564269
P14174	K07253		2.0469357e+08
P05386	K02942		1.9813215e+08
Q0P5T0	K05764		61232445
P62829	K02894		1.2487679e+08
P60903	NotMapped		68822954
P62241	K02995		2.9304308e+08
P42766	K02918		1.8788348e+08
P62701	K02987		2.0262014e+08
P61247	K02984		1.9519984e+08
P09651	K12741		2.373064e+08
P12236	K05863		1.6408042e+08
P62424	K02936		2.1891667e+08
P62851	K02975		2.0571046e+08
P09936	K05611		2616122.4
P23284	K03768		2.8613999e+08
P37802	hsa_P37802		1.1709874e+08
Q6LES2	NotMapped		12972909
P62910	K02912		1.1705691e+08
P08708	K02962		1.7450999e+08
P62269	K02964		1.7818633e+08
P39023	K02925		1.7198664e+08
P10809	K04077		2.4712289e+08
P00558	K00927		2.4714325e+08
P23396	K02985		1.8846669e+08
P35268	K02891		1.659336e+08
P46781	K02997		2.1044007e+08
P06576	K02133		1.6260028e+08
P08865	K02998		1.9196357e+08
P60842	K03257		2.331097e+08
P46776	K02900		1.5882378e+08
P61978	K12886		1.7887361e+08
P21796	K05862		1.5274677e+08
P36578	K02930		1.6507307e+08
P63173	K02923		1.5848138e+08
P40926	K00026		1.0431878e+08
P61254	K02898		1.0450069e+08
P13639	K03234		2.6271047e+08
P61956	K12160		74635388
P62906	K02865		1.8902681e+08
P08195	K06519		1.3241671e+08
Q9Y3U8	K02920		1.5840642e+08
Q9BUQ0	K13218		1.161507e+08
P62158	K02183		1.4707672e+08
P30050	K02870		1.9692983e+08
P07910	K12884		1.6729e+08
P18124	K02937		1.9462012e+08
Q02878	K02934		2.1328615e+08
P52209	K00033		29286972
P07951	K10374		72302927
P84098	K02885		1.6759662e+08
P63244	NotMapped		1.5570335e+08
O60701	K00012		15188639
P50914	K02875		1.1535673e+08
P60981	K10363		52078259
P84090	NotMapped		1.2114678e+08
P62249	K02960		1.818369e+08
O75531	NotMapped		61619608
P62899	K02910		1.4974985e+08
P31943	K12898		1.559816e+08
P61313	K02877		1.353297e+08
P62917	K02938		1.3228903e+08
P31949	hsa_P31949		1.221895e+08
P62258	K06630		1.5970023e+08
P10620	K00799		86162734
P62913	K02868		1.1203121e+08
P32969	K02940		1.6050666e+08
P39019	K02966		1.2537366e+08
P50238	NotMapped		44841561
P07900	K04079		1.3910314e+08
P23526	K01251		95443370
Q6PUV4	NotMapped		393638.03
P05388	K02941		1.1853502e+08
P18669	K01834		1.5086671e+08
P14866	K13159		1.1964016e+08
P08107	K03283		2.2095343e+08
P61353	K02901		2.4887333e+08
Q16778	K11252		1.1979994e+08
P02545	K12641		1.6317655e+08
P62081	K02993		1.2982584e+08
P15880	K02981		1.4292397e+08
P06744	K01810		61343658
P46777	K02932		1.4581979e+08
Q5TEC6	NotMapped		1.1421713e+08
P26038	K05763		81985340
P18621	K02880		1.098264e+08
Q14847-1	NotMapped		39719623
P60660	K12751		75806045
P49207	K02915		1.1475984e+08
P47914	K02905		1.1959948e+08
Q6PKA6	K00129		1746604.7
P62277	K02953		1.1355962e+08
P07437	K07375		1.2137334e+08
P26641	K03233		1.3799015e+08
P40429	K02872		1.3835963e+08
P45880	K05862		1.4666652e+08
P62266	K02973		84663634
P12004	K04802		58641089
P46779	K02903		70809359
P62753	K02991		1.3368983e+08
Q02543	K02882		99183113
Q8IUE6	K11251		21799446
P38646	K04043		1.598769e+08
P11021	K09490		2.0318019e+08
P14625	K09487		1.140708e+08
P62244	K02957		1.6309294e+08
P17844	K12823		1.1828944e+08
Q15365	K12889		83887131
Q13151	K12894		87572936
P26373	K02873		1.4900686e+08
P84077	K07937		1.1245894e+08
P04080	NotMapped		83979368
P30041	K11188		2.3315349e+08
B4DP11	NotMapped		1.091252e+08
Q9UQ80	NotMapped		1.2730325e+08
Q14103	K13044		1.095166e+08
P27348	K06630		47983023
Q92686	NotMapped		514765.46
P46782	K02989		1.4066255e+08
P06753	K09290		94555935
P30086	NotMapped		1.2535492e+08
B2ZZ83	K04437		32988973
P56537	K03264		65417866
P39687	NotMapped		75299094
Q00839	K12888		1.121467e+08
P27824	K08054		88720532
P21980	K05625		479733.07
Q9UBI6	K04347		60065703
P83731	K02896		98203068
P55072	K13525		90248844
Q71UM5	K02978		81234368
P07237	K09580		96718925
Q00325-2	NotMapped		82598386
P37837	K00616		57145053
P61513	K02921		82954918
Q15233	K13214		81404336
P21291	K09377		89446741
P19338	K11294		1.3034808e+08
P00403	K02261		49301620
P20962	NotMapped		18835973
B3KQ79	K14009		41062611
P67809	K09276		69473451
P62861	NotMapped		70513429
P46778	K02889		97997807
P35579	K10352		52220065
Q99623	NotMapped		96213662
P35232	NotMapped		1.2271812e+08
Q9NZ01	K10258		32736275
O75347	NotMapped		58950622
P30048	K03386		85003546
P49773	hsa_P49773		89948553
P25705	K02132		1.3124595e+08
P63220	K02971		57773865
P53396	K01648		30659617
P62273	K02980		1.1639732e+08
P24534	K03232		65006684
P07108	K08762		84667497
P62847	K02974		87839277
P31946	K06630		68810759
P27635	K02866		85310181
P13073	K02263		60071078
Q00610	K04646		60892843
P49411	K02358		96917264
Q96AG4	NotMapped		62861525
Q99497	K05687		63404126
P80723-1	NotMapped		97917506
O14950	K12757		33714640
B4DLV7	NotMapped		75144527
P62316	K11096		1.1759563e+08
Q16629	K12896		79585443
P55209	K11279		68039986
P23246	K13219		76686444
P27695	K10771		60853039
Q01469	K08754		1184565.3
P08758	hsa_P08758		69047884
P00441	K04565		54897435
O14737	K15187		31077697
P18077	K02917		71164058
P78371	K09494		85823355
P30101	K08056		85322299
P15311	K08007		35200674
P28066	K02729		92686742
P31948	K09553		50222070
Q01105	K11290		1.161114e+08
P30043	K05901		36198324
P12956	K10884		67496402
P41567	K03113		67232943
O00483	K03948		36381621
P38117-1	NotMapped		62128912
P27797	K08057		82626597
Q8WVI0	NotMapped		37503343
Q04837	K03111		1.047731e+08
