Rv2194	qcrC	K03889
Rv1925	fadD31	K00666
Rv2094c	tatA	K03116
Rv1163	narJ	K00373
Rv0634B	rpmG2	K02913
Rv2925c	rnc	K03685
Rv3663c	dppD	K02031
Rv2201	asnB	K01953
Rv2207	cobT	K00768
Rv2442c	rplU	K02888
Rv2911	dacB2	K07258
Rv2208	cobS	K02233
Rv1208	gpgS	K13693
Rv2838c	rbfA	K02834
Rv3138	pflA	K04069
Rv2882c	frr	K02838
Rv2173	idsA2	K13787
Rv0419	lpqM	K01269
Rv0542c	menE	K01911
Rv0751c	mmsB	K00020
Rv0602c	tcrA	K02483
Rv2174	mptA	K14337
Rv0639	nusG	K02601
Rv0638	secE1	K03073
Rv2363	amiA2	K01426
Rv3914	trxC	K03671
Rv2428	ahpC	K03386
Rv2498c	citE	K01644
Rv3911	sigM	K03088
Rv2764c	thyA	K00560
Rv3913	trxB2	K00384
Rv2582	ppiB	K03768
Rv0934	pstS1	K02040
Rv1449c	tkt	K00615
Rv2589	gabT	K07250
Rv3498c	mce4B	K02067
Rv0456c	echA2	K01692
Rv3535c	hsaG	K04073
Rv3198c	uvrD2	K03657
Rv1621c	cydD	K16013
Rv0659c	mazF2	K07171
Rv0866	moaE2	K03635
Rv1643	rplT	K02887
Rv0824c	desA1	K03921
Rv1964	yrbE3A	K02066
Rv0710	rpsQ	K02961
Rv3793	embC	K11387
Rv3255c	manA	K01809
Rv3546	fadA5	K00626
Rv3924c	rpmH	K02914
Rv1644	tsnR	K03437
Rv0222	echA1	K01692
Rv0436c	pssA	K17103
Rv1641	infC	K02520
Rv2045c	lipT	K03929
Rv3227	aroA	K00800
Rv0899	arfA	K16191
Rv2586c	secF	K03074
Rv3315c	cdd	K01489
Rv1935c	echA13	K01692
Rv1649	pheS	K01889
Rv2965c	kdtB	K00954
Rv2748c	ftsK	K03466
Rv1965	yrbE3B	K02066
Rv3117	cysA3	K01011
Rv3339c	icd1	K00031
Rv2511	orn	K13288
Rv3588c	canB	K01673
Rv0683	rpsG	K02992
Rv1127c	ppdK	K01006
Rv2754c	thyX	K03465
Rv3039c	echA17	K01692
Rv2845c	proS	K01881
Rvnt12	aspT	K14221
Rv0651	rplJ	K02864
Rv3609c	folE	K01495
Rv0685	tuf	K02358
Rv0855	far	K01796
Rv3859c	gltB	K00265
Rv0564c	gpdA1	K00057
Rv3102c	ftsE	K09812
Rv3417c	groEL1	K04077
Rv2987c	leuD	K01704
Rv3696c	glpK	K00864
Rv3045	adhC	K13979
Rv1028c	kdpD	K07646
Rv1589	bioB	K01012
Rv1420	uvrC	K03703
Rv0524	hemL	K01845
Rv0527	ccdA	K06196
Rv2870c	dxr	K00099
Rv3459c	rpsK	K02948
Rv3009c	gatB	K02434
Rv2400c	subI	K02048
Rv2977c	thiL	K00946
Rv2947c	pks15	K12430
Rv2922c	smc	K03529
Rv1536	ileS	K01870
Rv2747	argA	K00619
RVnc0006	C8	K01983
Rv1030	kdpB	K01547
Rv1031	kdpC	K01548
Rv0684	fusA1	K02355
Rv3625c	mesJ	K04075
Rv0392c	ndhA	K03885
Rv1210	tagA	K01246
Rv0703	rplW	K02892
Rv3397c	phyA	K02291
Rv1213	glgC	K00975
Rv2383c	mbtB	K04788
Rv1350	fabG2	K00059
Rv0153c	ptbB	K01104
Rv1862	adhA	K13953
Rv2211c	gcvT	K00605
Rv2447c	folC	K11754
Rv2531c	adi	K01584
Rv0702	rplD	K02926
Rv0352	dnaJ1	K03686
Rv0353	hspR	K13640
Rv0350	dnaK	K04043
Rv0351	grpE	K03687
Rvnt39	thrU	K14234
Rvnt38	metU	K14230
Rv3765c	tcrX	K02483
Rv3715c	recR	K06187
Rvnt34	valU	K14237
Rv0291	mycP3	K14743
Rvnt36	glnU	K14223
Rvnt31	valT	K14237
Rv3526	kshA	K15982
Rv1074c	fadA3	K00626
Rvnt32	glyT	K14225
Rv0594	mce2F	K02067
Rv1966	mce3A	K02067
Rv0591	mce2C	K02067
Rv0592	mce2D	K02067
Rv0722	rpmD	K02907
Rv2154c	ftsW	K03588
Rv3801c	fadD32	K12428
Rv0982	mprB	K07653
Rv0981	mprA	K07669
Rv2964	purU	K01433
Rv3470c	ilvB2	K01652
Rv0270	fadD2	K00666
Rv1876	bfrA	K03594
Rv0172	mce1D	K02067
Rv3495c	lprN	K02067
Rv1108c	xseA	K03601
Rv0171	mce1C	K02067
Rv0174	mce1F	K02067
Rvnt05	tyrT	K14236
Rv2419c	gpgP	K15634
Rv0410c	pknG	K14949
Rv3500c	yrbE4B	K02066
Rv0445c	sigK	K03088
Rv3571	kshB	K15983
Rv1984c	cfp21	K08095
Rv0975c	fadE13	K00249
Rv0189c	ilvD	K01687
Rv2890c	rpsB	K02967
Rv0186	bglS	K05349
Rv3170	aofH	K00274
Rv3607c	folB	K01633
Rv0469	umaA	K00574
Rv3567c	hsaB	K16048
Rv3302c	glpD2	K00111
Rv0772	purD	K01945
Rv1110	lytB2	K03527
Rv2048c	pks12	K12436
Rv0861c	ercc3	K10843
Rv1175c	fadH	K00219
Rv0777	purB	K01756
Rv0670	end	K01151
Rv0673	echA4	K01692
Rv2483c	plsC	K15781
Rv0675	echA5	K01692
Rv3043c	ctaD	K02274
Rv0006	gyrA	K02469
Rv0005	gyrB	K02470
Rv0002	dnaN	K02338
Rv0003	recF	K03629
Rv3457c	rpoA	K03040
Rv3314c	deoA	K00758
Rv0267	narU	K02575
Rv0413	mutT3	K03574
Rv0118c	oxcA	K01577
Rv0009	ppiA	K03767
Rv3262	fbiB	K12234
Rv3261	fbiA	K11212
Rv3398c	idsA1	K13787
Rv0724	sppA	K04773
Rv0573c	pncB2	K00763
Rv1102c	mazF3	K07171
Rv2351c	plcA	K01114
Rv3245c	mtrB	K07654
Rv0056	rplI	K02939
Rv3132c	devS	K07682
Rv1562c	treZ	K01236
Rvnt28	argW	K14219
Rv3465	rmlC	K01790
Rv3464	rmlB	K01710
Rv1609	trpE	K01657
Rv2496c	bkdB	K00162
Rv1603	hisA	K01814
Rv1294	thrA	K00003
Rv1601	hisB	K01693
Rv1600	hisC1	K00817
Rv3506	fadD17	K00666
Rv1606	hisI	K01496
Rv1605	hisF	K02500
Rv1604	impA	K01092
Rv2394	ggtB	K00681
Rv0820	phoT	K02036
Rv0788	purQ	K01952
Rv2259	mscR	K00153
Rv2391	sirA	K00392
Rv2439c	proB	K00931
Rv3305c	amiA1	K01436
Rv3757c	proW	K05846
Rv1297	rho	K03628
Rv3411c	guaB2	K00088
Rvnt29	hisT	K14226
Rv2835c	ugpA	K05814
Rv3501c	yrbE4A	K02066
Rv1133c	metE	K00549
Rv0254c	cobU	K02231
Rv2471	aglA	K01187
Rv0682	rpsL	K02950
Rv2043c	pncA	K08281
Rv3109	moaA1	K03639
Rv1123c	bpoB	K00435
Rv0924c	mntH	K03322
Rv0162c	adhE1	K00001
Rv2202c	adoK	K00856
Rv2504c	scoA	K01028
Rv0956	purN	K11175
Rv0462	lpdC	K00382
Rv0951	sucC	K01903
Rv0952	sucD	K01902
Rv2673	aftC	K16647
Rv3214	gpm2	K15634
Rv3215	entC	K02361
Rv2460c	clpP2	K01358
Rv1071c	echA9	K01692
Rv2780	ald	K00259
Rv2919c	glnB	K04751
Rv1077	cbs	K01697
Rv0957	purH	K00602
Rv2788	sirR	K03709
Rv1029	kdpA	K01546
Rv2973c	recG	K03655
Rv2378c	mbtG	K04793
Rv2176	pknL	K08884
Rv2151c	ftsQ	K03589
Rv3469c	mhpE	K01666
Rv3044	fecB	K02016
Rvnt41	serV	K14233
Rv2386c	mbtI	K04781
Rv3805c	aftB	K13687
Rv2607	pdxH	K00275
Rv1094	desA2	K03922
Rv1093	glyA1	K00600
Rv1159	pimE	K13669
Rv2601	speE	K00797
Rv2883c	pyrH	K09903
Rv2158c	murE	K01928
Rv1298	rpmE	K02909
Rv0337c	aspC	K14260
Rv0780	purC	K01923
Rv2093c	tatC	K03118
Rv0522	gabP	K11735
Rv3324c	moaC3	K03637
Rv2855	mtr	K17883
Rv1967	mce3B	K02067
Rv1704c	cycA	K11737
Rv0317c	glpQ2	K01126
Rv2537c	aroD	K03786
RVnc0046	ssr	K15035
Rv0416	thiS	K03154
Rv1553	frdB	K00245
Rv1552	frdA	K00244
Rv1551	plsB1	K00631
Rv1512	epiA	K02377
Rv0415	thiO	K03153
Rv2236c	cobD	K02227
Rv1555	frdD	K00247
Rv1554	frdC	K00246
Rv3375	amiD	K01426
Rv1559	ilvA	K01754
Rv3808c	glfT2	K16650
Rv0120c	fusA2	K02355
Rv3373	echA18	K01692
Rv3372	otsB2	K01087
Rv0558	menH	K03183
Rv2671	ribD	K00082
Rv2678c	hemE	K01599
Rv2299c	htpG	K04079
Rv2674	msrB	K07305
Rv1412	ribC	K00793
Rv2679	echA15	K01692
Rv1415	ribA2	K14652
Rv1416	ribH	K00794
Rv0555	menD	K02551
Rv2399c	cysT	K02046
