YAL012W	186559
YAL044C	161663
YNR059W	374
YOR243C	15352
YGR070W	600
YMR165C	1820
YGR061C	11549
YMR205C	57677
YIL091C	1436
YPR041W	1627
YHL017W	4803
YGR148C	259005
YBL101C	1150
YDR406W	1502
YJR134C	362
YFR037C	2473
YKL006W	346141
YLR233C	807
YLR048W	283039
YNR007C	3172
YGR240C	62860
YLR187W	578
YPR145W	7743
YPL191C	2197
YDR488C	1045
YDL050C	26423
YJL063C	2506
YOR145C	1048
YBR248C	34354
YIL156W	1071
YPR033C	10540
YLR382C	994
YNL079C	18565
YFL045C	11961
YLR006C	842
YDR141C	5167
YBL037W	188
YEL016C	3837
YGL105W	16460
YBR097W	168
YLR014C	327
YHR023W	141
YAR002W	327
YFR019W	105
YDL048C	3017
YLR430W	3804
YDL031W	2729
YKL093W	1415
YLR209C	732
YKL142W	5092
YKL203C	3870
YNL064C	8785
YOR202W	5081
YOR110W	726
YGL245W	28988
YER081W	36828
YKL134C	755
YPR120C	1015
YPL262W	14620
YPL036W	48028
YKL029C	10374
YDR450W	479974
YLR220W	1349
YOR312C	125160
YMR099C	8153
YAL026C	991
YFL007W	173
YIL018W	208716
YML059C	735
YIL074C	35011
YKL104C	340
YCL040W	38723
YLR422W	3507
YNR069C	1419
YOL058W	78224
YER164W	509
YIR031C	37424
YCR012W	1518809
YLR325C	48441
YJR065C	9271
YDR299W	14138
YKR003W	680
YPR074C	138976
YGR244C	634
YNL045W	2669
YBR202W	9438
YFL004W	2282
YDR301W	7884
YPR104C	339
YML085C	12229
YGR121C	3398
YPR151C	1382
YLL040C	341
YDR242W	1104
YLR175W	4968
YOL120C	23895
YCL032W	1595
YML028W	672666
YDR064W	160934
YLL001W	1102
YIL036W	10168
YDR198C	1343
YER052C	26347
YER040W	2583
YOR184W	40974
YGL062W	1716
YBR100W	1952
YER003C	22030
YNL195C	2334
YDL231C	186
YOR002W	797
YCL030C	68811
YKR017C	505
YBR072W	81840
YGL230C	4187
YLR043C	39033
YIL069C	384196
YLR355C	451130
YGL037C	4751
YGL157W	9538
YNL135C	13225
YGL147C	119190
YNL303W	157518
YLR153C	38661
YBL015W	1619
YOL086C	990570
YDR019C	9951
YLR128W	879
YOR062C	9969
YBR222C	996
YBR191W	44985
YGL021W	1524
YGR270W	308
YBR043C	661
YDR380W	3281
YKL056C	148185
YGL129C	349
YMR196W	403
YJR130C	401
YDL192W	26570
YLR029C	192047
YFL039C	384087
YDR485C	256
YOR124C	3337
YDL032W	4669
YNL278W	256
YDL073W	2421
YKL150W	7682
YBR089C-A	3271
YLR367W	249330
YLR075W	238533
YDL003W	719
YIL052C	91492
YPL195W	1307
YGL205W	227
YDL215C	1824
YBL101W-B	230
YGR256W	1469
YDL078C	13359
YGR003W	7724
YOR256C	2776
YPR011C	6123
YJR137C	19244
YAL062W	455
YLR061W	71657
YDR129C	1481
YDR346C	4359
YJL172W	244582
YJL010C	520
YGL167C	4408
YFL055W	808
YIL092W	347
YKR095W	170
YNL069C	104490
YKR029C	1333
YDR520C	1141
YPL029W	2879
YGL191W	2156
YDL091C	513
YBL023C	210
YOL076W	346
YER110C	545
YNL208W	4272
YER091C	758259
YBR121C	21626
YDL242W	1552
YOL024W	2717
YHR158C	2593
YOR128C	2719
YHR203C	220809
YBL036C	632
YKL064W	373
YOR304W	214
YDR124W	5311
YMR287C	292
YPL061W	325635
YKL189W	405
YNL177C	817
YGL241W	255
YDR454C	55881
YJR105W	138845
YBR059C	8224
YPL131W	273826
YIL115C	2902
YCL044C	453
YGR037C	66460
YOR326W	216
YMR056C	1176
YDR226W	196555
YLR087C	2693
YER132C	126
YLR319C	574
YGR081C	9822
YGL186C	6039
YMR062C	7883
YDR234W	13845
YPL091W	495
YHR029C	5680
YIL031W	7769
YOL140W	15073
YGR218W	1456
YER009W	21485
YBR036C	13416
YMR300C	10689
YDL139C	753
YGL263W	1452
YDR430C	398
YGL150C	1432
YOR349W	2290
YDL149W	3610
YOR314W	2111
YDL125C	7417
YLR342W	326
YPR006C	988
YPR066W	10585
YOR198C	11526
YLR115W	312
YOR020C	5832
YHR070W	1152
YGR056W	679
YML054C	8600
YLR179C	3642
YGR132C	1234
YMR168C	3705
YGR285C	7231
YJR127C	14290
YBR211C	889
YMR258C	759
YCR079W	807
YFR030W	27762
YER017C	1800
YBR131W	8464
YGR155W	35323
YJL207C	2469
YDR295C	785
YAL011W	531
YER177W	130388
YOR196C	1010
YCL063W	1746
YER048C	985
YLR027C	10291
YBR031W	318402
YEL047C	9681
YNL307C	574
YHR018C	90333
YGR245C	2047
YGR235C	1133
YBR126C	14688
YBR073W	372
YNL155W	1640
YDL055C	189788
YGL202W	48316
YGR229C	1972
YOR156C	1409
YLR167W	15002
YNL139C	1433
YMR270C	1779
YLR001C	441
YLR293C	40211
YDR138W	438
YOL075C	7696
YCL018W	68377
