226757	2102.5143
23992	2047.2286
20199	3855.7143
24116	231.24857
69956	2099.0857
209737	191.11752
13805	186.00306
19159	5111.7143
100169	852.74286
100383	3416.8571
101490	2067.3143
235380	298.74286
240614	259.34286
217473	2782.4286
16709	2235.1429
60406	704.6
74125	1575.4571
245828	1287.9714
235559	291.18812
11761	26.407352
11766	3253.4286
78757	55.474239
64451	285.54
72459	4439.498
105513	3884.2857
68178	878.22857
226252	3370.0
268281	3612.8571
18249	784.34286
20410	2071.3714
246228	1410.9143
67036	2231.4
54170	3750.8571
67581	686.94286
217866	3669.4286
17827	3958.2857
12944	484.31429
57264	3297.1429
56321	4056.0
67367	150.81788
15441	4933.4286
72630	1518.4
384569	454.68571
98363	540.14286
331063	2143.4571
230393	2454.8286
241694	335.22857
67749	4170.2857
330440	510.6
66163	3827.7143
67432	4505.7143
16579	1101.8571
665113	110.50642
230649	1418.6
77337	1029.0286
234779	133.41502
217449	75.868571
26364	222.97066
13829	792.85714
77767	486.85714
223337	1637.9143
19653	5305.5402
23879	1448.5143
93689	2302.0857
75553	2716.3429
99982	160.25791
71517	1353.6571
75991	916.37143
56013	238.34857
210146	1533.5143
26950	3109.4286
74136	685.31429
80743	759.8
69981	755.14286
26383	342.11429
20739	234.33126
75669	243.7187
17281	2437.3714
16800	2228.6857
64933	292.39234
52036	3502.8571
100039008	4729.4286
21841	592.05714
320827	3957.7143
67898	2412.6857
27965	286.4
105522	736.08571
70650	252.73625
66053	245.89251
67028	2828.7143
233033	543.28571
58193	260.68788
102098	2615.0286
432720	3168.5714
67444	2899.4286
211948	4472.5714
232748	454.28571
108030	2950.2857
66059	4791.7143
208718	454.25714
76763	1473.3429
78903	1296.8286
216011	4828.2857
68614	252.49429
74122	1959.1143
268996	3445.4286
59006	1673.0
59005	3008.0
108101	722.8
11815	505.4
77569	839.14286
66407	1334.0
105835	2347.6857
12822	90.924464
109676	3398.8571
213773	441.31429
20744	3727.9762
207920	413.94286
208869	4211.4286
26558	1498.4571
192231	1631.9714
73288	3836.0
56699	3044.8571
73442	2609.2857
16019	4757.1429
67282	4052.2857
329908	243.15246
215210	783.22857
16400	30.607787
240549	1277.9429
52245	1951.8
52118	2611.2286
67044	1624.6286
74213	1314.1304
320183	1512.74286
11520	3576.0
67308	2979.4286
13184	1690.8571
13185	3761.7143
98845	5125.1429
53975	291.75758
320560	601.77143
14086	3058.2857
18767	3821.4286
19090	233.02568
237500	937.48571
54196	2890.0
67563	3147.1429
14269	1834.5714
238988	470.31429
70911	1885.6
216001	814.28571
68339	4080.8571
67302	3609.1429
83703	2942.5714
67414	2233.8571
233405	3494.5714
13855	252.18487
67452	608.88571
66092	2278.7429
66098	4849.1429
71775	1123.2857
66569	1200.2571
71772	510.68571
170460	1162.7714
78937	4215.1429
68441	2668.0286
12454	400.11429
218629	4891.4286
74841	77.791747
69693	757.82857
69697	3714.0
227800	427.4
70335	5005.1429
16004	254.85703
56444	1856.6286
52348	78.702771
53328	4888.2857
67949	2264.5143
110213	4681.4286
236312	2234.6571
20713	1206.1714
70430	743.0
16425	1763.2857
52589	2393.8571
81702	2247.0286
17192	277.13996
235627	147.56571
101861	494.27386
105504	248.28
68106	5112.2857
64899	216.54286
216363	768.71429
3338902	503.74286
16410	158.33333
102566	618.08571
26944	1640.2
14670	909.97143
268663	2703.1143
99412	762.11429
226041	2298.9714
14073	660.2
226043	4140.8571
18952	190.76286
68038	385.91429
68033	474.54286
211922	1516.4286
269593	293.08571
108903	622.71429
433470	1690.5429
99709	1041.6286
218503	4919.7143
319939	3590.0
76740	2375.0571
241639	96.014286
68817	4424.5614
14457	159.34571
66691	1348.9429
27418	285.94286
18378	4927.7143
102022	303.08571
67958	2530.1143
319448	1530.0286
66425	1246.8571
13860	1597.5143
68477	1058.6
66556	4087.1429
319845	2337.3429
66552	1359.9143
68567	1644.1429
226352	2502.8571
224111	300.28571
110350	288.57408
72515	962.31429
239318	389.71429
23808	2439.2
208177	1100.0286
212439	2995.4286
104027	1238.4571
69024	2741.4857
20466	221.38148
20872	175.77705
74270	117.19432
217944	959.2
57258	109.33429
53318	2890.2857
53310	383.77143
53312	5123.4286
70110	1146.5143
105372	2101.5143
227720	271.97602
97484	1405.8857
227059	2185.3143
104884	49.366174
18567	3894.8571
105246	228.57383
209456	246.58
16647	1493.2571
231889	2815.1714
68001	4540.5714
67106	4571.7143
231801	428.62857
211914	272.64092
12309	3382.0
12308	2276.2286
71409	2374.1143
67542	4101.1429
12905	867.54286
238055	2992.5714
71974	192.89474
76758	680.71429
68646	5132.2857
12268	185.09206
