4155	4155	NotMapped	32200000
121506	121506	NotMapped	30700000
Abpa	Abpa	NotMapped	7277600
1415	1415	NotMapped	56300000
10815	10815	NotMapped	12700000
4151	4151	NotMapped	2.47e+08
1414	1414	NotMapped	60240
Abpg	Abpg	NotMapped	6417800
5354	5354	NotMapped	2224100
1417	1417	NotMapped	6126700
Bpifa2	Bpifa2	NotMapped	2838900
Try5	Try5	NotMapped	1498200
845	845	NotMapped	3925800
10409	10409	NotMapped	39800000
Amy2;Amy2a2	Amy2;Amy2a2	NotMapped	4.95e+08
342898	342898	NotMapped	4408000
5948	5948	NotMapped	19300000
374897	374897	NotMapped	4594200
5816	5816	NotMapped	56700000
5334	5334	NotMapped	81000000
793	793	NotMapped	6505500
794	794	NotMapped	9196800
51778	51778	NotMapped	1776700
8857	8857	NotMapped	81500000
7447	7447	NotMapped	7005300
Klk1b26;Egfbp2	Klk1b26;Egfbp2	NotMapped	3127400
4975	4975	NotMapped	3651000
1264	1264	NotMapped	2908000
1411	1411	NotMapped	18700000
7356	7356	NotMapped	9793900
Try4	Try4	NotMapped	19200000
1113	1113	NotMapped	3396600
Adh6a	Adh6a	NotMapped	6124700
6876	6876	NotMapped	2.57e+08
10551	10551	NotMapped	5959000
29114	29114	NotMapped	4068400
200504	200504	NotMapped	533130
6345	6345	NotMapped	42600000
27295	27295	NotMapped	6571200
10223	10223	NotMapped	424650
6295	6295	NotMapped	238020
6623	6623	NotMapped	1.06e+08
Lgals4;Lgals6	Lgals4;Lgals6	NotMapped	3206900
5276	5276	NotMapped	36700000
56287	56287	NotMapped	9514300
6276	6276	NotMapped	3805800
Car1;Ca1	Car1;Ca1	NotMapped	1.4e+08
266629	266629	NotMapped	5079900
Ren1;Ren2	Ren1;Ren2	NotMapped	1048400
58529	58529	NotMapped	4756900
284119	284119	NotMapped	2.36e+08
4133	4133	NotMapped	26900000
6277	6277	NotMapped	94000000
Akr1c21	Akr1c21	NotMapped	1038500
2210010C04Rik	2210010C04Rik	NotMapped	44300000
63908	63908	NotMapped	3561400
11155	11155	NotMapped	14500000
392465	392465	NotMapped	411880
1412	1412	NotMapped	2474200
130120	130120	NotMapped	2041300
283463	283463	NotMapped	16700000
6853	6853	NotMapped	6430000
4925	4925	NotMapped	31600000
6620	6620	NotMapped	15300000
765	765	NotMapped	736150
1396	1396	NotMapped	7.81e+08
6285	6285	NotMapped	9360500
23136	23136	NotMapped	16800000
Gyg;Gyg1	Gyg;Gyg1	NotMapped	45200000
6812	6812	NotMapped	36700000
2273	2273	NotMapped	42900000
3898	3898	NotMapped	2696400
112464	112464	NotMapped	12100000
7103	7103	NotMapped	7180700
4604	4604	NotMapped	5949500
6993	6993	NotMapped	9570700
151056	151056	NotMapped	190470
10083	10083	NotMapped	3.28e+08
9260	9260	NotMapped	10600000
844	844	NotMapped	39000000
6275	6275	NotMapped	64500000
Chi3l4	Chi3l4	NotMapped	42800000
388533	388533	NotMapped	81087
312	312	NotMapped	124500
Gm766	Gm766	NotMapped	532340
1428	1428	NotMapped	2220100
8736	8736	NotMapped	3410800
AA467197;Nmes1	AA467197;Nmes1	NotMapped	2842200
56925	56925	NotMapped	60500000
S100a11;Gm5068;Gm7665	S100a11;Gm5068;Gm7665	NotMapped	3.78e+08
5239	5239	NotMapped	10400000
1700037H04Rik	1700037H04Rik	NotMapped	7927200
171024	171024	NotMapped	10900000
760	760	NotMapped	2.93e+08
4239	4239	NotMapped	8806300
51673	51673	NotMapped	66200000
Vat1l	Vat1l	NotMapped	66330
