69187	69187	NotMapped	9238.2857
11354	11354	NotMapped	220571.43
12889	12889	NotMapped	3837.4286
12960	12960	NotMapped	956.08571
110187	110187	NotMapped	637.77143
18823	18823	NotMapped	5735.1429
19194	19194	NotMapped	11722.571
12373	12373	NotMapped	3820.2857
70350	70350	NotMapped	41428.571
11723	11723	NotMapped	437142.86
68416	68416	NotMapped	17672.857
19660	19660	NotMapped	148000
282619	282619	NotMapped	15038.571
227120	227120	NotMapped	69142.857
12307	12307	NotMapped	54857.143
12308	12308	NotMapped	22135.429
59006	59006	NotMapped	8240.8571
215384	215384	NotMapped	13657.714
26950	26950	NotMapped	4413.4286
18378	18378	NotMapped	8284.2857
12797	12797	NotMapped	485714.29
22287	22287	NotMapped	121428.57
22074	22074	NotMapped	37714.286
69117	69117	NotMapped	74857.143
21345	21345	NotMapped	9314285.7
23795	23795	NotMapped	34285.714
56370	56370	NotMapped	7184.8571
66284	66284	NotMapped	48000
106393	106393	NotMapped	88285.714
53318	53318	NotMapped	140857.14
59290	59290	NotMapped	867.22857
20215	20215	NotMapped	73714.286
20618	20618	NotMapped	6514285.7
99709	99709	NotMapped	131.58286
67931	67931	NotMapped	29142.857
66283	66283	NotMapped	126285.71
20199	20199	NotMapped	2971.1429
380683	380683	NotMapped	10199.714
59011	59011	NotMapped	15958
19285	19285	NotMapped	10742857
20200	20200	NotMapped	522857.14
77337	77337	NotMapped	779
67373	67373	NotMapped	56285.714
75600	75600	NotMapped	11166.857
17957	17957	NotMapped	10098
24131	24131	NotMapped	37142.857
69824	69824	NotMapped	4263.4286
223809	223809	NotMapped	44857.143
20964	20964	NotMapped	24693.429
53322	53322	NotMapped	32000
104069	104069	NotMapped	56285.714
12925	12925	NotMapped	1125714.3
20203	20203	NotMapped	29714.286
20910	20910	NotMapped	94285.714
14199	14199	NotMapped	528571.43
109042	109042	NotMapped	442857.14
216350	216350	NotMapped	24336
109272	109272	NotMapped	103142.86
72088	72088	NotMapped	20865.143
67399	67399	NotMapped	120857.14
12372	12372	NotMapped	64857.143
20198	20198	NotMapped	76000
104183	104183	NotMapped	37142.857
64661	64661	NotMapped	4470.8571
69787	69787	NotMapped	1237.2857
330440	330440	NotMapped	1966.7143
12971	12971	NotMapped	25806.857
17929	17929	NotMapped	4735.7143
17035	17035	NotMapped	34000
20195	20195	NotMapped	1542857.1
226041	226041	NotMapped	116000
67326	67326	NotMapped	78857.143
118449	118449	NotMapped	88857.143
76293	76293	NotMapped	82571.429
67971	67971	NotMapped	988571.43
270097	270097	NotMapped	15472.286
13602	13602	NotMapped	7288.8571
14457	14457	NotMapped	9076.8571
171580	171580	NotMapped	3027.1429
26558	26558	NotMapped	1668.2571
22240	22240	NotMapped	205428.57
232400	232400	NotMapped	13927.429
17930	17930	NotMapped	52000
18483	18483	NotMapped	28058.857
23969	23969	NotMapped	16164.857
11983	11983	NotMapped	120285.71
14467	14467	NotMapped	380000
72948	72948	NotMapped	32000
21985	21985	NotMapped	94571.429
12933	12933	NotMapped	334285.71
20965	20965	NotMapped	7476.8571
20194	20194	NotMapped	1660000
21753	21753	NotMapped	61142.857
229731	229731	NotMapped	126285.71
17988	17988	NotMapped	224285.71
73723	73723	NotMapped	181428.57
13184	13184	NotMapped	1741.9429
16985	16985	NotMapped	29428.571
107684	107684	NotMapped	159.08857
18611	18611	NotMapped	218571.43
19652	19652	K13186	10766.667
16952	16952	NotMapped	1805714.3
12306	12306	NotMapped	9885714.3
66395	66395	NotMapped	20028571
56356	56356	NotMapped	34000
11808	11808	NotMapped	4657142.9
109934	109934	NotMapped	2185.0571
83397	83397	NotMapped	320000
216810	216810	NotMapped	16827.143
217124	217124	NotMapped	9140.2857
67865	67865	NotMapped	46285.714
20324	20324	NotMapped	1994285.7
29877	29877	NotMapped	180857.14
11766	11766	NotMapped	2373.9143
26556	26556	NotMapped	2657.4857
65969	65969	NotMapped	1613.9714
21346	21346	NotMapped	1154285.7
76281	76281	NotMapped	71142.857
102502	102502	NotMapped	243428.57
66098	66098	NotMapped	67428.571
16019	16019	NotMapped	800000
76932	76932	NotMapped	25927.143
30948	30948	NotMapped	109714.29
12696	12696	K13195	28384.302
67861	67861	NotMapped	126000
56205	56205	NotMapped	41142.857
12798	12798	NotMapped	122857.14
56526	56526	NotMapped	9923.4286
234267	234267	NotMapped	6430.2857
50706	50706	NotMapped	451428.57
P01864	P01864	NotMapped	86571.429
21804	21804	NotMapped	5710.2857
229593	229593	NotMapped	6362.8571
68196	68196	NotMapped	15272.286
14432	14432	NotMapped	11547.143
66471	66471	NotMapped	49142.857
74103	74103	NotMapped	585714.29
72042	72042	NotMapped	230571.43
73442	73442	NotMapped	217714.29
59046	59046	NotMapped	5602.5714
66849	66849	NotMapped	20949.429
11641	11641	NotMapped	210571.43
227737	227737	NotMapped	21340.286
20692	20692	NotMapped	62571.429
12810	12810	NotMapped	65428.571
11745	11745	NotMapped	880000
14086	14086	NotMapped	67714.286
20193	20193	NotMapped	48571.429
13476	13476	NotMapped	437142.86
68106	68106	NotMapped	7528.8571
71733	71733	NotMapped	12913.143
219072	219072	NotMapped	197142.86
13860	13860	NotMapped	33714.286
11518	11518	NotMapped	209428.57
19231	19231	NotMapped	877142.86
75974	75974	NotMapped	3806.5714
93686	93686	NotMapped	11536.571
26611	26611	NotMapped	163428.57
56360	56360	NotMapped	348571.43
20362	20362	NotMapped	117142.86
353170	353170	NotMapped	236857.14
56195	56195	NotMapped	5316
66111	66111	NotMapped	25259.143
