17196	mmu_17196		45142.857
69187	NotMapped		9238.2857
12954	K09541		1392857.1
11354	NotMapped		220571.43
14077	K08752		759398.5
12961	mmu_12961		540000
12889	NotMapped		3837.4286
12955	K09542		1462857.1
380684	K04574		1384.4037
226180	K07608		23015.873
18039	K04572		75322.284
17189	mmu_17189		651428.57
12960	NotMapped		956.08571
110187	NotMapped		637.77143
20617	K04528		132857.14
18823	NotMapped		5735.1429
12962	mmu_12962		156857.14
19194	NotMapped		11722.571
12373	NotMapped		3820.2857
21956	K12045		84385.382
70350	NotMapped		41428.571
22349	K05761		80894.8
218038	K12562		225.56851
21954	K12044		52132.701
66473	K01310		110266.16
19752	K01168		4510.0671
11723	NotMapped		437142.86
21924	K05865		104968.94
68416	NotMapped		17672.857
16204	K08755		405468.75
19660	NotMapped		148000
22003	K10373		94014.085
22072	K01312		102032.52
282619	NotMapped		15038.571
12716	K00933		93540.67
19293	mmu_19293		117142.86
17906	K10351		492168.67
12409	K00081		602459.02
227120	NotMapped		69142.857
56727	K00469		5433.6842
109901	K01326		53759.398
12613	K12298		20367.279
12307	NotMapped		54857.143
12308	NotMapped		22135.429
12970	mmu_12970		23398.571
22227	K08769		34853.42
59006	NotMapped		8240.8571
109697	K08779		91169.451
55948	K06644		30496.371
215384	NotMapped		13657.714
13706	K01346		45387.454
26950	NotMapped		4413.4286
16618	K01325		1702.3372
18378	NotMapped		8284.2857
12797	NotMapped		485714.29
12957	mmu_12957		144000
22287	NotMapped		121428.57
16612	K01325		66666.667
14120	K03841		8308.2596
17897	K12749		331862.75
22074	NotMapped		37714.286
29818	K09546		39056.213
107753	K10090		131538.46
140781	K17751		4071.5245
22004	K10374		1774647.9
12652	mmu_12652		6488
69117	NotMapped		74857.143
21345	NotMapped		9314285.7
76703	K01291		20836.571
18040	K04573		40448.113
17888	K17751		85139.319
14580	K05640		5944.186
233335	K10376		10954.516
18946	K14074		27272.727
20259	K05768		18881.119
17901	K05738		1276595.7
23795	NotMapped		34285.714
56370	NotMapped		7184.8571
11847	K01476		6802.5424
17287	K01395		1593.4404
69191	K09581		231499.05
66284	NotMapped		48000
