69187	69187	NotMapped	55714.286
11354	11354	NotMapped	121142.86
12889	12889	NotMapped	3485714.3
110187	110187	NotMapped	12556
18823	18823	NotMapped	14914286
19194	19194	NotMapped	222285.71
12373	12373	NotMapped	26683.429
70350	70350	NotMapped	14428571
11723	11723	NotMapped	602857.14
68416	68416	NotMapped	6499.7143
19660	19660	NotMapped	239428.57
282619	282619	NotMapped	18122.857
227120	227120	NotMapped	348571.43
12307	12307	NotMapped	2277142.9
12308	12308	NotMapped	1802857.1
59006	59006	NotMapped	8745.7143
215384	215384	NotMapped	234000
26950	26950	NotMapped	20971429
18378	18378	NotMapped	13885714
12797	12797	NotMapped	92285.714
22287	22287	NotMapped	1245714.3
22074	22074	NotMapped	102857.14
69117	69117	NotMapped	127142.86
21345	21345	NotMapped	1388571.4
23795	23795	NotMapped	53714.286
56370	56370	NotMapped	10714286
106393	106393	NotMapped	391428.57
53318	53318	NotMapped	9448.2857
59290	59290	NotMapped	8863.4286
20215	20215	NotMapped	5484.2857
20618	20618	NotMapped	334285.71
99709	99709	NotMapped	1218.1714
67931	67931	NotMapped	33428.571
66283	66283	NotMapped	148857.14
20199	20199	NotMapped	5142857.1
380683	380683	NotMapped	51142.857
59011	59011	NotMapped	66857.143
19285	19285	NotMapped	665714.29
20200	20200	NotMapped	82285.714
77337	77337	NotMapped	4337.7143
67373	67373	NotMapped	420000
17957	17957	NotMapped	6771428.6
24131	24131	NotMapped	94000
69824	69824	NotMapped	160571.43
223809	223809	NotMapped	21652.857
20964	20964	NotMapped	31714286
53322	53322	NotMapped	74857.143
104069	104069	NotMapped	20057143
12925	12925	NotMapped	354285.71
20203	20203	NotMapped	2311428.6
20910	20910	NotMapped	69142857
14199	14199	NotMapped	1014285.7
216350	216350	NotMapped	50857.143
109272	109272	NotMapped	138857.14
67399	67399	NotMapped	47142.857
12372	12372	NotMapped	42000
20198	20198	NotMapped	18930
104183	104183	NotMapped	101428.57
64661	64661	NotMapped	504.28571
69787	69787	NotMapped	5457.7143
330440	330440	NotMapped	14194.571
12971	12971	NotMapped	1500000
17929	17929	NotMapped	31428.571
433470	433470	NotMapped	15098
17035	17035	NotMapped	1731428.6
20195	20195	NotMapped	114857.14
