4155	4155	NotMapped	3.07e+10
121506	121506	NotMapped	19500000
Abpa	Abpa	NotMapped	42400000
1415	1415	NotMapped	5.75e+08
10815	10815	NotMapped	1.22e+09
4151	4151	NotMapped	6.3e+08
Abpg	Abpg	NotMapped	4394600
5354	5354	NotMapped	5.22e+09
1417	1417	NotMapped	34300000
Bpifa2	Bpifa2	NotMapped	77800000
845	845	NotMapped	9339200
10409	10409	NotMapped	5.05e+09
Amy2;Amy2a2	Amy2;Amy2a2	NotMapped	2.11e+08
342898	342898	NotMapped	2274900
5948	5948	NotMapped	83800000
374897	374897	NotMapped	6343000
5816	5816	NotMapped	4.02e+08
5334	5334	NotMapped	1.22e+08
793	793	NotMapped	7.97e+08
794	794	NotMapped	6.31e+08
1427	1427	NotMapped	12200000
51778	51778	NotMapped	3061000
8857	8857	NotMapped	81900000
7447	7447	NotMapped	7.34e+09
Klk1b26;Egfbp2	Klk1b26;Egfbp2	NotMapped	985230
4975	4975	NotMapped	4.86e+09
1264	1264	NotMapped	32300000
1411	1411	NotMapped	43100000
7356	7356	NotMapped	4.36e+08
Try4	Try4	NotMapped	36000000
1113	1113	NotMapped	3.17e+08
Adh6a	Adh6a	NotMapped	44500000
6876	6876	NotMapped	4.86e+08
10551	10551	NotMapped	18800000
29114	29114	NotMapped	3.75e+09
6345	6345	NotMapped	1.37e+08
27295	27295	NotMapped	3306900
10223	10223	NotMapped	3102200
6295	6295	NotMapped	1919500
6623	6623	NotMapped	1.17e+08
AI747448	AI747448	NotMapped	426360
Lgals4;Lgals6	Lgals4;Lgals6	NotMapped	1.09e+08
5276	5276	NotMapped	11700000
56287	56287	NotMapped	52100000
6276	6276	NotMapped	1.8e+09
Car1;Ca1	Car1;Ca1	NotMapped	3.17e+08
266629	266629	NotMapped	17900000
Ren1;Ren2	Ren1;Ren2	NotMapped	6520000
58529	58529	NotMapped	23400000
284119	284119	NotMapped	2.33e+08
4133	4133	NotMapped	9.21e+09
6277	6277	NotMapped	28800000
Akr1c21	Akr1c21	NotMapped	1518200
2210010C04Rik	2210010C04Rik	NotMapped	1.47e+08
63908	63908	NotMapped	2.37e+09
11155	11155	NotMapped	32900000
392465	392465	NotMapped	56200000
1412	1412	NotMapped	6921200
283463	283463	NotMapped	7578500
6853	6853	NotMapped	1.11e+10
4925	4925	NotMapped	26200000
6620	6620	NotMapped	7.02e+09
765	765	NotMapped	1198200
1396	1396	NotMapped	1.24e+08
6285	6285	NotMapped	8.09e+08
23136	23136	NotMapped	2.8e+09
Gyg;Gyg1	Gyg;Gyg1	NotMapped	62300000
6812	6812	NotMapped	2.42e+10
2273	2273	NotMapped	3.55e+08
7103	7103	NotMapped	17800000
4604	4604	NotMapped	48600000
6993	6993	NotMapped	9869500
9260	9260	NotMapped	16500000
844	844	NotMapped	14700000
6275	6275	NotMapped	6625500
Chi3l4	Chi3l4	NotMapped	35500000
388533	388533	NotMapped	176500
312	312	NotMapped	1910200
Gm766	Gm766	NotMapped	4968100
1428	1428	NotMapped	5.25e+08
8736	8736	NotMapped	11000000
AA467197;Nmes1	AA467197;Nmes1	NotMapped	5284300
56925	56925	NotMapped	6.06e+08
S100a11;Gm5068;Gm7665	S100a11;Gm5068;Gm7665	NotMapped	40200000
5239	5239	NotMapped	16500000
1700037H04Rik	1700037H04Rik	NotMapped	2.09e+08
171024	171024	NotMapped	2297400
760	760	NotMapped	7.97e+09
4239	4239	NotMapped	202030
51673	51673	NotMapped	4.54e+08
Vat1l	Vat1l	NotMapped	2.45e+08
Aldoa;Aldoart1	Aldoa;Aldoart1	NotMapped	2.23e+10
8404	8404	NotMapped	1.17e+08
8522	8522	NotMapped	1.93e+08
64780	64780	NotMapped	6527800
9454	9454	NotMapped	16200000
1809	1809	NotMapped	2.84e+09
Ovos	Ovos	NotMapped	2.16e+08
