69187	69187	NotMapped	50571.429
11354	11354	NotMapped	130571.43
12889	12889	NotMapped	22571429
12960	12960	NotMapped	58571.429
110187	110187	NotMapped	90285.714
18823	18823	NotMapped	13971429
19194	19194	NotMapped	50571.429
G3UXD0	G3UXD0	NotMapped	63142.857
12373	12373	NotMapped	448571.43
70350	70350	NotMapped	14371429
11723	11723	NotMapped	2134285.7
68416	68416	NotMapped	1791.8857
19660	19660	NotMapped	882857.14
282619	282619	NotMapped	42857.143
227120	227120	NotMapped	457142.86
12307	12307	NotMapped	49142857
12308	12308	NotMapped	35714286
59006	59006	NotMapped	37142.857
215384	215384	NotMapped	154571.43
26950	26950	NotMapped	41142857
18378	18378	NotMapped	86857.143
12797	12797	NotMapped	474285.71
22287	22287	NotMapped	222285.71
22074	22074	NotMapped	186571.43
69117	69117	NotMapped	188857.14
21345	21345	NotMapped	2454285.7
23795	23795	NotMapped	241142.86
56370	56370	NotMapped	21371429
66284	66284	NotMapped	34571.429
106393	106393	NotMapped	382857.14
53318	53318	NotMapped	72857.143
20215	20215	NotMapped	79142.857
20618	20618	NotMapped	3028571.4
99709	99709	NotMapped	97142.857
67931	67931	NotMapped	243714.29
66283	66283	NotMapped	213714.29
20199	20199	NotMapped	14062.571
380683	380683	NotMapped	170571.43
59011	59011	NotMapped	117142.86
19285	19285	NotMapped	1822857.1
20200	20200	NotMapped	362857.14
77337	77337	NotMapped	19645.714
67373	67373	NotMapped	141142.86
75600	75600	NotMapped	13490.571
17957	17957	NotMapped	15885714
24131	24131	NotMapped	116571.43
69824	69824	NotMapped	60571.429
223809	223809	NotMapped	70571.429
20964	20964	NotMapped	49428571
53322	53322	NotMapped	243714.29
104069	104069	NotMapped	25771429
12925	12925	NotMapped	140000
20203	20203	NotMapped	23085714
20910	20910	NotMapped	1.4057143e+08
67182	67182	NotMapped	220.55143
14199	14199	NotMapped	1062857.1
16763	16763	NotMapped	7807.1429
109042	109042	NotMapped	17333.143
216350	216350	NotMapped	8548.8571
109272	109272	NotMapped	112000
72088	72088	NotMapped	2062.9714
67399	67399	NotMapped	67428.571
12372	12372	NotMapped	149428.57
20198	20198	NotMapped	176571.43
104183	104183	NotMapped	242857.14
64661	64661	NotMapped	22282.286
69787	69787	NotMapped	81714.286
330440	330440	NotMapped	61428.571
12971	12971	NotMapped	9971428.6
17929	17929	NotMapped	229714.29
