4155	4155	NotMapped	1.83e+10
121506	121506	NotMapped	17700000
Abpa	Abpa	NotMapped	45700000
1415	1415	NotMapped	4.89e+08
10815	10815	NotMapped	7.9e+09
4151	4151	NotMapped	8.46e+08
1414	1414	NotMapped	20500000
Abpg	Abpg	NotMapped	31600000
5354	5354	NotMapped	4.89e+09
1417	1417	NotMapped	1.07e+08
Bpifa2	Bpifa2	NotMapped	17700000
Try5	Try5	NotMapped	22100000
845	845	NotMapped	1.57e+08
10409	10409	NotMapped	5.03e+09
Amy2;Amy2a2	Amy2;Amy2a2	NotMapped	7.47e+08
342898	342898	NotMapped	627160
5948	5948	NotMapped	3.09e+08
374897	374897	NotMapped	15000000
5816	5816	NotMapped	3.81e+09
5334	5334	NotMapped	1.6e+08
793	793	NotMapped	1.72e+10
794	794	NotMapped	1.25e+10
1427	1427	NotMapped	40700000
51778	51778	NotMapped	13000000
8857	8857	NotMapped	54100000
7447	7447	NotMapped	1.44e+10
Klk1b26;Egfbp2	Klk1b26;Egfbp2	NotMapped	160100
4975	4975	NotMapped	30400000
1264	1264	NotMapped	1.66e+08
1411	1411	NotMapped	68500000
7356	7356	NotMapped	77800000
Try4	Try4	NotMapped	65300000
1113	1113	NotMapped	1.11e+08
Adh6a	Adh6a	NotMapped	66100000
6876	6876	NotMapped	8.59e+08
10551	10551	NotMapped	84400000
29114	29114	NotMapped	7.48e+09
200504	200504	NotMapped	12100000
6345	6345	NotMapped	1.34e+08
27295	27295	NotMapped	25500000
6295	6295	NotMapped	27700000
6623	6623	NotMapped	1.06e+09
AI747448	AI747448	NotMapped	34000000
Lgals4;Lgals6	Lgals4;Lgals6	NotMapped	82700000
5276	5276	NotMapped	85300000
56287	56287	NotMapped	74800000
6276	6276	NotMapped	4921900
Car1;Ca1	Car1;Ca1	NotMapped	7.13e+08
266629	266629	NotMapped	59700000
Ren1;Ren2	Ren1;Ren2	NotMapped	15100000
58529	58529	NotMapped	41000000
284119	284119	NotMapped	6.38e+08
4133	4133	NotMapped	9.09e+09
6277	6277	NotMapped	1.27e+08
Akr1c21	Akr1c21	NotMapped	6876000
2210010C04Rik	2210010C04Rik	NotMapped	49400000
91860	91860	NotMapped	4721700
63908	63908	NotMapped	5.56e+09
11155	11155	NotMapped	40800000
392465	392465	NotMapped	21200000
1412	1412	NotMapped	24500000
283463	283463	NotMapped	24700000
6853	6853	NotMapped	1.73e+10
4925	4925	NotMapped	85300000
6620	6620	NotMapped	9.02e+09
765	765	NotMapped	6018000
1396	1396	NotMapped	49000000
6285	6285	NotMapped	8.08e+09
23136	23136	NotMapped	5.13e+09
Gyg;Gyg1	Gyg;Gyg1	NotMapped	68700000
