!!SBtab TableType='Proteomaps' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance
P25788	30305252.3584307
P62495	20064814.9160814
P61160;Q8IY98;B4DHK9;A8MUT7;B4DWQ5	13303698.6543292
Q9Y5S9	34551518.2769414
Q969X5-1;Q969X5;B4E0N6;C9JG72;Q969X5-2	1425357.40026115
Q96AE4	18712241.8007985
P05204	10073112.5719851
P52292;A8K7D9;B9EJD6;Q53YE3;Q6NVW7;Q7Z726	32296318.5053595
Q13263	33299727.2786803
P38919	24086590.2748498
Q9Y6C9;B4DHQ0;Q53G34	11690882.3763129
P55060-1;P55060;B4DUC5;P55060-3;A3RLL6;B4DM67;B4DPS6;B4DM31;B4DS32	17871392.8606803
Q13347	29798274.4413726
P06493	31682983.5342052
Q92688-1;Q92688;Q53F35;Q92688-2;Q5T6W8	4518128.16750411
P07741	24642138.4353421
P31153	25988694.2877479
P22059-1;P22059;B4DR25	4437830.97896475
P20618	35748977.4784452
Q969M3-3;Q969M3;Q969M3-1;B3KW34;Q969M3-2	6304587.13652657
Q7L2H7;B4E2Q4	7475463.06513203
P21964	32806740.7868105
O76003	19328642.9690196
P28074	29498940.7608798
B3KT15	26347799.7934077
P17812	11216817.8001276
C9JWM7	8345205.59935614
Q9NQC3-1;Q9NQC3;Q9NQC3-6;B4DZ44;Q3LIF1;Q53RF4;Q8IUA4;Q9NQC3-4;Q3LIF4	4868800.61873073
Q13442	28235776.2067156
Q99733	20532422.8581034
P09960	5043769.20453155
O75964	17480611.6890559
P17655	2254866.27705862
Q92598	19022269.0055816
Q9UKD2	32799668.8812317
P14854	12102040.3977928
Q9NR31	17257010.3004632
Q9NS69;Q53GB0;Q549C5	19435676.2954212
Q04760	43742889.7129649
P13010	17399094.9934135
Q59F66	22714580.7922676
Q9UBQ0-1;Q9UBQ0;Q5JPE4;Q9UBQ0-2	16761486.0219767
P09622	22824175.3784794
P47985	6792474.15261729
Q9Y3B3;B4E2C1;Q3B7W7;Q8NBU8	4793665.72239846
P49720	31692016.3897388
Q13813	829372.299045992
P35270	5569884.15654166
Q16718	25003458.7429388
Q9NP73	404725.606808527
B7Z2T5	12713601.6677775
Q8NBS9	17223694.9736056
O60925	10677760.1923968
O75131;Q05DL8	8381750.48822415
P55084	15808569.8315376
P50502	42356044.8178016
Q99536	9439717.30447717
Q15046	23257105.5745657
Q86V81	40182430.0043236
Q04917	17627977.9464539
Q14696	4699953.4856722
P18085	4956156.04409174
Q9UDW1	13570478.9117242
Q92945	22791840.7692354
O43143	18692479.1333755
P09497	9027161.80439559
P62333	19219942.4789189
O00303	16123337.5528386
P51857	1793751.32232113
O00231	28752312.1237983
P56378;B2R588	1305966.1259015
P00367	11104548.0016578
Q14764;B4DDR2;B4DXN0;B4DP93	446745.350851426
P15531	21277487.3389293
Q15459	9965621.73335061
Q01081	16415975.3495526
Q53GQ0	5486424.50588634
P09601	70504.3638256414
Q9NTK5-1;Q9NTK5;Q9NTK5-3;B4DK14;C9JTK6;Q53SW9	23472605.5705606
P05455	82837782.6581527
P12074	6994554.2104478
P09234	21409824.7810091
P00167-1;P00167;P00167-2;Q59F44	6876973.99131289
O95036	3820102.71679922
Q96FW1	12993585.7954267
P25786	26658524.9992963
P62995	20294855.3593015
P42166	18016003.7285343
P49588	16365961.2104079
P63010	10624221.9926166
P10768	23647666.8410925
C9JRZ6;Q9NX63;A4D1N4;C9J4B7;B7Z1X9	12604323.8770422
P57723	0
P62330	6835676.00254927
Q13148;A4GUK4;A4GUK5;B2R629;B4DRW3;Q53H27;B1AKP7;B4DJ45	14128610.2385471
Q5W0H4;P13693;B4DKJ4;Q86YH5;Q8TBK7	34623927.0762437
Q9UKK9	24881979.1764688
Q969H8	18882952.1797225
P31942	26950856.2982391
Q8NFJ5	29642.5813513989
P33316	34003473.9746392
P78527	9269401.34234769
Q09666;B4DTV0;Q13727;Q6ZQN2;Q8N274;B5MEH8	3884664.34000924
Q9ULC4-1;Q9ULC4;B4DGY2;Q9ULC4-2	10730992.0662232
P14927	6643869.68777617
Q9UHD1-1;Q9UHD1;Q9UHD1-2;Q9NZ93	25149278.5200033
P40939	20047693.0386057
Q8N4H5;C9JD66;Q5JRT7	12207907.3901204
Q9UNZ2	7537001.23482438
O43776	15057701.2576957
O00567;A0PJ92;A8K9K6;Q9BSN3	16801347.9893167
P58546;Q69YG1;C9JL85	43889981.7951297
O75340;Q2YDC2;Q53FC3	12277324.5242983
Q07666	21264104.6680563
P23919	5777794.64749682
Q9Y2X3;B3KN82;B4DUY3	17994863.4177715
P61960	24193617.5164171
Q9P003-1;Q9P003;Q53HE6;A6NLH6	12200675.3224207
B3KPG9;B3KQF5;O43852-1;O43852;Q6IAW5	18426728.3323818
Q01726	1562056.91649773
O75891	2719.1473885308
O95399	2162242.70016536
P09874	34382084.809868
O95336	13502141.6216426
Q6UW68	5211525.94118754
P61769	6113913.53879532
P54920	9919063.2249352
Q02978;Q6IBH0	3867924.22213145
P04899	5891153.54848332
Q9Y3I0;B4DNA0	13904386.27354
O75380	6725357.81403189
O95433;B2R9L2;B4DUR9	22928104.5631985
Q12797	193763.642539861
P55769	22900243.8632928
P36405	2248362.71405224
P17980	22512678.088445
P62714	15316790.8071365
P16435	6581906.09263102
Q08945	11053003.623753
P61326	21315166.8744291
Q9UJZ1;B4E1K7;Q6ZNW0	14207356.5720772
P54136	17010085.5699275
Q14444-1;Q14444;B3KXU8;Q14444-2;B4DSF8	18661190.8820379
P48509	696936.385144269
Q16891-1;Q16891;B2R5N6;B4DQY2;B9A067;Q16891-3;B4DT20;B8ZZQ7	10727256.3475519
P25787	16945467.3848758
P49721	29338353.6247351
P41227	17211910.8406939
Q9NZM1-1;Q9NZM1;Q9NZM1-6;Q9NZM1-3;C9JCN0;Q9NZM1-2;Q9NZM1-5	136110.496122203
Q58FF8;B5MDL9	15609829.8717324
P61289	24602698.7772339
Q9UBQ7	13087993.6544643
Q16531	13532169.5898633
Q9Y490	12873955.1332757
P61106	13112339.5114675
Q9UBQ5;B4DQ48;B4DVD7;B7ZAM9	12823147.0514791
A8K878;P55145	7860842.8365656
P42224	4058731.30839767
Q9H3K6-1;Q9H3K6;C9JGX8;Q9H3K6-2	17617655.5817537
O43175	17316137.5224692
Q9BSR8;C9JSL0	830309.074003351
Q96HS1-1;Q96HS1;A9LN06;C9IZY7;Q96HS1-2	9189472.67661749
Q92499	12994626.2694959
P55786	9170582.66518004
O95298	11077641.4229396
P68400	11564711.2592467
Q9Y224;Q549M8;Q5RLJ0	9003181.72159811
P50402	10121633.4670534
A7MAP0;A7MAP1;B3KN06;Q53G58;Q59EA2;Q9ULV4;B4E3S0;B7Z9V0	10007870.8750096
Q86VP6-1;Q86VP6;A8K8U1;B3KM30;B3KMG3;Q86VP6-2	9361160.54397816
B4DPK3	150930.450816863
Q05639	409173.164527491
P36957	1213089.0253043
Q9UKM9	9248118.48696251
Q8N5K1	15819503.347206
P39656	12390050.6247482
O95197-3;O95197;B7Z361;O95197-4;O95197-5;B7Z4M0;B7Z4M1	4466636.95063425
P54819	55796913.8758787
P60059	11143285.5516544
Q14152	10590271.6769289
P35080	90496.7419208236
P35998	17493599.4311448
P11766	27769308.6083867
Q9NP97	3475737.03439571
B4DLH4;B4E1P3;Q9H910-1;Q9H910;B1AJY2;B4E1X8;Q9H910-2;B4DL85;A6NGP5	14859490.8254108
P07478	4557791.13113292
Q9Y6H1;Q5T1J5	38074382.9721595
Q15102	10686514.9252584
Q15717	18587524.6267776
P17066	11843555.6641332
Q9Y5J7;B2R584	3309077.70314119
O60361	2412337.16002667
P33993	15632220.5508439
Q9Y5B9;Q0VGA3	4304800.38483766
Q14247	7949288.48980784
P19623	35849996.2014147
P51648	237178.556716796
Q3ZCM7	19245949.5059381
Q9UHX1	14488172.5315443
P40616	3658666.39526902
P61927	3878248.38330939
P29692	12565092.1106827
P55735	17582958.7568367
O00410-3;O00410;O00410-1;B3KWG6;B4E0R6;Q9BVS9;O00410-2	11466974.8131905
O43242	19908861.6387865
Q9Y221-1;Q9Y221;Q9Y221-2;B3KM49	2433561.72116747
P62191	15192062.3392757
B0QY89;B3KPB9;Q9Y262;B4DQF6;B4DYB2;B0QY90;B3KNG0;Q7Z5X3;Q8N7H0	13281812.7719494
P30519	5421441.3752832
Q15836	6638000.96327261
Q15029	18457373.1741622
B4DUT8;Q99439;A5D8U8;B4DDF4;Q53GK7;Q6FHC3;Q6FHE4;B4DHU5;B4DN57;A6NFI4	1520109.99763328
P39748	19526772.6966165
Q12931	21235461.0611118
P49419	166548.100863874
P43686	23739665.8534505
Q8IW48;B3KYA5	20910775.3342668
Q9Y2Q3	11372614.1828532
Q12907	15564321.1251728
O43765;B4DEA6	28475548.2101926
P07814	18342055.3717792
Q15008	17345560.0974978
Q15363;Q6FHT8;B4DP27;B4E020	9439606.65331729
P03928	13445830.6782902
P50213	7366860.23011658
Q1KMD3	9168390.66658974
O95373;B3KNG9;B3KQG6	10486754.9056717
Q59GX2	3701042.69347859
Q6NUS1	12996232.1565399
P11387	10665429.2501746
Q5RI15-2;Q5RI15;Q5RI15-1;B3KM21	10755239.4662172
P30085	20042006.1193324
Q9BUJ2-1;Q9BUJ2;A8K3W4;A8K5K0;A8K6U7;B7Z4B8;Q9BUJ2-2;Q9BUJ2-4;B3KM60;Q9BUJ2-3	4706807.31208486
O15260-1;O15260;B7Z1G8;B7Z7A8;B7Z8F3;O15260-2;Q5T8U5;B7Z605;Q5T8U7;B7Z6A4	4019610.46153705
Q9Y2S6	35116763.1111602
O95168	6008604.75572533
Q9C005;B4DIS3;C9JW13	4101724.41467015
P09661	8955022.68937423
P80303-1;P80303;P80303-2;A7LNF3;A7LNF4;A7LNF5;Q2L696	3521098.30538209
Q9Y333	34877743.2714611
P55036	20736121.7589212
P51970	9184031.15041813
P05091	5934413.19049712
Q9H8S9-1;Q9H8S9;B7WP91	13041379.3321024
P60228	8762955.78115766
P35241	4389986.8174665
P24752	19980411.0992817
P09493	45999.1205696553
Q9BVK6;B2R8A2;B4DPP4	6234583.6180005
Q9NRP0;Q8TBU1	5155135.6453006
Q16643-1;Q16643;B3KSQ7;B7Z2Z0;A8MV58	6052652.72980547
P30740	10502088.1091098
P02786	16500117.2088169
O60220	10320694.8362993
Q14566	15027531.5146656
P54577	24262293.6363376
O14979	20883562.8682811
P35221	717044.089403702
O60506	25093699.6080344
P14868	18394712.4974745
Q9UMX0	10801557.6678506
Q7RTV0	10041266.1472151
P53621	9118075.03456866
P53597	7019443.84705669
Q13501	2065120.8620553
Q96C19;C9JTI6;Q5JYW8	5772193.23680523
P17174	19334175.6567017
Q9HC38-2;Q9HC38;B3KV49;B4DX01;A8K8F0;Q9Y3E8;Q9HC38-1;B7Z403;Q9HC38-3	9398719.91100817
Q9Y383	17432038.2445711
Q9H4M9	7958470.98757949
Q13242	13272739.8429751
P48444;B0YIW5;B0YIW6;Q6MZV5;B4E1X2	10812267.4665595
Q9BWF3	9039254.25122607
P17931	435985.097393945
Q07065	611929.635052405
O15173	8646650.80601415
P28070	34054227.199438
O14880	5180157.11596784
O14980	9958558.40358003
Q9UHV9	12355610.3739578
Q15417;B4DFK6;Q6FHA7;B4DP09	741427.242370569
Q96EP5-1;Q96EP5;B3KS63;Q96EP5-2	15107522.1995247
P16949	59225842.3828618
Q9NP72	4079675.40662914
Q96BM9	5909308.08563699
P28072	28018780.9736255
P51665	9069658.54328028
Q71U36	9853482.43746543
P62195	19955213.8199493
P07384	8964859.36234945
O15371	15459648.0551636
P48735	2326862.05651191
C9JXG9	0
O60664-1;O60664	11734330.4496603
P04179	10869176.6657178
Q9NR12-1;Q9NR12;Q9NR12-2	2803659.37824381
P43487;Q53EY3;C9JXG8;C9J517	116248639.161545
P62891	395174.483721654
Q96HC4;B7Z481;Q4W5K9;Q9P1D1;Q59FC9	5347250.98666597
P18754	16783221.5430769
Q96KP4	13840777.4042777
P48507	5047639.61068091
O94925	2508906.60913154
Q9NZI8	31715687.8878884
O60869-1;O60869;O60869-2	17010910.2663759
Q99986	8595104.1987109
Q99613	10921337.0502014
O15143	6605118.08515663
Q99471	23721229.6459627
P07858	4803339.48550816
Q15393	11554988.2596837
P42126	5651741.69165564
P07602	9368402.48242974
