!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance
Q6LES2;P09525;B4DDF9;B4DDZ4;B4DE02;B4E1S2;Q59FK3;Q6MZI0;Q6P452	42809956.9436628
P62910	208509895.18036
P08708	301573555.122472
P62269	316549543.913099
P39023	236719847.821241
P10809	457859487.619694
P00558	330736940.176535
P23396	336320124.720465
P35268	219697173.252243
P46781	450985952.930441
P06576	292210057.698715
P08865	286146161.767765
P60842	353809959.202733
P46776	278103185.000272
P61978	307449898.670476
P21796	215183036.486507
P36578	305230297.790981
P63173	392046361.565169
P40926	439189924.782192
P61254	220733676.924438
P13639	519663119.113321
P61956	89250063.0400281
P62906	278696297.841566
P08195	288683437.73448
Q9Y3U8	368276545.725944
Q9BUQ0	233956706.794425
P62158	158129985.940568
P30050	246180587.407847
P07910	250180276.691503
P18124	303410108.210958
Q02878	383339063.09853
P52209	83532216.7993324
P07951	60781711.770258
P84098	267369970.793401
P63244	280040846.193401
O60701	66500462.7334416
P50914	195636813.175164
P60981	113546154.340482
P84090;B2R5H2	175101054.836178
P62249	299146906.190215
O75531;B2R4V4	191215242.181047
P62899	245890183.712317
P31943	186746737.961843
P61313	241473060.197985
P62917	274023464.008022
P31949;B2R5H0	255876742.095422
P62258	215046754.702083
P10620	36808681.9390186
P62913	237006234.540951
P32969	241979841.087762
P39019	212822836.783335
P50238	463403.671000607
P07900	387837792.993015
P23526	262019865.813951
Q6PUV4;B4DEW3	1211446.84691839
P05388	247699823.859514
P18669	213156491.773196
P14866	204183648.776963
P08107	331003367.164826
P61353	418676663.385113
Q16778	160490030.467595
P02545	204766784.867907
P62081	246820030.557623
P15880	239703397.137536
P06744	152556131.516585
P46777	238293783.674141
Q5TEC6	166756855.375596
P26038	40908280.9439025
P18621	161313565.364657
Q14847-1;Q14847;A8K1D2;Q14847-2;C9JVR8;C9J9W2;B4DGQ0	32173054.2423011
P60660	38451394.8610565
P49207	136817581.8598
P47914	133949824.526909
Q6PKA6	1357965.73699189
P62277	262021862.200846
P07437	206547410.275196
P26641	426296816.778997
P40429	227736637.45927
P45880	121381898.707064
P62266	149456604.202485
P12004	87482020.2678472
P46779	111739969.860557
P62753	176096421.239098
Q02543	154356544.315436
Q8IUE6	102917322.302512
P38646	168847041.834157
P11021	245329576.859902
P14625	123300649.404085
P62244	207900031.45916
P17844	208346430.249576
Q15365	172855307.39155
Q13151	216462445.334986
P26373	292826962.162462
P84077	244367209.480784
P04080;Q76LA1	70876585.2678062
P30041	153849801.236571
B4DP11;Q15185;B3KUY2;B4DP21;B4DHP2;B4DDC6	184303572.55
Q9UQ80;A8K6Y1;Q6PIN5	180513508.120759
Q14103	104608517.992721
P27348	88725229.9367792
Q92686	3022602.84965055
P46782	253286827.597963
P06753	61920038.7913847
P30086;B4DRT4	227259938.985513
B2ZZ83	22330321.9336647
P56537	87450647.1492322
P39687;Q08AJ6;Q3KPI8;Q6PKH8	216523171.025351
Q00839	122336717.798904
P27824	125643820.908622
P21980	1932381.38265644
Q9UBI6	17571368.9983513
P83731	199470164.126875
P55072	105746157.398447
Q71UM5	93457614.330605
P07237	151553357.749712
Q00325-2;Q00325;B2RE88;Q53HC3;Q8NCF7;Q00325-1	136164767.297671
P37837	137241854.651183
P61513	87385097.4453126
Q15233	132251178.003636
P21291	68670324.695935
P19338	183783316.4628
P00403	100348754.870909
P20962;A2VCM6;O15256	15827994.3548028
B3KQ79	96803539.3041072
P67809	99043196.3884714
P62861	128584898.210063
P46778	145187083.737455
P35579	41044414.8940114
Q99623;Q9BXV3;B4DP75;B4DW05	118541550.803012
P35232;A8K401;Q53FV0;Q6FHP5;Q6PUJ7;C9JW96;C9JZ20;A8MUL1	136643132.06545
Q9NZ01	62346651.7843807
O75347;Q6FGD7	75303636.3202314
P30048	69418501.8108168
P49773	134398902.938067
P25705	181208133.834001
P63220	89902604.8714228
P53396	57045009.7589535
P62273	175453337.699267
P24534	131769735.283775
P07108	89096872.0401826
P62847	139977926.037036
P31946	171163729.064565
P27635	155635568.188565
P13073	112937977.148404
Q00610	153439998.146535
P49411	171036517.363682
Q96AG4;B2RE83	190014401.339187
Q99497	111477682.650243
P80723-1;P80723;P80723-2	24341283.4394029
O14950	41366590.1208294
B4DLV7;Q5SX90;P50395;Q6IAT1;B3KVE3;Q5SX88;Q8TB95	170258463.392989
P62316	177823605.631003
Q16629	109451466.708187
P55209	89151640.2355112
P23246	116677245.831749
P27695	89093635.2198228
Q01469	62648518.9398983
P08758;B4DNG6;Q6FHB3;A8MTE3	133735506.546336
P00441	94900012.2382851
O14737;B4DE64	44936031.2775821
P18077	118424734.689844
P78371	191139385.119871
P30101	109395384.759428
P15311	33567359.5305313
P28066	147427899.81677
P31948	166257376.253206
Q01105	192943718.771408
P30043	128301381.185795
P12956	131732453.624975
P41567	134553413.618922
O00483	108902629.283851
P38117-1;P38117;A8K766;P38117-2	107205741.560144
P27797	94866330.8300356
Q8WVI0	53297073.643819
Q04837	101093829.578867
Q01813	99669471.0697938
B2R7D7;Q4JM47;Q53G64;O95994;Q4JM46;B5MC07;C9J3E2	31676653.9994767
Q16881	27064015.3655399
P16615	53902326.522649
P51991	132680622.849096
P50990	135354338.921172
P49368	143069037.447881
Q13185	199766723.258464
Q9H0U4	180430120.2453
Q9HB71	72602282.2290661
P83881	122001084.463468
Q13162	104177693.177614
P61088	120043324.311259
P84103	104165970.726752
P40227	118516508.91996
P48643	148913612.886813
Q15149	55742751.1652443
O15347	73987484.3173526
P49755;B2R605;B4DZH3;Q53GF9;B4DL12	101187896.186007
Q1HE25	71329884.4062351
P62136	152593191.765025
P10606	37276411.9928296
O00299	123531651.275086
Q14019	18233332.5912331
P50991	142491893.991014
Q0VDC6	33542300.5646179
P30044	161166925.497028
P62318	113494059.563492
P17987	105000920.588805
P46783	130772889.977344
Q96IH1;Q16658;B3KTA3;B3KTM9	5761348.03064604
Q59HD4	116797899.360819
Q96IX5	81628312.598512
Q07955	85616430.41697
O96008	63272090.6071694
P62308	121199931.577629
Q12906	114536094.773687
P31947	62555692.7311993
P35637	91564489.5189076
P20700	128509350.408676
P52272	98570523.5425654
Q15084	131958374.276757
P78417	63364961.7097715
P68032	43765008.5243325
Q8NC51	115937660.17964
Q99714	142444657.414506
Q02790	170786395.762879
Q99729	140238939.263631
O75947	85474600.9050547
O00148	139457802.28724
P02795;Q8TE66	4055105.54367351
Q12905	126700991.332589
P38159	71287323.6708977
P62873	81491556.566058
P29692	115174021.093473
O75367	104919986.925155
P60953	45500599.1723515
P62306	92208794.1208768
P11940	114085173.528981
P63000	99893623.4774187
P07099	21441820.4465488
P61981	47738610.6029425
P09669	85994417.0447644
A8MXP9	70652309.3421611
O43169;Q5HYD9	58471056.4162546
P60468	121171278.832382
P12268	99147791.5393196
P52597	63886072.6237234
P26368	98575112.0560537
Q15907	57362273.4723333
P61026	94379310.809446
P17096	37362715.3913336
P41091	84225286.7069404
P07305	96822976.5281796
P49458	73665692.5389976
Q9Y277	38354003.5780705
O14818	154251070.449638
P53999;B7Z1Z0;Q59G24;Q6IBA2	70585577.2832785
P20340	76366676.3268485
Q00688	80572927.4279071
P04843	104448347.352955
P99999	109654398.613531
O00571	95104807.2548924
Q14974	100485632.140319
P61970	119221618.018828
Q15369	80794902.9354808
P40925	76570006.7638787
P20674	28960398.1880803
P48047	99020045.4651285
Q15691	69344417.4435256
P30049	29109648.3416671
P13667	110269529.902203
P68036	99611918.1379525
P49327	215822914.986589
P51149	145016240.10797
B4E3C3	76438910.6373163
Q9Y6A9	213856667.899248
O75390	106505902.010828
P62841	114717968.596751
P56385	69016586.0035267
Q03135	5815309.52093261
P05556	16666991.0646683
P04632	43582634.6642361
P61457	38547069.1696494
P13797;A8K579;B4DPW9;B7Z6M1;Q53GY0;Q96HI1	33922726.4367905
O00141	349635.057086515
O75874	23460315.6444945
P50454	253559696.649445
P05141	114379451.935574
P22087;B4DLD4;Q96BS4	73752218.268205
P07339	140795007.198792
Q5HYL3	0
Q13283;B7Z8K4;Q32P45;Q53HH4;Q5HYE9;Q5U0Q1;Q6FI03;Q6ZP53	79850342.0920229
Q15181	85137364.4276754
P30046	65475964.7904601
Q9Y266;A8MU04;Q9H2R7	74796763.5303399
P62304	104911003.216236
Q13404	48568702.8658216
O00264;Q6IB11;B7Z1L3	99076321.3347486
Q16555	11140890.3938847
Q99832	99119686.8188419
P13804;Q53XN3;B4DT43	68410028.6812624
Q9UBE0	33649324.9954713
Q96PK6	56168992.6055078
Q68CQ5	91243567.2739602
P63279	90020720.7604421
Q9Y265	84001736.0599998
P20290-2;P20290	56238310.7352234
P61224	55340938.6074338
P00505	80175531.7591045
Q9P035;B4DRF4	47465377.0626272
Q08211	74879360.4694072
Q9H9B4	80991001.6833303
Q01650;Q2MCL6;Q8IV97;Q96QB2	62956981.0836994
O75083-1;O75083;A8MVA9;Q53GN4;Q53H17;Q59ER5;B3KXN4;O75083-3;B4DY05	38722651.9948046
P16402	17700360.5453493
P67936	28898333.6126367
P30153	73274317.4425467
Q9GZT3	59160683.2275227
P51858;B2RDE8;Q5SZ07;A8K8G0;B3KU21;B7Z958;Q5SZ08;B7Z525	67516057.189274
Q16719	21197301.0484111
P34932	64522306.6017608
P15559	8225501.97558509
P62314	83208319.280078
P61019	50480262.4091584
O00151	6238070.88469951
Q9Y230	61013180.8501313
P14314	99116900.5846628
Q15165	11778007.9330918
P08134	78839923.4445777
Q01518-1;Q01518;B2RDY9;B4DI38;B4DNW7;B4DNY3	36349015.5823466
P47756	76166740.5028001
P11586	132045142.233689
P00390	21041981.643069
P22695	94541879.112501
P62854	119079024.181663
O95864	1231456.88165405
P60900	136802459.279486
Q01130	77979212.2732351
P10412	10107705.9909734
P98179	68286370.652231
Q13011	22029669.0354621
P22314	95605433.1427935
P52907	84965195.1780908
Q15125	69950699.5710021
P14678	67311869.5631771
Q9HDC9-1;Q9HDC9;A2A2F9;Q9HDC9-2	70195261.3201241
Q16576	75897567.2200608
P30040	105166316.425786
P16070	3333147.10698007
P13489;Q59GB3;Q8IZK8;Q96FD7;Q9BQ80	43439947.3317668
P00491	59762623.0636646
P26583	160359867.719702
O00764	17193672.8010238
Q9H3N1;B7Z7R5;B4DZX7	75002269.856591
P06454-1;P06454;Q86YS2;Q8TBK9;P06454-2;Q15200;Q15204;Q53S24;Q7KZ52;B8ZZQ6;Q15202;C9J0D0;B8ZZW7;B8ZZA1;Q5VYG3;B8ZZI3;Q15203	16354924.8129466
Q14697	112848574.133825
Q99584	151069924.490019
P04844	86644121.5354421
Q15293;B7Z1M1;Q5J7V8	46736752.0112193
O43390	61718940.6125135
P05198	118454810.901541
P24539	47215735.4168837
P52565	71916647.8425575
P61923;Q53FU3;B4DDX8	94431689.8003538
Q99426;Q6FGY5;A8MVD5	24598688.2077891
Q9BRA2	24718330.7264889
P42704;B4DSR0	68977602.4701426
P61077	56325940.9921327
O15144	75858052.4328917
O00244;Q6IBA3	22800993.54872
P08621	48483019.5023656
P40261	1814342.94843571
Q15758	44086985.8554444
Q9Y617	33392683.1977469
Q00765;B2R6C4;B7Z510;B7Z681;B7Z6B3;B7Z2A3	75475148.5221676
O14602	39492652.8725047
Q6PJ70	0
P36542	61331018.2922712
P30084	80971980.6646785
Q13885	74382823.6213361
P31689	51366455.9028732
P09496	15845592.5756983
P13987	96769966.9607439
P18206	14895620.0657561
Q13247	42346328.9367886
Q9P0L0	53054056.559741
P25789	125504404.345286
P51148	51585280.4020186
B7WPD3	78172331.735612
P14550	10762748.7852631
P52815;B4DLN1;Q96Q74	38510662.6432277
Q07021;A8K651	42916620.1089549
Q13765;B2R4P8;B4DDI8	52594308.1453672
P24666	52982649.67352
P45973	82020578.6663503
Q15629	4157590.86639729
P46940	41001241.0207362
P31939	94882914.2879873
O75915;B2R6V5;B3KQB4;B4DZZ0	77675505.4119652
O43684	35754669.3330373
Q96FJ2	58550613.5057769
P34897	107746056.365574
P00492	109182075.618759
Q6NZI2-1;Q6NZI2;B3KRY5;B4DNU9;Q6NZI2-3;B4DPZ5;Q6NZI2-2	618493.671594971
Q9Y5L4	28209374.2789506
Q7KZF4;B2R5U1;B3KU67;Q59FF0	47447035.1473086
Q53H82;A8K2D6	7721427.22998404
Q96FQ6	145133224.297778
P0C0S5	25289338.4679431
Q01082	13618587.2700125
P61803	66467854.5270167
P26639	43371043.3453509
P31930	68192222.502733
P11216	44256584.1721772
P37108	64315059.899825
P61081	45992404.1224314
P08574	79483037.008363
P51571	82357635.3465393
B4DPJ2;P50995;B4DVE7;B7Z6L0;Q59EP1;Q5T0G8;Q6ICS0	47951925.9752978
Q06323	107928328.692898
Q9Y3F4	47994627.4588135
Q08257	7070040.595125
P16152	64068925.9053106
Q9NR30-1;Q9NR30;Q3SWU7;Q8NI92;Q9NR30-2	70250983.1187714
Q9UMS4	113435326.955278
P12429;A6NLK4	7761958.11439625
Q9UK76-1;Q9UK76;B2R6K3;Q9UK76-2;B8ZZT7	17201351.489295
O76021;A0PJ87;B4DJ58;Q32Q62;A0PJ61	74187789.7978348
O95831	56962756.2093757
P61158;B4DT29;B4DTI0;B4DXW1;Q53QM2;Q59FV6	76956010.0118364
Q9UKR5;Q6FII3;Q86TW5	56465614.2284086
P55884	85747747.3842117
P25788	93792853.9659205
P62495	46553718.1204191
P61160;Q8IY98;B4DHK9;A8MUT7;B4DWQ5	57588635.5650294
Q9Y5S9	80212060.5288428
Q969X5-1;Q969X5;B4E0N6;C9JG72;Q969X5-2	33467663.8283768
Q96AE4	47308324.6883773
P05204	35099589.4788863
P52292;A8K7D9;B9EJD6;Q53YE3;Q6NVW7;Q7Z726	71561676.738499
Q13263	102097427.396952
P38919	65463658.628646
Q9Y6C9;B4DHQ0;Q53G34	60049970.1513326
P55060-1;P55060;B4DUC5;P55060-3;A3RLL6;B4DM67;B4DPS6;B4DM31;B4DS32	36918406.224024
Q13347	68852302.7726261
P06493	33518251.354231
Q92688-1;Q92688;Q53F35;Q92688-2;Q5T6W8	137467880.770856
P07741	96369974.8780484
P31153	62181533.5457039
P22059-1;P22059;B4DR25	8006003.1891525
P20618	89131902.9938282
Q969M3-3;Q969M3;Q969M3-1;B3KW34;Q969M3-2	22836622.9744085
Q7L2H7;B4E2Q4	58466932.1992818
P21964	132453659.787775
O76003	36115999.9455876
P28074	82004382.462629
B3KT15	74815721.8916235
P17812	29529591.1036297
C9JWM7	50645265.7624799
Q9NQC3-1;Q9NQC3;Q9NQC3-6;B4DZ44;Q3LIF1;Q53RF4;Q8IUA4;Q9NQC3-4;Q3LIF4	26777322.0778173
Q13442	60345032.4630086
Q99733	23475372.0392694
P09960	26512690.8695337
O75964	55845280.8003044
P17655	2597502.80660749
Q92598	102544965.240501
Q9UKD2	53612306.4291473
P14854	25309006.5537628
Q9NR31	61329187.0226543
Q9NS69;Q53GB0;Q549C5	42284995.0534052
Q04760	82520433.3866098
P13010	75138954.5174995
Q59F66	34657371.3197193
Q9UBQ0-1;Q9UBQ0;Q5JPE4;Q9UBQ0-2	34560629.129966
P09622	72404922.8268992
P47985	39269362.5950492
Q9Y3B3;B4E2C1;Q3B7W7;Q8NBU8	28115340.9813054
P49720	84476715.6815641
Q13813	14022673.0238784
P35270	57766307.8220709
Q16718	32105742.3009131
Q9NP73	114284336.952851
B7Z2T5	66439624.8759834
Q8NBS9	77412567.042308
O60925	10262727.0518187
O75131;Q05DL8	59101514.6275136
P55084	41566048.055744
P50502	70327067.2371467
Q99536	9557998.0923959
Q15046	95994258.5450324
Q86V81	81687061.8247802
Q04917	41577066.7216945
Q14696	35424051.4325693
P18085	63796966.5516685
Q9UDW1	38390011.7350738
Q92945	55836857.6663739
O43143	51296989.997202
P09497	82103021.4579745
P62333	69933977.5896432
O00303	59081043.9100021
P51857	270511.462340301
O00231	71690312.8571975
P56378;B2R588	67302042.2012356
P00367	34054720.6205524
Q14764;B4DDR2;B4DXN0;B4DP93	6516992.91932613
P15531	37562391.1592533
Q15459	20417682.2759749
Q01081	57590052.0476782
Q53GQ0	19580636.2581503
P09601	789958.959864972
Q9NTK5-1;Q9NTK5;Q9NTK5-3;B4DK14;C9JTK6;Q53SW9	62338304.2072013
P05455	59075967.9483548
P12074	20527991.1807339
P09234	38067012.0752174
P00167-1;P00167;P00167-2;Q59F44	38012301.4601863
O95036	1781391.02251183
Q96FW1	58432599.322474
P25786	94972625.1068298
P62995	42067250.9609719
P42166	52538658.4133331
P49588	87241994.8925191
P63010	31464754.6256802
P10768	81338058.4132553
C9JRZ6;Q9NX63;A4D1N4;C9J4B7;B7Z1X9	29545026.1601348
P57723	121539.859190076
P62330	61938723.9861547
Q13148;A4GUK4;A4GUK5;B2R629;B4DRW3;Q53H27;B1AKP7;B4DJ45	42722271.414939
Q5W0H4;P13693;B4DKJ4;Q86YH5;Q8TBK7	68503640.8827443
Q9UKK9	59740603.1728983
Q969H8	31691617.3134948
P31942	53801625.1019192
Q8NFJ5	34663261.9722867
P33316	65554748.6450713
P78527	39626045.6462259
Q09666;B4DTV0;Q13727;Q6ZQN2;Q8N274;B5MEH8	34270350.9376381
Q9ULC4-1;Q9ULC4;B4DGY2;Q9ULC4-2	60066640.0989728
P14927	51359372.1950305
Q9UHD1-1;Q9UHD1;Q9UHD1-2;Q9NZ93	19055693.000259
P40939	50704104.0349658
Q8N4H5;C9JD66;Q5JRT7	37072289.0194031
Q9UNZ2	9473028.21579491
O43776	42376030.6126762
O00567;A0PJ92;A8K9K6;Q9BSN3	49254989.6704315
P58546;Q69YG1;C9JL85	23712330.5197785
O75340;Q2YDC2;Q53FC3	60646379.9684046
Q07666	41987419.2090224
P23919	31035619.4199052
Q9Y2X3;B3KN82;B4DUY3	46929716.1905169
P61960	70462304.537694
Q9P003-1;Q9P003;Q53HE6;A6NLH6	38110707.7400335
B3KPG9;B3KQF5;O43852-1;O43852;Q6IAW5	27405692.1308081
Q01726	29829314.3032426
O75891	171518.645361788
O95399	53384301.119666
P09874	40078078.3825743
O95336	42542071.5234466
Q6UW68	37884041.0759486
P61769	22100607.2045788
P54920	30309689.3451651
Q02978;Q6IBH0	18857665.2357645
P04899	36830332.897804
Q9Y3I0;B4DNA0	61676300.3464819
O75380	4128474.79126632
O95433;B2R9L2;B4DUR9	128496820.09911
Q12797	5740468.50474618
P55769	69651746.1224269
P36405	19544508.3213797
P17980	68441675.2989511
P62714	49604279.985517
P16435	32882989.0661285
Q08945	35108390.9959523
P61326	53001053.2980832
Q9UJZ1;B4E1K7;Q6ZNW0	23238993.2453672
P54136	57076469.3375617
Q14444-1;Q14444;B3KXU8;Q14444-2;B4DSF8	30800025.1531277
P48509	8726532.55509721
Q16891-1;Q16891;B2R5N6;B4DQY2;B9A067;Q16891-3;B4DT20;B8ZZQ7	34001676.4029346
P25787	47650298.1188406
P49721	68047611.7936034
P41227	30142976.8394556
Q9NZM1-1;Q9NZM1;Q9NZM1-6;Q9NZM1-3;C9JCN0;Q9NZM1-2;Q9NZM1-5	9764355.06411139
Q58FF8;B5MDL9	72443951.6722663
P61289	43408303.4627315
Q9UBQ7	19295628.0029411
Q16531	52537394.4191081
Q9Y490	10713411.6487841
P61106	51241999.5813665
Q9UBQ5;B4DQ48;B4DVD7;B7ZAM9	46030352.7926887
A8K878;P55145	39962951.945557
P42224	15797610.2664916
Q9H3K6-1;Q9H3K6;C9JGX8;Q9H3K6-2	68524515.0842996
O43175	154701850.995234
Q9BSR8;C9JSL0	17275805.3020583
Q96HS1-1;Q96HS1;A9LN06;C9IZY7;Q96HS1-2	41172404.6886479
Q92499	44108733.4922502
P55786	42038595.2626198
O95298	30650306.4479753
P68400	36839963.113629
Q9Y224;Q549M8;Q5RLJ0	56211720.6055414
P50402	20537365.7077153
A7MAP0;A7MAP1;B3KN06;Q53G58;Q59EA2;Q9ULV4;B4E3S0;B7Z9V0	10842254.7716383
Q86VP6-1;Q86VP6;A8K8U1;B3KM30;B3KMG3;Q86VP6-2	56580941.7933698
B4DPK3	3677668.56419851
Q05639	192393557.956904
P36957	25180617.1204942
Q9UKM9	41925986.5410167
Q8N5K1	46856322.2925439
P39656	42711894.9988435
O95197-3;O95197;B7Z361;O95197-4;O95197-5;B7Z4M0;B7Z4M1	19580659.7296676
P54819	60271083.2877364
P60059	68001082.7799465
Q14152	32233669.5950937
P35080	55165727.6354299
P35998	70402183.4697578
P11766	42982750.5851192
Q9NP97	17310707.5253368
B4DLH4;B4E1P3;Q9H910-1;Q9H910;B1AJY2;B4E1X8;Q9H910-2;B4DL85;A6NGP5	10999989.2336412
P07478	19666655.3006859
Q9Y6H1;Q5T1J5	4767712.05854929
Q15102	40040685.1345823
Q15717	47899207.0974281
P17066	51274005.2368247
Q9Y5J7;B2R584	30171009.3609347
O60361	40161624.2319868
P33993	54868651.7429365
Q9Y5B9;Q0VGA3	28128345.3199569
Q14247	35792917.6509863
P19623	65613445.9458155
P51648	21275645.8753709
Q3ZCM7	29973705.1555479
Q9UHX1	57783316.0363298
P40616	35536727.6496448
P61927	15802032.3287566
P29692	12355350.7002823
P55735	51348749.9227879
O00410-3;O00410;O00410-1;B3KWG6;B4E0R6;Q9BVS9;O00410-2	26720670.16006
O43242	38464677.1916865
Q9Y221-1;Q9Y221;Q9Y221-2;B3KM49	41061429.1014915
P62191	70663193.9694462
B0QY89;B3KPB9;Q9Y262;B4DQF6;B4DYB2;B0QY90;B3KNG0;Q7Z5X3;Q8N7H0	36720307.5589687
P30519	47904927.2869827
Q15836	14719339.6020214
Q15029	30401682.2723678
B4DUT8;Q99439;A5D8U8;B4DDF4;Q53GK7;Q6FHC3;Q6FHE4;B4DHU5;B4DN57;A6NFI4	14136735.0909196
P39748	77073637.5649233
Q12931	75381918.8541972
P49419	22482817.5419108
P43686	45699336.5919039
Q8IW48;B3KYA5	30942323.9797223
Q9Y2Q3	31293650.4032718
Q12907	79044658.0280498
O43765;B4DEA6	14154966.5072925
P07814	32598950.2523563
Q15008	88083433.3226272
Q15363;Q6FHT8;B4DP27;B4E020	41944320.8332991
P03928	46849724.6242716
P50213	26366614.6468423
Q1KMD3	37724964.979114
O95373;B3KNG9;B3KQG6	33151052.9865269
Q59GX2	19148306.1465562
Q6NUS1	21251649.7098423
P11387	118544115.713896
Q5RI15-2;Q5RI15;Q5RI15-1;B3KM21	23487038.3262317
P30085	23679682.4274364
Q9BUJ2-1;Q9BUJ2;A8K3W4;A8K5K0;A8K6U7;B7Z4B8;Q9BUJ2-2;Q9BUJ2-4;B3KM60;Q9BUJ2-3	12795951.8689547
O15260-1;O15260;B7Z1G8;B7Z7A8;B7Z8F3;O15260-2;Q5T8U5;B7Z605;Q5T8U7;B7Z6A4	71666158.1784522
Q9Y2S6	73831665.2524447
O95168	20991328.366902
Q9C005;B4DIS3;C9JW13	25026385.5206735
P09661	62515771.0463628
P80303-1;P80303;P80303-2;A7LNF3;A7LNF4;A7LNF5;Q2L696	46732998.8665879
Q9Y333	58679657.9206207
P55036	30410980.5478116
P51970	47511999.3272084
P05091	4844761.91144374
Q9H8S9-1;Q9H8S9;B7WP91	66378428.380913
P60228	39741302.4511003
P35241	30977689.7194649
P24752	33815003.9564842
P09493	1740733.21594984
Q9BVK6;B2R8A2;B4DPP4	37140419.4013953
Q9NRP0;Q8TBU1	42304765.0003531
Q16643-1;Q16643;B3KSQ7;B7Z2Z0;A8MV58	5099198.30791494
P30740	14476014.9635517
P02786	57992906.6646
O60220	7557475.1572714
Q14566	56047006.0906433
P54577	53256745.5438378
O14979	22485017.0573169
P35221	39907950.3386068
O60506	60460609.1505328
P14868	42015974.1339975
Q9UMX0	48558636.513104
Q7RTV0	35583295.766374
P53621	56499874.0390516
P53597	24174725.8333328
Q13501	4603236.60774788
Q96C19;C9JTI6;Q5JYW8	13534648.2993722
P17174	58067704.6702915
Q9HC38-2;Q9HC38;B3KV49;B4DX01;A8K8F0;Q9Y3E8;Q9HC38-1;B7Z403;Q9HC38-3	24229371.5791119
Q9Y383	52862382.0668575
Q9H4M9	23387311.3409931
Q13242	37032089.4667204
P48444;B0YIW5;B0YIW6;Q6MZV5;B4E1X2	60129283.0473305
Q9BWF3	28278667.7241931
P17931	75937410.1352817
Q07065	17987014.775167
O15173	17761688.2592075
P28070	74842595.2562758
O14880	5834123.56428585
O14980	34580949.0160951
Q9UHV9	49203880.9325353
Q15417;B4DFK6;Q6FHA7;B4DP09	3564800.05182013
Q96EP5-1;Q96EP5;B3KS63;Q96EP5-2	19774647.368587
P16949	17825697.2200679
Q9NP72	20006037.6932305
Q96BM9	43364395.104387
P28072	46853765.862074
P51665	37240985.5959222
Q71U36	27775394.7510089
P62195	48164673.2155037
P07384	53713193.6934082
O15371	35638986.4167456
P48735	87499947.5279673
C9JXG9	13030967.5567533
O60664-1;O60664	19441632.3173327
P04179	17849677.8576338
Q9NR12-1;Q9NR12;Q9NR12-2	10396994.7184207
P43487;Q53EY3;C9JXG8;C9J517	55395277.7835564
P62891	41714454.9063341
Q96HC4;B7Z481;Q4W5K9;Q9P1D1;Q59FC9	15433648.5258304
P18754	51126639.8679043
Q96KP4	34002016.9570126
P48507	3587660.60508486
O94925	14877481.5197996
Q9NZI8	2546701.88477278
O60869-1;O60869;O60869-2	40078893.4746768
Q99986	24462679.8962721
Q99613	42465899.3394579
O15143	27307387.1377156
Q99471	45842983.8929436
P07858	4967835.75534278
Q15393	50116577.0052572
P42126	26195384.1964759
P07602	12643003.9404241
Q9Y305-1;Q9Y305;Q96EA2;Q9Y305-2;Q9Y305-3;C9JMV6;Q9H2R8	5687107.13106063
P09012	38970995.5924449
P22061-2;P22061;B7Z972	104168177.12357
P45974	29710042.2704223
O60716	10708227.8751361
