!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance
P27348	72115770.8515883
Q92686	60940162.0243824
P46782	156706749.187479
P06753	22575626.8286328
P30086;B4DRT4	472247672.45179
B2ZZ83	27183003.7896163
P56537	109192339.124839
P39687;Q08AJ6;Q3KPI8;Q6PKH8	279729529.11194
Q00839	190382416.43819
P27824	103376464.144733
P21980	1567885.79874898
Q9UBI6	45609568.8442056
P83731	187850798.992829
P55072	156498861.94295
Q71UM5	175878654.1276
P07237	201967091.41629
Q00325-2;Q00325;B2RE88;Q53HC3;Q8NCF7;Q00325-1	257616675.638036
P37837	227003066.924448
P61513	77449615.6161103
Q15233	115008944.76998
P21291	47206707.5168023
P19338	231659813.620646
P00403	235759891.194168
P20962;A2VCM6;O15256	86240705.9133535
B3KQ79	130594283.232453
P67809	82231493.1842315
P62861	72217024.8592561
P46778	129653454.955969
P35579	87929567.2745029
Q99623;Q9BXV3;B4DP75;B4DW05	262756154.70249
P35232;A8K401;Q53FV0;Q6FHP5;Q6PUJ7;C9JW96;C9JZ20;A8MUL1	295473679.122753
Q9NZ01	97147800.4514247
O75347;Q6FGD7	80894289.0706357
P30048	300647284.960094
P49773	263557042.280373
P25705	395156579.845415
P63220	80143080.5483586
P53396	56142347.034124
P62273	106267782.713542
P24534	62517640.1824054
P07108	92150460.0658926
P62847	119727767.91075
P31946	129447036.374518
P27635	161054160.431278
P13073	153036217.85652
Q00610	108334528.515728
P49411	293219939.57021
Q96AG4;B2RE83	117946119.179709
Q99497	409586927.742387
P80723-1;P80723;P80723-2	158569.287760497
O14950	60834320.3643778
B4DLV7;Q5SX90;P50395;Q6IAT1;B3KVE3;Q5SX88;Q8TB95	109049025.561277
P62316	170146729.505482
Q16629	122306213.56354
P55209	64446651.5809474
P23246	136876349.231048
P27695	272777198.070947
Q01469	5770903.81196618
P08758;B4DNG6;Q6FHB3;A8MTE3	93976479.9756148
P00441	89857575.3710002
O14737;B4DE64	21674027.6814842
P18077	84136579.8994166
P78371	85085875.7927893
P30101	302462893.412313
P15311	9708448.05760047
P28066	95898374.6675969
P31948	92476865.4394641
Q01105	194157935.867202
P30043	149156282.591618
P12956	166808179.576251
P41567	130101862.128775
O00483	198346127.436127
P38117-1;P38117;A8K766;P38117-2	469900199.496237
P27797	153513107.278703
Q8WVI0	128575890.283046
Q04837	172752885.624149
Q01813	52310253.2028192
B2R7D7;Q4JM47;Q53G64;O95994;Q4JM46;B5MC07;C9J3E2	12611315.7707842
Q16881	48104668.1858546
P16615	74355365.8720181
P51991	181018181.123514
P50990	96481994.5377192
P49368	110024521.123521
Q13185	180462823.701604
Q9H0U4	151976197.702653
Q9HB71	53240119.7306701
P83881	98244584.3912163
Q13162	165173100.28413
P61088	150794680.475078
P84103	106594978.676838
P40227	115241275.35608
P48643	87350799.1623539
Q15149	10090698.0733229
O15347	33734940.7948274
P49755;B2R605;B4DZH3;Q53GF9;B4DL12	177779316.721466
Q1HE25	8253732.69952087
P62136	99208650.4907466
P10606	125753043.259358
O00299	86070222.5471585
Q14019	10634265.7623618
P50991	66843244.6717185
Q0VDC6	58273641.2408394
P30044	339263411.593225
P62318	121938609.786835
P17987	103237790.816831
P46783	92768145.8990097
Q96IH1;Q16658;B3KTA3;B3KTM9	5626584.48074364
Q59HD4	115195391.693772
Q96IX5	196884415.510185
Q07955	95021854.6877093
O96008	76314256.328863
P62308	166036360.494234
Q12906	156131146.392685
P31947	27451672.5222033
P35637	74628772.0059516
P20700	218648351.097688
P52272	127574236.529803
Q15084	103436806.80354
P78417	77215357.8501335
P68032	54798731.047118
Q8NC51	93901124.0266582
Q99714	212315312.762715
Q02790	140542175.167837
Q99729	49931748.2102654
O75947	211447327.786962
O00148	141489157.895651
P02795;Q8TE66	6852354.23493741
Q12905	155915342.550392
P38159	76385267.4870812
P62873	53059413.6094775
P29692	46300729.1354785
O75367	263565174.056656
P60953	39155738.9658492
P62306	77950761.8399835
P11940	81102122.3114069
P63000	83437334.29774
P07099	154369151.645018
P61981	38791979.3397703
P09669	248122634.312317
A8MXP9	81706479.0955062
O43169;Q5HYD9	59488325.9003003
P60468	113703236.253551
P12268	118245511.758222
P52597	91618711.9125391
P26368	89196080.0167426
Q15907	50136315.6288649
P61026	59137075.831864
P17096	12287359.2420904
P41091	59592706.2956912
P07305	171011584.385666
P49458	142526165.916298
Q9Y277	126072655.360022
O14818	102571778.495003
P53999;B7Z1Z0;Q59G24;Q6IBA2	160848912.451916
P20340	89301460.6489713
Q00688	84034496.1325279
P04843	98367667.1381312
P99999	298170459.439136
O00571	43386469.2686039
Q14974	84671245.5077277
P61970	109575547.822942
Q15369	65955870.4757016
P40925	61076685.8609286
P20674	66276340.4137061
P48047	254487146.431848
Q15691	36653290.8204121
P30049	54176283.5113496
P13667	119328990.413171
P68036	84742616.9883559
P49327	61205026.7895614
P51149	94393786.6766775
B4E3C3	130526961.291219
Q9Y6A9	102625658.303843
O75390	230227057.237675
P62841	79066347.2312907
P56385	135046712.692197
Q03135	2652200.92371513
P05556	21447579.0527596
P04632	23331304.5641684
P61457	71193523.4111234
P13797;A8K579;B4DPW9;B7Z6M1;Q53GY0;Q96HI1	7052237.12590461
O00141	19280256.056954
O75874	121487213.422481
P50454	3237090.69998317
P05141	116220375.665331
P22087;B4DLD4;Q96BS4	152613328.094422
P07339	142335770.724171
Q5HYL3	0
Q13283;B7Z8K4;Q32P45;Q53HH4;Q5HYE9;Q5U0Q1;Q6FI03;Q6ZP53	44764728.7023316
Q15181	151510199.740509
P30046	173958927.104521
Q9Y266;A8MU04;Q9H2R7	53825710.697253
P62304	89671908.073585
Q13404	84784624.1173471
O00264;Q6IB11;B7Z1L3	76602091.4021227
Q16555	6651304.60787038
Q99832	75910766.7436102
P13804;Q53XN3;B4DT43	314703069.093194
Q9UBE0	30271467.1634432
Q96PK6	58729716.4341273
Q68CQ5	114783200.79501
P63279	85916959.1855862
Q9Y265	85084741.5631978
P20290-2;P20290	23479564.0807554
P61224	65736166.7884012
P00505	237996720.2656
Q9P035;B4DRF4	52667845.9256983
Q08211	88741264.0387482
Q9H9B4	125421525.733074
Q01650;Q2MCL6;Q8IV97;Q96QB2	613943.597345351
O75083-1;O75083;A8MVA9;Q53GN4;Q53H17;Q59ER5;B3KXN4;O75083-3;B4DY05	40552559.5407323
P16402	3145308.28932435
P67936	3803767.03321517
P30153	70588359.9127268
Q9GZT3	83981328.1477713
P51858;B2RDE8;Q5SZ07;A8K8G0;B3KU21;B7Z958;Q5SZ08;B7Z525	115307702.112898
Q16719	699160.767205358
P34932	67976259.2448798
P15559	3813236.6103863
P62314	95518606.3672199
P61019	62665914.2358923
O00151	6205522.30591677
Q9Y230	69042737.0838071
P14314	97345558.4967883
Q15165	15538257.8285522
P08134	79671352.0758124
Q01518-1;Q01518;B2RDY9;B4DI38;B4DNW7;B4DNY3	27185339.9872288
P47756	59144656.1575762
P11586	60221432.9171453
P00390	69566440.6798627
P22695	157402507.278135
P62854	104865726.489333
O95864	11846024.3291958
P60900	83988712.1627023
Q01130	43522991.2353579
P10412	36316233.5645826
P98179	36374265.4325089
Q13011	252466105.642063
P22314	109050755.660891
P52907	46394330.7601689
Q15125	72968078.3663639
P14678	75209727.9953195
Q9HDC9-1;Q9HDC9;A2A2F9;Q9HDC9-2	77196420.3049472
Q16576	44471911.0702515
P30040	94635419.6379875
P16070	1013020.65640123
P13489;Q59GB3;Q8IZK8;Q96FD7;Q9BQ80	20987884.9095797
P00491	59612113.6067147
P26583	204097176.371219
O00764	20438646.6620579
Q9H3N1;B7Z7R5;B4DZX7	24770994.0346914
P06454-1;P06454;Q86YS2;Q8TBK9;P06454-2;Q15200;Q15204;Q53S24;Q7KZ52;B8ZZQ6;Q15202;C9J0D0;B8ZZW7;B8ZZA1;Q5VYG3;B8ZZI3;Q15203	6357518.51083674
Q14697	109118553.490523
Q99584	7572377.42570792
P04844	87626312.8259029
Q15293;B7Z1M1;Q5J7V8	108385481.72624
O43390	93602376.3877963
P05198	53460956.606705
P24539	161319903.817477
P52565	85365038.05981
P61923;Q53FU3;B4DDX8	87727868.1123806
Q99426;Q6FGY5;A8MVD5	31111903.7430281
Q9BRA2	47682354.4304193
P42704;B4DSR0	80579209.169817
P61077	45044306.8528076
O15144	45626355.9504817
O00244;Q6IBA3	38214034.5802481
P08621	53336812.8753106
P40261	2469736.97579121
Q15758	34949954.6578242
Q9Y617	261161181.803493
Q00765;B2R6C4;B7Z510;B7Z681;B7Z6B3;B7Z2A3	117261332.995248
O14602	47602318.5134043
Q6PJ70	0
P36542	162975664.808958
P30084	182029308.582636
Q13885	76277820.5266187
P31689	23851990.4716201
P09496	30178031.3009112
P13987	26115673.7833205
P18206	18537239.3190042
Q13247	59501696.6458704
Q9P0L0	60991635.2570662
P25789	66894693.8884834
P51148	75198192.6059697
B7WPD3	67804663.6881568
P14550	120970123.366357
P52815;B4DLN1;Q96Q74	110428724.182671
Q07021;A8K651	123167325.28272
Q13765;B2R4P8;B4DDI8	35995929.8552138
P24666	29350485.5497978
P45973	55359750.4029906
Q15629	6835717.48083592
P46940	16883877.9969056
P31939	94909749.2876463
O75915;B2R6V5;B3KQB4;B4DZZ0	150807644.359226
O43684	52986309.9726684
Q96FJ2	95370106.0410096
P34897	315372703.668386
P00492	8710794.54402485
Q6NZI2-1;Q6NZI2;B3KRY5;B4DNU9;Q6NZI2-3;B4DPZ5;Q6NZI2-2	2024454.33962124
Q9Y5L4	208708618.875984
Q7KZF4;B2R5U1;B3KU67;Q59FF0	80301271.1572059
Q53H82;A8K2D6	35090935.2392685
Q96FQ6	1505555.18943318
P0C0S5	28998085.4748598
Q01082	4268377.59690816
P61803	76254732.482745
P26639	99204876.6665255
P31930	125908024.349778
P11216	40563687.0179664
P37108	150106727.165995
P61081	62073086.0752135
P08574	104536634.492852
P51571	105419993.379157
B4DPJ2;P50995;B4DVE7;B7Z6L0;Q59EP1;Q5T0G8;Q6ICS0	27009288.0542382
Q06323	51435648.3222485
Q9Y3F4	45430369.6216969
Q08257	23292656.5144721
P16152	24122985.1019583
Q9NR30-1;Q9NR30;Q3SWU7;Q8NI92;Q9NR30-2	80994031.7109966
Q9UMS4	63921954.3671339
P12429;A6NLK4	1365756.57580254
Q9UK76-1;Q9UK76;B2R6K3;Q9UK76-2;B8ZZT7	9326454.79683687
O76021;A0PJ87;B4DJ58;Q32Q62;A0PJ61	56231361.6406135
O95831	103832379.483698
P61158;B4DT29;B4DTI0;B4DXW1;Q53QM2;Q59FV6	39486096.577044
Q9UKR5;Q6FII3;Q86TW5	34357354.3625265
P55884	49355893.5536604
P25788	69268363.8228858
P62495	32061590.6320655
P61160;Q8IY98;B4DHK9;A8MUT7;B4DWQ5	34366639.6319997
Q9Y5S9	70766994.9804147
Q969X5-1;Q969X5;B4E0N6;C9JG72;Q969X5-2	179448797.998199
Q96AE4	39223727.0849915
P05204	70333736.9866881
P52292;A8K7D9;B9EJD6;Q53YE3;Q6NVW7;Q7Z726	6838927.23780086
Q13263	185059417.767615
P38919	60583201.4144806
Q9Y6C9;B4DHQ0;Q53G34	150255269.880642
P55060-1;P55060;B4DUC5;P55060-3;A3RLL6;B4DM67;B4DPS6;B4DM31;B4DS32	60213947.9724489
Q13347	67602015.0943959
P06493	7470178.70712854
Q92688-1;Q92688;Q53F35;Q92688-2;Q5T6W8	124707449.481826
P07741	85002664.9213882
P31153	45195028.1910369
P22059-1;P22059;B4DR25	23637042.9727026
P20618	70889348.1813883
Q969M3-3;Q969M3;Q969M3-1;B3KW34;Q969M3-2	28239931.4596645
Q7L2H7;B4E2Q4	40698929.1288366
P21964	134569500.333052
O76003	30188658.7326481
P28074	62380033.0432324
B3KT15	57701325.3176894
P17812	12966271.2637322
C9JWM7	27170233.0968953
Q9NQC3-1;Q9NQC3;Q9NQC3-6;B4DZ44;Q3LIF1;Q53RF4;Q8IUA4;Q9NQC3-4;Q3LIF4	21232029.4310377
Q13442	33038574.835315
Q99733	24176622.6201444
P09960	21260922.3038267
O75964	114967566.608219
P17655	4380964.29775612
Q92598	20553110.1563148
Q9UKD2	53497712.7414719
P14854	84580139.5486952
Q9NR31	48110717.1954682
Q9NS69;Q53GB0;Q549C5	86225952.3861587
Q04760	201643852.647856
P13010	98238994.7602811
Q59F66	67491096.352568
Q9UBQ0-1;Q9UBQ0;Q5JPE4;Q9UBQ0-2	45880121.6040767
P09622	118666289.753805
P47985	71488889.2141478
Q9Y3B3;B4E2C1;Q3B7W7;Q8NBU8	92209845.9920178
P49720	68653990.3444203
Q13813	11443152.1772749
P35270	41174663.3682887
Q16718	87917022.7379569
Q9NP73	956433.468335473
B7Z2T5	136074991.308405
Q8NBS9	32638361.6659099
O60925	14702881.5499741
O75131;Q05DL8	116950310.184854
P55084	111588246.337297
P50502	102060862.858257
Q99536	18933871.6277896
Q15046	49802956.5658199
Q86V81	58792303.760994
Q04917	15500897.8461372
Q14696	29699723.7624643
P18085	90178336.5272702
Q9UDW1	57995060.7509215
Q92945	56827706.7508649
O43143	63225908.1180582
P09497	39778318.3833907
P62333	50865733.7924436
O00303	41680395.0741871
P51857	96046.1390607002
O00231	68968953.9125264
P56378;B2R588	115035622.941188
P00367	124229257.584791
Q14764;B4DDR2;B4DXN0;B4DP93	7439203.60703533
P15531	84257662.4138419
Q15459	38334923.3081101
Q01081	65050601.2402448
Q53GQ0	20216680.1589539
P09601	2132301.1386264
Q9NTK5-1;Q9NTK5;Q9NTK5-3;B4DK14;C9JTK6;Q53SW9	53444640.691526
P05455	129460936.299434
P12074	65446116.3407402
P09234	55567767.231023
P00167-1;P00167;P00167-2;Q59F44	166297597.656136
O95036	36581984.3792629
Q96FW1	56185632.1313912
P25786	69367905.871122
P62995	39655388.89413
P42166	22614482.3984822
P49588	125675745.30035
P63010	40836711.8017654
P10768	154609143.213845
C9JRZ6;Q9NX63;A4D1N4;C9J4B7;B7Z1X9	37956387.6756426
P57723	38420953.8384226
P62330	63783298.5607081
Q13148;A4GUK4;A4GUK5;B2R629;B4DRW3;Q53H27;B1AKP7;B4DJ45	52422396.1793264
Q5W0H4;P13693;B4DKJ4;Q86YH5;Q8TBK7	38375938.5734193
Q9UKK9	36923892.5801743
Q969H8	91023538.1439566
P31942	28652606.3873533
Q8NFJ5	3072685.0325058
P33316	17603063.3372354
P78527	74928785.7084122
Q09666;B4DTV0;Q13727;Q6ZQN2;Q8N274;B5MEH8	6467329.62737939
Q9ULC4-1;Q9ULC4;B4DGY2;Q9ULC4-2	45515398.9601818
P14927	64516937.2494583
Q9UHD1-1;Q9UHD1;Q9UHD1-2;Q9NZ93	26194518.6720036
P40939	103337222.318575
Q8N4H5;C9JD66;Q5JRT7	38444307.8785173
Q9UNZ2	16430297.8568665
O43776	115952716.05598
O00567;A0PJ92;A8K9K6;Q9BSN3	122755266.017072
P58546;Q69YG1;C9JL85	44628330.3277242
O75340;Q2YDC2;Q53FC3	101638704.654218
Q07666	61811991.9830678
P23919	31333363.7998867
Q9Y2X3;B3KN82;B4DUY3	121283752.926597
P61960	72784064.6262083
Q9P003-1;Q9P003;Q53HE6;A6NLH6	115066937.6617
B3KPG9;B3KQF5;O43852-1;O43852;Q6IAW5	28725991.1111014
Q01726	2165633.89857325
O75891	395022.667859576
O95399	101665704.602182
P09874	147022190.255988
O95336	24122587.2294644
Q6UW68	124124630.461755
P61769	7917612.11246657
P54920	31684650.8246499
Q02978;Q6IBH0	146864752.375895
P04899	24541199.8950619
Q9Y3I0;B4DNA0	85165315.564307
O75380	16472596.4641784
O95433;B2R9L2;B4DUR9	39299601.2314693
Q12797	16900016.8730851
P55769	137986354.550749
P36405	28387657.1314613
P17980	38975089.260308
P62714	51400212.7195661
P16435	15615986.9336607
Q08945	16008117.7321273
P61326	49732005.4496844
Q9UJZ1;B4E1K7;Q6ZNW0	56659412.7633282
P54136	54091324.0250187
Q14444-1;Q14444;B3KXU8;Q14444-2;B4DSF8	13661332.8070586
P48509	5548244.54647391
Q16891-1;Q16891;B2R5N6;B4DQY2;B9A067;Q16891-3;B4DT20;B8ZZQ7	48944641.770441
P25787	45111299.577506
P49721	51787449.2368245
P41227	18293959.5543384
Q9NZM1-1;Q9NZM1;Q9NZM1-6;Q9NZM1-3;C9JCN0;Q9NZM1-2;Q9NZM1-5	1391444.2232969
Q58FF8;B5MDL9	19655224.856533
P61289	49146787.274843
Q9UBQ7	94348168.0131602
Q16531	34577029.5891653
Q9Y490	12163804.6770192
P61106	54274032.0149925
Q9UBQ5;B4DQ48;B4DVD7;B7ZAM9	22215997.9692187
A8K878;P55145	118125359.103314
P42224	14491543.9473945
Q9H3K6-1;Q9H3K6;C9JGX8;Q9H3K6-2	30638702.7505062
O43175	400936327.411284
Q9BSR8;C9JSL0	8624532.30706864
Q96HS1-1;Q96HS1;A9LN06;C9IZY7;Q96HS1-2	45519350.2187266
Q92499	58241074.3608816
P55786	56236391.3554911
O95298	61075928.7733027
P68400	52691468.6768554
Q9Y224;Q549M8;Q5RLJ0	55110405.2975263
P50402	34324340.6167378
A7MAP0;A7MAP1;B3KN06;Q53G58;Q59EA2;Q9ULV4;B4E3S0;B7Z9V0	2807934.86114571
Q86VP6-1;Q86VP6;A8K8U1;B3KM30;B3KMG3;Q86VP6-2	62535837.3687896
B4DPK3	14681840.4248235
Q05639	202456499.996112
P36957	52906650.5230928
Q9UKM9	44248715.4866669
Q8N5K1	77846033.8130709
P39656	51531711.2016966
O95197-3;O95197;B7Z361;O95197-4;O95197-5;B7Z4M0;B7Z4M1	31923995.9233313
P54819	182795120.713864
P60059	70860950.4213581
Q14152	31523722.8885327
P35080	24854326.391486
P35998	44525412.547369
P11766	37490263.2779246
Q9NP97	13962127.0961835
B4DLH4;B4E1P3;Q9H910-1;Q9H910;B1AJY2;B4E1X8;Q9H910-2;B4DL85;A6NGP5	9736584.65042046
P07478	85348647.2311419
Q9Y6H1;Q5T1J5	60108366.7372584
Q15102	21264338.9949523
Q15717	49296670.977663
P17066	25508677.8821242
Q9Y5J7;B2R584	78050357.318128
O60361	23822810.3900549
P33993	12162650.1158458
Q9Y5B9;Q0VGA3	13171257.6927136
Q14247	13993365.7925946
P19623	65990771.1291637
P51648	45634292.1250955
Q3ZCM7	25388828.7446249
Q9UHX1	43373253.2103879
P40616	43896140.7909762
P61927	17008960.7528328
P29692	10390164.5013436
P55735	67341406.163136
O00410-3;O00410;O00410-1;B3KWG6;B4E0R6;Q9BVS9;O00410-2	26697044.3315618
O43242	42134659.3083466
Q9Y221-1;Q9Y221;Q9Y221-2;B3KM49	35846264.6410423
P62191	38248396.7568692
B0QY89;B3KPB9;Q9Y262;B4DQF6;B4DYB2;B0QY90;B3KNG0;Q7Z5X3;Q8N7H0	40065716.8147481
P30519	18459118.0701861
Q15836	26493997.807796
Q15029	30234338.3726952
B4DUT8;Q99439;A5D8U8;B4DDF4;Q53GK7;Q6FHC3;Q6FHE4;B4DHU5;B4DN57;A6NFI4	884238.512502905
P39748	33057027.3046347
Q12931	111153878.671059
P49419	3141460.70739861
P43686	37286259.8344843
Q8IW48;B3KYA5	78828177.194158
Q9Y2Q3	39961007.3422285
Q12907	84102485.9982235
O43765;B4DEA6	28367054.3363225
P07814	87086161.105594
Q15008	44970014.9172075
Q15363;Q6FHT8;B4DP27;B4E020	68442030.0167026
P03928	124391939.551827
P50213	63368096.2771675
Q1KMD3	56436724.0114897
O95373;B3KNG9;B3KQG6	15513981.9051748
Q59GX2	11258595.1449055
Q6NUS1	37447352.6475425
P11387	46652662.4995433
Q5RI15-2;Q5RI15;Q5RI15-1;B3KM21	55465031.3415993
P30085	55187009.0713209
Q9BUJ2-1;Q9BUJ2;A8K3W4;A8K5K0;A8K6U7;B7Z4B8;Q9BUJ2-2;Q9BUJ2-4;B3KM60;Q9BUJ2-3	18603560.7342443
O15260-1;O15260;B7Z1G8;B7Z7A8;B7Z8F3;O15260-2;Q5T8U5;B7Z605;Q5T8U7;B7Z6A4	76764506.6648777
Q9Y2S6	82651890.0256546
O95168	58290270.8138079
Q9C005;B4DIS3;C9JW13	10483895.1798241
P09661	49235290.681439
P80303-1;P80303;P80303-2;A7LNF3;A7LNF4;A7LNF5;Q2L696	63027018.0174957
Q9Y333	76645613.943445
P55036	23935335.9592051
P51970	80954827.5710394
P05091	84741632.1449774
Q9H8S9-1;Q9H8S9;B7WP91	19779178.4683867
P60228	27057363.3290494
P35241	15661862.1089494
P24752	305952630.416319
P09493	53144.402362896
Q9BVK6;B2R8A2;B4DPP4	51239265.1307544
Q9NRP0;Q8TBU1	35263905.9838529
Q16643-1;Q16643;B3KSQ7;B7Z2Z0;A8MV58	4210031.36133541
P30740	1577086.40577993
P02786	22688961.7535987
O60220	26986536.8478219
Q14566	12033981.7726108
P54577	87872885.4739433
O14979	46531077.5218256
P35221	69747597.7862148
O60506	50725376.7537792
P14868	72465671.072298
Q9UMX0	38529083.1601079
Q7RTV0	35793379.6356194
P53621	58812305.8533813
P53597	80317641.106915
Q13501	9070008.05294649
Q96C19;C9JTI6;Q5JYW8	11122024.8426514
P17174	83565389.151373
Q9HC38-2;Q9HC38;B3KV49;B4DX01;A8K8F0;Q9Y3E8;Q9HC38-1;B7Z403;Q9HC38-3	48224401.1556592
Q9Y383	49962012.0847578
Q9H4M9	3588743.42115474
Q13242	36683024.1524135
P48444;B0YIW5;B0YIW6;Q6MZV5;B4E1X2	68389561.7487628
Q9BWF3	21308985.7582285
P17931	393409.929040175
Q07065	60360022.1833715
O15173	31878034.6241317
P28070	49827621.904102
O14880	39438390.6886437
O14980	33421923.8285807
Q9UHV9	21711419.7421467
Q15417;B4DFK6;Q6FHA7;B4DP09	2094669.00479896
Q96EP5-1;Q96EP5;B3KS63;Q96EP5-2	43157990.068364
P16949	9828714.70185886
Q9NP72	22491315.808853
Q96BM9	33287548.6105015
P28072	32935647.1921149
P51665	32120995.037107
Q71U36	17948285.4788672
P62195	42306735.2114562
P07384	30048954.6789203
O15371	30440990.0293055
P48735	220465760.332729
C9JXG9	10957428.5768429
O60664-1;O60664	28214682.5045416
P04179	26709803.6995165
Q9NR12-1;Q9NR12;Q9NR12-2	1633714.25095805
P43487;Q53EY3;C9JXG8;C9J517	63790664.8672217
P62891	26954627.9961783
Q96HC4;B7Z481;Q4W5K9;Q9P1D1;Q59FC9	6111408.86055691
P18754	65232729.9831114
Q96KP4	154846577.964684
P48507	6176729.35945997
O94925	13096164.890588
Q9NZI8	3149340.56173179
O60869-1;O60869;O60869-2	28687377.300062
Q99986	16864232.1635616
Q99613	23698054.1469923
O15143	8712682.52123431
Q99471	13285504.3600684
P07858	39698362.444476
Q15393	33264321.5483336
P42126	178507649.557298
P07602	83722697.1965547
Q9Y305-1;Q9Y305;Q96EA2;Q9Y305-2;Q9Y305-3;C9JMV6;Q9H2R8	16904994.913783
P09012	56557735.8978864
P22061-2;P22061;B7Z972	40716381.5387332
P45974	25175974.3413489
O60716	36098601.5288842
