!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance
P13797;A8K579;B4DPW9;B7Z6M1;Q53GY0;Q96HI1	50318268.9608004
O00141	50317956.5957098
O75874	50197124.8786249
P50454	49882366.1406843
P05141	49873675.8021
P22087;B4DLD4;Q96BS4	49733581.7397509
P07339	49658889.5165313
Q5HYL3	49255801.4125366
Q13283;B7Z8K4;Q32P45;Q53HH4;Q5HYE9;Q5U0Q1;Q6FI03;Q6ZP53	49237278.2387486
Q15181	49177190.3700165
P30046	48959735.1162378
Q9Y266;A8MU04;Q9H2R7	48900527.5379042
P62304	48900030.1291135
Q13404	48882731.6519359
O00264;Q6IB11;B7Z1L3	48713317.4367515
Q16555	48286246.6823864
Q99832	48162285.8057297
P13804;Q53XN3;B4DT43	48155239.1622625
Q9UBE0	48023223.2035227
Q96PK6	47935933.3828274
Q68CQ5	47930017.273525
P63279	47835617.2538227
Q9Y265	47672050.262159
P20290-2;P20290	47638534.0459138
P61224	47479559.7690956
P00505	47440458.3904582
Q9P035;B4DRF4	47428561.0420122
Q08211	47415963.2867083
Q9H9B4	47363569.901594
Q01650;Q2MCL6;Q8IV97;Q96QB2	47348079.380371
O75083-1;O75083;A8MVA9;Q53GN4;Q53H17;Q59ER5;B3KXN4;O75083-3;B4DY05	47118025.2209577
P16402	47112910.5070373
P67936	46954568.7356763
P30153	46638637.0653583
Q9GZT3	46592097.2920289
P51858;B2RDE8;Q5SZ07;A8K8G0;B3KU21;B7Z958;Q5SZ08;B7Z525	46545361.7883913
Q16719	46518902.6155355
P34932	46229291.1786309
P15559	46198208.0437461
P62314	46183215.7346684
P61019	46120399.6209521
O00151	46097584.9246472
Q9Y230	46059448.8254134
P14314	45834994.4127014
Q15165	45720897.7995389
P08134	45644232.955582
Q01518-1;Q01518;B2RDY9;B4DI38;B4DNW7;B4DNY3	45631410.6275031
P47756	45528673.2379276
P11586	45376873.4511644
P00390	45252336.2384169
P22695	45192620.2396792
P62854	45125194.3104591
O95864	44949304.9484502
P60900	44814017.1489216
Q01130	44740466.0441413
P10412	44562327.5930553
P98179	44504604.8261802
Q13011	44463298.2015028
P22314	44345348.0026925
P52907	44203837.1537204
Q15125	43962342.4903136
P14678	43687666.5936009
Q9HDC9-1;Q9HDC9;A2A2F9;Q9HDC9-2	43643687.4881691
Q16576	43598944.5470343
P30040	43540949.827696
P16070	43476624.9999555
P13489;Q59GB3;Q8IZK8;Q96FD7;Q9BQ80	43427596.0273301
P00491	43275558.278764
P26583	43147279.8514022
O00764	43130473.287645
Q9H3N1;B7Z7R5;B4DZX7	43057029.1655572
P06454-1;P06454;Q86YS2;Q8TBK9;P06454-2;Q15200;Q15204;Q53S24;Q7KZ52;B8ZZQ6;Q15202;C9J0D0;B8ZZW7;B8ZZA1;Q5VYG3;B8ZZI3;Q15203	42967296.0843627
Q14697	42535394.6502755
Q99584	42398349.1788345
P04844	42375092.7699872
Q15293;B7Z1M1;Q5J7V8	41990951.5798065
O43390	41966204.1327694
P05198	41897413.570072
P24539	41686168.2725975
P52565	41559753.2582948
P61923;Q53FU3;B4DDX8	41461049.4370453
Q99426;Q6FGY5;A8MVD5	41348457.8687593
Q9BRA2	41227059.3301294
P42704;B4DSR0	41100053.2537218
P61077	41089154.4118599
O15144	41081501.7218756
O00244;Q6IBA3	41014009.0950809
P08621	40985641.4894718
P40261	40976486.7304228
Q15758	40838035.1346177
Q9Y617	40833464.5275355
Q00765;B2R6C4;B7Z510;B7Z681;B7Z6B3;B7Z2A3	40785684.433192
O14602	40539288.2516525
Q6PJ70	40532055.3660083
P36542	40472282.7189764
P30084	40419882.9817302
Q13885	40219650.5731047
P31689	40196665.6538381
P09496	40151946.7995962
P13987	40092313.7963176
P18206	40076645.9882153
Q13247	40053069.1374891
Q9P0L0	39954988.2987762
P25789	39735400.8182682
P51148	39698605.551835
B7WPD3	39564701.4298358
P14550	39359589.238717
P52815;B4DLN1;Q96Q74	39308576.6326469
Q07021;A8K651	39202278.6516977
Q13765;B2R4P8;B4DDI8	39192673.2484843
P24666	39142571.901605
P45973	39012255.821056
Q15629	38670089.5672708
P46940	38506540.4659551
P31939	38501810.4308077
O75915;B2R6V5;B3KQB4;B4DZZ0	38172444.9901598
O43684	37836611.0578103
Q96FJ2	37693846.6058655
P34897	37678576.5889229
P00492	37674708.8873515
Q6NZI2-1;Q6NZI2;B3KRY5;B4DNU9;Q6NZI2-3;B4DPZ5;Q6NZI2-2	37622658.7859435
Q9Y5L4	37221154.6741028
Q7KZF4;B2R5U1;B3KU67;Q59FF0	37171417.5131861
Q53H82;A8K2D6	37119036.4754338
Q96FQ6	36862992.2212046
P0C0S5	36857492.2740875
Q01082	36816981.7351935
P61803	36660915.4590002
P26639	36540678.7151041
P31930	36500944.389619
P11216	36396643.2931262
P37108	36367333.4623232
P61081	36350740.5035484
P08574	36289725.9747727
P51571	36278682.7155008
B4DPJ2;P50995;B4DVE7;B7Z6L0;Q59EP1;Q5T0G8;Q6ICS0	36078335.4960929
Q06323	36048218.3282784
Q9Y3F4	35988412.9049243
Q08257	35982017.1656434
P16152	35914810.1467976
Q9NR30-1;Q9NR30;Q3SWU7;Q8NI92;Q9NR30-2	35731028.082605
Q9UMS4	35627677.3853813
P12429;A6NLK4	35600421.6915458
Q9UK76-1;Q9UK76;B2R6K3;Q9UK76-2;B8ZZT7	35524622.013524
O76021;A0PJ87;B4DJ58;Q32Q62;A0PJ61	35457334.3189467
O95831	35447354.923421
P61158;B4DT29;B4DTI0;B4DXW1;Q53QM2;Q59FV6	35410943.9544445
Q9UKR5;Q6FII3;Q86TW5	35348300.3238452
P55884	35342023.1683268
P25788	35244646.8371824
P62495	35237736.6708185
P61160;Q8IY98;B4DHK9;A8MUT7;B4DWQ5	34916108.4194194
Q9Y5S9	34893226.3524309
Q969X5-1;Q969X5;B4E0N6;C9JG72;Q969X5-2	34555584.6554948
Q96AE4	34505700.9740685
P05204	34495995.6562842
P52292;A8K7D9;B9EJD6;Q53YE3;Q6NVW7;Q7Z726	34351395.3203797
Q13263	34218009.7649574
P38919	34159990.2226277
Q9Y6C9;B4DHQ0;Q53G34	34074957.4276194
P55060-1;P55060;B4DUC5;P55060-3;A3RLL6;B4DM67;B4DPS6;B4DM31;B4DS32	34014700.1135391
Q13347	34010939.1419381
P06493	33999063.0962898
Q92688-1;Q92688;Q53F35;Q92688-2;Q5T6W8	33861511.3924864
P07741	33812565.5542196
P31153	33788188.52128
P22059-1;P22059;B4DR25	33651594.4869232
P20618	33615557.7000043
Q969M3-3;Q969M3;Q969M3-1;B3KW34;Q969M3-2	33574725.1051614
Q7L2H7;B4E2Q4	33456599.0829044
P21964	33410981.4992776
O76003	33344333.5838695
P28074	33146611.1845581
B3KT15	33092040.6463991
P17812	33030627.4722862
C9JWM7	33000657.4577494
Q9NQC3-1;Q9NQC3;Q9NQC3-6;B4DZ44;Q3LIF1;Q53RF4;Q8IUA4;Q9NQC3-4;Q3LIF4	32992703.6266857
Q13442	32780637.2879182
Q99733	32738948.3111542
P09960	32514021.8939033
O75964	32496309.2146162
P17655	32313292.421028
Q92598	32201347.6079899
Q9UKD2	32175409.5929394
P14854	32140399.1105214
Q9NR31	32019542.7590018
Q9NS69;Q53GB0;Q549C5	31937635.4010344
Q04760	31855253.7772114
P13010	31737240.751893
Q59F66	31627620.8954094
Q9UBQ0-1;Q9UBQ0;Q5JPE4;Q9UBQ0-2	31436113.9005645
P09622	31353415.1486566
P47985	31337664.9063942
Q9Y3B3;B4E2C1;Q3B7W7;Q8NBU8	31276711.2099954
P49720	31203672.2287598
Q13813	31080420.2991075
P35270	31065508.6534521
Q16718	31003470.2003423
Q9NP73	30946739.7831393
B7Z2T5	30908628.2996248
Q8NBS9	30777367.5899944
O60925	30716010.8749405
O75131;Q05DL8	30687672.2869471
P55084	30687648.5759136
P50502	30686799.0748917
Q99536	30655377.3484007
Q15046	30634102.8537096
Q86V81	30556516.0547245
Q04917	30549365.0027478
Q14696	30537367.596522
P18085	30520795.341656
Q9UDW1	30503575.2364598
Q92945	30402671.6340044
O43143	30351710.2728758
P09497	30316021.7536371
P62333	30300871.8398498
O00303	30287789.358292
P51857	30148563.8071467
O00231	30075263.3543401
P56378;B2R588	30022246.2866364
P00367	30014961.7206136
Q14764;B4DDR2;B4DXN0;B4DP93	29951933.0691666
P15531	29814002.2488793
Q15459	29745928.2827804
Q01081	29701864.5690716
Q53GQ0	29657161.7869438
P09601	29519084.570659
Q9NTK5-1;Q9NTK5;Q9NTK5-3;B4DK14;C9JTK6;Q53SW9	29315134.0348133
P05455	29258117.9073296
P12074	29244567.3050394
P09234	29148369.3597043
P00167-1;P00167;P00167-2;Q59F44	29134683.3795658
O95036	29081936.4506385
Q96FW1	29013109.6154708
P25786	28985295.7934995
P62995	28890019.3176317
P42166	28876031.4099929
P49588	28719993.3337406
P63010	28706795.1438874
P10768	28635708.5344393
C9JRZ6;Q9NX63;A4D1N4;C9J4B7;B7Z1X9	28633361.9506513
P57723	28626883.0623005
P62330	28510906.0121907
Q13148;A4GUK4;A4GUK5;B2R629;B4DRW3;Q53H27;B1AKP7;B4DJ45	28499363.7505266
Q5W0H4;P13693;B4DKJ4;Q86YH5;Q8TBK7	28460606.7924384
Q9UKK9	28411910.0912133
Q969H8	28365646.5888923
P31942	28329283.5951626
Q8NFJ5	28277937.1005699
P33316	28262697.7410509
P78527	28249140.377964
Q09666;B4DTV0;Q13727;Q6ZQN2;Q8N274;B5MEH8	28189937.6353747
Q9ULC4-1;Q9ULC4;B4DGY2;Q9ULC4-2	28092170.1762276
P14927	28091477.2366717
Q9UHD1-1;Q9UHD1;Q9UHD1-2;Q9NZ93	28077902.6666175
P40939	28044242.2862989
Q8N4H5;C9JD66;Q5JRT7	28029344.652149
Q9UNZ2	27992663.0832691
O43776	27956007.9297541
O00567;A0PJ92;A8K9K6;Q9BSN3	27808371.6673405
P58546;Q69YG1;C9JL85	27740660.8683668
O75340;Q2YDC2;Q53FC3	27462266.1629611
Q07666	27460324.4643759
P23919	27444666.8276947
Q9Y2X3;B3KN82;B4DUY3	27420692.2799357
P61960	27339904.5726561
Q9P003-1;Q9P003;Q53HE6;A6NLH6	27294261.7135081
B3KPG9;B3KQF5;O43852-1;O43852;Q6IAW5	27283702.5794626
Q01726	27257564.1732809
O75891	27254604.052059
O95399	27246651.5115366
P09874	27108011.3005719
O95336	27101266.8825876
Q6UW68	27085693.6917882
P61769	27041292.0739688
P54920	27003281.6429667
Q02978;Q6IBH0	26961023.4349718
P04899	26810434.6038109
Q9Y3I0;B4DNA0	26802040.1278121
O75380	26790035.5289033
O95433;B2R9L2;B4DUR9	26664553.9250766
Q12797	26629161.863332
P55769	26616424.7088963
P36405	26586323.7891814
P17980	26494653.3031834
P62714	26468265.4613379
P16435	26432401.7145562
Q08945	26371978.2484117
P61326	26350469.5930195
Q9UJZ1;B4E1K7;Q6ZNW0	26302233.6776872
P54136	26267883.2241072
Q14444-1;Q14444;B3KXU8;Q14444-2;B4DSF8	26146041.6701086
P48509	26120689.3032696
Q16891-1;Q16891;B2R5N6;B4DQY2;B9A067;Q16891-3;B4DT20;B8ZZQ7	26105349.1209994
P25787	26102009.7900112
P49721	26068455.0442209
P41227	26063467.24374
Q9NZM1-1;Q9NZM1;Q9NZM1-6;Q9NZM1-3;C9JCN0;Q9NZM1-2;Q9NZM1-5	26026793.3100645
Q58FF8;B5MDL9	25910403.6894964
P61289	25854814.1250527
Q9UBQ7	25809411.7479536
Q16531	25797567.6604885
Q9Y490	25682717.4705988
P61106	25540943.9864806
Q9UBQ5;B4DQ48;B4DVD7;B7ZAM9	25523637.7757212
A8K878;P55145	25511725.9871222
P42224	25419318.8503187
Q9H3K6-1;Q9H3K6;C9JGX8;Q9H3K6-2	25330451.3438234
O43175	25243336.0154081
Q9BSR8;C9JSL0	25105918.557592
Q96HS1-1;Q96HS1;A9LN06;C9IZY7;Q96HS1-2	25067291.5487646
Q92499	24857484.0867473
P55786	24850575.5091936
O95298	24850192.0829241
P68400	24830789.9262293
Q9Y224;Q549M8;Q5RLJ0	24830657.2926711
P50402	24750969.4264289
A7MAP0;A7MAP1;B3KN06;Q53G58;Q59EA2;Q9ULV4;B4E3S0;B7Z9V0	24732006.9757884
Q86VP6-1;Q86VP6;A8K8U1;B3KM30;B3KMG3;Q86VP6-2	24665931.4579999
B4DPK3	24651292.9177525
Q05639	24578121.2932707
P36957	24573491.8357041
Q9UKM9	24557647.0990662
Q8N5K1	24455976.1450441
P39656	24364088.4205986
O95197-3;O95197;B7Z361;O95197-4;O95197-5;B7Z4M0;B7Z4M1	24334455.1806099
P54819	24269427.2749921
P60059	24168288.9963271
Q14152	24130721.7002455
P35080	24125960.4655805
P35998	23997339.510586
P11766	23984876.8482236
Q9NP97	23971439.2343291
B4DLH4;B4E1P3;Q9H910-1;Q9H910;B1AJY2;B4E1X8;Q9H910-2;B4DL85;A6NGP5	23946022.118029
P07478	23832183.8016085
Q9Y6H1;Q5T1J5	23758946.9377995
Q15102	23726171.2108013
Q15717	23723692.3339958
P17066	23684684.6157834
Q9Y5J7;B2R584	23661665.5323662
O60361	23631079.2808573
P33993	23616045.9879172
Q9Y5B9;Q0VGA3	23607348.0625604
Q14247	23586364.6534291
P19623	23575241.4392524
P51648	23566014.0024915
Q3ZCM7	23559038.7760555
Q9UHX1	23547647.0323444
P40616	23536357.7318964
P61927	23535250.9219537
P29692	23496327.3812973
P55735	23449874.7497734
O00410-3;O00410;O00410-1;B3KWG6;B4E0R6;Q9BVS9;O00410-2	23413350.456711
O43242	23372659.648632
Q9Y221-1;Q9Y221;Q9Y221-2;B3KM49	23315722.2802566
P62191	23290301.8698235
B0QY89;B3KPB9;Q9Y262;B4DQF6;B4DYB2;B0QY90;B3KNG0;Q7Z5X3;Q8N7H0	23288530.7979832
P30519	23288271.6601745
Q15836	23224634.8189978
Q15029	23181949.8966745
B4DUT8;Q99439;A5D8U8;B4DDF4;Q53GK7;Q6FHC3;Q6FHE4;B4DHU5;B4DN57;A6NFI4	23139351.3939223
P39748	23101917.3027446
Q12931	23070824.0435947
P49419	23070593.4733161
P43686	23048190.555749
Q8IW48;B3KYA5	23027024.5536153
Q9Y2Q3	23017918.3629845
Q12907	23003893.2336633
O43765;B4DEA6	22957302.7891805
P07814	22940719.7817987
Q15008	22874709.4444084
Q15363;Q6FHT8;B4DP27;B4E020	22873957.3755556
P03928	22812999.1436051
P50213	22778334.7699069
Q1KMD3	22686346.2045318
O95373;B3KNG9;B3KQG6	22680732.9734897
Q59GX2	22676264.9337008
Q6NUS1	22665919.7538511
P11387	22661377.1296157
Q5RI15-2;Q5RI15;Q5RI15-1;B3KM21	22658537.2664054
P30085	22651273.1433018
Q9BUJ2-1;Q9BUJ2;A8K3W4;A8K5K0;A8K6U7;B7Z4B8;Q9BUJ2-2;Q9BUJ2-4;B3KM60;Q9BUJ2-3	22642333.8013758
O15260-1;O15260;B7Z1G8;B7Z7A8;B7Z8F3;O15260-2;Q5T8U5;B7Z605;Q5T8U7;B7Z6A4	22642137.5912278
Q9Y2S6	22583983.130461
O95168	22509087.5979466
Q9C005;B4DIS3;C9JW13	22473341.4875104
P09661	22374529.0968081
P80303-1;P80303;P80303-2;A7LNF3;A7LNF4;A7LNF5;Q2L696	22347372.2094282
Q9Y333	22284323.4775602
P55036	22262652.2290048
P51970	22261252.2181278
P05091	22210275.4534511
Q9H8S9-1;Q9H8S9;B7WP91	22176503.1500388
P60228	22158085.9945459
P35241	21953014.1918213
P24752	21925425.4594398
P09493	21816758.2574948
Q9BVK6;B2R8A2;B4DPP4	21804572.0397453
Q9NRP0;Q8TBU1	21721557.7162695
Q16643-1;Q16643;B3KSQ7;B7Z2Z0;A8MV58	21691367.7141287
P30740	21636659.3104146
P02786	21629058.6735233
O60220	21617847.5916645
Q14566	21601446.1988718
P54577	21598048.4226592
O14979	21595482.4369884
P35221	21584345.5811986
O60506	21572686.4673383
P14868	21545496.4027348
Q9UMX0	21493100.0459016
Q7RTV0	21471309.9682066
P53621	21420016.1198576
P53597	21376266.2061867
Q13501	21335666.492104
Q96C19;C9JTI6;Q5JYW8	21238271.5422134
P17174	21201991.2191535
Q9HC38-2;Q9HC38;B3KV49;B4DX01;A8K8F0;Q9Y3E8;Q9HC38-1;B7Z403;Q9HC38-3	21157384.0804427
Q9Y383	21115989.06552
Q9H4M9	21075050.6469181
Q13242	20986035.7844177
P48444;B0YIW5;B0YIW6;Q6MZV5;B4E1X2	20982051.6443558
Q9BWF3	20931024.8047962
P17931	20898860.6733321
Q07065	20894715.772166
O15173	20867568.0871156
P28070	20848495.9739166
O14880	20830940.3190098
O14980	20756847.2907367
Q9UHV9	20658385.6858526
Q15417;B4DFK6;Q6FHA7;B4DP09	20649802.0316771
Q96EP5-1;Q96EP5;B3KS63;Q96EP5-2	20626012.4884041
P16949	20589009.1746391
Q9NP72	20584977.8960764
Q96BM9	20545871.4515062
P28072	20467998.7964639
P51665	20430351.3959202
Q71U36	20422140.1756992
P62195	20348077.5786767
P07384	20341976.8509137
O15371	20266241.4503412
P48735	20261219.426365
C9JXG9	20204806.5741553
O60664-1;O60664	20144222.9711895
P04179	20126037.52665
Q9NR12-1;Q9NR12;Q9NR12-2	20102707.0720407
P43487;Q53EY3;C9JXG8;C9J517	20028143.6882637
P62891	20017501.9077241
Q96HC4;B7Z481;Q4W5K9;Q9P1D1;Q59FC9	20004703.8384308
P18754	19955324.7886242
Q96KP4	19950819.0391319
P48507	19940146.4170025
O94925	19902070.3807128
Q9NZI8	19896279.0412969
O60869-1;O60869;O60869-2	19871671.3741626
Q99986	19793754.6351204
Q99613	19771385.4594399
O15143	19750304.3836029
Q99471	19747324.2254611
P07858	19718020.5229379
Q15393	19672446.2856576
P42126	19672034.1461096
P07602	19663945.9891615
