69187	69187	NotMapped	11562.286
11354	11354	NotMapped	12588.286
12889	12889	NotMapped	5943.4286
12960	12960	NotMapped	331428.57
110187	110187	NotMapped	8866.8571
18823	18823	NotMapped	7256.5714
19194	19194	NotMapped	15769.143
G3UXD0	G3UXD0	NotMapped	17470
12373	12373	NotMapped	13874.286
70350	70350	NotMapped	18891.429
11723	11723	NotMapped	802857.14
68416	68416	NotMapped	83714.286
19660	19660	NotMapped	388571.43
282619	282619	NotMapped	7080.8571
227120	227120	NotMapped	37142.857
12307	12307	NotMapped	75714.286
12308	12308	NotMapped	229714.29
59006	59006	NotMapped	1560.9143
215384	215384	NotMapped	6542857.1
26950	26950	NotMapped	7648.5714
18378	18378	NotMapped	16816.857
12797	12797	NotMapped	5142857.1
22287	22287	NotMapped	30285.714
22074	22074	NotMapped	141142.86
69117	69117	NotMapped	130857.14
21345	21345	NotMapped	30285714
23795	23795	NotMapped	26028571
56370	56370	NotMapped	32857.143
66284	66284	NotMapped	39428.571
106393	106393	NotMapped	85428.571
53318	53318	NotMapped	297142.86
59290	59290	NotMapped	345714.29
20215	20215	NotMapped	6314.8571
20618	20618	NotMapped	153142.86
99709	99709	NotMapped	112857.14
67931	67931	NotMapped	21651.429
66283	66283	NotMapped	68857.143
20199	20199	NotMapped	51428.571
380683	380683	NotMapped	62285.714
59011	59011	NotMapped	17604.857
19285	19285	NotMapped	1548571.4
20200	20200	NotMapped	2497142.9
77337	77337	NotMapped	22231.429
67373	67373	NotMapped	50857.143
75600	75600	NotMapped	305714.29
17957	17957	NotMapped	7314
24131	24131	NotMapped	72571.429
67399	67399	NotMapped	5366.5714
69824	69824	NotMapped	246857.14
19695	19695	NotMapped	3550.2857
223809	223809	NotMapped	43714.286
20964	20964	NotMapped	54000
53322	53322	NotMapped	271142.86
104069	104069	NotMapped	123142.86
12925	12925	NotMapped	2411428.6
20203	20203	NotMapped	6703.7143
20910	20910	NotMapped	322857.14
67182	67182	NotMapped	756.82857
14199	14199	NotMapped	1920000
16763	16763	NotMapped	922857.14
109042	109042	NotMapped	55428.571
216350	216350	NotMapped	1522857.1
109272	109272	NotMapped	100000
665270	665270	NotMapped	11604.857
72088	72088	NotMapped	258285.71
67399	67399	NotMapped	322857.14
12372	12372	NotMapped	84857.143
20198	20198	NotMapped	44571.429
104183	104183	NotMapped	59428.571
64661	64661	NotMapped	2779.9429
69787	69787	NotMapped	247428.57
330440	330440	NotMapped	9367.1429
12971	12971	NotMapped	39714.286
17929	17929	NotMapped	15465.714
433470	433470	NotMapped	2394285.7
17035	17035	NotMapped	93714.286
20195	20195	NotMapped	722857.14
226041	226041	NotMapped	557142.86
67326	67326	NotMapped	49142.857
18489	18489	NotMapped	22719.143
118449	118449	NotMapped	279142.86
76293	76293	NotMapped	160571.43
67971	67971	NotMapped	1848571.4
270097	270097	NotMapped	26973.429
13602	13602	NotMapped	785.17143
14457	14457	NotMapped	3203.4286
171580	171580	NotMapped	51714.286
26558	26558	NotMapped	6016.2857
22240	22240	NotMapped	380000
232400	232400	NotMapped	64285.714
17930	17930	NotMapped	42571.429
18483	18483	NotMapped	64000
23969	23969	NotMapped	222000
11983	11983	NotMapped	931428.57
14467	14467	NotMapped	971428.57
72948	72948	NotMapped	368571.43
21985	21985	NotMapped	3000000
12933	12933	NotMapped	460000
20965	20965	NotMapped	30857.143
20194	20194	NotMapped	1971428.6
21753	21753	NotMapped	702857.14
229731	229731	NotMapped	2942857.1
17988	17988	NotMapped	1285714.3
73723	73723	NotMapped	1097142.9
13184	13184	NotMapped	747.91429
16985	16985	NotMapped	22511.714
107684	107684	NotMapped	417142.86
18611	18611	NotMapped	42285.714
19652	19652	K13186	1071895.4
16952	16952	NotMapped	2168571.4
12306	12306	NotMapped	9371428.6
66395	66395	NotMapped	17800000
56356	56356	NotMapped	180285.71
11808	11808	NotMapped	580000
109934	109934	NotMapped	328571.43
83397	83397	NotMapped	52285.714
216810	216810	NotMapped	60000
217124	217124	NotMapped	51428.571
67865	67865	NotMapped	137142.86
20324	20324	NotMapped	171714.29
29877	29877	NotMapped	44857.143
380698	380698	NotMapped	1657.9714
11766	11766	NotMapped	135714.29
26556	26556	NotMapped	18953.143
65969	65969	NotMapped	12249.429
21346	21346	NotMapped	4857142.9
76281	76281	NotMapped	500000
102502	102502	NotMapped	5314285.7
66098	66098	NotMapped	39428.571
16019	16019	NotMapped	41428.571
76932	76932	NotMapped	174000
30948	30948	NotMapped	132285.71
12696	12696	K13195	63953.488
67861	67861	NotMapped	120571.43
56205	56205	NotMapped	69142.857
12798	12798	NotMapped	104285.71
56526	56526	NotMapped	28564.286
234267	234267	NotMapped	585.74286
50706	50706	NotMapped	294285.71
P01864	P01864	NotMapped	6062.8571
21804	21804	NotMapped	29142.857
229593	229593	NotMapped	1431428.6
68196	68196	NotMapped	36857.143
14432	14432	NotMapped	53428.571
66471	66471	NotMapped	100857.14
74103	74103	NotMapped	257.52
72042	72042	NotMapped	994285.71
73442	73442	NotMapped	30571.429
59046	59046	NotMapped	63428.571
66849	66849	NotMapped	141142.86
11641	11641	NotMapped	154571.43
227737	227737	NotMapped	228285.71
20692	20692	NotMapped	12902.286
12810	12810	NotMapped	6112.2857
11745	11745	NotMapped	2068571.4
14086	14086	NotMapped	29142.857
20193	20193	NotMapped	253714.29
13476	13476	NotMapped	128857.14
68106	68106	NotMapped	55142.857
71733	71733	NotMapped	21864.286
219072	219072	NotMapped	22860
13860	13860	NotMapped	305714.29
11518	11518	NotMapped	442857.14
19231	19231	NotMapped	2242857.1
75974	75974	NotMapped	6908.2857
93686	93686	NotMapped	9811.4286
26611	26611	NotMapped	91142.857
56360	56360	NotMapped	340000
20362	20362	NotMapped	219714.29
353170	353170	NotMapped	21478
56195	56195	NotMapped	3471.1429
66111	66111	NotMapped	156285.71
104001	104001	NotMapped	494285.71
223601	223601	NotMapped	38285.714
232748	232748	NotMapped	37714.286
15444	15444	NotMapped	184000
107975	107975	NotMapped	11289.143
209378	209378	NotMapped	26846.857
68420	68420	NotMapped	67428.571
23825	23825	NotMapped	622857.14
14007	14007	K13207	31692.913
230972	230972	NotMapped	207142.86
654795	654795	NotMapped	46857.143
73212	73212	NotMapped	8909.4286
57915	57915	NotMapped	21649.714
68519	68519	NotMapped	92857.143
17524	17524	NotMapped	162000
19672	19672	NotMapped	65428.571
67803	67803	NotMapped	2695.7143
14245	14245	NotMapped	5373.7143
268996	268996	NotMapped	3816.2857
73112	73112	NotMapped	771428.57
71148	71148	NotMapped	128571.43
52589	52589	NotMapped	126571.43
101314	101314	NotMapped	61428.571
66273	66273	NotMapped	60285.714
14269	14269	NotMapped	160571.43
18739	18739	NotMapped	5771.1429
18536	18536	NotMapped	24756.286
14026	14026	NotMapped	4955.4286
74044	74044	NotMapped	50857.143
12759	12759	NotMapped	141714.29
16170	16170	NotMapped	7968.2857
228359	228359	NotMapped	840000
380711	380711	NotMapped	74571.429
380686	380686	NotMapped	7178.2857
432467	432467	K12898	15367.143
66128	66128	NotMapped	491428.57
P01867-2	P01867-2	NotMapped	72857.143
21987	21987	NotMapped	83428.571
229877	229877	NotMapped	345714.29
66310	66310	NotMapped	76000
66645	66645	NotMapped	69142.857
235627	235627	NotMapped	15519.429
20202	20202	NotMapped	21233.714
239217	239217	NotMapped	104571.43
109552	109552	NotMapped	800000
11630	11630	NotMapped	39142.857
108911	108911	NotMapped	178857.14
66128	66128	NotMapped	248285.71
320183	320183	NotMapped	9010
27360	27360	NotMapped	491428.57
72108	72108	NotMapped	28151.714
65106	65106	NotMapped	1165714.3
105298	105298	NotMapped	4044.8571
15193	15193	NotMapped	57428.571
52398	52398	NotMapped	582857.14
29812	29812	NotMapped	142285.71
18220	18220	NotMapped	1748571.4
68614	68614	NotMapped	5641.4286
53378	53378	NotMapped	80000
57138	57138	NotMapped	677.54286
27984	27984	NotMapped	417142.86
13688	13688	NotMapped	25699.714
20201	20201	NotMapped	139142.86
244373	244373	NotMapped	1482857.1
63986	63986	NotMapped	72857.143
382643	382643	NotMapped	207428.57
22343	22343	NotMapped	368571.43
66469	66469	NotMapped	20379.714
14904	14904	NotMapped	38000
76626	76626	NotMapped	191142.86
668218	668218	NotMapped	560000
114886	114886	NotMapped	187142.86
227960	227960	NotMapped	27969.143
214459	214459	NotMapped	117142.86
320183	320183	NotMapped	2655.8857
54120	54120	NotMapped	111428.57
76497	76497	NotMapped	273142.86
76820	76820	NotMapped	23590.571
67683	67683	NotMapped	28190.857
63913	63913	NotMapped	545714.29
20024	20024	NotMapped	408571.43
232201	232201	NotMapped	2729.6857
72096	72096	NotMapped	8566.8571
29817	29817	NotMapped	3468.8571
545030	545030	NotMapped	2162.7429
50926	50926	K13044	438538.21
56426	56426	NotMapped	228000
18738	18738	NotMapped	771428.57
30059	30059	NotMapped	105428.57
54519	54519	NotMapped	5300.8571
69071	69071	NotMapped	3237.4286
93730	93730	NotMapped	112285.71
329154	329154	NotMapped	30000
75007	75007	NotMapped	59142.857
68732	68732	NotMapped	35714.286
19291	19291	NotMapped	118000
94184	94184	NotMapped	5714285.7
66905	66905	NotMapped	394285.71
67860	67860	NotMapped	112571.43
11308	11308	NotMapped	382857.14
72565	72565	NotMapped	72857.143
224650	224650	NotMapped	22914.857
57258	57258	NotMapped	6598.5714
20650	20650	NotMapped	8240.5714
13169	13169	NotMapped	269714.29
54130	54130	NotMapped	2020000
76895	76895	NotMapped	3928.8571
53602	53602	NotMapped	297142.86
51886	51886	K13210	397849.46
77134	77134	K12894	2688524.6
99889	99889	NotMapped	1340000
67808	67808	NotMapped	16019.429
67881	67881	NotMapped	130571.43
66540	66540	NotMapped	180571.43
23943	23943	NotMapped	320000
64899	64899	NotMapped	54285.714
19385	19385	NotMapped	582857.14
235380	235380	NotMapped	2865.7143
83965	83965	NotMapped	82571.429
52700	52700	NotMapped	158285.71
20163	20163	NotMapped	905714.29
17876	17876	NotMapped	47428.571
69151	69151	NotMapped	125714.29
67581	67581	NotMapped	11846
54132	54132	NotMapped	2111428.6
56398	56398	NotMapped	41714.286
108123	108123	NotMapped	360000
21961	21961	NotMapped	471428.57
53424	53424	NotMapped	153142.86
30056	30056	NotMapped	13967.714
76467	76467	NotMapped	10922.857
73833	73833	NotMapped	46285.714
22388	22388	NotMapped	4085714.3
67902	67902	NotMapped	3205.4286
56330	56330	NotMapped	141142.86
13877	13877	NotMapped	217428.57
230872	230872	NotMapped	12815.714
66365	66365	NotMapped	131142.86
71766	71766	NotMapped	156857.14
66094	66094	NotMapped	334285.71
63985	63985	NotMapped	262000
67628	67628	NotMapped	235142.86
216190	216190	NotMapped	471428.57
226977	226977	NotMapped	554285.71
56440	56440	NotMapped	877142.86
192196	192196	K13212	558673.47
68539	68539	NotMapped	9536
65964	65964	NotMapped	21071.714
66999	66999	NotMapped	10068
70314	70314	NotMapped	27887.429
52551	52551	NotMapped	110857.14
66983	66983	K13104	15662.259
15463	15463	NotMapped	90000
13014	13014	NotMapped	13054
13191	13191	NotMapped	877142.86
380752	380752	NotMapped	70000
83409	83409	NotMapped	46000
72931	72931	NotMapped	38857.143
66385	66385	NotMapped	500000
76088	76088	NotMapped	22315.143
52009	52009	NotMapped	85142.857
108903	108903	NotMapped	91428.571
59013	59013	K12898	1461024.5
105559	105559	NotMapped	83714.286
76737	76737	NotMapped	46000
12400	12400	NotMapped	8556.2857
67488	67488	NotMapped	4167.4286
67457	67457	NotMapped	12028
232807	232807	NotMapped	130000
94186	94186	NotMapped	245714.29
20168	20168	NotMapped	228571.43
21835	21835	NotMapped	4338.8571
20947	20947	NotMapped	300000
18000	18000	NotMapped	1151428.6
170719	170719	NotMapped	134285.71
110854	110854	NotMapped	417142.86
238330	238330	NotMapped	31142.857
12331	12331	NotMapped	6057142.9
67299	67299	NotMapped	133142.86
227624	227624	NotMapped	44571.429
78830	78830	NotMapped	388571.43
216873	216873	NotMapped	48285.714
68051	68051	NotMapped	222285.71
23964	23964	NotMapped	156571.43
14567	14567	NotMapped	894285.71
12380	12380	NotMapped	700000
30949	30949	NotMapped	89714.286
13486	13486	NotMapped	106571.43
101739	101739	NotMapped	88285.714
69499	69499	NotMapped	17592.857
52822	52822	NotMapped	66571.429
210126	210126	NotMapped	671428.57
56726	56726	NotMapped	17108.857
66892	66892	NotMapped	1155.1143
234069	234069	NotMapped	46285.714
319965	319965	NotMapped	55428.571
21917	21917	NotMapped	233714.29
56376	56376	NotMapped	457142.86
75739	75739	NotMapped	103714.29
268980	268980	NotMapped	106571.43
53610	53610	K13214	1042283.3
66226	66226	NotMapped	43428.571
18952	18952	NotMapped	18792.571
12655	12655	NotMapped	227.31143
20911	20911	NotMapped	136285.71
D3YV37	D3YV37	NotMapped	232285.71
69207	69207	K12899	24523.714
54394	54394	NotMapped	2642.2571
60409	60409	NotMapped	100857.14
66231	66231	NotMapped	80571.429
12401	12401	NotMapped	12906.286
52639	52639	NotMapped	11854.571
19663	19663	NotMapped	21047.143
216001	216001	NotMapped	206857.14
235072	235072	NotMapped	1234285.7
19070	19070	NotMapped	3966.8571
26941	26941	NotMapped	2154285.7
P01868	P01868	NotMapped	13551.714
66531	66531	NotMapped	58285.714
20218	20218	K13198	273137.7
218460	218460	NotMapped	22268.571
18569	18569	NotMapped	451428.57
83997	83997	NotMapped	328571.43
140546	140546	NotMapped	41714.286
23970	23970	NotMapped	528571.43
269593	269593	NotMapped	134571.43
56372	56372	NotMapped	43714.286
110082	110082	NotMapped	62000
270110	270110	NotMapped	176000
108160	108160	K13119	58702.065
66177	66177	K13113	297260.27
75734	75734	NotMapped	116285.71
216527	216527	NotMapped	5640.8571
83431	83431	NotMapped	149428.57
66601	66601	NotMapped	1760000
23837	23837	NotMapped	68285.714
22327	22327	NotMapped	33714.286
12321	12321	NotMapped	1077142.9
208618	208618	NotMapped	121428.57
68971	68971	NotMapped	64857.143
21887	21887	NotMapped	23345.429
71810	71810	NotMapped	89714.286
59020	59020	NotMapped	104000
15384	15384	K13044	2098245.6
54196	54196	NotMapped	305714.29
66075	66075	NotMapped	1254285.7
170760	170760	NotMapped	857142.86
70650	70650	K13128	19322.99
57230	57230	NotMapped	43714.286
21807	21807	NotMapped	22337.714
12835	12835	NotMapped	888571.43
231887	231887	NotMapped	434285.71
212531	212531	NotMapped	234285.71
68833	68833	NotMapped	78857.143
56358	56358	NotMapped	22962.857
18221	18221	NotMapped	840000
72404	72404	NotMapped	116571.43
22384	22384	NotMapped	471428.57
109006	109006	NotMapped	78571.429
75530	75530	NotMapped	27454.571
98238	98238	NotMapped	183714.29
72567	72567	K13087	189336.24
105348	105348	NotMapped	988571.43
432508	432508	NotMapped	244857.14
216131	216131	NotMapped	26221.429
66314	66314	NotMapped	485714.29
53379	53379	NotMapped	7800000
76614	76614	NotMapped	5514285.7
100986	100986	NotMapped	176571.43
14489	14489	NotMapped	314285.71
52428	52428	NotMapped	144285.71
17472	17472	NotMapped	414285.71
69091	69091	NotMapped	140571.43
70885	70885	K13147	4803.3803
74355	74355	NotMapped	31142.857
192174	192174	NotMapped	26877.429
433904	433904	NotMapped	588571.43
67010	67010	K13188	47924.528
55988	55988	NotMapped	203428.57
100034361	100034361	K13110	70571.429
229542	229542	NotMapped	72285.714
236732	236732	K13094	33870.968
29806	29806	NotMapped	38285.714
321022	321022	NotMapped	186571.43
18826	18826	NotMapped	1054285.7
11991	11991	K13044	1295774.6
11746	11746	NotMapped	6571428.6
19889	19889	NotMapped	27769.714
56309	56309	NotMapped	134857.14
80877	80877	NotMapped	728571.43
67851	67851	NotMapped	37428.571
228836	228836	NotMapped	34285.714
66437	66437	NotMapped	1234285.7
94242	94242	NotMapped	40285.714
228983	228983	NotMapped	25509.429
16796	16796	NotMapped	1045714.3
15388	15388	K13159	2098976.1
69459	69459	NotMapped	25303.429
69024	69024	NotMapped	13478.571
68693	68693	NotMapped	1517142.9
20318	20318	NotMapped	382857.14
15161	15161	NotMapped	357142.86
217692	217692	NotMapped	9501.7143
72552	72552	NotMapped	32857.143
223696	223696	NotMapped	102285.71
70572	70572	NotMapped	688571.43
67781	67781	K13089	282051.28
23808	23808	NotMapped	61142.857
230649	230649	NotMapped	41428.571
74200	74200	NotMapped	6890.5714
56697	56697	NotMapped	24677.143
98758	98758	K12898	3325301.2
66118	66118	NotMapped	357142.86
21399	21399	NotMapped	302857.14
84094	84094	NotMapped	8600.5714
64136	64136	NotMapped	220857.14
16976	16976	NotMapped	717142.86
72313	72313	NotMapped	57142.857
56399	56399	NotMapped	134857.14
102566	102566	NotMapped	4881.1429
68219	68219	NotMapped	158000
74125	74125	NotMapped	11299.714
71514	71514	K13219	373390.56
66912	66912	NotMapped	115428.57
21968	21968	NotMapped	53142.857
68682	68682	NotMapped	2165.2286
59005	59005	NotMapped	56857.143
54214	54214	NotMapped	408571.43
19707	19707	NotMapped	16140.571
19290	19290	NotMapped	834285.71
76055	76055	NotMapped	105428.57
76137	76137	NotMapped	66571.429
68585	68585	NotMapped	21936
20409	20409	NotMapped	517142.86
76302	76302	NotMapped	113428.57
217030	217030	NotMapped	38285.714
109232	109232	NotMapped	7351.7143
66899	66899	NotMapped	27423.143
14790	14790	NotMapped	1943.3714
224111	224111	NotMapped	30285.714
70470	70470	NotMapped	135142.86
269061	269061	NotMapped	35714.286
72333	72333	NotMapped	340000
213760	213760	NotMapped	36571.429
72542	72542	NotMapped	96857.143
70296	70296	NotMapped	153428.57
101706	101706	NotMapped	1051428.6
72170	72170	NotMapped	48285.714
23790	23790	NotMapped	657142.86
76614	76614	NotMapped	6230.2857
19317	19317	NotMapped	11172
224903	224903	NotMapped	84285.714
20410	20410	NotMapped	2230.5143
236573	236573	NotMapped	297142.86
16426	16426	NotMapped	207428.57
67886	67886	NotMapped	976.62857
14797	14797	NotMapped	9578.8571
104457	104457	NotMapped	22614.571
216705	216705	NotMapped	1351428.6
68607	68607	NotMapped	388571.43
103466	103466	NotMapped	20916.857
23980	23980	NotMapped	2154285.7
57435	57435	NotMapped	30857.143
68926	68926	NotMapped	25487.429
381308	381308	NotMapped	29428.571
109676	109676	NotMapped	54285.714
69150	69150	NotMapped	160000
76899	76899	NotMapped	74571.429
66911	66911	NotMapped	10058.286
54353	54353	NotMapped	5242.5714
72183	72183	NotMapped	554285.71
22668	22668	K13095	194486.98
