17196	118571.43
69187	11562.286
12954	1295918.4
11354	12588.286
14077	584210.53
12961	342857.14
12889	5943.4286
12955	1331428.6
380684	98165.138
226180	45436.508
18039	153775.32
17189	917142.86
12960	331428.57
110187	8866.8571
20617	225714.29
18823	7256.5714
12962	133714.29
19194	15769.143
G3UXD0	17470
12373	13874.286
21956	125913.62
70350	18891.429
22349	8766626.4
218038	6228.2799
21954	248341.23
66473	138783.27
19752	83892.617
11723	802857.14
21924	198757.76
68416	83714.286
16204	496875
19660	388571.43
22003	166901.41
22072	203252.03
282619	7080.8571
12716	3157894.7
19293	103142.86
17906	1072289.2
12409	561475.41
227120	37142.857
56727	17623.86
109901	93984.962
12613	19866.444
12307	75714.286
12308	229714.29
12970	93142.857
22227	19453.42
59006	1560.9143
109697	113126.49
55948	4153225.8
215384	6542857.1
13706	51660.517
26950	7648.5714
16618	3812.7203
18378	16816.857
12797	5142857.1
12957	132857.14
22287	30285.714
16612	1915708.8
14120	1802359.9
17897	474019.61
22074	141142.86
29818	66863.905
107753	591538.46
140781	6408.2687
22004	12570423
12652	1371428.6
69117	130857.14
21345	30285714
76703	128285.71
18040	60731.132
17888	62951.496
14580	51162.791
233335	135810.38
18946	43763.214
20259	2909090.9
17901	574468.09
23795	26028571
56370	32857.143
11847	266666.67
17287	30522.088
69191	305502.85
66284	39428.571
17907	591715.98
106393	85428.571
18645	55303.571
53318	297142.86
22003	44014085
11770	2598484.8
69060	71397.849
59290	345714.29
68738	359237.54
20215	6314.8571
20618	153142.86
17896	48742.487
99709	112857.14
21953	239010.99
11636	480412.37
17075	1079365.1
16855	12515337
67041	1009615.4
67931	21651.429
66283	68857.143
20199	51428.571
12346	95402299
12180	3457.7551
76722	880668.26
103968	17079.304
12865	796250
380683	62285.714
12709	1467191.6
12036	676844.78
18951	401084.01
16765	377852.35
67868	4566.5428
19701	9899.7512
11475	31299735
59011	17604.857
19285	1548571.4
11754	30196.078
236539	339587.24
17756	11433.26
11472	24049.217
20200	2497142.9
22004	5809859.2
12722	7557502.7
17762	28240.109
13807	133640.55
18600	4384.5468
77337	22231.429
17882	308571.43
22223	211659.19
54200	228994.08
67373	50857.143
75600	305714.29
17957	7314
24131	72571.429
67399	5366.5714
17156	414976.6
14264	2173.484
12389	926966.29
17868	11496.063
69824	246857.14
13346	5373134.3
12958	36571.429
81600	3613.3192
18479	173211.01
19695	3550.2857
223809	43714.286
17880	8164300.2
259300	290976.06
11459	130238.73
20964	54000
16832	970059.88
14778	269026.55
53322	271142.86
21925	88750
104069	123142.86
12715	480314.96
69983	60995.851
233799	13807.652
14598	16192.958
329251	125000
13142	4376.8116
12353	10200.631
12925	2411428.6
20203	6703.7143
216188	39219.935
74551	160937.5
20404	168181.82
66824	3264248.7
15277	339149.4
13823	202368.14
13070	9756.654
27357	103603.6
27053	338680.93
20910	322857.14
14725	2660.9442
12557	1245465.5
67092	58865.248
67182	756.82857
56012	17104.743
13628	38012.959
13808	486175.12
14199	1920000
13007	12331606
16763	922857.14
109042	55428.571
218138	5698924.7
19132	93052.632
19058	124705.88
224796	657370.52
56421	848214.29
68794	232942.04
17922	96545.196
107993	8858.6538
16777	54367.301
21916	1917.5487
50876	69230.769
216350	1522857.1
109272	100000
18295	402684.56
21648	212285.71
665270	11604.857
18073	57429.719
15507	1468899.5
66695	455764.08
12512	81932.773
72088	258285.71
12323	10756.642
67399	322857.14
12372	84857.143
18746	6007533
20198	44571.429
104183	59428.571
27273	13510.68
64661	2779.9429
69787	247428.57
330440	9367.1429
12971	39714.286
17929	15465.714
14660	302670.62
12799	90952.381
433470	2394285.7
17035	93714.286
16664	6207.2314
226519	130056
16854	18446970
19283	1502.1429
75572	424528.3
20195	722857.14
16775	14592.511
226041	557142.86
67326	49142.857
18489	22719.143
118449	279142.86
12349	22538462
76293	160571.43
17885	2599.1224
17879	227600.41
67971	1848571.4
270097	26973.429
11674	12197802
66734	206611.57
107272	138378.38
13602	785.17143
17022	766272.19
14457	3203.4286
171580	51714.286
11450	87044.534
11811	5830.3571
107029	648233.49
26558	6016.2857
22240	380000
232714	80857.143
232400	64285.714
17930	42571.429
18483	64000
13179	590163.93
23969	222000
11983	931428.57
17118	1271844.7
69051	239687.5
14467	971428.57
56185	1665722.4
16852	1111111.1
72948	368571.43
11676	168044.08
21985	3000000
12933	460000
20965	30857.143
16890	5709.4862
20194	1971428.6
21753	702857.14
19340	116438.36
229731	2942857.1
17988	1285714.3
73723	1097142.9
13405	5328.9831
12721	997830.8
13184	747.91429
216739	529.18221
14583	4203730.3
13010	84285.714
16985	22511.714
11997	462025.32
15275	544147.84
22352	3304721
107684	417142.86
18611	42285.714
19652	1071895.4
71960	1145000
381204	11078.255
16952	2168571.4
11820	34415.584
12306	9371428.6
14381	467961.17
18074	19814.683
66395	17800000
12362	1094527.4
56356	180285.71
74340	725938.01
11808	580000
109857	516245.49
13821	75654.152
17760	10249.448
56078	588.58044
109934	328571.43
12406	1014388.5
83397	52285.714
67103	3039513.7
216810	60000
217124	51428.571
12934	575174.83
67865	137142.86
20324	171714.29
29877	44857.143
380698	1657.9714
11766	135714.29
26556	18953.143
16776	6481.9796
12332	974431.82
269713	26170.01
24014	375510.2
192176	1956932.4
65969	12249.429
21346	4857142.9
109264	1943.2119
66355	72173.913
208943	55142.857
20963	108108.11
76281	500000
12313	1516778.5
23917	33073.93
18476	267672.41
66222	9208443.3
20708	20641.429
16779	11617.565
102502	5314285.7
14590	858044.16
58194	56417.489
66098	39428.571
66144	272268.91
16019	41428.571
76932	174000
67443	49987.2
30948	132285.71
12696	63953.488
22138	15761.225
67834	1718579.2
11717	102872.06
19038	55188.679
67861	120571.43
16403	101741.52
68028	836065.57
26430	32404.541
72269	23522.603
12140	9206.0606
74145	53551.913
14571	797799.17
56205	69142.857
12653	937142.86
12798	104285.71
17755	13839.286
18799	40740.741
13017	102921.35
56526	28564.286
16560	24660.767
234267	585.74286
50706	294285.71
229603	3296.0714
19895	77887.789
P01864	6062.8571
11544	108287.29
66251	275334.61
21804	29142.857
23999	110601.72
11677	4525316.5
229593	1431428.6
68196	36857.143
22271	40836.013
14432	53428.571
97165	2914285.7
22152	135111.11
19309	49049.881
66471	100857.14
114584	4979253.1
14079	5303030.3
74103	257.52
72042	994285.71
15929	1157760.8
73442	30571.429
59046	63428.571
11486	352272.73
22323	805333.33
66849	141142.86
11641	154571.43
12554	4991.8768
98878	279112.75
270685	88536.336
114663	21292.414
16541	1980.2864
17904	12582781
212307	398773.01
11857	442500
227737	228285.71
20692	12902.286
12810	6112.2857
19055	95969.29
11745	2068571.4
19339	95454.545
14086	29142.857
16594	19699.499
20193	253714.29
67980	106159.42
15163	93827.16
13476	128857.14
68106	55142.857
71733	21864.286
219072	22860
11973	1070796.5
16956	141.3038
17254	187832.7
13860	305714.29
98932	7325581.4
54609	51567.398
64933	1256.6029
170718	2445714.3
16678	3422292
13132	71018.277
107589	343122.1
11518	442857.14
11775	928.83549
19231	2242857.1
20719	6746031.7
432516	577181.21
16906	3673469.4
18537	691629.96
75974	6908.2857
74325	624454.15
93686	9811.4286
227620	75542.406
15129	8027210.9
326618	3810483.9
11964	560777.96
15122	4114285.7
12908	152875.4
53416	134172.66
110935	1662.2571
75608	741071.43
12325	4514.5558
26611	91142.857
56360	340000
20362	219714.29
353170	21478
18754	13704.206
56195	3471.1429
22003	531690.14
16592	409629.63
66111	156285.71
12550	705882.35
104001	494285.71
69654	1656716.4
11465	538666.67
71780	211849.19
320707	81714.286
110078	760379.6
223601	38285.714
232748	37714.286
68631	686520.38
15444	184000
107975	11289.143
209378	26846.857
68420	67428.571
19264	11618.9
14960	74218.75
16149	20401.075
23825	622857.14
14007	31692.913
230972	207142.86
18582	56292
14936	23848.238
213539	50476.19
654795	46857.143
22142	154988.91
381694	29652.352
73212	8909.4286
14593	60000
170930	1347368.4
67068	307291.67
57915	21649.714
94181	13600000
68519	92857.143
15512	81674.566
17524	162000
59069	16514085
14688	1820588.2
22637	2572.9773
12945	24940.048
16593	184842.88
19672	65428.571
67803	2695.7143
17219	86601.705
11966	277886.5
14245	5373.7143
26364	6538.8753
268996	3816.2857
73112	771428.57
71148	128571.43
18751	90163.934
52589	126571.43
101314	61428.571
11931	6480263.2
22629	4308943.1
18717	1675.9455
20970	42081.448
13589	985074.63
12491	27754.237
56327	92391.304
18033	5850.5664
66273	60285.714
227541	57402.597
14269	160571.43
18597	712820.51
18739	5771.1429
56702	30611.659
17161	4068441.1
74091	46250
68263	2064066.9
69772	2179.3878
11891	51583.71
216197	173565.22
18536	24756.286
234779	6421.4229
14026	4955.4286
74044	50857.143
12759	141714.29
16170	7968.2857
73834	106477.73
228359	840000
380711	74571.429
380686	7178.2857
432467	15367.143
51793	19315.439
380928	848571.43
66128	491428.57
P01867-2	72857.143
21987	83428.571
229877	345714.29
22631	14448980
66310	76000
66645	69142.857
18797	147487.84
57349	1183.2
235627	15519.429
20202	21233.714
59069	647887.32
21825	1381.6239
239217	104571.43
109552	800000
12419	475916.23
73086	2323.8702
11630	39142.857
108911	178857.14
66128	248285.71
320183	9010
13016	174603.17
72157	916129.03
12417	885245.9
216963	19740.26
27360	491428.57
18642	76410.256
319713	7148.827
72108	28151.714
170750	231139.65
65106	1165714.3
12412	697297.3
14225	3074074.1
227700	32000
20111	667127.07
12402	15553.122
17831	802238.81
105298	4044.8571
12322	53556.485
15193	57428.571
17220	52433.936
53598	303763.44
11429	7794871.8
16181	303932.58
66576	25246.067
100900	52564.103
12816	3143.3654
52398	582857.14
17698	580589.25
29812	142285.71
18220	1748571.4
68614	5641.4286
22793	49290.78
26417	655263.16
66204	245454.55
18195	639784.95
53378	80000
57138	677.54286
12183	54054.054
192662	3887254.9
27984	417142.86
108058	159225.09
13688	25699.714
20201	139142.86
65972	391129.03
244373	1482857.1
233908	480694.98
54391	2851612.9
63986	72857.143
12757	326808.51
17967	21614.35
