YHR174W	K01689		3055113
YKL060C	K01624		2044661
YGR192C	K00134		2003699
YCR012W	K00927		1898620
YGR254W	K01689		1842521
YLR044C	K01568		1335789
YOL086C	K13953		1291883
YBR118W	K03231		1181716
YJR009C	K00134		944141
YAL038W	K00873		917330
YKL152C	K01834		802611
YJR123W	K02989		708904
YDR050C	K01803		677833
YDL081C	K02942		637104
YLR109W	K14171		607575
YML028W	K03386		604945
YDR450W	K02964		566935
YDR471W	K02901		549833
YIL069C	K02974		544565
YJL189W	K02924		487108
YKL006W	K02875		431106
YMR194W	K02920		421475
YBR196C	K01810		413586
YFL039C	K05692		412196
YNL209W	K03283		403594
YDL229W	K03283		395322
YBL072C	K02995		394211
YOL040C	K02958		393827
YLR048W	K02998		384164
YDR382W	K02943		376209
YLR264W	K02979		369224
YDR226W	K00939		365922
YLR367W	K02957		334127
YGL253W	K00844		328075
YDR385W	K03234		321782
YHR203C	K02987		320612
YAL003W	K03232		318239
YLL024C	K03283		307754
YDR155C	K01802		301056
YGR148C	K02896		278237
YIL018W	K02938		274236
YBR031W	K02930		268388
YLR075W	K02866		266723
YML024W	K02962		265650
YDR099W	K06630		264719
YBR189W	K02997		261028
YOR096W	K02993		260253
YGR085C	K02868		259472
YAL005C	K03283		255901
YBR084C-A	K02885		254427
YEL034W	K03263		254037
YPL131W	K02932		250125
YPL061W	K00128		244734
YIL053W	K06116		242484
YLR344W	K02898		232443
YMR116C	sce_YMR116C		232029
YLR029C	K02877		231970
YLL050C	K05765		231000
YHL033C	K02936		225688
YPL198W	K02937		224863
YGL123W	K02981		215282
YLR355C	K00053		212106
YLR340W	K02941		206521
YNL178W	K02985		190926
YDL075W	K02910		189035
YBL087C	K02894		188105
YGL189C	K02976		187023
YPL220W	K02865		185955
YCR031C	K02955		173035
YMR186W	K04079		171609
YOL121C	K02966		168311
YMR142C	K02873		165620
YLR249W	K03235		165531
YOR293W	K02947		164562
YDR064W	K02953		159677
YKL180W	K02880		156924
YKL081W	K03233		154624
YGL103W	K02900		153887
YJL136C	K02971		153186
YDL055C	K00966		151442
YDL083C	K02960		143398
