69187	69187	NotMapped	7092.2857
11354	11354	NotMapped	45714.286
12889	12889	NotMapped	16518.571
12960	12960	NotMapped	14392
110187	110187	NotMapped	211428.57
19194	19194	NotMapped	242285.71
G3UXD0	G3UXD0	NotMapped	4060
12373	12373	NotMapped	4273.7143
70350	70350	NotMapped	47428.571
11723	11723	NotMapped	164571.43
68416	68416	NotMapped	2988
19660	19660	NotMapped	233142.86
282619	282619	NotMapped	3428571.4
227120	227120	NotMapped	21275.714
12307	12307	NotMapped	10670.571
12308	12308	NotMapped	13198
59006	59006	NotMapped	1218.4
215384	215384	NotMapped	60857.143
26950	26950	NotMapped	2455.9714
18378	18378	NotMapped	4844.5714
12797	12797	NotMapped	2528571.4
22287	22287	NotMapped	46857.143
22074	22074	NotMapped	46857.143
69117	69117	NotMapped	18614.571
21345	21345	NotMapped	26085714
23795	23795	NotMapped	937142.86
56370	56370	NotMapped	26818.571
66284	66284	NotMapped	494285.71
106393	106393	NotMapped	15281.143
53318	53318	NotMapped	348571.43
20618	20618	NotMapped	517142.86
99709	99709	NotMapped	2081.8571
67931	67931	NotMapped	9618.8571
66283	66283	NotMapped	3257142.9
20199	20199	NotMapped	5787.1429
380683	380683	NotMapped	6930.8571
59011	59011	NotMapped	11176.571
19285	19285	NotMapped	1874285.7
20200	20200	NotMapped	797142.86
77337	77337	NotMapped	2703.2286
67373	67373	NotMapped	11194.857
75600	75600	NotMapped	738.77143
17957	17957	NotMapped	4589.7143
24131	24131	NotMapped	47142.857
67399	67399	NotMapped	4899.4286
69824	69824	NotMapped	58000
19695	19695	NotMapped	2461.4
223809	223809	NotMapped	629.37143
20964	20964	NotMapped	7432.8571
53322	53322	NotMapped	311428.57
104069	104069	NotMapped	9232.8571
12925	12925	NotMapped	240285.71
20203	20203	NotMapped	34571.429
20910	20910	NotMapped	20132.571
14199	14199	NotMapped	1120000
16763	16763	NotMapped	164000
109042	109042	NotMapped	145142.86
216350	216350	NotMapped	41142.857
109272	109272	NotMapped	6390.5714
67399	67399	NotMapped	205714.29
12372	12372	NotMapped	44285.714
20198	20198	NotMapped	70571.429
104183	104183	NotMapped	1045714.3
64661	64661	NotMapped	5173.4286
69787	69787	NotMapped	678.08571
330440	330440	NotMapped	99.56
12971	12971	NotMapped	2718.2571
17929	17929	NotMapped	720.2
433470	433470	NotMapped	35142.857
17035	17035	NotMapped	37142.857
20195	20195	NotMapped	500000
226041	226041	NotMapped	84285.714
67326	67326	NotMapped	3370.5714
18489	18489	NotMapped	31142.857
118449	118449	NotMapped	348571.43
76293	76293	NotMapped	105142.86
67971	67971	NotMapped	597142.86
270097	270097	NotMapped	5897.4286
13602	13602	NotMapped	15974.857
22240	22240	NotMapped	79428.571
232400	232400	NotMapped	8566.8571
17930	17930	NotMapped	5542
18483	18483	NotMapped	8572.5714
23969	23969	NotMapped	65714.286
11983	11983	NotMapped	922857.14
14467	14467	NotMapped	697142.86
72948	72948	NotMapped	10960.286
21985	21985	NotMapped	871428.57
12933	12933	NotMapped	108857.14
20965	20965	NotMapped	13370.286
20194	20194	NotMapped	471428.57
21753	21753	NotMapped	124285.71
229731	229731	NotMapped	74000
17988	17988	NotMapped	134857.14
73723	73723	NotMapped	106000
