b3243	b3243	NotMapped	203
b3242	b3242	NotMapped	28
b1336	b1336	NotMapped	0
b0715	b0715	NotMapped	13
b0385	b0385	NotMapped	6
b1815	b1815	NotMapped	0
b2468	b2468	NotMapped	13
b4187	b4187	NotMapped	19
b2252	b2252	NotMapped	112
b3088	b3088	NotMapped	342
b0110	b0110	NotMapped	269
b0111	b0111	NotMapped	129
b0376	b0376	NotMapped	460
b0050	b0050	NotMapped	113
b2214	b2214	NotMapped	191
b1166	b1166	NotMapped	49
b2258	b2258	NotMapped	3
b0390	b0390	NotMapped	306
b4017	b4017	NotMapped	5
b3800	b3800	NotMapped	5
b2064	b2064	NotMapped	138
b1597	b1597	NotMapped	62
b4663	b4663	NotMapped	7848
b3570	b3570	NotMapped	717
b3532	b3532	NotMapped	91
b3530	b3530	NotMapped	39
b3536	b3536	NotMapped	332
b3537	b3537	NotMapped	217
b3538	b3538	NotMapped	290
b1481	b1481	NotMapped	19
b3337	b3337	NotMapped	327
b4366	b4366	NotMapped	0
b1112	b1112	NotMapped	2282
b4409	b4409	NotMapped	828
b0435	b0435	NotMapped	1945
b0557	b0557	NotMapped	20983
b0401	b0401	NotMapped	3561
b4189	b4189	NotMapped	144
b0836	b0836	NotMapped	0
b1060	b1060	NotMapped	148
b0035	b0035	NotMapped	8
b0040	b0040	NotMapped	0
b2760	b2760	NotMapped	3
b2759	b2759	NotMapped	11
b2758	b2758	NotMapped	18
b2757	b2757	NotMapped	10
b2756	b2756	NotMapped	9
b0999	b0999	NotMapped	477
b3690	b3690	NotMapped	9
b3716	b3716	NotMapped	32
b3717	b3717	NotMapped	57
b2197	b2197	NotMapped	159
b2194	b2194	NotMapped	83
b1731	b1731	NotMapped	663
b1217	b1217	NotMapped	81
b1218	b1218	NotMapped	19
b1733	b1733	NotMapped	33
b0681	b0681	NotMapped	3
b0682	b0682	NotMapped	2
b4224	b4224	NotMapped	421
b0618	b0618	NotMapped	0
b0155	b0155	NotMapped	137
b1592	b1592	NotMapped	35
b2027	b2027	NotMapped	6206
b0881	b0881	NotMapped	514
b1625	b1625	NotMapped	1001
b1145	b1145	NotMapped	697
b3032	b3032	NotMapped	394
b4484	b4484	NotMapped	279
b0624	b0624	NotMapped	798
b4397	b4397	NotMapped	1423
b4400	b4400	NotMapped	3
b0240	b0240	NotMapped	8827
b1146	b1146	NotMapped	3
b2811	b2811	NotMapped	813
b2812	b2812	NotMapped	1467
b2659	b2659	NotMapped	1
b2535	b2535	NotMapped	25
b0598	b0598	NotMapped	126
b0123	b0123	NotMapped	610
b4137	b4137	NotMapped	156
b1874	b1874	NotMapped	470
b2313	b2313	NotMapped	429
b3807	b3807	NotMapped	4479
b1418	b1418	NotMapped	1775
b2413	b2413	NotMapped	828
b3388	b3388	NotMapped	4024
b3472	b3472	NotMapped	5984
b3507	b3507	NotMapped	2
b2317	b2317	NotMapped	767
b2314	b2314	NotMapped	937
B3287	B3287	NotMapped	3887
B3639	B3639	NotMapped	1126
b4479	b4479	NotMapped	417
b1570	b1570	NotMapped	653
b1575	b1575	NotMapped	10
b1569	b1569	NotMapped	78
b3645	b3645	NotMapped	76
b1061	b1061	NotMapped	2164
b0226	b0226	NotMapped	782
b4613	b4613	NotMapped	17
b0646	b0646	NotMapped	0
b0649	b0649	NotMapped	3
b1591	b1591	NotMapped	663
b1952	b1952	NotMapped	2003
b1634	b1634	NotMapped	4722
b3496	b3496	NotMapped	105
b0709	b0709	NotMapped	48
b2209	b2209	NotMapped	2128
b0140	b0140	NotMapped	2
b2267	b2267	NotMapped	462
b2266	b2266	NotMapped	738
b3209	b3209	NotMapped	2434
b0938	b0938	NotMapped	44
b0939	b0939	NotMapped	0
b0941	b0941	NotMapped	17
b1193	b1193	NotMapped	1942
b0597	b0597	NotMapped	28
b3613	b3613	NotMapped	258
b4114	b4114	NotMapped	332
b3546	b3546	NotMapped	93
b0156	b0156	NotMapped	17438
b0554	b0554	NotMapped	16
b1556	b1556	NotMapped	0
b2452	b2452	NotMapped	1
b2454	b2454	NotMapped	0
b2438	b2438	NotMapped	63
b2439	b2439	NotMapped	244
b2457	b2457	NotMapped	115
b2456	b2456	NotMapped	0
b2461	b2461	NotMapped	0
b2460	b2460	NotMapped	8
b2462	b2462	NotMapped	0
b3094	b3094	NotMapped	691
b1092	b1092	NotMapped	14340
b3963	b3963	NotMapped	713
b3895	b3895	NotMapped	652
b3891	b3891	NotMapped	2005
b0518	b0518	NotMapped	0
b2525	b2525	NotMapped	6027
b4292	b4292	NotMapped	74
b0587	b0587	NotMapped	2
b0585	b0585	NotMapped	7
b4367	b4367	NotMapped	319
b4312	b4312	NotMapped	422
b4313	b4313	NotMapped	87
b0041	b0041	NotMapped	15
b0044	b0044	NotMapped	15
b0684	b0684	NotMapped	14243
b2895	b2895	NotMapped	2236
b2321	b2321	NotMapped	285
b1566	b1566	NotMapped	26
b3370	b3370	NotMapped	0
b4474	b4474	NotMapped	14
b0357	b0357	NotMapped	1170
b3897	b3897	NotMapped	0
b1902	b1902	NotMapped	333
b3017	b3017	NotMapped	905
b4140	b4140	NotMapped	621
b1492	b1492	NotMapped	3
b3512	b3512	NotMapped	5
b3515	b3515	NotMapped	107
b3516	b3516	NotMapped	67
b2092	b2092	NotMapped	1319
b0987	b0987	NotMapped	163
