4155	4155	NotMapped	71600000
121506	121506	NotMapped	1386100
Abpa	Abpa	NotMapped	7858200
1415	1415	NotMapped	1.53e+08
10815	10815	NotMapped	5370500
4151	4151	NotMapped	2.48e+08
1414	1414	NotMapped	5532800
Abpg	Abpg	NotMapped	10900000
5354	5354	NotMapped	3241800
1417	1417	NotMapped	62200000
Bpifa2	Bpifa2	NotMapped	1923800
Try5	Try5	NotMapped	3445200
845	845	NotMapped	4502300
10409	10409	NotMapped	3046400
Amy2;Amy2a2	Amy2;Amy2a2	NotMapped	2.89e+08
342898	342898	NotMapped	1697500
5948	5948	NotMapped	40600000
374897	374897	NotMapped	6050600
5816	5816	NotMapped	49000000
5334	5334	NotMapped	80000000
55268	55268	NotMapped	63600000
793	793	NotMapped	15500000
794	794	NotMapped	16200000
1427	1427	NotMapped	10600000
51778	51778	NotMapped	606960
8857	8857	NotMapped	25700000
7447	7447	NotMapped	4004500
Klk1b26;Egfbp2	Klk1b26;Egfbp2	NotMapped	2437400
4975	4975	NotMapped	4320600
1264	1264	NotMapped	29300000
1411	1411	NotMapped	51200000
7356	7356	NotMapped	38900000
Try4	Try4	NotMapped	16000000
1113	1113	NotMapped	1248400
Adh6a	Adh6a	NotMapped	19800000
6876	6876	NotMapped	1.77e+08
10551	10551	NotMapped	33800000
29114	29114	NotMapped	7874800
200504	200504	NotMapped	3322500
6345	6345	NotMapped	17100000
27295	27295	NotMapped	2390400
10223	10223	NotMapped	269330
6295	6295	NotMapped	901650
6623	6623	NotMapped	4255300
AI747448	AI747448	NotMapped	454950
Lgals4;Lgals6	Lgals4;Lgals6	NotMapped	42000000
5276	5276	NotMapped	25000000
56287	56287	NotMapped	30800000
6276	6276	NotMapped	3194900
Car1;Ca1	Car1;Ca1	NotMapped	95300000
266629	266629	NotMapped	6807500
Ren1;Ren2	Ren1;Ren2	NotMapped	3185800
58529	58529	NotMapped	10200000
284119	284119	NotMapped	48500000
4133	4133	NotMapped	9875400
6277	6277	NotMapped	43100000
Akr1c21	Akr1c21	NotMapped	975090
2210010C04Rik	2210010C04Rik	NotMapped	34400000
91860	91860	NotMapped	857730
63908	63908	NotMapped	972880
11155	11155	NotMapped	34400000
9260	9260	NotMapped	609130
392465	392465	NotMapped	2359700
1412	1412	NotMapped	7485200
130120	130120	NotMapped	535260
283463	283463	NotMapped	959890
6853	6853	NotMapped	16600000
4925	4925	NotMapped	10300000
6620	6620	NotMapped	1.03e+08
765	765	NotMapped	6844800
1396	1396	NotMapped	1.2e+08
6285	6285	NotMapped	6054900
23136	23136	NotMapped	20100000
Gyg;Gyg1	Gyg;Gyg1	NotMapped	2493800
6812	6812	NotMapped	1.25e+08
10158	10158	NotMapped	955290
2273	2273	NotMapped	20900000
3898	3898	NotMapped	2557800
112464	112464	NotMapped	693400
7103	7103	NotMapped	5375800
4604	4604	NotMapped	9176400
6993	6993	NotMapped	5270900
151056	151056	NotMapped	410030
10083	10083	NotMapped	465190
9260	9260	NotMapped	10100000
844	844	NotMapped	38800000
6275	6275	NotMapped	13300000
Chi3l4	Chi3l4	NotMapped	31000000
388533	388533	NotMapped	3583800
312	312	NotMapped	5328200
Gm766	Gm766	NotMapped	1292400
1428	1428	NotMapped	4694400
8736	8736	NotMapped	13800000
AA467197;Nmes1	AA467197;Nmes1	NotMapped	780090
56925	56925	NotMapped	4609600
S100a11;Gm5068;Gm7665	S100a11;Gm5068;Gm7665	NotMapped	64800000
5239	5239	NotMapped	3164000
1700037H04Rik	1700037H04Rik	NotMapped	3984500
Reg3b	Reg3b	NotMapped	266830
171024	171024	NotMapped	10800000
760	760	NotMapped	5.25e+08
4239	4239	NotMapped	35300000
51673	51673	NotMapped	47200000
Vat1l	Vat1l	NotMapped	650370
Aldoa;Aldoart1	Aldoa;Aldoart1	NotMapped	3.64e+09
8404	8404	NotMapped	895770
8522	8522	NotMapped	627520
64780	64780	NotMapped	2108300
9454	9454	NotMapped	1335400
1809	1809	NotMapped	41600000
Ovos	Ovos	NotMapped	31200000
9172	9172	NotMapped	27300000
5064	5064	NotMapped	66000000
29993	29993	NotMapped	17700000
93974	93974	NotMapped	1.28e+08
2631	2631	NotMapped	1.62e+08
11076	11076	NotMapped	44700000
7163	7163	NotMapped	87000000
1400	1400	NotMapped	82300000
6854	6854	NotMapped	9821100
6281	6281	NotMapped	1.47e+08
26136	26136	NotMapped	2899500
29957	29957	NotMapped	31400000
10397	10397	NotMapped	1.19e+08
83442	83442	NotMapped	67700000
Dcpp1;Dcpp3;Dcpp2	Dcpp1;Dcpp3;Dcpp2	NotMapped	1928200
4046	4046	NotMapped	2355200
7464	7464	NotMapped	752650
Pea15;Pea15a	Pea15;Pea15a	NotMapped	8415500
301	301	NotMapped	1.08e+08
