K08678	-
K02040	PstS
sce_YJR151C	-
K01369	-
K01368	-
K01365	-
K01367	-
K01366	-
K01363	-
K10110	MalG
K10111	MalK
K14303	-
sce_YGR180C	-
K14305	-
K14304	-
K14307	-
K14306	-
K14309	-
K14308	-
K02043	PhnF
K08568	-
K05849	-
K12850	-
K04645	-
K04644	-
K04646	-
K04649	-
K07433	-
K08565	-
K05846	YehY YehW
K05847	YehX
K04083	HslO
K04082	HscB
K04081	IbpB
K00509	-
K04087	HflC
K12855	-
K04085	SirA
K04084	DsbD
K00502	-
K00503	-
K15542	-
K00501	-
K15544	-
K00507	-
K15095	-
K01109	-
K01108	-
K03488	BglG
spo_SPBC1709.05	-
K03973	PspC
K04461	-
K04460	-
K01103	-
K00982	GlnE
K00983	-
K04467	-
K00981	CdsA YnbB
K05592	DeaD
K01298	-
K05590	SrmB
K05591	DbpA
K05596	ArgP
K00957	CysD
K01291	-
K01925	MurD
K01294	-
K01297	LdcA
K02922	-
K15893	-
K14549	-
K14548	-
K02926	RplD
K14238	SelC
K02924	-
K14300	-
K14543	-
K14234	ThrV ThrW ThrT ThrU
K14237	ValZ ValY ValX ValW ValV ValU ValT
K02929	-
K14547	-
K14546	-
K14545	-
K14544	-
K00216	EntA
K02519	InfB
K00214	-
K00215	DapB
K06573	-
hsa_B8ZZJ2	-
K08020	-
K11961	-
K13171	-
K01565	-
K00219	FadH
K04515	-
K04514	-
K01740	-
K04510	-
K04513	-
K01744	AspA
K02031	SapD DdpD OppD NikD
K01749	HemC
K02033	NikB OppB SapB DdpB
K02034	NikC OppC SapC DdpC
K05027	-
K02036	PstB
K02037	PstC
K01585	SpeA
K01584	AdiA
K01587	-
K01586	LysA
K13498	TrpC
K13499	-
K01582	CadA LdcC
K13496	-
K13497	TrpD
K01589	PurK
K01588	PurE
K13493	-
K08036	-
K00848	RhaB
K14432	-
K14431	-
K08037	-
K02011	AfuB
K08187	-
K13654	McbR
K13655	MqsA
K13301	SecM
K00266	GltD
K13303	-
K08341	-
K08342	-
K08343	-
K02728	-
K02729	-
K08346	NarY
K08347	NarV
K08348	FdnG
K02725	-
K02726	-
K02727	-
K05111	-
K02456	GspG
K02105	-
K02106	AtoE
K02455	GspF
K02100	AraE
K02453	GspD
K03989	-
K02451	GspB
K03987	-
K12668	-
K03456	-
K03983	-
K02109	AtpF
K03981	DsbC
K03980	MurJ
K12871	-
K02193	CcmA
hsa_Q96FU6	-
K12872	-
K12875	-
K12874	-
K01639	NanA
K01638	AceB GlcB
K01637	AceA
eco_b0329	YahO
K01634	-
K01633	FolB
K03501	RsmG
K01631	DgoA
K01630	GarL
K03850	-
K03853	-
K03500	RsmB
K00265	GltB
K03857	-
K00264	-
K02320	-
K08132	-
K03521	-
K02048	Sbp CysP
K02858	RibB
K14056	PuuR
K14051	Gmr
K13373	-
K03527	IspH
K03526	IspG
K02580	-
K02853	WzyE
K02582	-
K02583	-
K13014	ArnD
K02854	RhaR
K02855	RhaS
