23996	1.21e+08
23997	1.66e+08
23999	2.76e+08
286940	1e+09
69957	29100000
11544	79100000
11545	4459000
26370	32300000
19395	5427400
214895	2483200
109054	13500000
26572	1.05e+08
110959	1713500
213575	3020900
19155	2.51e+08
73086	12700000
19156	1.96e+08
100163	1033200
19376	3276800
16678	1.08e+08
74838	9130500
19378	26800000
107869	23000000
12709	6.37e+08
22003	7.1184529e+09
22004	1.724e+09
74012	9844700
27370	29500000
68097	1.19e+08
27374	14100000
27375	5304900
27376	13100000
27377	521990
192176	4.69e+09
77766	3993000
230935	1550200
329910	2772000
64704	14200000
64705	1237300
69550	15200000
22668	88200000
74351	3631300
57294	29300000
16498	7551200
57296	52900000
71147	3291200
69955	1273400
276846	9763100
71702	8594900
17380	24300000
74129	15700000
69083	11200000
12017	80800000
71701	27400000
12010	2.34e+08
26395	1.34e+08
26394	1259100
26397	3977300
26396	29800000
227231	5.35e+08
11761	12700000
17254	26700000
26398	8292900
11764	1.86e+08
11765	53500000
101943	1.44e+08
20740	1.1e+10
20741	4.21e+08
100206	37900000
78757	1199200
64050	1142500
75612	13300000
235567	6886100
21925	5190800
21924	59500000
21923	1810400
20528	1271500
53607	6775300
53605	2.09e+08
53356	25500000
11949	4.33e+08
11946	1.68e+09
11947	2.25e+09
18451	71200000
96979	44700000
16922	1619700
170930	1.1e+08
18854	88900000
12237	5230900
22262	45400000
14629	1.13e+08
54473	26400000
234515	1862500
20411	1.244e+08
67397	65300000
84585	2568700
68775	3200900
67039	70100000
106628	1.17e+08
67035	91000000
246221	14500000
58184	3534600
13052	2073100
54391	40900000
14723	52600000
18703	3301700
18706	14000000
331401	461840
18704	2719100
18708	31400000
71755	1.48e+08
14710	4893600
14711	17000000
22763	1014900
14688	6.96e+08
217864	10300000
14718	2.66e+08
14719	9.26e+08
217869	39300000
18747	1.07e+08
20259	5285200
68598	83800000
18746	1.64e+09
68592	7137400
18637	63200000
14390	8967800
29818	11700000
67103	2.59e+08
268482	382520
68606	71400000
237459	11100000
319945	1600800
29810	32200000
12491	4.19e+08
15446	3.67e+08
15445	20700000
98366	92400000
67367	6353400
12499	10900000
79059	17400000
19271	35800000
19272	1936700
18141	7097700
360013	33300000
170736	1.89e+08
50709	5998000
66181	4423300
59035	22500000
66618	1926000
66506	2297800
234889	39600000
72124	23900000
66615	3641200
76884	48500000
77579	2.75e+09
241062	254740
12833	94900000
665113	8081700
12874	1556500
15288	35200000
12834	50700000
66988	1.66e+08
67963	97600000
77371	7444500
66286	1815500
380921	3444800
380928	1.5139281e+09
73068	2013700
234779	13400000
110639	26000000
208943	5847300
103711	82600000
228061	2128200
53972	1214000
238505	16800000
52815	4714700
230709	20700000
26363	6295100
26364	43100000
22670	6948300
109264	1022800
56403	94700000
103573	2.08e+08
210925	780200
11370	2.91e+08
19386	71000000
19387	74600000
22273	2.8e+08
218973	7237700
22271	23600000
625249	1.44e+08
22275	7566400
19143	1472000
19141	45300000
70356	1.93e+08
75533	7917200
16664	5963500
94232	5853300
22019	1.32e+08
12716	1.9e+08
232431	76600000
12715	1.95e+08
14862	7.58e+08
22017	31800000
73078	11700000
14860	3.54e+08
23874	1.57e+08
268973	399650
27384	35000000
192166	26700000
192160	2787100
19704	57200000
230163	1.87e+08
19303	1.09e+08
93687	9051400
19703	18400000
100710	1379500
19708	4087200
56048	852330
99982	1115100
56040	70500000
57261	492200
56044	6038700
209200	60800000
14431	4500500
71514	2.4e+08
11757	7.01e+08
11754	9337000
74134	13500000
11758	6.04e+09
26384	47000000
20479	1.03e+08
16396	15600000
328417	12400000
69983	20300000
16398	4842800
100705	2203700
230899	8872600
104015	16100000
20887	37200000
104721	2.16e+08
75669	4974800
215113	824530
215114	62100000
17535	1210200
21848	2273500
17533	13000000
102436	4041200
330908	27600000
17888	1.82e+09
16803	2185900
16801	48800000
235606	1.54e+08
67895	2.57e+08
97212	5.63e+08
217342	33800000
53610	4.73e+08
57317	3.03e+08
20088	11500000
11973	2.19e+08
11972	58000000
57319	20700000
11975	13800000
75686	5048500
75062	84800000
27967	15100000
21843	33300000
20641	82200000
236732	21100000
66235	62700000
380660	7774200
73724	62500000
13196	6611300
13195	727330
13194	2.06e+08
244141	18800000
54411	1406900
70650	9164200
14651	3.7e+08
14874	1.63e+08
26961	2599600
14871	6.91e+08
14870	1.14e+09
14873	7.76e+08
26965	10300000
71833	1912100
66054	8.07e+08
71521	16500000
20469	22500000
330177	37900000
231329	2704200
58203	2662900
58200	666160
20390	1.22e+08
20397	2979800
20466	4246800
18538	26000000
58193	436410
170791	90700000
58194	44600000
21429	58800000
18432	1302600
66753	42500000
12954	1.35e+09
12955	1.12e+09
54189	34100000
71743	19100000
18717	15700000
71745	58000000
225467	4718800
14272	20000000
21991	1.03e+09
72459	16900000
11846	59700000
17831	1403400
77480	285250
108037	43900000
67111	9021700
18822	1080500
20068	2.17e+08
18624	43200000
68349	68000000
140484	18500000
83602	3310900
68346	5699400
68342	1.06e+08
29807	8932300
12482	1443100
15900	1238100
67375	1239500
12488	1.27e+08
76507	350510
69089	242100
59007	6616100
14344	4462600
108100	68500000
67689	3320400
67680	4.41e+08
59008	5530000
14479	57100000
110809	3.95e+08
100017	1813200
11768	8704100
13800	18700000
433702	25200000
78655	64700000
67204	31000000
78651	6025200
433256	44600000
66373	11008723
67758	1951200
66377	14900000
66375	10400000
108156	5.73e+08
50880	78100000
110796	6606800
50884	1.97e+08
13844	1495400
66155	90800000
13849	1.77e+08
245026	370880
66401	31600000
73666	5311800
76187	9314600
67972	22200000
12825	2682900
12827	2121300
107260	1.11e+08
109674	6592100
12822	8893000
66082	1264800
66085	6092300
230073	60600000
26399	2167500
11767	1.23e+08
17257	16000000
226849	53500000
73711	1234600
226519	8.17e+08
20744	1102400
103968	14200000
103967	49100000
103963	4.33e+08
105787	16400000
225887	3275200
109079	25700000
11564	1.34e+08
11565	65100000
11566	1.48e+08
109275	1015500
66881	1.82e+08
11364	3.5e+08
20743	6216100
66885	67000000
11363	9.18e+08
66887	2972000
26554	43100000
19179	65400000
217057	13300000
110157	3823000
19173	5.19e+08
22245	23400000
19170	3e+08
19177	17300000
22027	4.21e+09
19352	5133500
19357	17100000
19354	10100000
56212	10700000
19359	97200000
19358	6756700
56217	36200000
104394	1113700
56215	71700000
110379	12700000
73046	38500000
12729	1057300
12722	18500000
12721	1.22e+09
18791	3453400
