Numerator	Denominator	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
Metabolism	-Signaling Molecules and Interaction	14.44	17.68	12.16	15.45	14.5	8.917	23.45	16.14	17.02	18.92	18.05
-Membrane Transport	-Signaling Molecules and Interaction	0.2262	0.1817	0.1439	0.1698	0.1649	0.1164	0.2492	0.165	0.2241	0.208	0.1616
-Central Carbon Metabolism	-Signaling Molecules and Interaction	2.527	3.392	2.292	2.685	2.851	1.788	4.043	2.998	2.901	3.576	3.546
-Energy Metabolism	-Signaling Molecules and Interaction	1.006	1.246	0.8285	1.055	0.9779	0.6198	1.45	0.8979	1.09	1.283	1.349
-Biosynthesis	-Signaling Molecules and Interaction	3.87	4.426	3.369	4.329	4.441	2.326	5.776	4.48	4.585	5.496	4.933
-Other Enzymes	-Signaling Molecules and Interaction	7.444	9.29	6.532	8.214	7.467	4.345	13.01	8.596	9.1	9.584	10.08
Organismal Systems	-Signaling Molecules and Interaction	3.506	4.373	3.36	3.563	3.084	2.347	4.494	3.446	4.371	3.065	3.796
-Immune System	-Signaling Molecules and Interaction	1.325	2.118	1.248	1.486	0.9475	0.9118	2.008	1.291	2.457	1.138	1.751
-Endocrine System	-Signaling Molecules and Interaction	0.8173	0.5271	0.7108	1.132	0.5828	0.6421	1.218	1.062	0.7979	0.5827	0.8122
-Circulatory System	-Signaling Molecules and Interaction	0.3596	0.3904	0.3748	0.2488	0.3737	0.2782	0.447	0.1758	0.3675	0.2641	0.3763
-Digestive System	-Signaling Molecules and Interaction	0.5666	0.3838	0.42	0.5717	0.5495	0.3673	0.6149	0.6679	0.5393	0.5122	0.3959
-Excretory System	-Signaling Molecules and Interaction	0.3054	0.614	0.3876	0.3811	0.3272	0.2977	0.5413	0.4847	0.3996	0.4907	0.416
-Nervous System	-Signaling Molecules and Interaction	0.3716	0.6716	0.4108	0.404	0.3562	0.3109	0.6425	0.2933	0.4996	0.3328	0.4705
-Sensory System	-Signaling Molecules and Interaction	0.03566	0.08814	0.04707	0.03937	0.041	0.0605	0.06776	0.02835	0.02948	0.0238	0.04718
-Development	-Signaling Molecules and Interaction	0.08274	0.288	0.1015	0.09211	0.1145	0.1125	0.1335	0.08713	0.06305	0.05724	0.1067
-Environmental Adaptation	-Signaling Molecules and Interaction	0.2491	0.177	0.2107	0.1611	0.1813	0.1562	0.2971	0.291	0.2601	0.3507	0.2912
Human Diseases	-Signaling Molecules and Interaction	5.801	7.25	5.298	5.474	5.059	3.789	7.407	4.748	6.743	6.709	7.533
-Cancers	-Signaling Molecules and Interaction	1.421	1.919	1.254	1.737	0.9979	0.5818	2.037	1.147	2.651	1.204	1.664
-Immune System Diseases	-Signaling Molecules and Interaction	1.145	2.031	0.7052	1.051	0.8727	0.503	1.402	0.9543	1.35	1.253	1.736
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	1.735	2.242	1.364	1.728	1.513	1.13	2.831	1.92	2.168	2.55	2.421
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0.8665	0.9617	1.079	0.5557	0.6799	0.9944	0.8235	0.3164	0.4689	0.4822	0.5496
-Metabolic Diseases	-Signaling Molecules and Interaction	0.4298	0.4545	0.5199	0.3927	0.5761	0.3494	0.6084	0.5016	0.2657	0.5829	0.6109
-Infectious Diseases	-Signaling Molecules and Interaction	1.345	2.063	1.32	1.684	1.199	1.012	1.939	1.454	1.564	1.67	2.007
Not Mapped	-Signaling Molecules and Interaction	13.62	14.46	11.74	12.95	12.1	8.132	20.61	10.32	16.32	13.62	16.44
-Not Mapped	-Signaling Molecules and Interaction	13.62	14.46	11.74	12.95	12.1	8.132	20.61	10.32	16.32	13.62	16.44
TOTAL	Cellular Processes	8.149	7.986	6.626	9.198	6.655	5.552	10.61	10.73	11.34	13.15	12.51
MAPPED	Cellular Processes	6.69	6.654	5.446	7.562	5.394	4.569	8.716	8.862	9.242	10.58	10.06
Genetic Information Processing	Cellular Processes	2.86	2.665	2.193	3.233	1.883	1.47	4.134	3.397	4.362	4.069	4.538
-Transcription	Cellular Processes	0.3451	0.3469	0.219	0.3458	0.223	0.1371	0.4781	0.2907	0.4844	0.4777	0.4257
-Translation	Cellular Processes	1.223	0.8793	0.8787	1.349	0.8029	0.5742	1.616	1.334	1.765	1.526	1.949
-Folding, Sorting and Degradation	Cellular Processes	0.8133	0.7545	0.6907	1.025	0.5344	0.5097	1.25	1.264	1.303	1.228	1.332
-DNA Maintenance	Cellular Processes	0.4998	0.7018	0.3876	0.5718	0.3359	0.2397	0.7537	0.5468	0.7569	0.8419	0.8359
-RNA Family	Cellular Processes	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Cellular Processes	0.2137	0.2064	0.1873	0.2504	0.1859	0.1984	0.2005	0.2918	0.2773	0.3416	0.29
-Signal Transduction	Cellular Processes	0.07341	0.0893	0.06004	0.1166	0.0549	0.06269	0.08492	0.0797	0.106	0.1168	0.1129
-Signaling Molecules and Interaction	Cellular Processes	0.158	0.1308	0.1313	0.1609	0.1378	0.1463	0.1311	0.2287	0.1833	0.2156	0.1954
Cellular Processes	Cellular Processes	1	1	1	1	1	1	1	1	1	1	1
-Hemoglobin	Cellular Processes	1.263e-05	2.21e-05	1.732e-05	1.272e-05	7.393e-06	3.046e-06	1.038e-05	1.756e-05	0.000612	2.169e-06	4.928e-05
-Vesicular Transport	Cellular Processes	0.1253	0.1562	0.1155	0.1388	0.1033	0.1296	0.169	0.2171	0.1717	0.2189	0.1849
-Cytoskeleton	Cellular Processes	0.7687	0.7466	0.7631	0.7413	0.7634	0.7726	0.7053	0.645	0.6881	0.645	0.6872
-Cell Motility	Cellular Processes	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Cellular Processes	0.1181	0.134	0.09801	0.1385	0.09149	0.06733	0.1812	0.09926	0.1779	0.1585	0.1595
-Cell Communication	Cellular Processes	0.1018	0.1089	0.1561	0.08626	0.1425	0.1514	0.1034	0.1043	0.1159	0.1061	0.1141
Metabolism	Cellular Processes	1.632	1.644	1.27	1.957	1.511	1.127	2.236	2.868	2.3	3.519	2.701
-Membrane Transport	Cellular Processes	0.02656	0.01797	0.01463	0.02197	0.01596	0.01343	0.02348	0.03135	0.02844	0.03975	0.02392
-Central Carbon Metabolism	Cellular Processes	0.3064	0.3221	0.2196	0.347	0.2851	0.2136	0.38	0.42	0.4122	0.57	0.4974
-Energy Metabolism	Cellular Processes	0.1178	0.136	0.09723	0.1371	0.1019	0.08547	0.161	0.1811	0.1804	0.2766	0.2215
-Biosynthesis	Cellular Processes	0.4431	0.4102	0.3184	0.5047	0.4391	0.2698	0.5718	0.8523	0.5651	1.072	0.7371
-Other Enzymes	Cellular Processes	0.8639	0.8646	0.6566	0.9752	0.7958	0.5514	1.125	1.433	1.21	1.701	1.429
Organismal Systems	Cellular Processes	0.4077	0.4623	0.3508	0.5054	0.3215	0.3265	0.4736	0.6767	0.6055	0.5686	0.5908
-Immune System	Cellular Processes	0.1899	0.2155	0.1503	0.2364	0.1269	0.117	0.2171	0.2831	0.3426	0.2249	0.2936
-Endocrine System	Cellular Processes	0.08234	0.04654	0.06717	0.1309	0.05763	0.07669	0.1033	0.1889	0.1057	0.1167	0.1078
-Circulatory System	Cellular Processes	0.03255	0.03465	0.03777	0.02766	0.03851	0.03453	0.03779	0.03175	0.03635	0.04485	0.0451
-Digestive System	Cellular Processes	0.06573	0.04074	0.04929	0.07372	0.06233	0.04486	0.06029	0.1182	0.06912	0.1024	0.06702
-Excretory System	Cellular Processes	0.04319	0.0515	0.04483	0.06131	0.04276	0.03544	0.04618	0.09684	0.05535	0.08319	0.07072
-Nervous System	Cellular Processes	0.05685	0.07358	0.05394	0.06327	0.04934	0.04626	0.08422	0.05915	0.09103	0.07162	0.08551
-Sensory System	Cellular Processes	0.004628	0.01049	0.004915	0.005578	0.004395	0.008153	0.007686	0.005679	0.004372	0.004856	0.006288
-Development	Cellular Processes	0.01104	0.02905	0.01055	0.01305	0.01431	0.01443	0.01297	0.01769	0.009619	0.01145	0.01788
-Environmental Adaptation	Cellular Processes	0.02881	0.01886	0.022	0.02095	0.0189	0.02048	0.03145	0.05879	0.03665	0.06935	0.04356
Human Diseases	Cellular Processes	0.6361	0.7161	0.5263	0.7164	0.4837	0.4622	0.7532	0.8881	0.9542	1.189	1.032
-Cancers	Cellular Processes	0.1842	0.1936	0.1421	0.2363	0.1137	0.08374	0.2294	0.2314	0.3751	0.2395	0.2733
-Immune System Diseases	Cellular Processes	0.1191	0.1769	0.07564	0.1332	0.08354	0.05916	0.1268	0.1555	0.1727	0.183	0.2248
-Neurodegenerative Diseases	Cellular Processes	0.2257	0.2154	0.1498	0.2377	0.1568	0.134	0.2583	0.3371	0.3004	0.5348	0.3881
-Cardiovascular Diseases	Cellular Processes	0.08677	0.08727	0.1041	0.06425	0.06723	0.1116	0.06873	0.05599	0.05398	0.0966	0.07295
-Metabolic Diseases	Cellular Processes	0.04972	0.04844	0.05429	0.05106	0.06454	0.05092	0.0644	0.1019	0.03775	0.1139	0.09415
-Infectious Diseases	Cellular Processes	0.1402	0.1736	0.1266	0.1901	0.1259	0.1209	0.1601	0.2535	0.2028	0.2734	0.2336
Not Mapped	Cellular Processes	1.459	1.332	1.181	1.636	1.262	0.9833	1.895	1.868	2.094	2.566	2.443
-Not Mapped	Cellular Processes	1.459	1.332	1.181	1.636	1.262	0.9833	1.895	1.868	2.094	2.566	2.443
TOTAL	-Hemoglobin	1279000	479300	382700	2.617e+10	1657000	2616000	3.506e+10	617900	26230	2.884e+10	253800
MAPPED	-Hemoglobin	1050000	399300	314500	2.152e+10	1343000	2153000	2.88e+10	510300	21380	2.321e+10	204200
Genetic Information Processing	-Hemoglobin	449700	162000	127500	9.214e+09	475800	693500	1.366e+10	195600	10020	8.883e+09	93130
-Transcription	-Hemoglobin	55470	21730	13930	1.005e+09	57720	67100	1.66e+09	17190	1182	1.038e+09	8999
-Translation	-Hemoglobin	192000	53320	51430	3.823e+09	202100	273300	5.387e+09	76020	4128	3.405e+09	39560
-Folding, Sorting and Degradation	-Hemoglobin	129900	46250	43570	2.856e+09	139900	248100	4.233e+09	76850	3014	2.706e+09	28970
-DNA Maintenance	-Hemoglobin	76820	41520	22580	1.612e+09	80920	110000	2.482e+09	31560	1761	1.759e+09	17170
-RNA Family	-Hemoglobin	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Hemoglobin	36840	13290	11730	7.794e+08	49360	105800	7.947e+08	18470	699.5	8.697e+08	6670
-Signal Transduction	-Hemoglobin	13060	5813	4023	3.316e+08	15460	32720	3.044e+08	5053	286.3	3.206e+08	2753
-Signaling Molecules and Interaction	-Hemoglobin	24590	7863	7962	4.972e+08	35400	76190	4.903e+08	13420	413.3	5.491e+08	4150
Cellular Processes	-Hemoglobin	172400	66410	66390	3.175e+09	270900	537400	3.677e+09	63020	2578	2.579e+09	23000
-Hemoglobin	-Hemoglobin	1	1	1	1	1	1	1	1	1	1	1
-Vesicular Transport	-Hemoglobin	21040	10170	7096	4.317e+08	27300	64520	6.538e+08	14350	442.8	5.973e+08	4200
-Cytoskeleton	-Hemoglobin	123400	45880	47260	2.175e+09	196000	391100	2.331e+09	39110	1573	1.511e+09	14180
-Cell Motility	-Hemoglobin	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Hemoglobin	17950	8291	6377	3.899e+08	22380	33470	5.932e+08	6256	430.4	2.975e+08	3556
-Cell Communication	-Hemoglobin	14220	5045	10360	2.298e+08	31380	51830	2.621e+08	6239	255.1	1.544e+08	2543
Metabolism	-Hemoglobin	256100	101400	73410	5.568e+09	377900	523400	7.393e+09	165100	5360	7.819e+09	55360
-Membrane Transport	-Hemoglobin	4162	1104	881.8	62510000	4052	6329	79390000	1982	70.47	94910000	498.8
-Central Carbon Metabolism	-Hemoglobin	39880	17160	14060	9.064e+08	64930	96130	1.132e+09	25340	801.2	1.323e+09	10800
-Energy Metabolism	-Hemoglobin	18460	7939	6053	3.879e+08	25070	40270	5.321e+08	10970	457.4	6.068e+08	4695
-Biosynthesis	-Hemoglobin	76030	26800	20110	1.404e+09	103000	139800	2.097e+09	50380	1371	2.269e+09	15350
-Other Enzymes	-Hemoglobin	131100	54450	42140	2.935e+09	215600	266500	3.953e+09	92870	2928	4.09e+09	31870
Organismal Systems	-Hemoglobin	68480	28170	21600	1.572e+09	81580	162600	1.737e+09	40190	1541	1.267e+09	13270
-Immune System	-Hemoglobin	32590	14210	9392	7.387e+08	33550	57470	7.962e+08	17550	865.8	5.511e+08	6688
-Endocrine System	-Hemoglobin	13500	2913	4128	4.05e+08	13720	39060	3.637e+08	11740	236.9	2.274e+08	2449
-Circulatory System	-Hemoglobin	5519	2120	2231	70410000	10420	16660	1.335e+08	1817	81.71	1.09e+08	1092
-Digestive System	-Hemoglobin	10960	2445	2847	2.241e+08	16660	22380	2.189e+08	7020	173.9	2.333e+08	1541
-Excretory System	-Hemoglobin	4621	2835	2916	93200000	7478	18220	1.295e+08	5821	140.8	1.311e+08	1589
-Nervous System	-Hemoglobin	8908	4416	3204	1.799e+08	12290	23560	2.711e+08	3406	196.8	1.718e+08	1736
-Sensory System	-Hemoglobin	647.5	617.7	287.8	15620000	1064	3826	23910000	328.6	9.714	10730000	127.7
-Development	-Hemoglobin	1424	1741	706.7	30350000	3534	7685	40780000	1169	26.06	25330000	436.2
-Environmental Adaptation	-Hemoglobin	4523	1127	1252	59260000	4705	9516	1.048e+08	3269	85.71	1.449e+08	884.1
Human Diseases	-Hemoglobin	105300	43890	30910	2.125e+09	131300	222100	2.512e+09	53980	2208	2.609e+09	22870
-Cancers	-Hemoglobin	26100	11100	8496	6.613e+08	27370	37140	7.426e+08	13870	806.7	4.487e+08	5601
-Immune System Diseases	-Hemoglobin	13910	9886	5039	2.648e+08	15460	23160	3.053e+08	10270	313.5	3.461e+08	5043
-Neurodegenerative Diseases	-Hemoglobin	34770	13480	9195	7.163e+08	43450	71650	9.209e+08	19570	724.1	1.193e+09	7702
-Cardiovascular Diseases	-Hemoglobin	14570	5463	6270	1.998e+08	17760	55600	2.502e+08	3326	139.2	2.242e+08	1657
-Metabolic Diseases	-Hemoglobin	7805	2895	3089	1.445e+08	16070	23720	2.147e+08	6024	64.95	1.205e+08	2045
-Infectious Diseases	-Hemoglobin	20990	10370	8111	5.205e+08	28340	52700	5.828e+08	15060	456.2	6.346e+08	5306
Not Mapped	-Hemoglobin	229000	79940	68180	4.655e+09	314100	463300	6.263e+09	107600	4844	5.628e+09	49580
-Not Mapped	-Hemoglobin	229000	79940	68180	4.655e+09	314100	463300	6.263e+09	107600	4844	5.628e+09	49580
TOTAL	-Vesicular Transport	101.3	65.62	85.69	88.69	92.83	56.88	89.11	62.59	96.07	71.16	98.76
MAPPED	-Vesicular Transport	83.19	54.67	70.42	72.91	75.23	46.8	73.2	51.7	78.32	57.27	79.47
Genetic Information Processing	-Vesicular Transport	35.84	21.8	28.55	30.62	26.82	15.06	34.72	19.82	36.96	22.02	35.03
-Transcription	-Vesicular Transport	3.994	2.804	2.799	3.357	3.005	1.392	4.104	1.705	4.56	2.697	3.362
-Translation	-Vesicular Transport	14.89	7.13	11.36	12.93	11.38	5.882	13.5	7.578	14.95	8.251	15.39
-Folding, Sorting and Degradation	-Vesicular Transport	9.619	6.247	8.928	9.632	7.262	5.221	10.52	7.19	11.04	6.646	10.01
-DNA Maintenance	-Vesicular Transport	6.204	5.721	4.797	5.756	4.852	2.407	6.177	3.099	6.414	4.395	6.265
-RNA Family	-Vesicular Transport	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Vesicular Transport	2.26	1.431	1.992	2.348	2.374	1.93	1.659	1.526	1.961	1.59	1.89
-Signal Transduction	-Vesicular Transport	0.7178	0.597	0.6711	0.9711	0.7455	0.5966	0.6214	0.4207	0.7619	0.5773	0.7019
-Signaling Molecules and Interaction	-Vesicular Transport	1.638	0.8721	1.518	1.521	1.693	1.405	0.9457	1.186	1.199	1.135	1.205
Cellular Processes	-Vesicular Transport	12.41	8.28	12.93	9.708	14.24	10.15	8.398	5.865	8.474	5.463	7.898
-Hemoglobin	-Vesicular Transport	0.0001323	0.0001834	0.0002239	0.0001235	9.792e-05	3.032e-05	7.983e-05	0.0001013	0.004903	1.056e-05	0.0003892
-Vesicular Transport	-Vesicular Transport	1	1	1	1	1	1	1	1	1	1	1
-Cytoskeleton	-Vesicular Transport	9.543	5.747	9.869	6.884	10.87	7.562	5.923	3.757	5.831	3.522	5.044
-Cell Motility	-Vesicular Transport	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Vesicular Transport	1.143	0.9942	1.126	1.301	1.098	0.6429	1.201	0.5543	1.306	0.776	1.108
-Cell Communication	-Vesicular Transport	1.045	0.7562	1.525	0.8105	1.769	1.219	0.6993	0.5671	0.8594	0.515	0.8265
Metabolism	-Vesicular Transport	20.24	13.56	16.44	19.25	21.41	11.44	18.78	16.73	19.3	19.04	21.33
-Membrane Transport	-Vesicular Transport	0.2801	0.1128	0.1757	0.2278	0.2248	0.1303	0.1805	0.1788	0.2278	0.1974	0.1756
-Central Carbon Metabolism	-Vesicular Transport	3.211	2.457	2.637	3.368	3.776	2.126	2.921	2.38	3.302	2.734	3.813
-Energy Metabolism	-Vesicular Transport	1.462	1.038	1.257	1.35	1.41	0.8755	1.352	1.056	1.219	1.48	1.626
-Biosynthesis	-Vesicular Transport	5.271	3.267	4.097	4.687	5.976	2.684	5.003	4.998	5.367	5.613	5.946
-Other Enzymes	-Vesicular Transport	10.38	6.856	7.823	9.213	11.2	5.517	9.408	7.876	9.596	9.188	9.939
Organismal Systems	-Vesicular Transport	4.386	3.379	4.172	4.441	4.1	3.093	3.538	3.652	4.65	2.842	4.42
-Immune System	-Vesicular Transport	1.956	1.704	1.673	2.235	1.572	1.096	1.546	1.48	2.701	1.27	1.918
-Endocrine System	-Vesicular Transport	1.041	0.3572	0.8873	1.191	0.7279	0.6689	0.9207	0.9591	1.007	0.5409	0.8343
-Circulatory System	-Vesicular Transport	0.366	0.2618	0.4491	0.2255	0.5317	0.3404	0.2956	0.1851	0.2454	0.2427	0.3518
-Digestive System	-Vesicular Transport	0.7147	0.3347	0.5889	0.7646	0.9002	0.4595	0.5063	0.6399	0.5893	0.4795	0.4772
-Excretory System	-Vesicular Transport	0.4934	0.4403	0.5194	0.5796	0.5427	0.3321	0.3288	0.4849	0.4393	0.4132	0.4556
-Nervous System	-Vesicular Transport	0.7056	0.5771	0.7173	0.5943	0.7024	0.4368	0.689	0.2903	0.7211	0.3161	0.6205
-Sensory System	-Vesicular Transport	0.05345	0.08075	0.06694	0.05239	0.05911	0.07643	0.06354	0.03102	0.04165	0.02218	0.04966
-Development	-Vesicular Transport	0.1128	0.2405	0.1181	0.1122	0.166	0.1352	0.09569	0.09719	0.06674	0.05262	0.116
-Environmental Adaptation	-Vesicular Transport	0.3379	0.1543	0.2629	0.2008	0.2614	0.208	0.2555	0.3451	0.3146	0.3916	0.3441
Human Diseases	-Vesicular Transport	7.895	5.859	6.579	6.822	6.961	4.735	6.326	4.828	8.086	6.436	7.97
-Cancers	-Vesicular Transport	2.287	1.502	1.902	2.194	1.618	0.8146	1.926	1.143	3.179	1.163	2.006
-Immune System Diseases	-Vesicular Transport	1.125	1.439	0.7702	1.145	0.8983	0.5269	0.7687	0.8224	1.198	0.9285	1.603
-Neurodegenerative Diseases	-Vesicular Transport	2.685	1.657	1.828	2.376	2.218	1.353	2.169	1.856	2.384	2.944	2.596
-Cardiovascular Diseases	-Vesicular Transport	0.9101	0.6441	1.347	0.5782	0.9375	1.141	0.4932	0.2856	0.4571	0.4844	0.4903
-Metabolic Diseases	-Vesicular Transport	0.5051	0.3963	0.5866	0.4895	0.6634	0.4102	0.5037	0.5906	0.3024	0.5658	0.7219
-Infectious Diseases	-Vesicular Transport	1.773	1.383	1.554	1.846	1.667	1.203	1.393	1.293	1.736	1.267	1.755
Not Mapped	-Vesicular Transport	18.14	10.95	15.27	15.77	17.6	10.07	15.92	10.9	17.74	13.88	19.3
-Not Mapped	-Vesicular Transport	18.14	10.95	15.27	15.77	17.6	10.07	15.92	10.9	17.74	13.88	19.3
TOTAL	-Cytoskeleton	11.08	11.51	8.945	12.63	8.964	7.374	16.13	16.57	17.63	20.84	19.35
MAPPED	-Cytoskeleton	9.093	9.593	7.351	10.39	7.265	6.068	13.25	13.69	14.37	16.77	15.57
Genetic Information Processing	-Cytoskeleton	3.886	3.953	3.024	4.468	2.583	1.988	6.387	5.338	6.86	6.52	7.08
-Transcription	-Cytoskeleton	0.4803	0.5132	0.3146	0.489	0.3122	0.1891	0.7629	0.4547	0.7851	0.764	0.6813
-Translation	-Cytoskeleton	1.695	1.282	1.239	1.902	1.118	0.7872	2.498	2.125	2.829	2.541	3.057
-Folding, Sorting and Degradation	-Cytoskeleton	1.175	1.17	1.005	1.415	0.7834	0.7462	2.05	2.084	2.187	2.193	2.278
-DNA Maintenance	-Cytoskeleton	0.6792	0.9811	0.4984	0.8074	0.4482	0.3184	1.134	0.8546	1.216	1.334	1.269
-RNA Family	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cytoskeleton	0.3103	0.3127	0.2517	0.3759	0.2565	0.2726	0.346	0.4872	0.4539	0.5837	0.4552
-Signal Transduction	-Cytoskeleton	0.1077	0.1402	0.08631	0.1572	0.07969	0.08365	0.1325	0.1333	0.1858	0.2152	0.1941
-Signaling Molecules and Interaction	-Cytoskeleton	0.2186	0.1752	0.1719	0.2286	0.1901	0.1963	0.2135	0.3546	0.2682	0.3685	0.3037
Cellular Processes	-Cytoskeleton	1.467	1.565	1.53	1.507	1.466	1.5	1.726	1.686	1.758	1.842	1.719
-Hemoglobin	-Cytoskeleton	1.752e-05	3.458e-05	2.352e-05	1.819e-05	1.054e-05	4.415e-06	1.744e-05	2.722e-05	0.001032	3.754e-06	7.862e-05
-Vesicular Transport	-Cytoskeleton	0.1822	0.2349	0.1659	0.2084	0.1477	0.1849	0.2847	0.3784	0.2974	0.4009	0.3126
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1	1	1	1	1	1	1
-Cell Motility	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cytoskeleton	0.1745	0.2185	0.15	0.2071	0.1357	0.1014	0.3146	0.1674	0.3137	0.3004	0.2739
-Cell Communication	-Cytoskeleton	0.1495	0.1776	0.239	0.129	0.2088	0.2271	0.1787	0.1669	0.2043	0.1855	0.1959
Metabolism	-Cytoskeleton	2.2	2.389	1.752	2.661	2.075	1.531	3.435	4.417	3.71	5.636	4.322
-Membrane Transport	-Cytoskeleton	0.03454	0.02446	0.01989	0.03035	0.02282	0.01814	0.03621	0.05242	0.04573	0.06369	0.03627
-Central Carbon Metabolism	-Cytoskeleton	0.4194	0.4673	0.2987	0.4906	0.3905	0.2945	0.586	0.6872	0.6591	0.9967	0.7771
-Energy Metabolism	-Cytoskeleton	0.1628	0.1949	0.1281	0.1944	0.1411	0.1106	0.2451	0.2841	0.2907	0.464	0.3223
-Biosynthesis	-Cytoskeleton	0.6016	0.596	0.4391	0.7313	0.6245	0.4047	0.9015	1.326	0.9205	1.681	1.116
-Other Enzymes	-Cytoskeleton	1.17	1.342	0.9454	1.458	1.087	0.7725	1.896	2.375	1.988	2.933	2.33
Organismal Systems	-Cytoskeleton	0.5929	0.6468	0.4838	0.7587	0.4451	0.4478	0.7467	1.078	0.9942	0.9137	0.9378
-Immune System	-Cytoskeleton	0.2643	0.3129	0.205	0.3396	0.1752	0.1567	0.3423	0.4487	0.5588	0.3646	0.4608
-Endocrine System	-Cytoskeleton	0.119	0.07123	0.09649	0.1965	0.08237	0.1029	0.1671	0.3039	0.1591	0.1957	0.1823
-Circulatory System	-Cytoskeleton	0.04773	0.05652	0.05208	0.04168	0.05321	0.05201	0.06217	0.04927	0.06349	0.0721	0.07744
-Digestive System	-Cytoskeleton	0.09033	0.0586	0.06526	0.1046	0.08935	0.05994	0.09542	0.1883	0.1128	0.179	0.1052
-Excretory System	-Cytoskeleton	0.05863	0.08059	0.06109	0.08668	0.05841	0.04747	0.07282	0.154	0.09088	0.1423	0.1123
-Nervous System	-Cytoskeleton	0.07394	0.09822	0.07271	0.08633	0.06463	0.06172	0.1181	0.09082	0.1328	0.1186	0.123
-Sensory System	-Cytoskeleton	0.006786	0.01405	0.006779	0.007826	0.006239	0.01119	0.0113	0.008949	0.006707	0.008136	0.01006
-Development	-Cytoskeleton	0.01619	0.03878	0.01516	0.01976	0.01955	0.0198	0.02239	0.03084	0.01691	0.02109	0.03075
-Environmental Adaptation	-Cytoskeleton	0.04029	0.02701	0.03034	0.02969	0.02616	0.02784	0.04957	0.09187	0.05917	0.1112	0.06972
Human Diseases	-Cytoskeleton	0.8897	1.026	0.6896	1.068	0.702	0.5982	1.204	1.464	1.506	1.888	1.802
-Cancers	-Cytoskeleton	0.2396	0.2613	0.1928	0.3225	0.1525	0.1102	0.3372	0.3762	0.5508	0.3931	0.3977
-Immune System Diseases	-Cytoskeleton	0.1747	0.2766	0.107	0.2016	0.1213	0.08288	0.2188	0.271	0.3036	0.3273	0.3927
-Neurodegenerative Diseases	-Cytoskeleton	0.301	0.3297	0.2149	0.3362	0.224	0.1881	0.4147	0.5268	0.4863	0.8235	0.5732
-Cardiovascular Diseases	-Cytoskeleton	0.1262	0.1336	0.1465	0.09645	0.0961	0.1567	0.113	0.08918	0.09348	0.1619	0.1233
-Metabolic Diseases	-Cytoskeleton	0.06952	0.06938	0.07487	0.07237	0.08936	0.0692	0.1015	0.1594	0.06036	0.1819	0.1471
-Infectious Diseases	-Cytoskeleton	0.1857	0.2532	0.1722	0.2688	0.1724	0.1622	0.2633	0.4038	0.3063	0.4583	0.3949
Not Mapped	-Cytoskeleton	1.983	1.92	1.594	2.247	1.699	1.306	2.881	2.885	3.256	4.066	3.78
-Not Mapped	-Cytoskeleton	1.983	1.92	1.594	2.247	1.699	1.306	2.881	2.885	3.256	4.066	3.78
TOTAL	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Motility	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
