KO number	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
K03736	0.2	0.2	0.2	0.2	0.2
K01521	0.2	0.2	0.2	0.2	0.2
K00998	690	884	801	778	711
K01095	0.2	0.2	0.2	0.2	0.2
K01096	0.2	0.2	0.2	0.2	0.2
K18697	0.2	0.2	0.2	0.2	0.2
K06131	0.2	0.2	0.2	0.2	0.2
K06132	0.2	0.2	0.2	0.2	0.2
K10226	NaN	NaN	NaN	NaN	NaN
K01825	1380	1689	1289	566	253
K01782	21	22	19	2	2
K10804	149	184	238	230	251
K10805	174	179	197	217	266
K10806	0.2	0.2	0.2	0.2	0.2
K12500	423	382	246	111	60
K12507	0.2	0.2	0.2	0.2	0.2
K00088	2043	3007	4555	6604	9355
K00106	NaN	NaN	NaN	NaN	NaN
K00365	NaN	NaN	NaN	NaN	NaN
K00601	NaN	NaN	NaN	NaN	NaN
K00602	354	571	1094	1698	2421
K00760	507	757	942	1239	1785
K00860	0.2	0.2	0.2	0.2	0.2
K00939	2436	3988	4441	4971	6721
K00940	4329	9048	15461	16018	12255
K00942	116	128	180	232	360
K00962	2517	3447	4557	4669	5096
K01081	NaN	NaN	NaN	NaN	NaN
K01488	319	360	340	295	258
K01510	NaN	NaN	NaN	NaN	NaN
K01519	NaN	NaN	NaN	NaN	NaN
K01522	NaN	NaN	NaN	NaN	NaN
K01756	1001	1270	2011	2639	3757
K01933	493	769	1225	1642	2511
K01945	342	509	848	1402	1912
K01951	1021	1548	2623	3364	5470
K02335	730	821	1022	1074	1279
K03000	NaN	NaN	NaN	NaN	NaN
K03005	NaN	NaN	NaN	NaN	NaN
K03787	0.2	0.2	0.2	0.2	0.2
K11808	NaN	NaN	NaN	NaN	NaN
K14977	106	0.2	0.2	0.2	0.2
K12319	NaN	NaN	NaN	NaN	NaN
K12323	NaN	NaN	NaN	NaN	NaN
K03004	NaN	NaN	NaN	NaN	NaN
K12318	NaN	NaN	NaN	NaN	NaN
K13988	NaN	NaN	NaN	NaN	NaN
K01509	NaN	NaN	NaN	NaN	NaN
K01939	4747	6057	6867	7705	9930
K00856	NaN	NaN	NaN	NaN	NaN
K03783	NaN	NaN	NaN	NaN	NaN
K01487	0.2	0.2	0.2	0.2	0.2
K01139	0.2	0.2	0.2	0.2	0.2
K12304	NaN	NaN	NaN	NaN	NaN
K11787	NaN	NaN	NaN	NaN	NaN
K13987	NaN	NaN	NaN	NaN	NaN
K08718	NaN	NaN	NaN	NaN	NaN
K00364	204	269	526	989	927
K00893	NaN	NaN	NaN	NaN	NaN
K01952	750	1122	1709	2225	3249
K01513	NaN	NaN	NaN	NaN	NaN
K13762	NaN	NaN	NaN	NaN	NaN
K01120	NaN	NaN	NaN	NaN	NaN
K16855	NaN	NaN	NaN	NaN	NaN
K01511	NaN	NaN	NaN	NaN	NaN
K12320	NaN	NaN	NaN	NaN	NaN
K01490	NaN	NaN	NaN	NaN	NaN
K00759	510	709	1014	1346	1930
K13755	NaN	NaN	NaN	NaN	NaN
K10807	NaN	NaN	NaN	NaN	NaN
K10808	NaN	NaN	NaN	NaN	NaN
K13811	NaN	NaN	NaN	NaN	NaN
K01587	NaN	NaN	NaN	NaN	NaN
K01518	NaN	NaN	NaN	NaN	NaN
K00764	128	124	239	475	529
K00904	NaN	NaN	NaN	NaN	NaN
K01514	NaN	NaN	NaN	NaN	NaN
K13758	NaN	NaN	NaN	NaN	NaN
K13756	NaN	NaN	NaN	NaN	NaN
K06928	NaN	NaN	NaN	NaN	NaN
K00525	601	862	1352	1563	1597
K00526	454	569	903	1075	1121
K00926	0.2	0.2	0.2	0.2	0.2
K00951	99	140	157	140	133
K01428	NaN	NaN	NaN	NaN	NaN
K01515	141	178	214	232	234
K01588	853	1694	2568	3535	5340
K01589	190	0.2	0.2	635	0.2
K01923	2153	3057	3655	4621	5870
K02343	30	38	46	44	49
K02428	128	193	306	369	451
K03040	3718	5631	7835	8503	10200
K03784	1288	1834	2340	2952	2537
K03816	NaN	NaN	NaN	NaN	NaN
K07816	NaN	NaN	NaN	NaN	NaN
K11175	97	121	205	210	325
K15519	NaN	NaN	NaN	NaN	NaN
K01239	NaN	NaN	NaN	NaN	NaN
K01477	NaN	NaN	NaN	NaN	NaN
K01483	0.2	0.2	0.2	0.2	0.2
K07127	0.2	0.2	0.2	0.2	0.2
spo_SPAC25B8.12c	NaN	NaN	NaN	NaN	NaN
K01768	NaN	NaN	NaN	NaN	NaN
sce_YER070W	NaN	NaN	NaN	NaN	NaN
sce_YGR180C	NaN	NaN	NaN	NaN	NaN
sce_YJL026W	NaN	NaN	NaN	NaN	NaN
K01524	30	33	48	54	55
K00988	NaN	NaN	NaN	NaN	NaN
K02337	0.2	0.2	0.2	0.2	0.2
K02342	0.2	0.2	0.2	0.2	0.2
K02340	0.2	0.2	0.2	0.2	0.2
K00524	NaN	NaN	NaN	NaN	NaN
K08312	0.2	0.2	0.2	0.2	0.2
K11751	451	461	639	663	684
K08723	0.2	0.2	0.2	0.2	0.2
K00892	0.2	0.2	0.2	0.2	0.2
K03815	0.2	0.2	0.2	0.2	0.2
K10213	0.2	0.2	0.2	0.2	0.2
K04765	0.2	0.2	0.2	0.2	0.2
K00769	855	1549	1396	2552	1881
K00087	0.2	0.2	0.2	0.2	0.2
K13479	0.2	0.2	0.2	0.2	0.2
K13480	0.2	0.2	0.2	0.2	0.2
K11177	0.2	0.2	0.2	0.2	0.2
K11178	0.2	0.2	0.2	0.2	0.2
K13483	0.2	0.2	0.2	0.2	0.2
K00527	0.2	0.2	0.2	0.2	0.2
K01129	0.2	0.2	0.2	0.2	0.2
K05851	0.2	0.2	0.2	0.2	0.2
K01241	132	185	265	280	315
K01486	0.2	0.2	0.2	0.2	0.2
K01119	213	255	307	229	177
K01525	69	83	99	103	119
K00956	530	1061	1766	2440	3126
K00957	684	1234	2094	3113	4786
K01466	0.2	0.2	0.2	0.2	0.2
K00073	0.2	0.2	0.2	0.2	0.2
K00207	NaN	NaN	NaN	NaN	NaN
K00384	1080	1949	2568	2801	4020
K00609	5258	10231	12585	18652	16940
K00761	2882	6259	10160	13563	17945
K00857	0.2	0.2	0.2	0.2	0.2
K00876	0.2	0.2	0.2	0.2	0.2
K00943	40	50	65	79	104
K01240	NaN	NaN	NaN	NaN	NaN
K01431	NaN	NaN	NaN	NaN	NaN
K01464	0.2	0.2	0.2	0.2	0.2
K01520	404	477	1106	1245	813
K01937	309	472	815	1090	1409
K09903	345	882	1221	1168	1985
K13421	NaN	NaN	NaN	NaN	NaN
K13800	NaN	NaN	NaN	NaN	NaN
K16329	0.2	0.2	0.2	0.2	0.2
K00757	5124	5817	4630	4893	4397
K01489	1331	949	716	811	713
K16330	NaN	NaN	NaN	NaN	NaN
K11540	NaN	NaN	NaN	NaN	NaN
K01948	NaN	NaN	NaN	NaN	NaN
K13809	NaN	NaN	NaN	NaN	NaN
K00254	86	181	379	522	917
K00944	NaN	NaN	NaN	NaN	NaN
K16904	NaN	NaN	NaN	NaN	NaN
K00226	NaN	NaN	NaN	NaN	NaN
K00560	138	183	256	281	372
K00756	NaN	NaN	NaN	NaN	NaN
K00762	0.2	0.2	0.2	0.2	0.2
K00945	295	337	378	433	573
K01465	822	1154	1531	2099	2241
K01493	NaN	NaN	NaN	NaN	NaN
K01591	124	206	362	450	719
K01955	637	1086	1788	2766	3505
K01956	706	1012	1824	3784	3821
K02825	NaN	NaN	NaN	NaN	NaN
K16066	2305	3087	3486	4238	4089
spo_SPBC530.07c	NaN	NaN	NaN	NaN	NaN
K16328	0.2	0.2	0.2	0.2	0.2
K17722	0.2	0.2	0.2	0.2	0.2
K17723	0.2	0.2	0.2	0.2	0.2
K09020	0.2	0.2	0.2	0.2	0.2
K09021	0.2	0.2	0.2	0.2	0.2
K09023	0.2	0.2	0.2	0.2	0.2
K13799	NaN	NaN	NaN	NaN	NaN
K01494	0.2	0.2	0.2	0.2	0.2
K01485	471	979	1934	3079	2820
K00610	6762	14945	14408	23146	19102
K09018	0.2	0.2	0.2	0.2	0.2
K09024	0.2	0.2	0.2	0.2	0.2
K09019	0.2	0.2	0.2	0.2	0.2
K00758	174	148	168	168	192
K00020	NaN	NaN	NaN	NaN	NaN
K00052	2886	5065	5899	5096	5491
K00053	6257	9488	14520	18008	24648
K00058	2751	4215	6914	11632	15571
K00074	0.2	0.2	0.2	0.2	0.2
K00133	3951	6705	9950	13762	19307
K00145	129	144	253	826	556
K00166	NaN	NaN	NaN	NaN	NaN
K00167	NaN	NaN	NaN	NaN	NaN
K00215	431	611	807	937	1853
K00262	1426	4179	5559	8206	7482
K00276	0.2	0.2	0.2	0.2	0.2
K00281	185	387	680	822	951
K00430	NaN	NaN	NaN	NaN	NaN
K00451	NaN	NaN	NaN	NaN	NaN
K00472	NaN	NaN	NaN	NaN	NaN
K00549	4563	9867	22956	41912	39859
K00558	0.2	0.2	0.2	0.2	0.2
K00588	NaN	NaN	NaN	NaN	NaN
K00599	NaN	NaN	NaN	NaN	NaN
K00605	67	106	215	276	367
K00620	NaN	NaN	NaN	NaN	NaN
K00765	695	1317	2173	2563	4069
K00789	1913	2405	3889	6875	6816
K00800	290	361	547	767	1185
K00814	NaN	NaN	NaN	NaN	NaN
K00817	489	706	1193	1496	2158
K00820	804	1119	1651	1802	2951
K00826	558	1189	1920	3168	3324
K00827	NaN	NaN	NaN	NaN	NaN
K00831	3068	5140	7356	8693	13533
K00878	1003	1266	1448	1550	1900
K00891	555	773	1122	1296	1701
K00899	NaN	NaN	NaN	NaN	NaN
K00928	345	491	679	1144	1573
K00930	444	618	907	1138	1613
K01188	NaN	NaN	NaN	NaN	NaN
K01251	NaN	NaN	NaN	NaN	NaN
K01438	279	359	530	756	1005
K01476	NaN	NaN	NaN	NaN	NaN
K01555	NaN	NaN	NaN	NaN	NaN
K01557	NaN	NaN	NaN	NaN	NaN
K01578	NaN	NaN	NaN	NaN	NaN
K01586	85	138	218	278	389
K01590	NaN	NaN	NaN	NaN	NaN
K01592	NaN	NaN	NaN	NaN	NaN
K01609	NaN	NaN	NaN	NaN	NaN
K01626	1204	1710	2622	4562	6275
K01653	1242	865	1161	2653	1686
K01657	67	97	89	197	214
K01658	NaN	NaN	NaN	NaN	NaN
K01687	19	31	76	67	133
K01693	NaN	NaN	NaN	NaN	NaN
K01695	1236	1863	3050	3505	5359
K01696	922	1386	1982	2799	3349
K01704	5439	9337	9936	10146	11316
K01714	613	953	1509	1788	1609
K01733	2347	3681	4746	7188	9394
K01735	340	447	557	522	581
K01736	298	372	580	399	704
K01738	15675	22222	28985	34111	39043
K01739	363	695	1136	1479	1256
K01755	170	344	622	886	1663
K01778	185	246	316	333	365
K01800	NaN	NaN	NaN	NaN	NaN
K01915	2238	4380	7555	11219	8098
K01940	1222	1968	4021	6705	10470
K01968	NaN	NaN	NaN	NaN	NaN
K05349	101	165	213	223	307
K05359	NaN	NaN	NaN	NaN	NaN
K05605	NaN	NaN	NaN	NaN	NaN
K05607	NaN	NaN	NaN	NaN	NaN
K05933	NaN	NaN	NaN	NaN	NaN
K06001	NaN	NaN	NaN	NaN	NaN
K08248	NaN	NaN	NaN	NaN	NaN
K08963	NaN	NaN	NaN	NaN	NaN
K08967	NaN	NaN	NaN	NaN	NaN
K10536	NaN	NaN	NaN	NaN	NaN
K10712	NaN	NaN	NaN	NaN	NaN
K11420	NaN	NaN	NaN	NaN	NaN
K11423	NaN	NaN	NaN	NaN	NaN
K11818	NaN	NaN	NaN	NaN	NaN
K11820	NaN	NaN	NaN	NaN	NaN
K11868	NaN	NaN	NaN	NaN	NaN
K12251	NaN	NaN	NaN	NaN	NaN
K12524	932	1529	2452	4404	5102
K13566	NaN	NaN	NaN	NaN	NaN
K14677	NaN	NaN	NaN	NaN	NaN
K15227	NaN	NaN	NaN	NaN	NaN
K15849	NaN	NaN	NaN	NaN	NaN
K15893	NaN	NaN	NaN	NaN	NaN
K15918	NaN	NaN	NaN	NaN	NaN
K15919	NaN	NaN	NaN	NaN	NaN
K16054	NaN	NaN	NaN	NaN	NaN
K00261	NaN	NaN	NaN	NaN	NaN
K00547	58	70	70	0.2	74
K00140	NaN	NaN	NaN	NaN	NaN
K00272	NaN	NaN	NaN	NaN	NaN
K00264	NaN	NaN	NaN	NaN	NaN
K00772	NaN	NaN	NaN	NaN	NaN
K11433	NaN	NaN	NaN	NaN	NaN
K00934	NaN	NaN	NaN	NaN	NaN
K00049	NaN	NaN	NaN	NaN	NaN
K09699	NaN	NaN	NaN	NaN	NaN
K11142	NaN	NaN	NaN	NaN	NaN
K00471	NaN	NaN	NaN	NaN	NaN
K01620	374	576	830	836	1012
K00108	0.2	0.2	0.2	0.2	0.2
K08660	NaN	NaN	NaN	NaN	NaN
K00552	NaN	NaN	NaN	NaN	NaN
K01969	NaN	NaN	NaN	NaN	NaN
K00600	4348	6748	8754	13228	15735
K00639	20	0.2	34	26	26
K11422	NaN	NaN	NaN	NaN	NaN
K00253	NaN	NaN	NaN	NaN	NaN
K09880	NaN	NaN	NaN	NaN	NaN
K00314	NaN	NaN	NaN	NaN	NaN
K01754	0.2	0.2	0.2	0.2	0.2
K08964	NaN	NaN	NaN	NaN	NaN
K15789	NaN	NaN	NaN	NaN	NaN
K00294	NaN	NaN	NaN	NaN	NaN
K11703	NaN	NaN	NaN	NaN	NaN
K00802	NaN	NaN	NaN	NaN	NaN
K00286	902	882	875	928	1030
K00502	NaN	NaN	NaN	NaN	NaN
K00816	NaN	NaN	NaN	NaN	NaN
K01011	1005	1091	1065	806	809
K01697	NaN	NaN	NaN	NaN	NaN
K01953	300	478	824	1100	1253
K12657	NaN	NaN	NaN	NaN	NaN
K13524	NaN	NaN	NaN	NaN	NaN
K13647	NaN	NaN	NaN	NaN	NaN
K15788	NaN	NaN	NaN	NaN	NaN
K11188	NaN	NaN	NaN	NaN	NaN
K00456	NaN	NaN	NaN	NaN	NaN
K00825	NaN	NaN	NaN	NaN	NaN
K00274	NaN	NaN	NaN	NaN	NaN
K01425	0.2	0.2	0.2	0.2	0.2
K00139	NaN	NaN	NaN	NaN	NaN
K00506	NaN	NaN	NaN	NaN	NaN
K11421	NaN	NaN	NaN	NaN	NaN
K00546	NaN	NaN	NaN	NaN	NaN
K07253	NaN	NaN	NaN	NaN	NaN
K05604	NaN	NaN	NaN	NaN	NaN
K00306	NaN	NaN	NaN	NaN	NaN
K11424	NaN	NaN	NaN	NaN	NaN
K00474	NaN	NaN	NaN	NaN	NaN
K01437	NaN	NaN	NaN	NaN	NaN
K00562	NaN	NaN	NaN	NaN	NaN
K13241	NaN	NaN	NaN	NaN	NaN
K13240	NaN	NaN	NaN	NaN	NaN
K01965	NaN	NaN	NaN	NaN	NaN
K01758	NaN	NaN	NaN	NaN	NaN
K00315	NaN	NaN	NaN	NaN	NaN
K14454	NaN	NaN	NaN	NaN	NaN
K14455	NaN	NaN	NaN	NaN	NaN
K05606	NaN	NaN	NaN	NaN	NaN
K00933	NaN	NaN	NaN	NaN	NaN
K01593	NaN	NaN	NaN	NaN	NaN
K11182	NaN	NaN	NaN	NaN	NaN
K11067	NaN	NaN	NaN	NaN	NaN
K01847	0.2	0.2	0.2	0.2	0.2
K13645	NaN	NaN	NaN	NaN	NaN
K13646	NaN	NaN	NaN	NaN	NaN
K03392	NaN	NaN	NaN	NaN	NaN
K12235	NaN	NaN	NaN	NaN	NaN
K00157	NaN	NaN	NaN	NaN	NaN
K00553	NaN	NaN	NaN	NaN	NaN
K08683	NaN	NaN	NaN	NaN	NaN
K01745	NaN	NaN	NaN	NaN	NaN
K01468	NaN	NaN	NaN	NaN	NaN
K00613	NaN	NaN	NaN	NaN	NaN
K11538	NaN	NaN	NaN	NaN	NaN
K01556	NaN	NaN	NaN	NaN	NaN
K09187	NaN	NaN	NaN	NaN	NaN
K01432	NaN	NaN	NaN	NaN	NaN
K13990	NaN	NaN	NaN	NaN	NaN
K00628	NaN	NaN	NaN	NaN	NaN
K14157	NaN	NaN	NaN	NaN	NaN
K01827	NaN	NaN	NaN	NaN	NaN
K00501	NaN	NaN	NaN	NaN	NaN
K00473	NaN	NaN	NaN	NaN	NaN
K00797	231	366	502	891	721
K00503	NaN	NaN	NaN	NaN	NaN
K00486	NaN	NaN	NaN	NaN	NaN
K00500	NaN	NaN	NaN	NaN	NaN
K00273	NaN	NaN	NaN	NaN	NaN
K11431	NaN	NaN	NaN	NaN	NaN
K01480	830	1007	1523	1820	1828
K00548	190	257	412	449	585
K00463	NaN	NaN	NaN	NaN	NaN
K00544	NaN	NaN	NaN	NaN	NaN
K00643	NaN	NaN	NaN	NaN	NaN
K00611	488	786	1431	2478	2407
K01712	NaN	NaN	NaN	NaN	NaN
K00318	NaN	NaN	NaN	NaN	NaN
K11394	NaN	NaN	NaN	NaN	NaN
K17398	NaN	NaN	NaN	NaN	NaN
K00452	NaN	NaN	NaN	NaN	NaN
K01752	0.2	0.2	0.2	0.2	0.2
K01966	NaN	NaN	NaN	NaN	NaN
K00819	NaN	NaN	NaN	NaN	NaN
K00542	NaN	NaN	NaN	NaN	NaN
K00453	NaN	NaN	NaN	NaN	NaN
K01580	4205	2799	1284	1850	2399
K00003	NaN	NaN	NaN	NaN	NaN
K00014	79	93	133	167	229
K00130	0.2	0.2	0.2	0.2	0.2
K00259	NaN	NaN	NaN	NaN	NaN
K00260	NaN	NaN	NaN	NaN	NaN
K00265	436	929	1905	2577	4493
K00266	475	1019	1895	2464	3650
K00282	NaN	NaN	NaN	NaN	NaN
K00283	NaN	NaN	NaN	NaN	NaN
K00625	NaN	NaN	NaN	NaN	NaN
K00640	331	407	441	418	426
K00641	NaN	NaN	NaN	NaN	NaN
K00674	1713	3011	4308	5700	7680
K00823	0.2	0.2	0.2	0.2	0.2
K00824	NaN	NaN	NaN	NaN	NaN
K00841	NaN	NaN	NaN	NaN	NaN
K00872	112	182	293	554	658
K01243	396	532	762	892	1239
K01424	293	301	345	586	459
K01439	49	68	78	99	124
K01479	NaN	NaN	NaN	NaN	NaN
K01649	3656	5494	5505	4802	4352
K01652	1644	2892	3122	4691	4199
K01703	3272	4989	5898	5552	5772
K01760	1023	1369	1529	1655	1904
K01775	47	57	55	40	23
K01776	0.2	0.2	0.2	0.2	0.2
K01918	827	951	1122	1185	1442
K01921	447	114	158	1523	274
K01924	75	100	150	186	243
K01925	70	79	90	144	132
K01929	94	111	151	211	262
K03151	0.2	0.2	0.2	0.2	0.2
K03367	NaN	NaN	NaN	NaN	NaN
K04103	NaN	NaN	NaN	NaN	NaN
K04487	3056	4309	5835	6118	6827
K07173	3050	3276	4778	5971	7773
K11717	612	612	706	675	598
K13853	NaN	NaN	NaN	NaN	NaN
K14188	NaN	NaN	NaN	NaN	NaN
K00293	NaN	NaN	NaN	NaN	NaN
K00877	NaN	NaN	NaN	NaN	NaN
K00931	271	377	466	486	552
K01079	78	94	121	138	183
K01740	NaN	NaN	NaN	NaN	NaN
K01750	NaN	NaN	NaN	NaN	NaN
K01814	0.2	0.2	0.2	0.2	0.2
K01850	NaN	NaN	NaN	NaN	NaN
K03146	NaN	NaN	NaN	NaN	NaN
K05824	NaN	NaN	NaN	NaN	NaN
K14264	NaN	NaN	NaN	NaN	NaN
K15371	NaN	NaN	NaN	NaN	NaN
spo_SPCC1223.02	NaN	NaN	NaN	NaN	NaN
K00290	NaN	NaN	NaN	NaN	NaN
K01470	NaN	NaN	NaN	NaN	NaN
K01662	80	98	123	115	117
K10206	NaN	NaN	NaN	NaN	NaN
sce_YAL044C	NaN	NaN	NaN	NaN	NaN
K00618	NaN	NaN	NaN	NaN	NaN
K00680	NaN	NaN	NaN	NaN	NaN
K08968	NaN	NaN	NaN	NaN	NaN
sce_YIL051C	NaN	NaN	NaN	NaN	NaN
K02610	0.2	0.2	0.2	0.2	0.2
K02609	0.2	0.2	0.2	0.2	0.2
K02618	0.2	0.2	0.2	0.2	0.2
K02614	0.2	0.2	0.2	0.2	0.2
K02611	0.2	0.2	0.2	0.2	0.2
K02612	0.2	0.2	0.2	0.2	0.2
K02613	0.2	0.2	0.2	0.2	0.2
K00812	NaN	NaN	NaN	NaN	NaN
K00278	0.2	0.2	0.2	0.2	0.2
K01914	0.2	0.2	0.2	0.2	0.2
K14260	79	129	194	167	184
K01744	1071	1616	1608	1008	412
K13821	0.2	0.2	0.2	0.2	0.2
K12525	43	92	171	177	281
K00060	172	229	190	0.2	181
K01753	0.2	0.2	0.2	0.2	0.2
K12339	338	481	776	1147	1540
K14155	0.2	0.2	0.2	0.2	0.2
K01611	0.2	0.2	0.2	0.2	0.2
K08966	NaN	NaN	NaN	NaN	NaN
K00832	795	1137	1839	1921	2400
K00651	397	620	850	978	1264
K00813	3477	6423	9443	8840	9430
K05396	1044	1198	1446	1467	1506
K00835	0.2	0.2	0.2	0.2	0.2
K00821	1057	1287	1944	3442	3833
K01582	0.2	0.2	0.2	0.2	0.2
K01584	0.2	0.2	0.2	0.2	0.2
K01585	333	594	1086	1390	1652
K01581	0.2	0.2	0.2	0.2	0.2
K09251	0.2	0.2	0.2	0.2	0.2
K00137	2974	0.2	0.2	0.2	0.2
K00657	36	57	77	82	101
K00673	0.2	0.2	0.2	0.2	0.2
K01484	0.2	0.2	0.2	0.2	0.2
K00840	378	404	235	114	69
K06447	0.2	0.2	0.2	0.2	0.2
K05526	0.2	0.2	0.2	0.2	0.2
K09470	0.2	0.2	0.2	0.2	0.2
K09471	0.2	0.2	0.2	0.2	0.2
K09472	0.2	0.2	0.2	0.2	0.2
K00147	542	754	786	755	730
K14682	145	222	315	574	581
K00818	NaN	NaN	NaN	NaN	NaN
K11755	107	191	301	494	648
K02501	273	375	628	811	1147
K02500	206	339	553	636	975
K01089	553	781	1245	1873	2226
K00013	383	537	847	1149	1388
K00146	0.2	0.2	0.2	0.2	0.2
K01912	0.2	0.2	0.2	0.2	0.2
K15866	0.2	0.2	0.2	0.2	0.2
K02615	0.2	0.2	0.2	0.2	0.2
K00285	230	410	554	582	350
K05708	0.2	0.2	0.2	0.2	0.2
K05709	0.2	0.2	0.2	0.2	0.2
K05710	0.2	0.2	0.2	0.2	0.2
K05711	0.2	0.2	0.2	0.2	0.2
K05712	0.2	0.2	0.2	0.2	0.2
K05713	0.2	0.2	0.2	0.2	0.2
K05714	0.2	0.2	0.2	0.2	0.2
K02554	0.2	0.2	0.2	0.2	0.2
K01666	0.2	0.2	0.2	0.2	0.2
K01667	2739	0.2	0.2	0.2	0.2
K03785	149	221	248	235	295
K05887	0.2	0.2	0.2	0.2	0.2
K13497	158	171	237	467	537
K13498	347	447	613	873	1262
K14187	87	96	130	343	374
K14170	361	469	650	637	781
K06208	NaN	NaN	NaN	NaN	NaN
K15226	NaN	NaN	NaN	NaN	NaN
K14261	36	36	59	59	63
K14287	0.2	0.2	0.2	0.2	0.2
K00652	0.2	0.2	0.2	0.2	0.2
K03918	NaN	NaN	NaN	NaN	NaN
K00833	0.2	0.2	0.2	0.2	0.2
K02805	56	60	82	103	134
K01579	0.2	0.2	0.2	0.2	0.2
K01594	NaN	NaN	NaN	NaN	NaN
K03119	0.2	0.2	0.2	0.2	0.2
K06193	573	437	768	0.2	936
K03823	0.2	0.2	0.2	0.2	0.2
K06164	0.2	0.2	0.2	0.2	0.2
K06166	0.2	0.2	0.2	0.2	0.2
K06165	0.2	0.2	0.2	0.2	0.2
K05780	0.2	0.2	0.2	0.2	0.2
K06162	0.2	0.2	0.2	0.2	0.2
K06163	0.2	0.2	0.2	0.2	0.2
K06167	0.2	0.2	0.2	0.2	0.2
K01763	NaN	NaN	NaN	NaN	NaN
K12527	0.2	0.2	0.2	0.2	0.2
K12528	0.2	0.2	0.2	0.2	0.2
K12529	0.2	0.2	0.2	0.2	0.2
K01460	336	0.2	0.2	852	0.2
K02567	0.2	0.2	0.2	0.2	0.2
K02568	0.2	0.2	0.2	0.2	0.2
K00362	0.2	0.2	0.2	0.2	0.2
K00363	0.2	0.2	0.2	0.2	0.2
K03385	0.2	0.2	0.2	0.2	0.2
K05601	0.2	0.2	0.2	0.2	0.2
K00459	NaN	NaN	NaN	NaN	NaN
K01725	0.2	0.2	0.2	0.2	0.2
K01672	NaN	NaN	NaN	NaN	NaN
K01674	NaN	NaN	NaN	NaN	NaN
K04091	0.2	0.2	0.2	0.2	0.2
K00390	346	506	835	926	1398
K00387	NaN	NaN	NaN	NaN	NaN
K00380	640	1017	1831	3301	4208
K00381	739	1092	1967	2399	2931
K00392	NaN	NaN	NaN	NaN	NaN
K02439	0.2	0.2	0.2	0.2	0.2
K17218	NaN	NaN	NaN	NaN	NaN
K00729	NaN	NaN	NaN	NaN	NaN
K00736	NaN	NaN	NaN	NaN	NaN
K00737	NaN	NaN	NaN	NaN	NaN
K01191	NaN	NaN	NaN	NaN	NaN
K01205	NaN	NaN	NaN	NaN	NaN
K01206	NaN	NaN	NaN	NaN	NaN
K01227	NaN	NaN	NaN	NaN	NaN
K01444	NaN	NaN	NaN	NaN	NaN
K03691	NaN	NaN	NaN	NaN	NaN
K03843	NaN	NaN	NaN	NaN	NaN
K03844	NaN	NaN	NaN	NaN	NaN
K03847	NaN	NaN	NaN	NaN	NaN
K05289	NaN	NaN	NaN	NaN	NaN
K05290	NaN	NaN	NaN	NaN	NaN
K05291	NaN	NaN	NaN	NaN	NaN
K05292	NaN	NaN	NaN	NaN	NaN
K07432	NaN	NaN	NaN	NaN	NaN
K07541	NaN	NaN	NaN	NaN	NaN
K12667	NaN	NaN	NaN	NaN	NaN
K01137	NaN	NaN	NaN	NaN	NaN
K00741	NaN	NaN	NaN	NaN	NaN
K12311	NaN	NaN	NaN	NaN	NaN
K01201	NaN	NaN	NaN	NaN	NaN
K05294	NaN	NaN	NaN	NaN	NaN
K03857	NaN	NaN	NaN	NaN	NaN
K05284	NaN	NaN	NaN	NaN	NaN
K00733	NaN	NaN	NaN	NaN	NaN
K13499	NaN	NaN	NaN	NaN	NaN
K03849	NaN	NaN	NaN	NaN	NaN
K00710	NaN	NaN	NaN	NaN	NaN
K00738	NaN	NaN	NaN	NaN	NaN
K01192	NaN	NaN	NaN	NaN	NaN
K01136	NaN	NaN	NaN	NaN	NaN
K01793	NaN	NaN	NaN	NaN	NaN
K10532	NaN	NaN	NaN	NaN	NaN
K07151	NaN	NaN	NaN	NaN	NaN
K00734	NaN	NaN	NaN	NaN	NaN
K01231	NaN	NaN	NaN	NaN	NaN
K05546	NaN	NaN	NaN	NaN	NaN
K13675	NaN	NaN	NaN	NaN	NaN
K01197	NaN	NaN	NaN	NaN	NaN
K12312	NaN	NaN	NaN	NaN	NaN
K09662	NaN	NaN	NaN	NaN	NaN
K02513	NaN	NaN	NaN	NaN	NaN
K00731	NaN	NaN	NaN	NaN	NaN
K00780	NaN	NaN	NaN	NaN	NaN
K09664	NaN	NaN	NaN	NaN	NaN
K12373	NaN	NaN	NaN	NaN	NaN
K13667	NaN	NaN	NaN	NaN	NaN
K09653	NaN	NaN	NaN	NaN	NaN
K01132	NaN	NaN	NaN	NaN	NaN
K09667	NaN	NaN	NaN	NaN	NaN
K13748	NaN	NaN	NaN	NaN	NaN
K00726	NaN	NaN	NaN	NaN	NaN
K01135	NaN	NaN	NaN	NaN	NaN
K02369	NaN	NaN	NaN	NaN	NaN
K01186	NaN	NaN	NaN	NaN	NaN
K10967	NaN	NaN	NaN	NaN	NaN
K00728	NaN	NaN	NaN	NaN	NaN
K03980	0.2	0.2	0.2	0.2	0.2
K01928	66	137	134	172	243
K03814	0.2	0.2	0.2	0.2	0.2
K05367	0.2	0.2	0.2	0.2	0.2
K05365	209	259	286	298	304
K05366	0.2	0.2	0.2	0.2	0.2
K05364	NaN	NaN	NaN	NaN	NaN
