P07355-2	P07355-2	NotMapped	1.9822649e+08
P04083	P04083	NotMapped	11267936
P06703	P06703	NotMapped	1.0080499e+08
P62263	P62263	NotMapped	3.2327309e+08
B4DNM7	B4DNM7	NotMapped	1.661327e+08
P22626	P22626	K13158	3.7723661e+08
P26447	P26447	NotMapped	615662.77
P60903	P60903	NotMapped	1.2944573e+08
P37802	P37802	hsa_P37802	2.0806677e+08
Q6LES2	Q6LES2	NotMapped	42809957
Q9BUQ0	Q9BUQ0	K13218	2.3395671e+08
P63244	P63244	NotMapped	2.8004085e+08
P84090	P84090	NotMapped	1.7510105e+08
O75531	O75531	NotMapped	1.9121524e+08
P31943	P31943	K12898	1.8674674e+08
P31949	P31949	hsa_P31949	2.5587674e+08
P50238	P50238	NotMapped	463403.67
Q6PUV4	Q6PUV4	NotMapped	1211446.8
P14866	P14866	K13159	2.0418365e+08
Q5TEC6	Q5TEC6	NotMapped	1.6675686e+08
Q14847-1	Q14847-1	NotMapped	32173054
Q13151	Q13151	K12894	2.1646245e+08
P04080	P04080	NotMapped	70876585
B4DP11	B4DP11	NotMapped	1.8430357e+08
Q9UQ80	Q9UQ80	NotMapped	1.8051351e+08
Q14103	Q14103	K13044	1.0460852e+08
Q92686	Q92686	NotMapped	3022602.8
P30086	P30086	NotMapped	2.2725994e+08
P39687	P39687	NotMapped	2.1652317e+08
Q00325-2	Q00325-2	NotMapped	1.3616477e+08
Q15233	Q15233	K13214	1.3225118e+08
P20962	P20962	NotMapped	15827994
P62861	P62861	NotMapped	1.285849e+08
Q99623	Q99623	NotMapped	1.1854155e+08
P35232	P35232	NotMapped	1.3664313e+08
O75347	O75347	NotMapped	75303636
P49773	P49773	hsa_P49773	1.343989e+08
Q96AG4	Q96AG4	NotMapped	1.900144e+08
P80723-1	P80723-1	NotMapped	24341283
B4DLV7	B4DLV7	NotMapped	1.7025846e+08
P23246	P23246	K13219	1.1667725e+08
P08758	P08758	hsa_P08758	1.3373551e+08
P38117-1	P38117-1	NotMapped	1.0720574e+08
Q8WVI0	Q8WVI0	NotMapped	53297074
B2R7D7	B2R7D7	NotMapped	31676654
P49755	P49755	NotMapped	1.011879e+08
Q96IH1	Q96IH1	NotMapped	5761348
Q59HD4	Q59HD4	K13162	1.167979e+08
Q96IX5	Q96IX5	NotMapped	81628313
Q12906	Q12906	K13090	1.1453609e+08
P35637	P35637	K13098	91564490
Q8NC51	Q8NC51	K13199	1.1593766e+08
Q99729	Q99729	K13044	1.4023894e+08
P02795	P02795	NotMapped	4055105.5
Q12905	Q12905	K13089	1.2670099e+08
A8MXP9	A8MXP9	NotMapped	70652309
O43169	O43169	NotMapped	58471056
P52597	P52597	K12898	63886073
P53999	P53999	NotMapped	70585577
P61970	P61970	NotMapped	1.1922162e+08
P13797	P13797	NotMapped	33922726
P22087	P22087	NotMapped	73752218
Q5HYL3	Q5HYL3	NotMapped	0
Q13283	Q13283	NotMapped	79850342
Q9Y266	Q9Y266	NotMapped	74796764
O00264	O00264	NotMapped	99076321
P13804	P13804	NotMapped	68410029
Q96PK6	Q96PK6	K13189	56168993
P20290-2	P20290-2	NotMapped	56238311
Q9P035	Q9P035	NotMapped	47465377
Q9H9B4	Q9H9B4	NotMapped	80991002
Q01650	Q01650	NotMapped	62956981
Q9GZT3	Q9GZT3	NotMapped	59160683
P51858	P51858	NotMapped	67516057
O00151	O00151	NotMapped	6238070.9
Q01518-1	Q01518-1	NotMapped	36349016
P98179	P98179	K13186	68286371
Q9HDC9-1	Q9HDC9-1	NotMapped	70195261
P13489	P13489	NotMapped	43439947
Q9H3N1	Q9H3N1	NotMapped	75002270
P06454-1	P06454-1	NotMapped	16354925
Q99584	Q99584	NotMapped	1.5106992e+08
Q15293	Q15293	NotMapped	46736752
O43390	O43390	K13161	61718941
P61923	P61923	NotMapped	94431690
Q99426	Q99426	NotMapped	24598688
Q9BRA2	Q9BRA2	NotMapped	24718331
P42704	P42704	NotMapped	68977602
Q00765	Q00765	NotMapped	75475149
Q6PJ70	Q6PJ70	NotMapped	0
P52815	P52815	NotMapped	38510663
Q07021	Q07021	NotMapped	42916620
Q13765	Q13765	NotMapped	52594308
O75915	O75915	NotMapped	77675505
Q6NZI2-1	Q6NZI2-1	NotMapped	618493.67
Q9Y5L4	Q9Y5L4	NotMapped	28209374
Q7KZF4	Q7KZF4	NotMapped	47447035
Q53H82	Q53H82	NotMapped	7721427.2
Q96FQ6	Q96FQ6	NotMapped	1.4513322e+08
B4DPJ2	B4DPJ2	NotMapped	47951926
Q9NR30-1	Q9NR30-1	NotMapped	70250983
P12429	P12429	NotMapped	7761958.1
Q9UK76-1	Q9UK76-1	NotMapped	17201351
O76021	O76021	NotMapped	74187790
Q9UKR5	Q9UKR5	NotMapped	56465614
Q969X5-1	Q969X5-1	NotMapped	33467664
Q96AE4	Q96AE4	K13210	47308325
P52292	P52292	NotMapped	71561677
Q9Y6C9	Q9Y6C9	NotMapped	60049970
P55060-1	P55060-1	NotMapped	36918406
Q92688-1	Q92688-1	NotMapped	1.3746788e+08
P22059-1	P22059-1	NotMapped	8006003.2
Q969M3-3	Q969M3-3	NotMapped	22836623
Q7L2H7	Q7L2H7	NotMapped	58466932
O76003	O76003	NotMapped	36116000
B3KT15	B3KT15	NotMapped	74815722
Q9NQC3-1	Q9NQC3-1	NotMapped	26777322
Q13442	Q13442	NotMapped	60345032
Q9UKD2	Q9UKD2	NotMapped	53612306
Q9NS69	Q9NS69	NotMapped	42284995
Q9UBQ0-1	Q9UBQ0-1	NotMapped	34560629
Q9Y3B3	Q9Y3B3	NotMapped	28115341
O75131	O75131	NotMapped	59101515
Q14696	Q14696	NotMapped	35424051
Q92945	Q92945	K13210	55836858
P56378	P56378	NotMapped	67302042
Q14764	Q14764	NotMapped	6516992.9
P00167-1	P00167-1	NotMapped	38012301
O95036	O95036	NotMapped	1781391
P42166	P42166	NotMapped	52538658
C9JRZ6	C9JRZ6	NotMapped	29545026
P57723	P57723	K13162	121539.86
Q13148	Q13148	NotMapped	42722271
P31942	P31942	K12898	53801625
Q09666	Q09666	NotMapped	34270351
Q9ULC4-1	Q9ULC4-1	NotMapped	60066640
Q9UHD1-1	Q9UHD1-1	NotMapped	19055693
Q8N4H5	Q8N4H5	NotMapped	37072289
O00567	O00567	NotMapped	49254990
P58546	P58546	NotMapped	23712331
O75340	O75340	NotMapped	60646380
Q07666	Q07666	K13198	41987419
Q9Y2X3	Q9Y2X3	NotMapped	46929716
Q9P003-1	Q9P003-1	NotMapped	38110708
B3KPG9	B3KPG9	NotMapped	27405692
Q6UW68	Q6UW68	NotMapped	37884041
P54920	P54920	NotMapped	30309689
Q9Y3I0	Q9Y3I0	NotMapped	61676300
Q9UJZ1	Q9UJZ1	NotMapped	23238993
Q14444-1	Q14444-1	NotMapped	30800025
Q58FF8	Q58FF8	NotMapped	72443952
Q9UBQ5	Q9UBQ5	NotMapped	46030353
A8K878	A8K878	NotMapped	39962952
Q9H3K6-1	Q9H3K6-1	NotMapped	68524515
Q9BSR8	Q9BSR8	NotMapped	17275805
