Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Transcription	-Signaling Molecules and Interaction	Inf	1.944e+08	5.406	5.825	2.981	2.86	3.867	4.047	2.849	2.171	3.548	2.324
-Translation	-Signaling Molecules and Interaction	Inf	2.129e+09	146.6	257.9	93.81	94.2	9.991	10.47	11.2	8.782	7.968	8.724
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	Inf	5.792e+08	66.9	149.4	42.21	42.8	13.98	14.98	8.383	7.772	12.53	8.596
-DNA Maintenance	-Signaling Molecules and Interaction	Inf	2.135e+08	9.771	9.509	8.272	9.962	4.365	5.059	3.776	3.409	5.823	2.484
-RNA Family	-Signaling Molecules and Interaction	NaN	3.5	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Signaling Molecules and Interaction	NaN	55490000	2.66	4.17	2.291	2.448	1.63	1.796	1.661	1.673	1.644	1.59
-Signal Transduction	-Signaling Molecules and Interaction	NaN	55490000	1.66	3.17	1.291	1.448	0.6302	0.7961	0.6609	0.6726	0.6443	0.5903
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	NaN	1	1	1	1	1	1	1	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	Inf	1.033e+08	9.645	19.82	10.96	12.22	8.882	9.063	8.922	10.05	30.21	12.37
-Hemoglobin	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0	0	0.000108	0.0001609	0	0.0009475
-Vesicular Transport	-Signaling Molecules and Interaction	NaN	0	2.66	4.382	1.468	1.666	1.569	1.906	0.9317	0.9577	1.538	1.128
-Cytoskeleton	-Signaling Molecules and Interaction	Inf	31140000	1.806	6.886	0.7989	1.055	4.755	4.186	6.294	7.208	22.11	9.463
-Cell Motility	-Signaling Molecules and Interaction	Inf	50760000	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Signaling Molecules and Interaction	Inf	29100000	5.384	8.384	8.521	9.458	1.325	1.393	0.894	0.9399	1.101	0.766
-Cell Communication	-Signaling Molecules and Interaction	NaN	0	0.2023	0.6328	0.2673	0.306	1.547	1.702	0.985	1.776	5.992	1.088
Metabolism	-Signaling Molecules and Interaction	Inf	5.525e+09	280.6	688.9	189	244.9	23.32	27.46	14.07	11.55	22.32	16.56
-Membrane Transport	-Signaling Molecules and Interaction	Inf	5.771e+08	13.48	21.18	8.436	7.103	0.2293	0.2211	0.22	0.1406	0.1673	0.04482
-Central Carbon Metabolism	-Signaling Molecules and Interaction	Inf	1.35e+09	80.43	196.9	67.03	79.17	7.284	9.64	3.128	2.949	7.078	8.073
-Energy Metabolism	-Signaling Molecules and Interaction	Inf	4.38e+08	21.34	65.37	17.56	21.21	1.811	2.403	0.9952	0.7999	0.6951	2.049
-Biosynthesis	-Signaling Molecules and Interaction	Inf	1.939e+09	87.66	247.9	52.06	79.7	4.631	5.409	3.415	3.009	5.553	2.826
-Other Enzymes	-Signaling Molecules and Interaction	Inf	1.839e+09	98.48	255.1	66.35	97.52	10.29	12.83	6.091	5.298	9.459	6.349
Organismal Systems	-Signaling Molecules and Interaction	NaN	571200	2.305	4.018	1.268	1.794	3.417	3.635	2.344	2.429	3.61	2.124
-Immune System	-Signaling Molecules and Interaction	NaN	0	1.092	2.59	0.3688	0.5511	1.933	2.531	0.6389	0.6298	1.07	0.7227
-Endocrine System	-Signaling Molecules and Interaction	NaN	0	0.1205	0.2251	0.1242	0.1491	0.7416	0.5922	0.559	0.5461	1.69	0.361
-Circulatory System	-Signaling Molecules and Interaction	NaN	0	0.02273	0.03138	0.2249	0.2713	0.156	0.1637	0.2802	0.3451	0.1902	0.2635
-Digestive System	-Signaling Molecules and Interaction	NaN	571200	0.3496	0.2098	0.1676	0.196	0.2445	0.2842	0.4938	0.4597	0.4848	0.2022
-Excretory System	-Signaling Molecules and Interaction	NaN	0	1.096	2.696	0.6178	0.6642	0.5893	0.5427	0.375	0.4317	1.33	0.2834
-Nervous System	-Signaling Molecules and Interaction	NaN	0.25	0.04361	0.07235	0.2436	0.2742	0.2989	0.2929	0.1952	0.1838	0.2335	0.1944
-Sensory System	-Signaling Molecules and Interaction	NaN	0	0.2205	0.04452	0.03912	0.06625	0.03033	0.02472	0.0471	0.05664	0.01861	0.001793
-Development	-Signaling Molecules and Interaction	NaN	0	0.05783	0.5293	0	0	0.1421	0.1389	0.2135	0.2425	0.4649	0.9019
-Environmental Adaptation	-Signaling Molecules and Interaction	NaN	0	0.07051	0.08052	0.03649	0.03304	0.2502	0.2256	0.1442	0.1355	0.2169	0.0798
Human Diseases	-Signaling Molecules and Interaction	NaN	1.033e+08	13.39	31.99	7.899	10.52	7.238	7.269	4.573	4.251	10.92	3.333
-Cancers	-Signaling Molecules and Interaction	NaN	0.3968	0.6634	2.527	0.325	0.3714	0.8673	0.9732	0.6885	0.6736	0.7459	0.3089
-Immune System Diseases	-Signaling Molecules and Interaction	NaN	688400	0.2083	0.9778	1.89	2.478	0.4615	0.4225	1.268	0.8032	0.1447	0.5367
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	NaN	0	8.115	15.22	4.151	6.135	3.295	3.189	1.437	1.217	2.798	0.7336
-Cardiovascular Diseases	-Signaling Molecules and Interaction	NaN	0	0.0624	0.3635	0.04191	0.05848	1.126	1.06	0.6433	0.9551	5.122	0.5883
-Metabolic Diseases	-Signaling Molecules and Interaction	NaN	25.85	1.241	5.745	0	0	0.289	0.5748	0.2896	0.2766	1.414	0.5762
-Infectious Diseases	-Signaling Molecules and Interaction	NaN	1.033e+08	4.806	19.04	3.1	3.477	2.503	2.969	1.417	1.213	2.375	1.423
Not Mapped	-Signaling Molecules and Interaction	Inf	8.767e+08	75.53	99.07	60.07	69.38	15.65	16.26	12.66	10.97	11.87	6.461
-Not Mapped	-Signaling Molecules and Interaction	Inf	8.767e+08	75.53	99.07	60.07	69.38	15.65	16.26	12.66	10.97	11.87	6.461
TOTAL	Cellular Processes	22.31	105.8	79.48	77.44	39.25	40.54	11.05	11.9	7.971	6.54	3.922	5.485
MAPPED	Cellular Processes	18.3	96.07	69.52	71.29	33.53	34.69	9.138	9.907	6.544	5.375	3.467	4.916
Genetic Information Processing	Cellular Processes	6.481	33.03	29.95	26.02	13.65	12.35	3.856	4.151	2.985	2.305	1.081	1.952
-Transcription	Cellular Processes	0.5334	1.896	0.5669	0.2939	0.325	0.2601	0.4703	0.4929	0.3433	0.2199	0.13	0.2059
-Translation	Cellular Processes	2.772	23.74	19.23	15.83	8.899	7.94	1.226	1.306	1.263	0.9206	0.2911	0.7563
-Folding, Sorting and Degradation	Cellular Processes	2.827	6.361	9.267	9.372	4.121	3.726	1.575	1.736	1.003	0.8307	0.4238	0.7877
-DNA Maintenance	Cellular Processes	1.197	2.106	1.266	0.6011	0.8325	0.8965	0.5948	0.6686	0.4867	0.3644	0.2316	0.2198
-RNA Family	Cellular Processes	0	3.571e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Cellular Processes	0.0229	0.6238	0.3826	0.2517	0.2447	0.2259	0.2061	0.2168	0.2163	0.1721	0.06637	0.1323
-Signal Transduction	Cellular Processes	0.0229	0.6168	0.1955	0.1873	0.1373	0.1336	0.07447	0.09312	0.07928	0.06796	0.02446	0.05213
-Signaling Molecules and Interaction	Cellular Processes	0	0.01741	0.1872	0.1077	0.109	0.09263	0.1556	0.1535	0.1474	0.1184	0.04621	0.1094
Cellular Processes	Cellular Processes	1	1	1	1	1	1	1	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0	0	0	0	1.295e-05	1.709e-05	0	7.592e-05
-Vesicular Transport	Cellular Processes	0	0	0.2758	0.2211	0.1418	0.1467	0.2197	0.254	0.114	0.1024	0.06414	0.09638
-Cytoskeleton	Cellular Processes	0.4262	0.3462	0.242	0.4197	0.07346	0.08634	0.5758	0.5343	0.7284	0.7304	0.8377	0.8517
-Cell Motility	Cellular Processes	0.1288	0.4912	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Cellular Processes	0.5018	0.2975	0.6077	0.484	0.8257	0.8147	0.1575	0.1692	0.09928	0.09417	0.04315	0.06798
-Cell Communication	Cellular Processes	0	0	0.02791	0.0387	0.0261	0.02621	0.2006	0.2144	0.1214	0.1794	0.2175	0.09634
Metabolism	Cellular Processes	10.81	61.32	36.92	41.93	18.08	20.64	2.626	3.216	1.626	1.216	0.8044	1.509
-Membrane Transport	Cellular Processes	1.028	6.47	1.771	1.273	0.804	0.6019	0.03081	0.02749	0.02757	0.0148	0.005677	0.003731
-Central Carbon Metabolism	Cellular Processes	4.119	14.69	11.64	13.14	7.268	7.309	0.9444	1.214	0.3826	0.3201	0.257	0.7855
-Energy Metabolism	Cellular Processes	1.456	4.319	2.692	3.984	1.695	1.891	0.2433	0.3045	0.1258	0.08105	0.0294	0.1706
-Biosynthesis	Cellular Processes	2.112	21.08	10.06	13.63	5.403	7.299	0.542	0.6514	0.4316	0.3049	0.22	0.263
-Other Enzymes	Cellular Processes	4.284	19.67	13.99	15.56	6.556	8.038	1.252	1.439	0.7655	0.5836	0.3249	0.5531
Organismal Systems	Cellular Processes	0	0.006349	0.2664	0.2232	0.1353	0.1662	0.4344	0.4719	0.2933	0.2378	0.1415	0.1895
-Immune System	Cellular Processes	0	0	0.1361	0.1492	0.03369	0.0448	0.2435	0.2852	0.07814	0.06836	0.04942	0.0579
-Endocrine System	Cellular Processes	0	0	0.02477	0.0205	0.01199	0.01285	0.08852	0.07864	0.07065	0.05534	0.06306	0.03236
-Circulatory System	Cellular Processes	0	0	0.004135	0.002787	0.02416	0.02458	0.01965	0.01845	0.03361	0.03551	0.007642	0.023
-Digestive System	Cellular Processes	0	0.006349	0.04406	0.01259	0.0153	0.01604	0.03701	0.04068	0.06241	0.04659	0.01884	0.01621
-Excretory System	Cellular Processes	0	0	0.1556	0.1649	0.06637	0.06018	0.06882	0.06552	0.04164	0.04293	0.05215	0.02271
-Nervous System	Cellular Processes	0	2.556e-09	0.007143	0.00779	0.02655	0.02689	0.03858	0.03851	0.03205	0.02543	0.009155	0.0202
-Sensory System	Cellular Processes	0	0	0.02505	0.002043	0.003419	0.004965	0.00459	0.003795	0.006224	0.006148	0.0008598	0.0001492
-Development	Cellular Processes	0	0	0.0061	0.03013	0	0	0.01841	0.01773	0.02673	0.02409	0.01682	0.07703
-Environmental Adaptation	Cellular Processes	0	0	0.0145	0.00917	0.003563	0.002919	0.03358	0.0303	0.02625	0.01875	0.01022	0.008292
Human Diseases	Cellular Processes	1.857	1.056	1.388	1.95	0.7651	0.8876	1.09	1.133	0.5863	0.4614	0.4409	0.3161
-Cancers	Cellular Processes	0.05817	0.006675	0.07539	0.1451	0.03082	0.0312	0.1165	0.1242	0.08329	0.06825	0.02777	0.02571
-Immune System Diseases	Cellular Processes	0	0.007653	0.02405	0.04877	0.1845	0.2122	0.05389	0.05063	0.1408	0.08326	0.005402	0.04338
-Neurodegenerative Diseases	Cellular Processes	0	0	0.8413	0.8287	0.4053	0.5255	0.399	0.3893	0.1822	0.1333	0.1057	0.08027
-Cardiovascular Diseases	Cellular Processes	0	0	0.007508	0.02128	0.003986	0.004951	0.1689	0.1517	0.07973	0.1066	0.1963	0.06069
-Metabolic Diseases	Cellular Processes	1.124	0.4903	0.1296	0.3021	0	0	0.04728	0.0894	0.03943	0.03065	0.06111	0.04921
-Infectious Diseases	Cellular Processes	1.857	1.056	0.5471	1.175	0.283	0.2846	0.3235	0.3854	0.165	0.1232	0.09835	0.1301
Not Mapped	Cellular Processes	4.011	9.746	9.961	6.148	5.727	5.846	1.909	1.994	1.427	1.165	0.4545	0.5687
-Not Mapped	Cellular Processes	4.011	9.746	9.961	6.148	5.727	5.846	1.909	1.994	1.427	1.165	0.4545	0.5687
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1279000	382700	Inf	173100
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1050000	314500	Inf	155200
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	485300	136800	Inf	62040
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	55390	13490	Inf	6584
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	200700	54650	Inf	24080
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	159300	48750	Inf	25090
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	78800	22080	Inf	7064
-RNA Family	-Hemoglobin	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	0
Environmental Information Processing	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	35010	10640	Inf	3850
-Signal Transduction	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	10060	4269	Inf	686.7
-Signaling Molecules and Interaction	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	24070	7434	Inf	3303
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	164600	63810	Inf	33380
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	1
-Vesicular Transport	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	18590	6035	Inf	3210
-Cytoskeleton	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	119800	46110	Inf	27250
-Cell Motility	-Hemoglobin	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	0
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	16020	5664	Inf	2179
-Cell Communication	-Hemoglobin	NaN	NaN	Inf	Inf	NaN	NaN	Inf	Inf	20080	11270	Inf	3063
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	258200	72840	Inf	47000
-Membrane Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4424	866.2	Inf	118
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	62400	19400	Inf	23540
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	18870	5172	Inf	4151
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	71040	19420	Inf	8377
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	119100	34710	Inf	18770
Organismal Systems	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	47880	14460	Inf	5982
-Immune System	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	11030	4056	Inf	1294
-Endocrine System	-Hemoglobin	NaN	NaN	Inf	Inf	NaN	NaN	Inf	Inf	11630	3531	Inf	1022
-Circulatory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	4228	2195	Inf	689.2
-Digestive System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	10270	2973	Inf	405.7
-Excretory System	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	4586	2683	Inf	578.4
-Nervous System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	5189	1580	Inf	641.9
-Sensory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1015	364.8	Inf	4.982
-Development	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	4200	1514	Inf	2498
-Environmental Adaptation	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4249	1165	Inf	263.5
Human Diseases	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	94610	27380	Inf	10070
-Cancers	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	13270	4019	Inf	788.8
-Immune System Diseases	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	22370	4993	Inf	1525
-Neurodegenerative Diseases	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	29890	8211	Inf	2406
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	12830	6229	Inf	1919
-Metabolic Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6428	1819	Inf	1639
-Infectious Diseases	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	27160	8007	Inf	4137
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	229000	68180	Inf	17950
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	229000	68180	Inf	17950
TOTAL	-Vesicular Transport	Inf	Inf	531.4	795.9	337.8	331.7	65.33	65.48	99.5	88.44	163.1	184.2
MAPPED	-Vesicular Transport	Inf	Inf	464.8	732.7	288.5	283.8	54.04	54.51	81.69	72.69	144.2	165.1
Genetic Information Processing	-Vesicular Transport	Inf	Inf	200.2	275	116.7	100.2	22.54	22.28	37.47	31.62	42.66	62.75
-Transcription	-Vesicular Transport	Inf	Inf	3.402	2.354	2.901	2.274	2.967	2.881	4.576	3.307	5.856	6.823
-Translation	-Vesicular Transport	Inf	Inf	128.6	168.3	76.58	64.47	7.021	6.928	14.97	12.18	11.51	25.15
-Folding, Sorting and Degradation	-Vesicular Transport	Inf	Inf	61.95	99.31	33.37	31.26	9.398	9.095	12.01	11.09	16.84	24.49
-DNA Maintenance	-Vesicular Transport	Inf	Inf	8.104	5.811	7.282	7.565	3.322	3.415	5.91	4.412	8.014	6.63
-RNA Family	-Vesicular Transport	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Vesicular Transport	NaN	Inf	2.687	2.201	2.023	1.859	1.286	1.241	2.628	2.196	2.614	3.705
-Signal Transduction	-Vesicular Transport	NaN	Inf	1.372	1.55	1.142	1.099	0.4642	0.4637	0.8778	0.8544	0.9632	0.6748
-Signaling Molecules and Interaction	-Vesicular Transport	NaN	Inf	1.27	0.7928	0.8803	0.7593	0.9545	0.8086	1.873	1.718	1.65	3.07
Cellular Processes	-Vesicular Transport	Inf	Inf	6.686	10.2	8.605	8.226	6.418	5.721	12.7	14.52	48.75	33.83
-Hemoglobin	-Vesicular Transport	NaN	NaN	0	0	0	0	0	0	0.0001434	0.0002311	0	0.001064
-Vesicular Transport	-Vesicular Transport	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Cytoskeleton	-Vesicular Transport	Inf	Inf	1.618	4.288	0.5829	0.6757	3.423	2.797	9.059	9.707	35.19	27.42
-Cell Motility	-Vesicular Transport	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Vesicular Transport	Inf	Inf	3.881	4.825	7.105	6.687	0.9488	0.9553	1.115	1.204	1.762	2.146
-Cell Communication	-Vesicular Transport	NaN	NaN	0.1866	0.2815	0.2113	0.2126	1.222	1.176	1.562	2.605	10.6	3.259
Metabolism	-Vesicular Transport	Inf	Inf	246.9	427.6	155.6	168.9	16.63	17.8	19.33	16.17	29.7	47.97
-Membrane Transport	-Vesicular Transport	Inf	Inf	11.84	13.5	6.791	4.842	0.1913	0.1324	0.318	0.1908	0.2303	0.08038
-Central Carbon Metabolism	-Vesicular Transport	Inf	Inf	63.25	114.1	59.01	56.86	5.447	6.626	4.585	4.064	10.26	19.75
-Energy Metabolism	-Vesicular Transport	Inf	Inf	16.63	33.48	14.59	15.04	1.414	1.448	1.468	1.015	1.132	3.119
-Biosynthesis	-Vesicular Transport	Inf	Inf	62.76	121.9	46.79	56.35	3.254	3.429	4.785	3.517	7.085	7.769
-Other Enzymes	-Vesicular Transport	Inf	Inf	93.51	170.6	51.14	65.23	7.64	7.668	8.993	7.397	10.64	16.08
Organismal Systems	-Vesicular Transport	NaN	NaN	1.671	1.746	1.206	1.21	2.524	2.439	3.725	3.299	6.639	5.44
-Immune System	-Vesicular Transport	NaN	NaN	0.6251	0.8629	0.2927	0.3685	1.413	1.454	0.8407	0.6867	1.142	1.082
-Endocrine System	-Vesicular Transport	NaN	NaN	0.1041	0.1121	0.1188	0.1054	0.4476	0.3365	0.8753	0.7659	3.124	0.9433
-Circulatory System	-Vesicular Transport	NaN	NaN	0.02235	0.02052	0.1704	0.1676	0.1261	0.09808	0.3722	0.4384	0.2807	0.5767
-Digestive System	-Vesicular Transport	NaN	NaN	0.2711	0.0793	0.1344	0.1477	0.1924	0.1912	0.6683	0.5543	0.5342	0.322
-Excretory System	-Vesicular Transport	NaN	NaN	1.041	1.498	0.4681	0.4103	0.4341	0.3749	0.5671	0.6575	1.479	0.5281
-Nervous System	-Vesicular Transport	NaN	NaN	0.04519	0.05572	0.2612	0.2588	0.2235	0.2101	0.3895	0.3158	0.2596	0.5943
-Sensory System	-Vesicular Transport	NaN	NaN	0.1388	0.006904	0.02179	0.02401	0.02529	0.02365	0.05462	0.0662	0.01601	0.002169
-Development	-Vesicular Transport	NaN	NaN	0.03197	0.1799	0	0	0.09568	0.07977	0.2888	0.2651	0.315	2.09
-Environmental Adaptation	-Vesicular Transport	NaN	NaN	0.08953	0.1005	0.02885	0.02296	0.1945	0.1653	0.319	0.2329	0.1706	0.244
Human Diseases	-Vesicular Transport	NaN	Inf	9.103	17.79	6.244	7.312	5.332	4.942	6.24	5.62	12.02	9.404
-Cancers	-Vesicular Transport	NaN	NaN	0.4176	1.295	0.2666	0.223	0.6058	0.5928	0.8943	0.7873	0.6124	0.6171
-Immune System Diseases	-Vesicular Transport	NaN	NaN	0.1508	0.3653	1.494	1.658	0.3265	0.2407	1.869	1.223	0.2135	1.247
-Neurodegenerative Diseases	-Vesicular Transport	NaN	NaN	5.823	8.452	3.281	4.033	2.34	2.039	2.215	1.641	3.102	2.075
-Cardiovascular Diseases	-Vesicular Transport	NaN	NaN	0.03935	0.1246	0.03009	0.03746	0.7687	0.6058	0.7948	1.041	3.62	1.584
-Metabolic Diseases	-Vesicular Transport	NaN	NaN	0.47	1.367	0	0	0.2152	0.3519	0.346	0.3014	1.127	0.5106
-Infectious Diseases	-Vesicular Transport	NaN	Inf	3.025	9.875	2.112	2.227	1.775	1.734	1.899	1.703	3.571	3.72
Not Mapped	-Vesicular Transport	Inf	Inf	66.59	63.19	49.28	47.83	11.29	10.97	17.82	15.76	18.9	19.1
-Not Mapped	-Vesicular Transport	Inf	Inf	66.59	63.19	49.28	47.83	11.29	10.97	17.82	15.76	18.9	19.1
TOTAL	-Cytoskeleton	58.58	305.7	343.9	198.4	803.2	751.8	23.05	28.05	11.28	9.237	4.753	6.806
MAPPED	-Cytoskeleton	48.05	277.5	300.8	182.7	686.1	643.4	19.07	23.35	9.261	7.592	4.202	6.101
Genetic Information Processing	-Cytoskeleton	17.02	98.11	129.6	67.47	278.4	224.7	8.125	9.654	4.279	3.281	1.317	2.437
-Transcription	-Cytoskeleton	1.401	6.241	2.785	0.831	6.103	4.418	0.9362	1.115	0.4856	0.3234	0.1666	0.2539
-Translation	-Cytoskeleton	7.28	68.59	83.59	41.16	179.5	144.5	2.572	3.093	1.79	1.318	0.3737	0.9434
-Folding, Sorting and Degradation	-Cytoskeleton	7.422	18.6	39.02	24.63	78.8	63.29	3.53	4.129	1.452	1.209	0.5636	0.9689
-DNA Maintenance	-Cytoskeleton	2.809	6.857	5.689	1.525	13.17	12.24	1.151	1.4	0.6577	0.5194	0.3192	0.2689
-RNA Family	-Cytoskeleton	0	1.124e-07	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cytoskeleton	0.06014	1.927	1.586	0.6028	4.346	3.503	0.4604	0.537	0.2922	0.2573	0.08788	0.1688
-Signal Transduction	-Cytoskeleton	0.06014	1.909	0.9898	0.4523	2.298	1.882	0.1465	0.2054	0.1119	0.1016	0.03306	0.06654
-Signaling Molecules and Interaction	-Cytoskeleton	0	0.05479	0.8681	0.2779	2.048	1.666	0.3624	0.3957	0.2067	0.177	0.05586	0.1285
Cellular Processes	-Cytoskeleton	2.686	3.318	5.284	2.988	19.78	17.87	1.991	2.233	1.426	1.498	1.385	1.307
-Hemoglobin	-Cytoskeleton	0	0	0	0	0	0	0	0	1.828e-05	2.424e-05	0	9.69e-05
-Vesicular Transport	-Cytoskeleton	0	0	1.355	0.6252	2.54	2.349	0.4308	0.5587	0.1625	0.1457	0.07672	0.1222
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1	1	1	1	1	1	1	1
-Cell Motility	-Cytoskeleton	0.3383	1.63	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cytoskeleton	1.348	0.9409	3.201	1.358	15.92	14.23	0.3434	0.424	0.1407	0.1367	0.05341	0.08436
-Cell Communication	-Cytoskeleton	0	0	0.1153	0.09774	0.3675	0.3198	0.3981	0.5284	0.1724	0.2683	0.3025	0.1204
Metabolism	-Cytoskeleton	28.39	177.4	159.7	108.9	370.9	384	5.686	7.656	2.29	1.741	1.008	1.796
-Membrane Transport	-Cytoskeleton	2.699	18.53	7.617	3.391	16.35	11.09	0.0656	0.05757	0.03864	0.02069	0.007157	0.004942
-Central Carbon Metabolism	-Cytoskeleton	9.665	43.34	53.79	33.92	121.8	96.71	1.852	2.639	0.5455	0.4585	0.322	0.9223
-Energy Metabolism	-Cytoskeleton	3.912	14.06	12.1	9.493	31.06	27.73	0.4225	0.5985	0.1727	0.111	0.03581	0.231
-Biosynthesis	-Cytoskeleton	5.673	63.87	49.28	36.58	102.2	128.1	1.041	1.292	0.5925	0.4175	0.2822	0.3374
-Other Enzymes	-Cytoskeleton	11.54	60.61	56.39	39.78	127.5	135.3	2.827	3.752	1.089	0.8442	0.4269	0.7012
Organismal Systems	-Cytoskeleton	0	0.01834	1.265	0.5732	2.182	2.166	0.8462	0.992	0.4112	0.3496	0.1848	0.2351
-Immune System	-Cytoskeleton	0	0	0.6688	0.4149	0.8543	0.9833	0.4747	0.6005	0.1114	0.09791	0.05974	0.07391
-Endocrine System	-Cytoskeleton	0	0	0.1113	0.05798	0.2255	0.2173	0.1818	0.1921	0.09817	0.0808	0.0903	0.03978
-Circulatory System	-Cytoskeleton	0	0	0.01973	0.007191	0.365	0.3328	0.03847	0.04119	0.04744	0.05307	0.01043	0.027
-Digestive System	-Cytoskeleton	0	0.01834	0.198	0.03218	0.2564	0.256	0.07279	0.09358	0.08567	0.06674	0.0251	0.02068
-Excretory System	-Cytoskeleton	0	0	0.6431	0.4164	1.003	0.8148	0.137	0.1451	0.05854	0.06431	0.06165	0.02898
-Nervous System	-Cytoskeleton	0	8.028e-09	0.03409	0.0201	0.4717	0.4568	0.09006	0.09722	0.0433	0.03427	0.01082	0.02355
-Sensory System	-Cytoskeleton	0	0	0.1244	0.00734	0.09062	0.1182	0.01096	0.008454	0.009129	0.008806	0.001039	0.000202
-Development	-Cytoskeleton	0	0	0.03314	0.08726	0	0	0.0398	0.03673	0.03704	0.03592	0.02108	0.09786
-Environmental Adaptation	-Cytoskeleton	0	0	0.06514	0.02345	0.05017	0.03952	0.05682	0.05514	0.03546	0.02527	0.0122	0.00967
