K01369	-
K01368	-
K01365	-
K01367	-
K01366	-
K01363	-
K09178	-
K09170	-
K09171	-
K09173	-
K09175	-
K09176	-
K09177	-
K08568	-
K05849	-
K05841	-
K08562	-
K05843	-
K08564	-
K08565	-
K05846	b2130
K05846	b2128
K05847	b2129
K00509	-
K00502	-
K00503	-
K00500	-
K00501	-
K00506	-
K00507	-
K00504	-
K01109	-
K01108	-
K16931	-
K04461	-
K04460	-
K01103	-
K01102	-
K04465	-
K04464	-
K04467	-
K01106	-
K05592	b3162
K05590	b2576
K05591	b1343
K05596	b2916
K02045	b2422
K14549	-
K14548	-
K14238	b3658
K14235	b3761
K14234	b3979
K14234	b3976
K14234	b0244
K14234	b3273
K14237	b2401
K14237	b2403
K14237	b2402
K14237	b0744
K14237	b0746
K14237	b1665
K14237	b1666
K14547	-
K14546	-
K14545	-
K14544	-
K06573	-
hsa_B8ZZJ2	-
K02044	b4105
K12528	b2881
K07958	-
eco_b4155	b4155
K02047	b2423
K10568	-
hsa_Q9C0K3	-
K02046	b2424
K02456	b3328
K02105	-
K02106	b2223
K02455	b3327
K02100	b2841
K02453	b3325
K02450	b3323
K02451	b3322
K08138	b4031
K02108	b3738
K02109	b3736
K02458	b3330
K02459	b3331
K08137	b2943
K03850	-
K03853	-
K03854	-
K03857	-
K03859	-
K03858	-
K08132	-
K02195	b2199
K05601	b0873
K08130	-
K13014	b2256
K05842	-
K12358	-
K04883	-
K04882	-
K03718	b3743
K05845	b2131
K03719	b0889
K08567	b2993
K13273	-
K13279	-
K13198	-
K03275	b3627
K03274	b3619
K03277	b3623
K03271	b0222
K03270	b3198
K03273	b0200
K03272	b3052
mpn_MPN452	-
mpn_MPN453	-
K03279	b3626
K12275	-
K12274	-
K12273	-
K12272	-
K16196	-
K16197	-
K16195	-
K16190	-
K09283	-
K16198	-
K08520	-
K13908	-
K06737	-
K06736	-
K06734	-
K06732	-
K06731	-
K06730	-
K06229	-
K01101	-
K06221	b3012
K09903	b0171
K06222	b0207
K09905	-
K09288	-
K11500	-
K16221	-
K16222	-
K16223	-
K11504	-
K11505	-
hsa_Q562P9	-
hsa_Q562P8	-
K11508	-
K11509	-
hsa_Q562P0	-
K00771	-
K00773	b0406
K00772	-
K01107	-
K00777	-
K00778	-
K09876	-
K07173	b2687
K07178	-
K07179	-
K10109	b4033
K10108	b4034
K10106	-
K10105	-
K10103	-
K10101	-
K10100	-
K04678	-
K04679	-
K04674	-
K01827	-
K04676	-
K01825	b3846
K04670	-
K01823	b2889
K01821	b1461
K14543	-
spo_SPAP8A3.08	-
K15086	-
K00999	-
K00998	b2585
K00995	b1912
K14231	b2967
K14231	b4134
K00997	b2563
K00991	b2747
K00990	b0167
K00993	-
K14230	b3171
K14230	b2816
K14230	b2814
K14230	b2815
K14230	b3069
K14230	b0666
K14230	b2652
K14230	b0673
K14233	b1975
K14233	b1032
K14233	b0883
K14233	b2695
K14233	b0971
hsa_Q13841	-
K15889	-
sce_YJR150C	-
K13483	b0286
K13480	b2868
K09349	-
K09348	-
K09345	-
K09344	-
K09341	-
K14686	-
K02738	-
K05108	-
