P11142	K03283		0.0051817073
P36578	K02930		0.0018927658
P06733	K01689		0.005640101
P39023	K02925		0.0022232939
P23528	K05765		0.0039120544
P68104	K03231		0.0079963884
Q53HE2	K01803		0.0037805317
P63244	NotMapped		0.0018248026
P68400	K03097		0.0002993063
Q14152	K03254		0.0002457553
Q7KZF4;B2R5U1;B3KU67;Q59FF0	NotMapped		0.000480213
P61978	K12886		0.0025161231
P62241	K02995		0.0036848675
Q6P2Q9	K12856		0.0002395697
P23396	K02985		0.0031891422
P11940	K13126		0.0008036536
Q00610	K04646		0.0008233337
P50991	K09496		0.0013494503
P06748	K11276		0.0038089553
P62847	K02974		0.0016208017
P54136	K01887		0.0003263322
P14866	K13159		0.001768316
O43143	K12820		0.0004349716
P15880	K02981		0.0023185842
O43242	K03033		0.000505189
P31948	K09553		0.0010774345
O00148	K13182		0.0010647579
P62750	K02893		0.0034643988
P14678	K11086		0.0006654752
P62906	K02865		0.0021289815
Q08211	K13184		0.0009058512
P22626	K13158		0.0040251575
Q16531	K10610		0.000309836
B3KT15	NotMapped		0.0006960507
A8MXP9	NotMapped		0.000527724
P04843	K12666		0.0004500273
P51148	K07889		0.0005539325
P61247	K02984		0.0030718845
P62910	K02912		0.0012630626
P68371	K07375		0.0044683057
O00232	K03035		0.0003259537
P19338	K11294		0.0021748579
P62280	K02949		0.0036753515
P07900	K04079		0.0018043047
P05388	K02941		0.0013405403
Q8WWY3	K12844		0.0001231827
P63104	K06630		0.0032041503
P00558	K00927		0.0020573581
P52272	K12887		0.000824639
P18124	K02937		0.002824567
Q9Y3I0;B4DNA0	NotMapped		0.0003016615
P04406	K00134		0.0048268953
P26196	K12614		0.0001795279
P62937	K03767		0.0095876657
O00571	K11594		0.000738914
O75533	K12828		0.0001917043
Q12906	K13090		0.0008436725
P51665	K03038		0.000218376
P50914	K02875		0.001725607
P46777	K02932		0.0023797146
Q14204	K10413		0.0001399107
P62701	K02987		0.0024318114
P40429	K02872		0.0014353436
P53621	K05236		0.0001786981
Q9BUQ0	K13218		0.0010583538
Q15286	K07876		0.0001500621
Q92499	K13177		0.0002699019
P60842	K03257		0.0029344984
P34932	K09489		0.0010217011
P62917	K02938		0.001229753
P25788	K02727		0.0008318746
A8K4L9	K13201		0.0001949256
Q9UQ80;A8K6Y1;Q6PIN5	NotMapped		0.0021733911
P61201	K12176		0.0001639226
P35606;B4DZI8	NotMapped		0.0002519538
Q06830	K13279		0.0049735545
Q9UHB9	K03107		0.0001458404
P62424	K02936		0.0019836629
Q6NUS1	K12200		0.0003098974
P62829	K02894		0.0017989367
P35637	K13098		0.0009894159
P60900	K02730		0.0010389649
P48643	K09497		0.0016968126
P51149	K07897		0.0006590447
B4DLV7;Q5SX90;P50395;Q6IAT1;B3KVE3;Q5SX88;Q8TB95;Q5SX87	NotMapped		0.0014896385
P06576	K02133		0.0017900324
P12956	K10884		0.0007642314
Q07020	K02883		0.002706094
P62249	K02960		0.0024930609
P61313	K02877		0.0024636606
P61019	K07877		0.0002351283
P25786	K02725		0.0007209296
P33176	K10396		0.0001020749
P49368	K09495		0.001847621
Q00839	K12888		0.0018095512
P13639	K03234		0.0031676623
P48556	K03031		0.0003378741
P07910	K12884		0.0016663103
P62269	K02964		0.0018478635
P22392	K00940		0.0020368633
Q15365	K12889		0.0009769085
P55884	K03253		0.0005965995
P05198	K03237		0.0006211849
P53992	K14007		0.0001038269
Q8N766-2;Q8N766;Q8N766-1;Q8N766-3;C9JL95;Q5TG59;Q8N766-4;Q5TG60	NotMapped		4.7846798e-05
P53618	NotMapped		0.000198159
P78527	K06642		0.0002177418
P38646	K04043		0.001289175
P62899	K02910		0.0027936943
P61106	K07881		0.0002982819
O14980	K14290		0.0002442181
Q12905	K13089		0.0004931589
P40925	K00025		0.0009919045
O60884	K09503		0.0002269169
P12268	K00088		0.0011534981
Q13435	K12829		0.0001723899
P46778	K02889		0.0013931276
P62495	K03265		0.0005068353
P36507	K04369		0.0001115455
P50502	K09560		0.0010895618
Q99460	K03032		0.0002572977
P08865	K02998		0.0024563366
P51991	K12741		0.0015261207
P62258	K06630		0.0020274627
P14314	K08288		0.0008589362
P16403	K11275		0.0046288796
Q15029	K12852		0.0004575556
Q9HD45;B4DN13;Q5TB57;Q8NCC4;Q8WUB5;Q96JZ5;Q96K55;Q5TB53	NotMapped		8.7838494e-05
Q92905	K09613		0.0001160769
Q14697	K05546		0.0004304323
O43809;B2R6U8;Q5HYH5	NotMapped		0.0001817238
Q16629	K12896		0.0005189026
P62888	K02908		0.0024177806
Q9BY44-1;Q9BY44;B4DQ14;B4DF96	NotMapped		0.0001123251
P49773	HinT1		0.0012413461
P18669	K01834		0.0018715347
P62191	K03062		0.0004318718
P13489;Q59GB3;Q8IZK8;Q96FD7;Q9BQ80	NotMapped		0.000220743
P48444;B0YIW5;B0YIW6;Q6MZV5;B4E1X2	NotMapped		0.0002310042
P62140	K06269		7.4126907e-05
P62266	K02973		0.0009672102
P63010	K11825		0.0002007455
P31930	K00414		0.0004554816
P62333	K03064		0.000423441
P46781	K02997		0.0025572364
P61088	K10580		0.0011595377
P14618	K00873		0.0014865889
Q969V3-1;Q969V3;B2RA56;Q969V3-2	NotMapped		0.0001832491
O00303	K03249		0.0003212565
P14625	K09487		0.0012579399
P25398	K02951		0.0042407521
P27635	K02866		0.0011473975
P45974	K11836		0.0001426803
P35998	K03061		0.0004034557
Q96I24	K13210		0.0001554551
P62277	K02953		0.002045403
P27824	K08054		0.0009212614
Q9NS69;Q53GB0;Q549C5	NotMapped		0.0004576283
P55060-1;P55060;B4DUC5;P55060-3;A3RLL6;B4DM67;B4DPS6;B4DM31;B4DS32	NotMapped		0.0004412786
P17844	K12823		0.0014257057
P62195	K03066		0.0004884362
Q14103	K13044		0.0018432272
P00338	K00016		0.0025903049
P14868	K01876		0.000472819
Q02543	K02882		0.0012600126
P31943	K12898		0.0025942085
B7WPD3	K03873		0.0004344951
P13010	K10885		0.0004379231
P42704;B4DSR0	NotMapped		0.0003969647
P61289	K06698		0.0006381075
Q5JTV8-1;Q5JTV8;B1AMI8;C9J3B0;Q5JTV8-2	NotMapped		6.7753055e-05
P22314	K03178		0.0003031865
P62244	K02957		0.0022751492
Q8N1F7	K14309		0.0002679618
P83731	K02896		0.0014787811
Q13765;B2R4P8	NotMapped		0.0005193306
B0QY89;B3KPB9;Q9Y262;B4DQF6;B4DYB2;B0QY90;B3KNG0;Q7Z5X3;Q8N7H0	NotMapped		0.0002982331
Q14974	K14293		0.0007574481
P78371	K09494		0.0016183628
Q5JVF3-1;Q5JVF3;Q5JVF3-3;A6NC39;Q5JVF3-4;A8K097;C9J439;Q5JVF3-2;A6NM51	NotMapped		4.9463504e-05
P51858;B2RDE8;Q5SZ07;A8K8G0;B3KU21;B7Z958;Q5SZ08;B7Z525	NotMapped		0.0007193676
P07814	K14163		0.0004660225
P46783	K02947		0.0009418308
Q15233	K13214		0.0010356092
Q13162	K03386		0.0009566804
Q9NVP1	K13179		0.0001804064
Q92973-1;Q92973;Q92973-2;Q92973-3	NotMapped		0.0002489888
Q9Y230	K11338		0.000686657
Q13347	K03246		0.000714279
Q15393	K12830		0.0002378126
P23246	K13219		0.0009985915
Q9UBQ0-1;Q9UBQ0;Q5JPE4;Q9UBQ0-2	NotMapped		0.0004357395
A6NKB8	NotMapped		0.0001302228
P61026	K07903		0.0011185409
Q13200	K03028		0.0002874835
P15374	K05609		0.000298196
P46459	K06027		8.5687581e-05
Q9Y570	K13617		0.0001230243
Q07955	K12890		0.0014265595
P50990	K09500		0.002145818
P28070	K02736		0.0009241402
O75643	K12854		0.0002259284
O14579;Q53HJ6;Q7Z4Z1;Q9UGP6;A6NE29;A6NKA3	NotMapped		0.0002430714
P09429	K10802		0.0029053395
Q15437	K14006		9.8554823e-05
P26373	K02873		0.0013804411
P61353	K02901		0.0032112187
P61160;Q8IY98;B4DHK9;A8MUT7;B4DWQ5	NotMapped		0.0003145697
P47897	K01886		0.0001279413
P62318	K11088		0.0006806532
P46779	K02903		0.0010490541
P27797	K08057		0.0009460648
P52597	K12898		0.0010238112
P61326	K12877		0.0005788711
Q86XP3	K12835		9.5347186e-05
P49207	K02915		0.0015628449
O75947	K02138		0.0010798884
P29692	K03232		0.0004852515
P31946	K06630		0.0013139411
O60506	K13160		0.0012275576
P25789	K02728		0.000906496
A8MZI2;B4DN54;Q9Y512	NotMapped		6.3809579e-05
O94906	K12855		7.5532504e-05
P26368	K12837		0.0002729643
Q9Y285	K01889		0.0002967446
Q00688	K09570		0.000489693
P26641	K03233		0.0015290507
Q9H3P7	NotMapped		5.8181228e-05
Q7L2H7;B4E2Q4	NotMapped		0.0001573218
P60468	K09481		0.0005726363
P25705	K02132		0.0013335856
P63241	K03263		0.0043612992
P12270	K09291		0.0001352985
P08238	K04079		0.0094429542
P62913	K02868		0.0013003998
P37837	K00616		0.0014008121
Q9NZL9	K00789		8.7195662e-05
O60306	K12874		2.6360575e-05
O14818	K02731		0.0013473731
B4E3C3	K11434		0.000821442
Q99832	K09499		0.0015134319
O60841	K03243		0.0001804064
Q02878	K02934		0.0027559979
P05141	K05863		0.0013385879
Q9Y3F4	K13137		0.0007400974
O75531;B2R4V4	NotMapped		0.0006448191
O75400	K12821		0.0001772584
P84098	K02885		0.0019637757
P56192	K01874		0.000186763
Q9BZZ5-2;Q9BZZ5;Q9BZZ5-4;B4DRJ2;B4E283;Q9BZZ5-1;B4DGR0;Q9BZZ5-3;B4DDR3	NotMapped		0.0001690226
Q9BS26	NotMapped		0.0002682915
B4E1S7;Q12904;B4DNK3	NotMapped		0.0002196089
P62826	K07936		0.00441731
Q9P0I2-1;Q9P0I2;B2R4Z9;Q9P0I2-2	NotMapped		3.3663e-05
Q99729	K13044		0.0007137184
Q8N163-1;Q8N163;B3KTJ9;Q8N163-2	NotMapped		0.0001429121
Q15056-1;Q15056;Q75MU2;Q15056-2;A4D198;B4DMV6;Q75MT8;Q75MU1	NotMapped		0.0002383619
P78344	K03260		9.1207359e-05
P04075	K01623		0.0040809181
Q92616;B4DM32	NotMapped		0.0001293689
Q9Y678;A8K6M8;B3KMF6;B3KW21;Q54AC4;Q8WUI6	NotMapped		8.7072273e-05
P61923;Q53FU3;B4DDX8	NotMapped		0.0006365461
P42766	K02918		0.0013341937
P38919	K13025		0.0006573246
P38606	K02145		0.0002941331
Q9UHX1	K12838		0.0003414616
