17196	mmu_17196		150285.71
69187	NotMapped		10669.429
12954	K09541		1561224.5
11354	NotMapped		9771.4286
14077	K08752		47443609
12961	mmu_12961		221142.86
12889	NotMapped		82000
12955	K09542		31942857
380684	K04574		37981.651
226180	K07608		22222.222
18039	K04572		441988.95
17189	mmu_17189		1.1885714e+08
12960	NotMapped		12470.286
110187	NotMapped		1748.6857
20617	K04528		121428.57
18823	NotMapped		2011.0571
12962	mmu_12962		15080
19194	NotMapped		7712.2857
G3UXD0	NotMapped		10499.429
12373	NotMapped		7457142.9
21956	K12045		242857.14
70350	NotMapped		1831.8571
22349	K05761		74365.175
218038	K12562		4447.3761
21954	K12044		19752.607
66473	K01310		68060.837
19752	K01168		70469.799
11723	NotMapped		322857.14
21924	K05865		5956521.7
68416	NotMapped		9793.7143
16204	K08755		274218.75
19660	NotMapped		45714.286
22003	K10373		10845070
22072	K01312		39586.179
282619	NotMapped		8570.2857
12716	K00933		156698.56
19293	mmu_19293		2265714.3
17906	K10351		38373494
12409	K00081		210655.74
227120	NotMapped		3971428.6
56727	K00469		6746.6667
109901	K01326		9971.8045
12613	K12298		28881.469
12307	NotMapped		23507.429
12308	NotMapped		32571.429
12970	mmu_12970		19792.286
22227	K08769		6636.1564
59006	NotMapped		1597142.9
109697	K08779		34606.205
55948	K06644		29151.21
215384	NotMapped		12759.143
13706	K01346		26075.277
26950	NotMapped		33428.571
16618	K01325		665.28736
18378	NotMapped		7474.5714
12797	NotMapped		83714.286
12957	mmu_12957		25805.429
22287	NotMapped		37142.857
16612	K01325		25844.444
14120	K03841		228908.55
17897	K12749		18676471
22074	NotMapped		47714.286
29818	K09546		1260355
107753	K10090		135384.62
140781	K17751		5684754.5
22004	K10374		45422535
12652	mmu_12652		4102
69117	NotMapped		2392.0571
21345	NotMapped		582857.14
76703	K01291		87428.571
18040	K04573		343160.38
17888	K17751		5469556.2
14580	K05640		558139.53
233335	K10376		155028.83
18946	K14074		45877.378
20259	K05768		11662.657
17901	K05738		89893617
23795	NotMapped		40857.143
56370	NotMapped		9937.1429
11847	K01476		22798.023
17287	K01395		2216.4659
69191	K09581		258064.52
66284	NotMapped		8386.5714
17907	K12758		1.0828402e+08
106393	NotMapped		15628571
18645	K05759		230714.29
53318	NotMapped		149142.86
22003	K10373		94366197
11770	K08753		9469697
69060	K14073		11338.28
59290	NotMapped		215.2
68738	K01895		195014.66
20215	NotMapped		3206.5714
20618	NotMapped		28857.143
17896	K12750		11767.876
99709	NotMapped		164.96571
21953	K12043		36538462
11636	K00939		41185567
17075	K06737		1117.1429
16855	K10091		15626.074
67041	K01027		2076923.1
67931	NotMapped		25418.286
66283	NotMapped		14316.857
12346	K01672		227969.35
12180	K11426		1187755.1
76722	K00933		9164677.8
103968	K08768		31141.199
12865	K02270		10737500
380683	NotMapped		6582
12709	K00933		367454.07
12036	K00826		798982.19
18951	K04557		5742.2764
16765	K04381		29560.403
19701	K01380		6621.393
11475	K12313		58620690
59011	NotMapped		5314285.7
19285	NotMapped		2431428.6
11754	K00276		7404.7059
236539	K00058		30769.231
17756	K10430		5579.8687
11472	K05699		9630872.5
20200	NotMapped		340000
22004	K10374		230633.8
12722	K05027		23548.74
17762	K04380		35334.243
13807	K01689		359447
18600	K01481		130757.8
77337	NotMapped		9386
17882	K10352		79714286
22223	K05611		146636.77
54200	K01015		1362.6627
67373	NotMapped		25498
75600	NotMapped		1323.4
24131	NotMapped		10771429
67399	NotMapped		2320.1143
17156	K01230		695787.83
14264	K08121		390957.45
12389	K06278		396067.42
17868	K12568		2657.9528
69824	NotMapped		4190
13346	K07610		6908315.6
12958	mmu_12958		5736.2857
18479	K04409		1679.8716
19695	NotMapped		1517.6286
223809	NotMapped		6026.8571
17880	K10352		351419.88
259300	K12469		390423.57
11459	K10354		29442971
20964	NotMapped		13628.857
16832	K00016		19550898
