K11093	U1-70k:AT3G50670
K03094	Ask10:AT3G21860
K14484	SHY2:AT1G04240
K01533	Ran1:AT5G44790
K09338	Hat14:AT5G06710
K00626	AcaT2:AT5G48230
K00021	Hmg1:AT1G76490
K00026	Mdh:AT3G47520
K14398	AT5G55670:AT5G55670
K03860	AT3G57170:AT3G57170
K12450	Rhm3:AT3G14790
K00052	IMD3:AT1G31180
K12622	AT1G21190:AT1G21190
K03124	AT3G57370:AT3G57370
K14066	Gps1:AT2G34630
K13458	Pbs2:AT5G51700
K04123	Kao2:AT2G32440
K13789	GgpS3:AT3G14550
K00517	Cyp81f3:AT4G37400
K08238	Xt2:AT4G02500
K01535	Aha7:AT3G60330
K00517	Cyp71b12:AT5G25130
K08740	Msh4:AT4G17380
K00924	Ckl4:AT4G28860
K03126	Taf12:AT3G10070
K00820	AT3G24090:AT3G24090
K03246	TRIP-1:AT2G46280
K00026	mMDH2:AT3G15020
K02985	AT3G53870:AT3G53870
K01586	AT3G14390:AT3G14390
K02183	CAM5:AT2G27030
K10740	AT4G18590:AT4G18590
K12616	VCR:AT3G13290
K08472	Mlo1:AT4G02600
K09840	NceD5:AT1G30100
K03252	Eif3c:AT3G56150
K12856	AT4G38780:AT4G38780
K11254	His4:AT2G28740
K12605	VIP2:AT5G59710
K12261	AT5G17380:AT5G17380
K12448	Dur:AT5G44480
K03715	Mgd2:AT5G20410
K03248	Eif3g2:AT5G06000
K00975	Adg1:AT5G48300
K00799	GSTU9:AT5G62480
K03512	AT1G10520:AT1G10520
K00799	GSTF4:AT1G02950
K08679	Gae6:AT3G23820
K02868	AT5G45775:AT5G45775
K11430	Swn:AT4G02020
K13412	Cpk5:AT4G35310
K10526	OpcL1:AT1G20510
K02978	AT5G47930:AT5G47930
K13998	Thy-2:AT4G34570
K00815	AT4G28420:AT4G28420
K01184	AT5G17200:AT5G17200
K09873	DelTa-tip:AT3G16240
K02109	AT2G07707:AT2G07707
K16055	TPS8:AT1G70290
K03094	Ask5:AT3G60020
K08776	Apm1:AT4G33090
K01802	Roc7:AT5G58710
K11099	AT3G11500:AT3G11500
K16329	AT1G50510:AT1G50510
K01673	Bca3:AT1G23730
K14487	BRU6:AT4G37390
K09013	AtnAp7:AT3G10670
K12845	AT4G12600:AT4G12600
K08341	ATG8B:AT4G04620
K02920	AT5G02450:AT5G02450
K14500	BSK3:AT4G00710
K04506	SinAt2:AT3G58040
K00213	Dwf5:AT1G50430
K01772	Fc1:AT5G26030
K09503	J2:AT5G22060
K01528	ADL6:AT1G10290
K13412	Cpk26:AT4G38230
K00517	CYP71A12:AT2G30750
K00261	Gdh2:AT5G07440
K01069	Gly2:AT3G10850
K05929	PMEAMT:AT1G48600
