K01369	-
K01368	-
K01365	Cp1
K01365	Dmel_CG11459
K01367	-
K01366	-
K01360	AmoN
K01363	CtsB1
K09175	-
K08568	-
K05849	-
K05841	-
K08565	-
K05847	-
K00509	-
K00502	Trh
K00503	Tbh
K00500	Hn
K00501	Ple
K00506	-
K00507	Fad2
K00507	DesAt2
K00507	DesAt1
K00507	Dmel_CG8630
K00507	Dmel_CG9743
K00507	Dmel_CG9747
K00504	Phm
K01109	Dmel_CG42271
K01108	-
K09280	RunXb
K09280	Lz
K09280	Run
K09286	-
K09287	-
K09284	-
K09285	-
K04461	-
K04460	Ppd3
K01103	-
K01104	Ptp4e
K01104	L(1)g0232
K01104	Stg
K01104	Pez
K01104	Twe
K01104	PtpMeg
K01104	Prl-1
K01104	Mop
K01104	Ptp52f
K01104	Lar
K01104	Eya
K01104	EdtP
K01104	Ptp10d
K01104	Ptp99a
K01104	Ptp-er
K01104	Ptp69d
K04467	-
K01106	5PtaseI
K01106	Dmel_CG9784
K05592	-
K05590	-
K05596	-
K14549	Dmel_CG3071
K14548	l(3)72Dn
K14543	-
K14547	-
K14546	Dmel_CG30349
K14545	Dmel_CG9107
K14544	Mat89Ba
K06573	-
hsa_B8ZZJ2	-
K01403	-
eco_b4155	-
hsa_Q9C0K3	-
K05336	NaaT1
K05336	Dat
K02105	Arm
K08139	-
K02108	-
K02109	-
K03850	Alg10
K03853	-
K03854	-
K03857	Dmel_CG6401
K03856	-
K05845	-
K03719	-
K13279	-
K03274	-
K03277	-
K03271	-
K03270	-
K03272	-
mpn_MPN452	-
mpn_MPN453	-
K12275	Trp1
K12273	-
K12272	SrpRbeta
K12271	-
K16196	-
K16197	14-3-3zeta
K16195	-
K16190	-
K04468	Nmo
K16198	-
K06736	-
K06229	Su(Fu)
K01101	-
K01100	-
K06221	-
K09903	-
K06222	-
K06225	Ptc
K09288	-
K06227	Cos
K16221	-
K16222	-
K16223	-
hsa_Q562P9	-
hsa_Q562P8	-
hsa_Q562P0	-
K00771	Oxt
K00770	-
K00773	Tgt
K00772	Dmel_CG4802
K01107	Ipp
K07173	-
K07178	Dmel_CG11660
K07179	Dmel_CG11859
K10108	-
K10105	-
K04678	LacK
K04679	SarA
K01827	-
K04676	Mad
K01825	-
K01823	Dmel_CG5919
K01821	-
spo_SPAP8A3.08	-
K15086	-
K00999	Pis
K00998	-
K00995	Dmel_CG7718
K00991	-
K00990	-
K00993	Dmel_CG33116
K00993	Bbc
hsa_Q13841	-
K15889	-
sce_YJR150C	-
K13484	-
K02739	ProSbeta2
K02739	Prosbeta2R1
K02738	ProSbeta1
K05105	-
K02732	ProS26
K02731	ProS28.1b
K02731	ProS28.1
K02731	ProS28.1a
K02730	Prosalpha1
K02730	Dmel_CG30382
K02737	Prosbeta5R
K02737	ProSbeta5
K02736	ProSbeta7
K02735	ProSbeta3
K02734	Dmel_CG17331
K03469	Rnh1
K03462	-
K03465	-
K01648	AtpCl
K01649	-
K01640	Dmel_CG10399
K01641	HmgS
K01647	Kdn
sce_YBL063W	-
K02599	N
K14066	-
K02846	-
K09754	-
K09755	-
K09756	-
