K02040	-
sce_YJR151C	-
K01369	LgmN
K01368	CtsS
K01365	CtsL1
K01367	CapN1
K01366	CtsH
K01363	CtsB
K14301	Nup107
K14300	Nup133
K14303	Nup160
sce_YGR180C	-
K14305	Nup43
K14304	Nup85
K14307	NupL1
K14306	Nup62
K14309	Nup93
K14308	Nup54
K08568	CtsZ
K05849	Slc8a1 Slc8a3 Slc8a2
K12850	PrpF38b
K04645	CltB
K04644	CltA
K04646	CltCl1 CltC
K04649	Ube2k
K04648	DctN1
K08565	NapSa
K05847	-
sce_YKL096W	-
K00509	PtgS1
K12855	PrpF6
K00502	Tph1 Tph2
K00503	Dbh
K15542	WDR33
K00501	Th
K15544	SSU72
K00507	Scd Scd5
K15095	-
K01109	InpP4b InpP4a
K01108	-
spo_SPBC1709.05	-
K02875	Rpl14
K04461	Ppm1b
K04460	Ppp5c
K01103	-
K01102	Pdp1 Pdp2
K00983	CmaS
K04467	ChuK
K00981	Cds1 Cds2
K01298	Cpa2
K03878	Nd1
K00643	AlaS1 AlaS2
K01291	Cpb1
K01294	Cpe
K02922	Rpl37
K15893	-
K14549	UTP15
K14548	CIRH1A
K02926	MRPL4
K05607	Auh AUH
K02924	Rpl39
K02925	Rpl3l Rpl3
K14543	-
K05609	UchL3
K14547	-
K14546	WDR43
K14545	RRP7A
K14544	NOL6
K16938	SEPT3
K00214	BlvRa
K00215	-
K06573	Slc4a1
hsa_B8ZZJ2	B8ZZJ2
K02044	-
K11961	-
K13171	SrrM1
K01565	SgsH
K04515	CamK2d CamK2g CamK2a CamK2b
K04514	RocK1 RocK2
K01740	-
K04510	VanGl1 VanGl2
K04513	RhoA
K04512	DaaM1 DaaM2
K02878	MRPL16
K01749	HmbS
K05021	CliC1
K05027	ClcA1
K05024	CliC4
K13176	ThoC7
sce_YOR383C	-
K01587	PaiCs
K01586	-
K13499	ChsY3 ChsY1
K08248	-
K13496	-
K01589	-
K01588	-
mmu_19293	-
K13493	-
K14432	-
K14431	-
K08187	Slc16a10
K03509	PolH
K13303	Sgk2
K08341	GabArap GabArapl1 GabArapl2
K08342	Atg4c Atg4b Atg4a Atg4d
K08343	Atg3
K02728	PsmA4
K02729	PsmA5
K02725	PsmA1
K02726	PsmA2
K02727	PsmA3
K05111	EphB2
hsa_P63313	TMSB10
sce_YPL124W	-
K03989	C4a C4b
K03987	C1qB
K12668	Dad1
sce_YPL058C	-
K03456	Ppp2r1a Ppp2r1b
K03983	SerPinf2
K02109	-
K12871	CcdC12
K12870	Isy1
hsa_Q96FU6	Q96FU6
K12872	Rbm22
K12875	AciN1
K12874	Aqr
K01639	Npl
K12876	Rbm8a
K01637	-
eco_b0329	-
K01634	SgpL1
K01633	-
K00266	-
K03850	Alg10 Alg10b
K03853	CapN2
K08134	LepRe1
K03857	PigA
K03521	-
K02858	-
K03522	-
K13373	Hsd17b7
K03527	-
K02580	NfkB1
K06449	Cd2
K02582	Ngf
K02583	NgfR
K03679	ExoSc2
K03678	ExoSc9
K03671	Txn2 Txn
K03676	GlrX2 GlrX
K06001	-
K02211	Cdk9
K02212	Mcm4
K02216	CheK1
K02217	-
K02218	-
K02219	CKS2 Cks1b
K13273	PmvK
K13279	PrdX1
K12309	Glb1
hsa_Q9NZ32	ARP10
K12302	Slc17a6 Slc17a7 Slc17a8
K12469	Ehd2
K12307	MfsD8
K12304	CanT1
K11659	RbbP7
K16688	-
K03070	-
K08968	-
K08964	ApiP
K16683	-
K16680	-
K08967	Adi1
K16686	SAV1
K16687	YAP1
K16684	NF2
K08963	Mri1
bsu_BSU02900	-
K15541	-
mpn_MPN452	-
mpn_MPN453	-
K00500	Pah
K15543	-
K16174	MRPS18B
K00506	TyrP1
K06641	CheK2
K06640	Atr
K06130	LypLa2
K06133	AasDhppt
K06644	Sfn
K12275	Sec62
K03183	-
K12272	SrpRb
K09282	HmgA1
K04659	ComP ThbS4 ThbS2 ThbS3 ThbS1
K16196	-
K16197	-
sce_YHR193C	-
K16195	-
K16190	-
K09283	HmgA2
K16198	-
K07198	PrkAa2 PrkAa1
K07199	PrkAb2 PrkAb1
sce_YGR282C	-
K12456	AnaPc13
K07196	TriP10
K07658	-
K07190	PhkA2 PhkA1 PhkB
K07191	Slc2a4
K07192	FloT1 FloT2
K07193	Sh2B2
K04865	CacNb4
K06736	Cdh2
K07608	Ina
K07609	Nes
K07359	CamKk2 CamKk1
K07604	Krt39 Krt38 Krt31 Krt33b Krt33a Krt32 Krt35 Krt34 Krt37 Krt36 Krt9 Krt28 Krt23 Krt20 Krt40 Krt27 Krt24 Krt25 Krt17 Krt16 Krt15 Krt14 Krt13 Krt12 Krt10 Krt19 Krt18
K07606	Vim
K07607	PrpH2 PrpH
K07601	Dsc2
K06229	SufU
hsa_Q562R5	Q562R5
K16513	NOS1AP
K09903	-
K09288	CcdC6
mmu_15135	-
K16221	-
K16222	-
K16223	-
K07990	Sh2D1a
hsa_Q562P9	Q562P9
hsa_Q562P8	Q562P8
sce_YKL056C	-
K02717	-
hsa_Q562P0	Q562P0
K08744	CrlS1
K08745	Slc27a4 Slc27a1
K08746	Slc27a2
K00772	MtaP
K01107	InpP1
K08743	EnpP6
sce_YJL078C	-
K01106	InpP5a InpP5j InpP5k InpPl1
K08748	Slc27a5
K00868	PdxK
K05399	Lbp
K00077	-
K06823	Col18a1
K06821	PlxNb2 PlxNb3 PlxNb1
