SPBC16H5.02	K00850		77207
SPAC4H3.10c	K00873		206022
SPAC1F8.07c	K01568		200256
SPCC417.08	K03235		58844
SPCC1739.13	K03283		68852
SPBC19C2.07	K01624		292133
SPBC1815.01	K01689		292253
SPAC926.04c	K04079		60585
SPAC4A8.11c	K00667		23571
SPAC222.12c	K02133		97914
SPAC9.09	K00549		71307
SPAC926.09c	K00668		21696
SPAC1071.10c	K01535		95744
SPCP31B10.07	K03234		51682
SPBC14F5.04c	K00927		227211
SPBC215.08c	K01955		47799
SPBC32H8.12c	K05692		207736
SPBC660.16	K00033		69565
SPAC26A3.05	K04646		26641
SPCC13B11.01	K13953		261089
SPAC637.05c	K02147		54217
SPAC23A1.10	K03231		3366
SPBC32F12.11	K00134		272090
SPCC794.09c	K03231		2755
SPAC56E4.04c	K11262		11060
SPBC2G5.05	spo_SPBC2G5.05		72152
SPAC1565.08	K13525		34070
SPAC3G9.11c	K01568		52334
SPAC12G12.04	K04077		44876
SPAC343.05	K02145		50094
SPBC215.05	K00006		94947
SPBC354.12	K00134		84934
SPBC1709.05	spo_SPBC1709.05		60726
SPAC14C4.14	K02132		65853
SPBC1778.06c	NotMapped		37488
SPAC24C9.06c	K01681		44930
SPBC17G9.11c	K01958		25202
SPAC110.04c	K09485		32575
SPBC16E9.16c	NotMapped		18752
SPCC794.12c	K00027		75486
SPAC1006.07	K03257		53577
SPAC13G7.02c	K03283		17453
SPAC2E1P3.04	K00276		54681
SPAC664.11	K04043		41985
SPBC8D2.20c	K14005		20886
SPBC1604.05	K01810		78314
SPAPB1E7.07	K00264		9630
SPCC24B10.21	K01803		170052
SPBC1604.21c	K03178		19375
SPAC26F1.06	K01834		194042
SPAC24C9.12c	K00600		56512
SPCC1322.14c	NotMapped		27073
SPAC869.04	K01455		124784
SPAC3A11.07	K03885		47385
SPCPB16A4.03c	K00602		33844
SPCC736.15	NotMapped		143657
SPAC1556.02c	K00234		38251
SPAC14C4.11	NotMapped		26576
SPBC146.13c	K10356		17376
SPCC622.12c	K00262		33111
SPAC22A12.15c	K09490		35320
SPBC56F2.12	K00053		62794
SPBC428.05c	K01940		49550
SPAC10F6.01c	K00381		15396
SPAC23C11.05	K01507		83080
SPAC30.04c	NotMapped		15074
SPAC4G9.09c	K12659		33200
SPBC19C7.06	K01881		28922
SPAC9E9.09c	K00128		56699
SPCC1795.11	K11594		25905
SPAC17A2.13c	NotMapped		60743
SPBC1711.06	K02930		28396
SPAC4F8.07c	K00844		58461
SPAC1002.09c	K00382		34368
SPAC24H6.04	K00844		42944
SPBC25D12.04	K10808		42149
SPBC26H8.01	K03146		97097
SPAC22A12.11	K00863		23419
SPAC8E11.02c	NotMapped		61837
SPBC8D2.18c	K01251		51914
SPCC962.01	NotMapped		10552
SPAC3A12.18	K00036		26790
SPBC24C6.04	K00294		39160
SPBP8B7.03c	K02930		28457
SPAC10F6.06	NotMapped		128485
SPAC6G10.08	K00031		22768
SPBC646.10c	K14564		19629
SPAC3A11.10c	NotMapped		67518
SPBC26H8.07c	K07375		45331
SPBC1921.05	K13721		23260
SPBC1539.03c	K01755		24178
SPBC1703.07	K01648		23624
SPAC1834.02	K13830		10619
SPBC27.08c	K00958		28115
SPBC16A3.02c	NotMapped		65340
SPAC23H4.06	K01915		63384
SPCC757.07c	K03781		28580
SPAPB8E5.06c	K02925		41062
SPAC26F1.07	NotMapped		49863
SPBP23A10.15c	K01412		32779
SPCC1322.04	K00963		42894
SPAP7G5.04c	K00143		9253
SPAC26F1.14c	NotMapped		29547
SPCC645.14c	K09553		14563
SPCC736.13	NotMapped		37457
SPBC1105.02c	K01655		26853
SPCC550.14	NotMapped		10541
SPAC24C9.08	NotMapped		43857
SPAC29A4.02c	NotMapped		48597
SPAC1834.11c	K06027		14046
SPAC4F8.14c	K01641		41556
SPAC1039.02	NotMapped		70315
SPBC14F5.09c	K01756		19108
SPBC16A3.15c	K07374		22800
SPCC306.08c	K00026		42342
SPAC17G8.06c	K01687		24869
SPBC3B8.03	K00293		57004
SPCC613.10	K00415		49337
SPCC1020.06c	K00616		70616
SPBC646.13	NotMapped		22857
SPBC18H10.12c	K02937		43713
SPBC29A3.04	K02936		47848
SPBPJ4664.04	NotMapped		11049
SPCC63.14	NotMapped		12687
SPAC17A2.05	NotMapped		23150
SPAC6B12.15	K14753		104812
