K09562	-
K03245	HCR1
K14825	ERP2 ERP4
K04373	-
K04426	-
K08851	BUD32
K12805	-
K08497	SEC20
K01285	-
K11420	-
sce_YER011W	Tir1
K17806	PAM17
K04537	-
K10983	NEJ1
K10609	-
K01122	-
K08849	-
K03987	-
K00540	YMR226c
K05824	LYS12
K01524	-
K14990	-
hsa_B4DVQ0	-
K14844	PUF6
K00106	-
K02217	-
K12814	PRP2
K00546	-
K07386	-
K04538	-
K14397	-
K01483	DAL3
K01066	TIP1 TGL1 LDH1
K02320	POL1
K14572	Mdn1 MDN1
K00643	HEM1
K17743	GRE3
K14765	LCP5
K18730	SYH1 SMY2
K02902	MRPL24
K11230	SSK22 SSK2
K10845	TFB5
K02960	RPS16B RPS16A
K09495	CCT3
K09035	-
K14795	RRP36
K01513	-
K01710	-
K04344	-
K04486	HIS2
K15172	SPT5
K06126	COQ6
K17553	YPI1
sce_YMR305C	Scw10
K14023	HRD3
K01488	AAH1
hsa_Q562Q3	-
mpn_MPN452	-
K02040	-
K03521	Cir1
K08176	PHO84
hsa_C9JZR7	-
K04715	-
K03944	-
K09187	-
K15435	CPD1
K01104	SDP1 PTP3 Mtm1 PTP1 PTP2
K07420	-
K12754	-
K08740	MSH4
K00272	-
K01910	-
K05821	ARO9
spo_SPCC4B3.15	-
K01886	GLN4
K03917	-
K10848	RAD1
K12767	RIM15
K03183	-
sce_YAL047C	Spc72
K00697	TPS1
K02896	RPL24B RPL24A RLP24
K12590	RRP46
K01953	ASN1 ASN2
K14957	-
K10686	UBA3
K12799	-
K05290	GPI8
K04365	-
K07826	-
K15196	BRF1
K02471	-
K08198	-
K00878	-
K06533	-
K06124	-
K11693	-
K00503	-
K08734	MLH1
K09540	SEC63
K16857	-
mtu_Rv1388	-
K05755	ARC19
K12862	PRP46
K12890	-
K07882	-
K06861	-
K17674	SOV1
K13937	-
K14764	SHQ1
K05864	CPR6
K02910	RPL31A RPL31B
K01489	CDD1
K00252	-
K15462	ATS1
K00911	-
K17673	ATP22
