P63244	P63244	NotMapped	0.0011572264
Q7KZF4;B2R5U1;B3KU67;Q59FF0	Q7KZF4;B2R5U1;B3KU67;Q59FF0	NotMapped	0.0004484803
B3KT15	B3KT15	NotMapped	0.0002940948
A8MXP9	A8MXP9	NotMapped	0.0005567335
Q9Y3I0;B4DNA0	Q9Y3I0;B4DNA0	NotMapped	0.0004652821
Q9UQ80;A8K6Y1;Q6PIN5	Q9UQ80;A8K6Y1;Q6PIN5	NotMapped	0.0011019765
P35606;B4DZI8	P35606;B4DZI8	NotMapped	0.00024387
B4DLV7;Q5SX90;P50395;Q6IAT1;B3KVE3;Q5SX88;Q8TB95;Q5SX87	B4DLV7;Q5SX90;P50395;Q6IAT1;B3KVE3;Q5SX88;Q8TB95;Q5SX87	NotMapped	0.0009147962
Q8N766-2;Q8N766;Q8N766-1;Q8N766-3;C9JL95;Q5TG59;Q8N766-4;Q5TG60	Q8N766-2;Q8N766;Q8N766-1;Q8N766-3;C9JL95;Q5TG59;Q8N766-4;Q5TG60	NotMapped	6.4169896e-05
P53618	P53618	NotMapped	0.0002996894
Q9HD45;B4DN13;Q5TB57;Q8NCC4;Q8WUB5;Q96JZ5;Q96K55;Q5TB53	Q9HD45;B4DN13;Q5TB57;Q8NCC4;Q8WUB5;Q96JZ5;Q96K55;Q5TB53	NotMapped	0.0001724723
O43809;B2R6U8;Q5HYH5	O43809;B2R6U8;Q5HYH5	NotMapped	0.0002852373
Q9BY44-1;Q9BY44;B4DQ14;B4DF96	Q9BY44-1;Q9BY44;B4DQ14;B4DF96	NotMapped	6.8916837e-05
P13489;Q59GB3;Q8IZK8;Q96FD7;Q9BQ80	P13489;Q59GB3;Q8IZK8;Q96FD7;Q9BQ80	NotMapped	0.0001383016
P48444;B0YIW5;B0YIW6;Q6MZV5;B4E1X2	P48444;B0YIW5;B0YIW6;Q6MZV5;B4E1X2	NotMapped	0.0004480746
Q969V3-1;Q969V3;B2RA56;Q969V3-2	Q969V3-1;Q969V3;B2RA56;Q969V3-2	NotMapped	0.0001338608
Q9NS69;Q53GB0;Q549C5	Q9NS69;Q53GB0;Q549C5	NotMapped	0.0005078464
P55060-1;P55060;B4DUC5;P55060-3;A3RLL6;B4DM67;B4DPS6;B4DM31;B4DS32	P55060-1;P55060;B4DUC5;P55060-3;A3RLL6;B4DM67;B4DPS6;B4DM31;B4DS32	NotMapped	0.0003676286
P42704;B4DSR0	P42704;B4DSR0	NotMapped	0.0005609089
Q5JTV8-1;Q5JTV8;B1AMI8;C9J3B0;Q5JTV8-2	Q5JTV8-1;Q5JTV8;B1AMI8;C9J3B0;Q5JTV8-2	NotMapped	3.4243515e-05
Q13765;B2R4P8	Q13765;B2R4P8	NotMapped	0.0002304519
