Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
-Immune System Diseases	-Folding, Sorting and Degradation	0	0.002543	0.08724	0.6234	0.1014	0.1825	0.1898	0.0631	0
-Neurodegenerative Diseases	-Folding, Sorting and Degradation	0.2445	0.103	3.947	7.326	0.6458	0.6377	0.9781	0.5512	0.03563
-Cardiovascular Diseases	-Folding, Sorting and Degradation	0	0	0.0001294	0.0003103	0	0	0	0.108	0
-Metabolic Diseases	-Folding, Sorting and Degradation	0.05701	0.07254	1.031	1.54	0.2258	0.174	0.05896	0.09062	0.3881
-Infectious Diseases	-Folding, Sorting and Degradation	0.1353	0.1444	0.7432	1.234	0.4912	0.4984	0.309	0.4687	0.4759
Not Mapped	-Folding, Sorting and Degradation	0.1973	1.756	2.666	4.289	5.453	8.002	16.67	7.463	11.13
-Not Mapped	-Folding, Sorting and Degradation	0.1973	1.756	2.666	4.289	5.453	8.002	16.67	7.463	11.13
TOTAL	-DNA Maintenance	75.49	37.9	562	868.6	243.8	124.3	257.5	127.3	474.6
MAPPED	-DNA Maintenance	74.32	33.96	538.9	834.6	191.6	81.81	132.7	81.66	347.6
Genetic Information Processing	-DNA Maintenance	39.99	13.52	208.4	283.4	70.82	24.93	50.63	39.05	88.77
-Transcription	-DNA Maintenance	1.656	1.272	1.552	1.586	1.321	0.9391	2.695	1.507	0.432
-Translation	-DNA Maintenance	30.43	8.84	194.7	266.6	56.95	16.32	36.82	29.33	72.68
-Folding, Sorting and Degradation	-DNA Maintenance	6.902	2.455	10.86	8.831	11.55	6.227	10.11	7.215	14.95
-DNA Maintenance	-DNA Maintenance	1	1	1	1	1	1	1	1	1
-RNA Family	-DNA Maintenance	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-DNA Maintenance	0.1513	0.4383	1.709	4.743	1.27	0.7555	1.283	1.339	8.905
-Signal Transduction	-DNA Maintenance	0.1513	0.4352	1.544	4.033	0.5791	0.3658	0.6246	0.66	8.905
-Signaling Molecules and Interaction	-DNA Maintenance	0	0.003141	0.3215	0.3932	0.78	0.3954	0.6583	0.7078	0
Cellular Processes	-DNA Maintenance	0.6926	0.5903	9.642	10.02	4.378	2.589	2.618	5.317	1.173
-Hemoglobin	-DNA Maintenance	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-DNA Maintenance	0	0.01814	2.76	2.704	1.495	1.113	2.185	1.785	0
-Cytoskeleton	-DNA Maintenance	0.1998	0.1454	2.292	3.332	0.6754	0.5368	0.4896	1.451	0.6698
-Cell Motility	-DNA Maintenance	0.09805	0.4194	0	0	0	0	0	0	0.7282
-Cell Growth and Death	-DNA Maintenance	0.3742	0.05785	3.142	2.329	0.3948	0.2875	0.2207	0.6839	0.1285
-Cell Communication	-DNA Maintenance	0	0	4.639	3.756	1.652	1.088	0.3184	2.119	0
Metabolism	-DNA Maintenance	31.59	19.11	216.2	374.3	72.78	34.13	46.18	19.69	85.97
-Membrane Transport	-DNA Maintenance	1.606	3.782	0.1671	0.06106	0.2633	0.1486	0.1596	0.1077	8.916
-Central Carbon Metabolism	-DNA Maintenance	5.293	4.416	119.3	145.8	16.33	8.256	12.08	4.253	9.465
-Energy Metabolism	-DNA Maintenance	1.537	1.349	46.89	46.68	7.917	3.951	5.737	2.764	15.24
-Biosynthesis	-DNA Maintenance	14.28	4.289	30	96.09	28.72	11.39	10.42	4.432	20.39
-Other Enzymes	-DNA Maintenance	9.517	6.494	59.42	85.81	21.53	11.56	14.85	8.579	29.29
Organismal Systems	-DNA Maintenance	0	0.03233	5.344	3.726	3.105	1.726	2.668	3.513	0.1657
-Immune System	-DNA Maintenance	0	0	2.721	3.632	1.051	0.5739	0.5675	0.9033	0
-Endocrine System	-DNA Maintenance	0	0.03233	1.127	1.125	0.4537	0.1973	0.5932	0.5484	0.1047
-Circulatory System	-DNA Maintenance	0	0	0	0.02036	0.4163	0.5209	0.4426	0.5987	0
-Digestive System	-DNA Maintenance	0	0	0.677	0.4816	0.3597	0.223	0.02046	0.3423	0.1168
-Excretory System	-DNA Maintenance	0	0	0.09882	0.4513	0.2261	0.3883	0.3016	0.4749	0
-Nervous System	-DNA Maintenance	0	2.906e-08	2.222	0.4761	0.1058	0.04375	0.1306	0.3811	0
-Sensory System	-DNA Maintenance	0	0	0	0	0.001349	0.002016	0.004162	0.1544	0
-Development	-DNA Maintenance	0	0	0.3348	0.3518	0.0407	0.02507	0.004783	0.06136	0
-Environmental Adaptation	-DNA Maintenance	0	0	0	0.03668	0.1543	0.04925	1.166	0.1862	0
Human Diseases	-DNA Maintenance	1.985	0.5848	44.52	47.91	9.993	6.594	7.414	6.896	5.642
-Cancers	-DNA Maintenance	0	0.0521	0.07036	0.1259	0.1247	0.138	0.1307	0.5089	0.1224
-Immune System Diseases	-DNA Maintenance	0	0.005273	0.8552	3.774	1.032	1.034	1.397	0.3941	0
-Neurodegenerative Diseases	-DNA Maintenance	1.437	0.2384	34.59	35.23	6.174	3.577	4.827	3.895	0.3187
-Cardiovascular Diseases	-DNA Maintenance	0	0	0.0009725	0.001379	0	0	0	0.9882	0
-Metabolic Diseases	-DNA Maintenance	0.2797	0.1786	9.813	7.942	1.868	0.8881	0.2805	0.5774	3.387
-Infectious Diseases	-DNA Maintenance	0.5569	0.2993	5.535	5.149	3.238	2.216	1.698	2.991	3.431
Not Mapped	-DNA Maintenance	1.173	3.944	23.12	34.03	52.12	42.49	124.8	45.65	126.9
-Not Mapped	-DNA Maintenance	1.173	3.944	23.12	34.03	52.12	42.49	124.8	45.65	126.9
TOTAL	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-RNA Family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-RNA Family	NaN	Inf	NaN	NaN	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-RNA Family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-RNA Family	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-RNA Family	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-RNA Family	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-RNA Family	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	NaN
Metabolism	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-RNA Family	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-RNA Family	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Immune System	-RNA Family	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	NaN
-Endocrine System	-RNA Family	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Circulatory System	-RNA Family	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf	NaN
-Digestive System	-RNA Family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Excretory System	-RNA Family	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Nervous System	-RNA Family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Sensory System	-RNA Family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-RNA Family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-RNA Family	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-RNA Family	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	NaN
-Immune System Diseases	-RNA Family	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Neurodegenerative Diseases	-RNA Family	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cardiovascular Diseases	-RNA Family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Metabolic Diseases	-RNA Family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-RNA Family	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-RNA Family	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	Environmental Information Processing	848.5	93.6	1313	2440	464.7	395.2	420.7	134.1	55
MAPPED	Environmental Information Processing	835.4	83.86	1259	2345	365.4	260.1	216.8	86	40.28
Genetic Information Processing	Environmental Information Processing	448.4	33.46	498.3	827.1	135	80.34	85.34	40.86	10.55
-Transcription	Environmental Information Processing	18.51	3.136	2.761	6.466	2.401	2.296	5.038	1.372	0.08687
-Translation	Environmental Information Processing	340.6	22.03	458.2	787	108.6	54.14	64.28	31.01	8.389
-Folding, Sorting and Degradation	Environmental Information Processing	73.41	6.196	25.4	23.84	19.08	19.52	12.7	7.167	1.794
-DNA Maintenance	Environmental Information Processing	20.06	2.767	13.07	9.751	1.907	4.389	2.818	1.332	0.6382
-RNA Family	Environmental Information Processing	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Environmental Information Processing	1	1	1	1	1	1	1	1	1
-Signal Transduction	Environmental Information Processing	1	0.9936	1	1	0.77	0.5495	0.8959	0.6772	1
-Signaling Molecules and Interaction	Environmental Information Processing	0	0.007388	0.7102	0.8245	0.6838	0.7439	0.6791	0.6156	0
Cellular Processes	Environmental Information Processing	8.327	1.646	37.37	21.78	7.153	5.152	4.056	5.172	0.2256
-Hemoglobin	Environmental Information Processing	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Environmental Information Processing	0	0.04305	36.07	15.07	3.655	2.67	3.059	2.377	0
-Cytoskeleton	Environmental Information Processing	2.246	0.359	2.269	1.418	1.12	1.375	0.8136	1.614	0.07762
-Cell Motility	Environmental Information Processing	1.254	1.149	0	0	0	0	0	0	0.1253
-Cell Growth and Death	Environmental Information Processing	5.082	0.138	6.406	3.045	0.7527	0.7252	0.2625	0.742	0.02632
-Cell Communication	Environmental Information Processing	0	0	8.471	7.875	2.008	1.677	0.6729	1.665	0
Metabolism	Environmental Information Processing	376.5	46.78	574.1	1032	138.8	108.8	68.65	21.72	10.05
-Membrane Transport	Environmental Information Processing	23.59	9.247	0.3366	0.3518	0.4773	0.4857	0.2341	0.1227	1.069
-Central Carbon Metabolism	Environmental Information Processing	69.93	10.66	233.2	453.7	31.13	21.8	21.16	5.411	1.417
-Energy Metabolism	Environmental Information Processing	23.45	3.19	102	109.6	12.1	10.26	13.35	2.772	2.136
-Biosynthesis	Environmental Information Processing	152.8	10.71	72.59	239.4	40.08	35.06	14.14	5.474	2.487
-Other Enzymes	Environmental Information Processing	119.5	16.01	213.4	255.7	34.52	41.18	29.46	9.114	3.772
Organismal Systems	Environmental Information Processing	0	0.07774	20.74	22.5	3.785	3.635	5.113	2.524	0.03749
-Immune System	Environmental Information Processing	0	0	4.885	2.281	0.8275	1.521	0.6311	0.8018	0
-Endocrine System	Environmental Information Processing	0	0.07774	3.532	10.97	0.6052	0.6632	1.092	0.6051	0.02129
-Circulatory System	Environmental Information Processing	0	0	0	0.02851	0.7102	1.421	1.21	0.7036	0
-Digestive System	Environmental Information Processing	0	0	6.993	4.36	0.5738	0.5833	0.0486	0.3396	0.01874
-Excretory System	Environmental Information Processing	0	0	0.264	0.9861	0.3448	0.6447	0.6459	0.5039	0
-Nervous System	Environmental Information Processing	0	6.898e-08	5.497	3.111	0.1421	0.1293	0.1874	0.5173	0
-Sensory System	Environmental Information Processing	0	0	0	0	0.002025	0.005501	0.00412	0.2057	0
-Development	Environmental Information Processing	0	0	0.2618	0.08919	0.07178	0.11	0.01009	0.07536	0
-Environmental Adaptation	Environmental Information Processing	0	0	0	0.2413	0.1987	0.101	2.056	0.1961	0
Human Diseases	Environmental Information Processing	20.58	1.388	90.03	108.4	16.96	24.23	15.13	9.242	0.8818
-Cancers	Environmental Information Processing	0	0.1324	0.2148	1.032	0.1753	0.3609	0.331	0.584	0.01419
-Immune System Diseases	Environmental Information Processing	0	0.01463	2.409	8.313	1.167	2.252	1.897	0.436	0
-Neurodegenerative Diseases	Environmental Information Processing	15.62	0.5637	64.54	73.88	7.29	10.13	11.01	3.674	0.05137
-Cardiovascular Diseases	Environmental Information Processing	0	0	0.01236	0.01538	0	0	0	0.7215	0
-Metabolic Diseases	Environmental Information Processing	4.02	0.3937	20.54	16.65	1.7	1.243	0.6665	0.493	0.5669
-Infectious Diseases	Environmental Information Processing	8.787	0.8416	9.537	9.23	5.711	8.423	3.925	3.984	0.6816
Not Mapped	Environmental Information Processing	13.19	9.74	54	95.59	99.36	135.1	203.8	48.07	14.71
-Not Mapped	Environmental Information Processing	13.19	9.74	54	95.59	99.36	135.1	203.8	48.07	14.71
TOTAL	-Signal Transduction	848.5	94.29	6299	5811	806.6	1251	1059	273.1	55
MAPPED	-Signal Transduction	835.4	84.48	6040	5584	634.1	823.3	546.1	175.2	40.28
Genetic Information Processing	-Signal Transduction	448.4	33.71	2324	1983	232.6	239.8	212.3	84.78	10.55
-Transcription	-Signal Transduction	18.51	3.16	15.81	7.285	4.931	7.369	11.32	2.934	0.08687
-Translation	-Signal Transduction	340.6	22.19	2193	1900	193.8	166	157.8	62.55	8.389
-Folding, Sorting and Degradation	-Signal Transduction	73.41	6.242	95.53	61.63	31.63	53	35.86	16.11	1.794
-DNA Maintenance	-Signal Transduction	20.06	2.787	15.76	13.46	5.19	10.26	5.024	2.71	0.6382
-RNA Family	-Signal Transduction	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Signal Transduction	1	1.007	3.451	5.697	3.163	3.904	3.116	2.601	1
-Signal Transduction	-Signal Transduction	1	1	1	1	1	1	1	1	1
-Signaling Molecules and Interaction	-Signal Transduction	0	0.007443	2.451	4.697	2.163	2.904	2.116	1.601	0
Cellular Processes	-Signal Transduction	8.327	1.658	208	92.85	10.75	19.7	10.18	8.971	0.2256
-Hemoglobin	-Signal Transduction	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Signal Transduction	0	0.04333	174.1	83.68	4.372	9.838	9.443	4.594	0
-Cytoskeleton	-Signal Transduction	2.246	0.3617	2.795	1.668	3.318	5.84	2.535	3.932	0.07762
-Cell Motility	-Signal Transduction	1.254	1.158	0	0	0	0	0	0	0.1253
-Cell Growth and Death	-Signal Transduction	5.082	0.139	22.11	15.5	1.204	2.51	0.6706	1.511	0.02632
-Cell Communication	-Signal Transduction	0	0	8.471	19.26	3.769	4.054	1.618	3.57	0
Metabolism	-Signal Transduction	376.5	47.12	2780	2830	242.3	350	172.4	45.72	10.05
-Membrane Transport	-Signal Transduction	23.59	9.312	0.3976	0.3595	1.162	1.147	0.613	0.2293	1.069
-Central Carbon Metabolism	-Signal Transduction	69.93	10.73	1443	995.5	62.29	84.67	38.81	9.873	1.417
-Energy Metabolism	-Signal Transduction	23.45	3.214	352	216.1	21.38	25.38	26.64	4.079	2.136
-Biosynthesis	-Signal Transduction	152.8	10.79	194.3	534	86.95	92.28	42.79	10.83	2.487
-Other Enzymes	-Signal Transduction	119.5	16.13	1004	1001	77.02	106.5	62.29	20.76	3.772
Organismal Systems	-Signal Transduction	0	0.07827	52.39	50.15	8.377	13.94	11.03	5.524	0.03749
-Immune System	-Signal Transduction	0	0	4.885	2.396	2.318	4.216	0.8761	1.203	0
-Endocrine System	-Signal Transduction	0	0.07827	17.75	25.77	1.695	1.47	2.037	1.051	0.02129
-Circulatory System	-Signal Transduction	0	0	0	0.1335	2.494	3.965	1.898	1.249	0
-Digestive System	-Signal Transduction	0	0	24.13	24.84	1.382	1.155	0.09031	0.5739	0.01874
-Excretory System	-Signal Transduction	0	0	1.069	4.497	0.888	1.832	2.013	0.8516	0
-Nervous System	-Signal Transduction	0	6.942e-08	5.497	6.536	0.3982	0.3279	0.3765	0.9408	0
-Sensory System	-Signal Transduction	0	0	0	0	0.002629	0.0105	0.01337	0.3287	0
-Development	-Signal Transduction	0	0	0.2618	0.08919	0.09512	0.1873	0.01583	0.1204	0
-Environmental Adaptation	-Signal Transduction	0	0	0	0.2466	0.615	0.4291	3.933	0.3994	0
Human Diseases	-Signal Transduction	20.58	1.397	122.7	210.5	37.88	67.63	32	18.19	0.8818
-Cancers	-Signal Transduction	0	0.1333	0.2148	1.055	0.3975	1.222	0.5501	1.083	0.01419
-Immune System Diseases	-Signal Transduction	0	0.01473	8.314	38.84	3.253	9.566	5.913	0.8882	0
-Neurodegenerative Diseases	-Signal Transduction	15.62	0.5676	64.54	178.5	14.73	23.41	23.29	8.88	0.05137
-Cardiovascular Diseases	-Signal Transduction	0	0	0.01236	0.01647	0	0	0	1.549	0
-Metabolic Diseases	-Signal Transduction	4.02	0.3964	42.46	24.36	4.121	4.045	1.409	0.8749	0.5669
-Infectious Diseases	-Signal Transduction	8.787	0.8478	71	41.77	9.686	18.66	5.456	6.366	0.6816
Not Mapped	-Signal Transduction	13.19	9.811	259.1	227.7	172.5	427.6	513.3	97.93	14.71
-Not Mapped	-Signal Transduction	13.19	9.811	259.1	227.7	172.5	427.6	513.3	97.93	14.71
TOTAL	-Signaling Molecules and Interaction	Inf	12830	Inf	Inf	1304	957.6	2446	323.5	Inf
MAPPED	-Signaling Molecules and Interaction	Inf	11490	Inf	Inf	1025	630.2	1261	207.5	Inf
Genetic Information Processing	-Signaling Molecules and Interaction	Inf	4619	Inf	Inf	384.3	194.7	493.4	100.1	Inf
-Transcription	-Signaling Molecules and Interaction	Inf	437.9	Inf	Inf	4.271	5.563	27.71	3.493	Inf
-Translation	-Signaling Molecules and Interaction	Inf	3014	Inf	Inf	317.9	131.2	368.4	75.96	Inf
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	Inf	838.7	Inf	Inf	54.86	47.29	80.71	17.55	Inf
-DNA Maintenance	-Signaling Molecules and Interaction	Inf	385.4	Inf	Inf	7.189	8.435	16.59	3.419	Inf
-RNA Family	-Signaling Molecules and Interaction	NaN	0	NaN	NaN	0	0	0	0	NaN
Environmental Information Processing	-Signaling Molecules and Interaction	Inf	157	Inf	Inf	4.348	2.22	9.609	3.098	Inf
-Signal Transduction	-Signaling Molecules and Interaction	Inf	156	Inf	Inf	3.348	1.22	8.609	2.098	Inf
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	NaN	1	NaN	NaN	1	1	1	1	NaN
Cellular Processes	-Signaling Molecules and Interaction	Inf	225.2	Inf	Inf	12.51	12.48	25.57	13.64	Inf
-Hemoglobin	-Signaling Molecules and Interaction	NaN	0	NaN	NaN	0	0	0	0	NaN
-Vesicular Transport	-Signaling Molecules and Interaction	NaN	6.758	Inf	Inf	6.507	6.47	18.5	5.653	NaN
-Cytoskeleton	-Signaling Molecules and Interaction	Inf	49.21	NaN	NaN	2.767	2.646	3.085	3.708	Inf
-Cell Motility	-Signaling Molecules and Interaction	Inf	157.5	NaN	NaN	0	0	0	0	Inf
-Cell Growth and Death	-Signaling Molecules and Interaction	Inf	18.92	Inf	Inf	1.462	0.9485	1.605	1.749	NaN
-Cell Communication	-Signaling Molecules and Interaction	NaN	0	Inf	Inf	3.123	2.99	1.791	4.144	NaN
Metabolism	-Signaling Molecules and Interaction	Inf	6508	Inf	Inf	397.6	263.6	433.8	51.53	Inf
-Membrane Transport	-Signaling Molecules and Interaction	Inf	1319	Inf	NaN	1.108	1.177	1.635	0.2727	Inf
-Central Carbon Metabolism	-Signaling Molecules and Interaction	Inf	1539	Inf	Inf	75.26	52.82	147.8	13.25	Inf
-Energy Metabolism	-Signaling Molecules and Interaction	Inf	433.3	Inf	Inf	49.31	24.85	74.63	4.678	Inf
-Biosynthesis	-Signaling Molecules and Interaction	Inf	1472	Inf	Inf	136.9	84.95	77.9	12.52	Inf
-Other Enzymes	-Signaling Molecules and Interaction	Inf	2256	Inf	Inf	135	87.61	131.8	23.26	Inf
Organismal Systems	-Signaling Molecules and Interaction	NaN	11.53	Inf	Inf	6.779	8.809	17.99	6.721	NaN
-Immune System	-Signaling Molecules and Interaction	NaN	0	Inf	Inf	3.366	3.686	2.281	2.011	NaN
-Endocrine System	-Signaling Molecules and Interaction	NaN	11.53	Inf	Inf	1.975	1.209	2.136	1.458	NaN
-Circulatory System	-Signaling Molecules and Interaction	NaN	0	NaN	NaN	1.384	2.582	3.688	1.612	NaN
-Digestive System	-Signaling Molecules and Interaction	NaN	0	NaN	NaN	0.9812	1.178	0.3395	0.8026	NaN
-Excretory System	-Signaling Molecules and Interaction	NaN	0	Inf	Inf	0.8847	1.562	3.275	1.234	NaN
-Nervous System	-Signaling Molecules and Interaction	NaN	1.083e-05	Inf	NaN	0.221	0.1809	0.3459	1.215	NaN
-Sensory System	-Signaling Molecules and Interaction	NaN	0	NaN	NaN	0.008803	0.01156	0.02878	0.5495	NaN
-Development	-Signaling Molecules and Interaction	NaN	0	NaN	NaN	0.2926	0.2666	0.02784	0.2014	NaN
-Environmental Adaptation	-Signaling Molecules and Interaction	NaN	0	NaN	NaN	0.2713	0.1321	8.461	0.3851	NaN
Human Diseases	-Signaling Molecules and Interaction	Inf	211.5	Inf	Inf	59.24	55.62	68.85	22.63	Inf
-Cancers	-Signaling Molecules and Interaction	NaN	18.58	Inf	Inf	0.4027	0.8744	1.065	1.14	NaN
-Immune System Diseases	-Signaling Molecules and Interaction	NaN	2.032	Inf	Inf	2.742	3.429	7.162	0.8565	NaN
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	NaN	81.41	Inf	Inf	26.86	24.54	42.6	8.998	NaN
-Cardiovascular Diseases	-Signaling Molecules and Interaction	NaN	0	NaN	NaN	0	0	0	1.928	NaN
-Metabolic Diseases	-Signaling Molecules and Interaction	NaN	56.87	Inf	NaN	4.62	2.758	1.989	1.212	NaN
-Infectious Diseases	-Signaling Molecules and Interaction	NaN	115.4	Inf	Inf	23.28	15.35	20.86	8.227	Inf
Not Mapped	-Signaling Molecules and Interaction	Inf	1335	Inf	Inf	278.8	327.4	1185	116	Inf
-Not Mapped	-Signaling Molecules and Interaction	Inf	1335	Inf	Inf	278.8	327.4	1185	116	Inf
TOTAL	Cellular Processes	120.2	77.08	139.4	167.3	104.2	95.62	115.9	30.71	585.8
MAPPED	Cellular Processes	118.3	69.06	133.7	160.7	81.93	62.93	59.74	19.7	429.1
Genetic Information Processing	Cellular Processes	63.7	27.49	55.41	56.7	30.71	19.26	23.22	9.655	110.7
-Transcription	Cellular Processes	2.621	2.523	0.3032	0.257	0.46	0.6879	1.242	0.3428	0.9974
-Translation	Cellular Processes	48.05	17.99	52.46	54.14	25.41	12.62	17.27	7.001	90.04
-Folding, Sorting and Degradation	Cellular Processes	10.45	4.872	3.098	2.027	4.384	4.562	3.924	1.853	17.37
-DNA Maintenance	Cellular Processes	2.589	2.116	0.3497	0.6642	0.7738	1.374	0.7934	0.3509	5.51
-RNA Family	Cellular Processes	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Cellular Processes	0.2703	0.8917	2.842	1.783	0.6948	0.5037	0.3837	0.2898	11.48
-Signal Transduction	Cellular Processes	0.2703	0.8856	2.802	1.783	0.5325	0.2639	0.3136	0.1538	11.48
-Signaling Molecules and Interaction	Cellular Processes	0	0.006013	0.04008	0.05504	0.3154	0.2398	0.2514	0.1713	0
Cellular Processes	Cellular Processes	1	1	1	1	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Cellular Processes	0	0.03563	0.8368	0.8427	0.6385	0.52	0.7942	0.4596	0
-Cytoskeleton	Cellular Processes	0.3181	0.2957	0.2378	0.2556	0.3101	0.3338	0.2774	0.4171	0.8267
-Cell Motility	Cellular Processes	0.1833	0.7055	0	0	0	0	0	0	0.6029
-Cell Growth and Death	Cellular Processes	0.6102	0.1136	0.8196	0.3645	0.1541	0.1564	0.06994	0.1685	0.138
-Cell Communication	Cellular Processes	0	0	0.5044	0.5257	0.4617	0.4391	0.1886	0.419	0
Metabolism	Cellular Processes	52.79	38.89	59.42	79.84	31.77	27.31	18.86	5.097	106.6
-Membrane Transport	Cellular Processes	3.174	7.8	0.02132	0.01249	0.1064	0.09428	0.06663	0.02775	7.603
-Central Carbon Metabolism	Cellular Processes	8.891	9.247	27.88	27.95	6.015	5.517	5.78	1.101	14.9
-Energy Metabolism	Cellular Processes	3.202	2.532	11.24	13.81	3.747	2.009	3.355	0.5198	18.47
-Biosynthesis	Cellular Processes	21.87	8.481	7.258	15.86	10.94	8.044	4.15	1.217	24.51
-Other Enzymes	Cellular Processes	16.92	13.43	15.47	22.24	10.79	12.06	7.263	2.356	32.02
Organismal Systems	Cellular Processes	0	0.06687	1.982	1.128	0.8019	1.083	1.184	0.6849	0.2072
-Immune System	Cellular Processes	0	0	0.7498	0.7041	0.3161	0.3185	0.2421	0.2323	0
-Endocrine System	Cellular Processes	0	0.06687	0.09451	0.2952	0.1858	0.165	0.3207	0.1374	0.1089
-Circulatory System	Cellular Processes	0	0	0	0.005262	0.232	0.4536	0.3686	0.1651	0
-Digestive System	Cellular Processes	0	0	0.2368	0.2832	0.2758	0.2042	0.01328	0.07049	0.1707
-Excretory System	Cellular Processes	0	0	0.1026	0.06583	0.08651	0.1877	0.2202	0.1368	0
-Nervous System	Cellular Processes	0	5.708e-08	0.6035	0.2936	0.04019	0.02982	0.05661	0.1286	0
-Sensory System	Cellular Processes	0	0	0	0	0.001547	0.002771	0.001363	0.03977	0
-Development	Cellular Processes	0	0	0.03747	0.02281	0.02338	0.02135	0.002073	0.01457	0
-Environmental Adaptation	Cellular Processes	0	0	0	0.005955	0.03168	0.02178	0.5054	0.04452	0
Human Diseases	Cellular Processes	3.06	1.004	11.62	12.38	4.735	4.702	4.833	2.248	7.134
-Cancers	Cellular Processes	0	0.105	0.02358	0.0474	0.03698	0.06204	0.1129	0.1203	0.0726
-Immune System Diseases	Cellular Processes	0	0.009005	0.1623	0.6107	0.3237	0.6012	0.5692	0.09901	0
