!!SBtab TableType='Proteomaps' Organism='sce' Organism='sce'
!ProteinIdentifier	!Abundance
YGR192C	2618100000000
YBR118W	2236500000000
YCR012W	2886600000000
YHR174W	2506400000000
YDR385W	905270000000
YLR044C	1621200000000
YLL024C	2009800000000
YPL231W	299380000000
YKL182W	343240000000
YNR016C	230060000000
YMR186W	1267400000000
YNL209W	1109200000000
YAL038W	3235600000000
YLR167W	150060000000
YOL086C	1966500000000
YML045W	540270000000
YLR249W	946510000000
YBR079C	298560000000
YJL130C	244850000000
YOR063W	1285000000000
YAL003W	285520000000
YBR196C	434290000000
YPL106C	697320000000
YJL080C	157020000000
YKL060C	1290400000000
YJR045C	208970000000
YER091C	795810000000
YLR304C	170730000000
YOR335C	200520000000
YDR127W	95290000000
YLR259C	191770000000
YJL034W	238740000000
YBL076C	88551000000
YEL034W	396090000000
YKL152C	1491800000000
YPL160W	96369000000
YLL045C	971840000000
YLR150W	98069000000
YGR094W	154670000000
YLR106C	42927000000
YGL206C	93657000000
YGR234W	1006200000000
YOR341W	172180000000
YIL078W	96040000000
YGL253W	256010000000
YMR229C	67802000000
YMR012W	98199000000
YDR037W	180800000000
YGL009C	320960000000
YBR121C	230310000000
YDL185W	225500000000
YOR027W	112730000000
YER165W	260050000000
YGR264C	75608000000
YLR180W	256440000000
YJR109C	186230000000
YLR340W	389190000000
YGL008C	714950000000
YMR031C	98007000000
YJL138C	74993000000
YGR204W	97129000000
YJR016C	163690000000
YJR007W	64635000000
YML072C	50470000000
YOR198C	122170000000
YMR169C	88990000000
YER110C	160600000000
YFL018C	166120000000
YNL064C	119650000000
YDR226W	121690000000
YER043C	915260000000
YDL215C	51881000000
YPR145W	67318000000
YJR064W	34234000000
YOR375C	178620000000
YMR116C	575550000000
YOR317W	75062000000
YKL210W	309120000000
YDL055C	205080000000
YGL173C	59271000000
YLL026W	98163000000
YGL147C	412870000000
YBL047C	31014000000
YBR084W	66090000000
YNL121C	82227000000
YMR217W	237610000000
YNL247W	62028000000
YOR168W	60774000000
YLR432W	139190000000
YGL135W	153850000000
YLR355C	498090000000
YOR374W	214800000000
YPR074C	188300000000
YPL061W	1090300000000
YPL226W	56550000000
YGL245W	126510000000
YML063W	774120000000
YCL043C	94115000000
YDR353W	46645000000
YGR155W	239230000000
YMR108W	86509000000
YPL093W	61957000000
YGL195W	46971000000
YGR061C	82527000000
YGR240C	71990000000
YHR027C	56358000000
YLR335W	63439000000
YLR354C	663000000000
YDL126C	126630000000
YER069W	59140000000
YKR001C	85170000000
YMR205C	91823000000
YIL115C	60122000000
YCL030C	78364000000
YGR244C	63873000000
YJR137C	40371000000
YML070W	84602000000
YBR011C	213620000000
YDL171C	191940000000
YGL148W	47908000000
YDR129C	33943000000
YIL053W	857060000000
YOR332W	87778000000
YDL195W	68218000000
YHR183W	234930000000
YLR197W	73765000000
YMR309C	57984000000
YKR095W	11825000000
YBL039C	85512000000
YER025W	107570000000
YGR162W	26549000000
YGR090W	38272000000
YNL302C	467430000000
YOR310C	58751000000
YOR326W	182530000000
YER006W	43251000000
YBR039W	93735000000
YHR007C	63315000000
YKL157W	45321000000
YMR145C	157910000000
YOR007C	106740000000
YBR181C	595780000000
YGR116W	28687000000
YNL069C	717900000000
YDR172W	34801000000
YPR191W	50464000000
YDR341C	62056000000
YFL022C	122900000000
YGR218W	47830000000
YLL018C	107540000000
YLR027C	93117000000
YOL109W	301900000000
YBL024W	38871000000
YBR143C	79650000000
YEL031W	38383000000
YML126C	182510000000
YHR064C	110240000000
YNL055C	1020400000000
YAL035W	22457000000
YFL039C	313800000000
YLR061W	135250000000
YDL066W	102330000000
YDR238C	18466000000
YGL026C	118720000000
YJL167W	104250000000
YER003C	40880000000
YER120W	37152000000
YGL076C	1338000000000
YHR019C	102460000000
YML008C	94830000000
YDR233C	154320000000
YER073W	75034000000
YHR020W	97650000000
YIL075C	143710000000
YLR153C	84053000000
YBR086C	30652000000
YDR050C	55404000000
YLR309C	21280000000
YOR206W	35322000000
YOR323C	45714000000
YBL030C	287480000000
YDR258C	89508000000
YER036C	84769000000
YJL014W	49742000000
YBR245C	40373000000
YKL212W	48346000000
YNR050C	46143000000
YDL097C	42104000000
YDL174C	25278000000
YER070W	44191000000
YGR180C	150970000000
YJL008C	41200000000
YPR041W	141400000000
YDR099W	58549000000
YER052C	31692000000
YKR097W	72995000000
YBL022C	63377000000
YDL040C	29849000000
YEL071W	77247000000
YER065C	298170000000
YKL085W	53338000000
YLR058C	105620000000
YLL048C	31598000000
YBR218C	50094000000
YDR023W	269640000000
YDR150W	29935000000
YNL287W	29607000000
YCR053W	165870000000
YDL147W	57971000000
YDR158W	275110000000
YEL055C	28540000000
YER074W	170990000000
YJL041W	39405000000
YNL138W	52649000000
YOL127W	495070000000
YCL057W	22710000000
YER103W	60997000000
YGR254W	86730000000
YLR060W	41520000000
YPL019C	36092000000
YPL145C	76963000000
YPL260W	39248000000
YJL177W	333760000000
YJR077C	54200000000
YBR106W	53191000000
YCL050C	66723000000
YDL124W	42946000000
YDR060W	30538000000
YDR168W	25633000000
YHL015W	881060000000
YHR068W	43045000000
YPL048W	36809000000
YPL078C	56235000000
YDR188W	30954000000
YDR212W	47509000000
YHR179W	25798000000
YHR203C	692220000000
YLR129W	33947000000
YOR209C	41226000000
YDL084W	123720000000
YDL130W	35830000000
YFR053C	53836000000
YGL105W	69367000000
YGR103W	25995000000
YGR130C	48815000000
YGR185C	276620000000
YGR285C	83337000000
YKL081W	567830000000
YLR222C	15264000000
YLR314C	183330000000
YLR410W	16790000000
YMR079W	24503000000
YDR074W	21355000000
YFR030W	26311000000
YFR044C	79092000000
YGL030W	455960000000
YIL155C	34860000000
YMR146C	83581000000
YMR226C	43277000000
YPL028W	46208000000
YBL099W	74752000000
YBR025C	254200000000
YBR263W	41367000000
YJL012C	52174000000
YJR121W	60680000000
YKL054C	43906000000
YBL027W	180190000000
YBR088C	80375000000
YDR447C	291110000000
YGL167C	48888000000
YHR208W	37829000000
YLR109W	257670000000
YNL112W	40689000000
YOR165W	22508000000
YOR361C	60890000000
YFL014W	82603000000
YJR105W	47668000000
YOL097C	34960000000
YBR248C	40195000000
YCR088W	24895000000
YDL145C	138390000000
YDR234W	18260000000
YMR062C	45159000000
YMR105C	35442000000
YOR243C	19374000000
YDL103C	32342000000
YDL140C	67555000000
YDR170C	87344000000
YHR052W	25475000000
YJR139C	139800000000
YLL001W	22703000000
YLR429W	28439000000
YPR010C	34226000000
YPR148C	21847000000
YCL040W	156040000000
YCR093W	24386000000
YDR194C	23246000000
YFR010W	23148000000
YJL111W	89014000000
YNL134C	55566000000
YFR009W	37506000000
YIL018W	136650000000
YNL061W	47017000000
YNL087W	17784000000
YNL243W	19645000000
YOL098C	36081000000
YDL058W	17043000000
YDR012W	547120000000
YDR450W	236740000000
YEL046C	36503000000
YHR193C	163270000000
YJL050W	14788000000
YLR303W	337790000000
YLR389C	15155000000
YML010W	21596000000
YNL007C	138220000000
YNL241C	63183000000
YPL217C	17202000000
YBL015W	21352000000
YDL168W	25156000000
YLL040C	14535000000
YOL039W	30047000000
YOR142W	60235000000
YOR230W	74624000000
YDR368W	46810000000
YER080W	25564000000
YLR075W	41510000000
YNL137C	20429000000
YOL145C	12609000000
YBR015C	22693000000
YBR048W	1563700000000
YDL074C	14675000000
YDL226C	23121000000
YGL092W	18266000000
YGL123W	249090000000
YGR211W	31376000000
YIL043C	39289000000
YIL125W	48049000000
YJL109C	85451000000
YKL056C	187510000000
YKL150W	60195000000
YLR448W	337000000000
YML054C	34070000000
YOL027C	24484000000
YPL043W	15534000000
YBR249C	92687000000
YHR190W	53691000000
YOR184W	25996000000
YBR127C	156550000000
YBR286W	246770000000
YFL016C	25035000000
YIL136W	80245000000
YMR235C	45896000000
YPR112C	26697000000
YBR208C	33540000000
YJL191W	402530000000
YLR244C	22654000000
YML075C	24434000000
YMR083W	77216000000
YMR129W	24917000000
YPL063W	15711000000
YPL091W	31031000000
YPL126W	9991700000
YDR101C	31749000000
YDR298C	187170000000
YIL051C	301690000000
YJL020C	13605000000
YJL026W	133680000000
YJL076W	11148000000
YKR046C	36303000000
YLR028C	54999000000
YML128C	19713000000
YNL071W	71583000000
YNL096C	146140000000
YOR086C	171300000000
YDR002W	30354000000
YGL202W	58224000000
YGR178C	16328000000
YHR039C	28656000000
YHR049W	38149000000
YKL104C	34075000000
YKL195W	21282000000
YLR216C	49550000000
YLR359W	92618000000
YMR189W	19106000000
YNL010W	31166000000
YNL175C	30735000000
YPL079W	2049300000000
YDR189W	11962000000
YEL058W	21413000000
YGL207W	34827000000
YIL041W	335900000000
YKL035W	65774000000
YLR325C	141780000000
YOR096W	1335500000000
YOR151C	30738000000
YDL100C	24412000000
YDR507C	27450000000
YER178W	28105000000
YGR209C	147700000000
YJR009C	80264000000
YNL001W	16251000000
YOL021C	22804000000
YOL040C	85938000000
YOR117W	18754000000
YPR108W	24695000000
YDL022W	57871000000
YDR155C	366270000000
YFR002W	25855000000
YGL103W	1006500000000
YGL137W	20280000000
YGR034W	853000000000
YGR054W	17994000000
YHR146W	21674000000
YIL033C	21010000000
YKL172W	18862000000
YKL211C	58234000000
YMR290C	101980000000
YNL132W	42394000000
YOL058W	55927000000
YPL117C	20672000000
YDL182W	26583000000
YER023W	51264000000
YGR124W	19980000000
YGR167W	17156000000
YGR233C	26268000000
YIR006C	15404000000
YMR096W	30241000000
YNR053C	33568000000
YPL085W	8347100000
YAL060W	14860000000
YBL092W	507280000000
YBR101C	17286000000
YDL031W	40782000000
YDL112W	11067000000
YFR052W	81952000000
YGR193C	9747400000
YJR002W	11675000000
YKR066C	24609000000
YLR257W	13306000000
YOR046C	56053000000
YPR189W	16964000000
YDR483W	116120000000
YER136W	29625000000
YFR037C	29007000000
YGL234W	25825000000
YHR104W	45019000000
YLR175W	50133000000
YLR342W	92680000000
YNL117W	70205000000
YPL012W	46373000000
YAR002W	7718700000
YAR015W	32787000000
YBL068W	23072000000
YBR115C	17578000000
YBR155W	19094000000
YDL014W	70883000000
YDL137W	36542000000
YDR418W	238060000000
YER090W	39878000000
YGL048C	51043000000
YGR128C	17544000000
YIL022W	18164000000
YIL142W	30779000000
YNR043W	94694000000
YOL004W	16922000000
YOL139C	36898000000
YOR153W	28937000000
YOR254C	21055000000
YBL007C	23162000000
YBR080C	14468000000
YDL143W	21258000000
YDR299W	26659000000
YDR496C	15473000000
YEL047C	43933000000
YFL004W	141750000000
YGL129C	15706000000
YMR241W	32845000000
YPR033C	25259000000
YDR035W	35486000000
YGR085C	474120000000
YHR005C-A	58549000000
YML069W	10010000000
YMR099C	46098000000
YMR109W	41264000000
YNL098C	25096000000
YPL084W	9694800000
YPL146C	42641000000
YBR189W	471850000000
YCL019W	10869000000
YDL078C	39462000000
YDL132W	78118000000
YDR190C	30787000000
YDR430C	12452000000
YER048C	28292000000
YFL008W	10784000000
YGR207C	74579000000
YHR197W	37265000000
YLR270W	15997000000
YNL118C	29754000000
YPL212C	16672000000
YDL083C	132430000000
YDR091C	57344000000
YER049W	23089000000
YER081W	126530000000
YGL011C	48958000000
YJL039C	13573000000
YNL002C	12346000000
YNL220W	72780000000
YOR136W	34622000000
YPR069C	18093000000
YCR030C	9266700000
YDL075W	60177000000
YER055C	50188000000
YFL005W	70448000000
YIL094C	38359000000
YLR276C	26192000000
YMR024W	21982000000
YNL088W	8663400000
YNR001C	33338000000
YOR211C	12010000000
YPL004C	52659000000
YPL262W	32501000000
YPR163C	27790000000
YAL005C	80827000000
YBL045C	73299000000
YDR365C	37703000000
YER122C	7522200000
YGL078C	20110000000
YHR047C	33906000000
YJR060W	52151000000
YLL021W	5189000000
YML042W	47040000000
YNL085W	15099000000
YNL141W	22567000000
YOR215C	30781000000
