!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/' ValueType='Protein ibaq.human'
!ProteinIdentifier	!Abundance
P52565	11391767.8650788
F5H0C5;F5GWA7;F5GY37;F5H2D2;J3KPX7;U3KPZ5;F5H3X6;Q99623	11340148.5046771
P62701	11302914.6176732
P11021	11244128.9536658
P10599	11231863.7619962
P49721	11142189.923348
P09429	11140288.7775877
P07108	11101103.626001
Q9C037	11098824.3544563
P35579	11081923.6407721
P20700	11067434.4328539
P09972	10953572.7060249
O15533	10950196.4590563
P36542	10870637.2121343
P48643	10769450.9596591
P52566	10587364.6189314
P40939	10574057.5300439
P01903	10420597.5938044
P48735	10350417.1366336
E9PH29	10310157.7603077
P46781	10252630.0819486
P25788	10175179.323757
P28070	10110235.9274556
P55084	10079162.2185007
P62753	10075245.2971819
P28838	9866192.45337948
P50453	9800117.70846359
Q9HB71	9741664.24815382
P13010	9603076.37715242
E9PG82;C9J0K6;P30626;B4DKK2;B4DHQ6	9432354.974885
P78417	9351516.61391167
H9KVC3;H9KVD3;H9KVC9;H9KVD0;H9KVC4;H9KVC7;P20591;F8W8T1	9335513.23708294
H0Y8R5;D6RDI0;D6RF23;D6R9Z1;H0Y8W2;D6RHJ5;D6RHH4;E9PD14;D6RBD0;D6R909;D6REE5;D6RFX4;D6RAC2;D6RAU2;P63244;H0YAM7;D6R9L0;H0YAF8;H0Y9P0;J3KPE3;D6RFZ9;D6RGK8	9299407.28286065
P00492	9241840.80484544
P50914	9092184.1872901
P39023	9089579.41699642
P36957	9056458.57913863
P13073	9011210.1733512
P37108	9010283.84702174
P07910	8891766.23465916
P62306	8740553.17573111
P14317	8725034.99770391
P55072	8648179.12682249
P56385	8521207.07539952
P11310	8470482.88930936
O15511	8440665.71661237
P06753	8413331.71921558
P29350	8384364.41571879
P07954	8310768.26625947
B4DVE7;Q5T0G7;P50995;Q5T0G9;H0Y6E1	8208738.71509485
O00221	8163450.67363015
P31146	8143080.76352518
E7EQR6	8110643.83226421
P50213	8091648.79379079
P14625	8060166.69529916
P62308	8054863.24030754
P40227	7999804.7071469
D6RBL5;E9PHT9;P08758;D6RCN3;D6RBE9	7933931.4668992
P14868	7926814.44698439
O00303	7925412.34299474
Q9Y265	7921211.46315599
C9JDV1;C9J9B9;C9JNQ1;C9JU59;E7EMG9;P33241;C9JKF7;E9PBD8	7919410.20961945
P02545	7894917.05402169
P23246	7887196.27028172
Q9Y230	7835127.6155557
P09211	7787251.81159373
P61769	7623191.7898687
Q96KP4	7620550.4447185
P62316	7615926.09177596
P14324	7532467.19092709
P31939	7514777.85269585
P09874	7510528.58477798
P62913	7494562.29263889
Q16836	7493911.72357506
O43909	7462739.89338924
P26583	7446079.59048106
P55209	7433702.40767857
P43490	7425289.32729562
P34897	7404568.1807698
O75390	7403417.45572042
P23381	7327883.37174951
P22234	7305120.90349091
P25789	7284058.32993315
P49411	7265008.10398554
Q99714	7221485.86081648
P09525;Q6P452;B4DDF9	7209375.64450185
B4DT77;P20073;B9ZVT2	7147403.1582483
Q9H4M9	7088916.57076936
P99999	7011681.04490413
P12004	6991850.59312977
Q14974	6973770.8109802
Q14103	6968694.19081609
Q02790	6934364.69957692
P07900	6888995.03403666
F8VY00;F8VWQ0;F8VVM2;Q00325;F8VWR4;F8VYH5;F8VZL5	6853989.44830842
D6RAV0;D6RFH2;D6RDN0;Q9UKY7;D6R9V8;H0Y8K3;D6R973	6832202.57043329
P62314	6806403.1872451
Q8NC51	6797905.21613539
Q07812	6730286.4455125
P29692	6729840.16735538
P53396	6699194.52859366
Q9H0U4	6652799.22737585
P23526	6652034.18558708
Q9UKM9	6637715.80573446
P00505	6594574.49950492
P62081	6556466.42918353
P30040	6476059.07655394
P61086	6419210.77119557
Q04837	6378635.33889497
D6RBK0;C9JZ20;B4DY47;C9JW96;P35232;E7ESE2;E9PCW0	6338818.62554794
F8VZ58;F8W0W4;F8W0C7;E9PAV3;F8VNW4;H0YHX9;F8W1N5;F8VZJ2;Q13765;F8W029	6288944.92016226
P62249	6223744.26232653
P63104	6222012.76677404
K7EL96;K7EJD0;O60664;K7ER39;K7ERZ3	6206416.25591417
H7C3W8;B8ZZ38;P42704;C9JCA9	6196060.39058802
P25787	6177621.83547005
P28065	6177093.84844792
P24534	6158518.5244288
P09622	6142089.59450626
P33992	6125941.03621147
P09651	6091795.06619905
F8WCY3;C9JDM3;C9JGV6;C9JIC6;C9JJ34;C9JXG8;H7C137;B3KUP2;P43487	6080326.43826932
P16401	6023464.49680977
O75947	6001160.23988605
G3V2K7;P49755	5992801.36120884
O43707	5927405.7390208
P22695	5917405.57810256
Q16698	5901370.23487973
Q15181	5885571.95776706
P62310	5850111.55827809
Q01813	5843653.80377238
P52209	5831939.46200677
Q01469	5828257.16641617
P61586	5827236.65192144
P31930	5803291.17116429
P05455	5794212.8321448
I3L3B0;I3L3Q7;Q07021	5708202.56436062
P13667	5638542.55729762
P62826	5625672.48397533
Q5T6W8;Q92688	5604387.75903666
P51572	5523006.55088684
P35268	5518097.55763316
P54577	5491433.07583428
Q15717	5489894.10410666
D6R9L5;H0Y993;H0Y8X0;B4DFG0;D6RDA2;P35659	5468051.83276964
P32119	5461239.09257026
Q9Y285	5408563.50218205
Q9BV40	5387032.41678803
P31948	5361700.29824645
P11586	5329890.95205876
P60228	5324804.05511577
P27824	5322219.39887056
P28062	5302450.80824864
Q16543	5235041.61840057
P11836	5214716.73032348
Q12931	5187799.04841082
P11177	5174750.37933082
H7C2U6;C9JDV8;F8WCR5;Q9BPW8	5107294.55090296
P31943	5106084.26393487
P05388	5087872.53293199
P63279	5079422.59507649
P29401	5062474.38322019
Q9Y266	5051861.89100691
H7C597;Q7KZF4	5047325.19342583
P21796	4924152.28787821
P38117;M0QY67	4917873.2368559
D6RD66;O75083	4904359.65129112
P30153	4840656.46542342
P40925	4826713.15715522
P09382	4746331.74762448
H7C310;C9IY94;C9JT15;H7C2Y0;C9J2Q4;C9JB25;F8WCX3;F8WB65;C9JQJ4;C9JSE7;C9J938;B5MD47;C9JFT1;H7C1T1;Q15019;C9JG93;B5MCX3;C9JZI2;C9IZU3	4716784.90134072
Q99798	4705640.71472933
O43143	4678738.78073821
O00487	4671864.06775032
P60900	4646977.83263174
O43776	4643120.9821952
P61254	4618128.73757207
Q9UBQ7	4612518.08256929
P00491	4587475.92042412
P09012	4519644.72645622
Q15084	4519500.94354014
P43686	4465287.76054711
P08865	4463231.02894725
P42766	4460481.65004656
O14818	4459266.41770106
Q08211	4448068.2874629
B4DDP6;F8WBG8;F8WB73;H7C111;B4DEM2;F2Z2V3;F2Z3E3;F8WCK3;Q9UJU6;C9J7P1;F8WFE1;H0Y5J4;B4DDD6;F8WBB2;F8WC20	4447163.52319505
P27797	4425318.48513827
Q08257	4417940.96305669
D6RD60;D6REP8;H0YC49;D6RC06;P49773;D6RE99	4412749.60551892
A6NJA2	4401166.40878636
E7EQS9;Q9Y3I0	4394739.18350948
Q9Y277	4379278.80854701
Q1KMD3	4358104.83845086
E5RHG6;E5RIX8;E5RJD8;E5RIW3;E5RJM1;O75347;B4DT30	4357745.29493448
P63167	4326282.50014815
H0YFF6;F5GZE5;Q5JXL7;E7ES33;E7EPK1;H0Y3Y4;Q16181;G3V1Q4	4319033.46649291
O43242	4313224.42703851
P09132	4298254.85895943
P14314	4296832.42997148
P54727	4282188.64999421
P55060;B4DUC5	4262837.15595991
O14980	4231099.73842177
Q13011	4223117.25820619
F8WED0;H7BZ72;Q9Y2X3	4188822.06923815
P17858	4181987.83797177
P62277	4172557.83883052
Q9UJ70	4145567.76483968
Q00688	4140656.86390629
P49736	4140494.70919736
J3KQ32;C9JCJ9;Q9NTK5;C9JTK6	4136743.7267436
Q12905	4111592.85564635
D6RDG3;H0Y9Y1;P20290	4103760.60461849
P60866	4091432.50545123
H0YLU7;H0YNX6;H0YMU8;H0YM12;H3BV91;H0YK49;H0YL12;P13804;J3KN60;H0YKF0;H0YL83	4081097.47248813
D6RAE9;D6RFI0;D6RDG7;S4R2X2;Q9H9B4;H0Y9J5	4070397.42488405
P24752	4067587.53754835
Q16740	4055394.34170871
Q15056	4052233.78852411
G5E972;H0YJH7;A2T926;P42166;P42167	4034641.11604524
P63000	4006263.09470495
P09661	4003310.89727221
P13284	3994746.5404845
P35637	3993004.89312732
P49257	3991633.60675124
Q16531	3988734.47974844
P26196	3983756.8518279
P14927	3974970.47897038
Q9Y4L1	3968028.25301861
Q9Y5S9	3958147.70639389
H3BT58;Q14019	3949148.75830991
H0Y8C6;C9J875;E7ESZ1;C9JMV5;C9J583;C9JXE0;C9JZ53;E7EX05;F8WF30;E7EV12;E7ESA1;E7EQT5;C9JQT6;H0Y3V4;E7EWK4;B4E0R6;O00410;E7ETV8;C9JZD8;E7ETV3	3867452.699377
A8K8G0;P51858	3860649.10693595
P30101	3855528.63722237
D6RA21;Q86W51;E7EPW6;H0Y9X3;O75340	3854769.94139891
P14854	3848930.21323864
O75367	3844975.54300659
Q92878	3843333.75559114
Q15046	3821006.08131381
P61313	3815839.79741983
B7Z4S1;E5RJ93;E5RK46;E5RFI1;P23193;E5RIS7	3809512.62517059
O00299	3806621.16587084
P04792	3804268.69035695
Q9UNM6	3771673.59362582
P31942	3726940.76943908
P17980	3717737.6902794
Q14152	3715632.46633279
G3V279;P84090	3699501.4257353
Q03252	3695902.30780419
P23368	3693164.80481027
P61289	3691191.98601061
Q13263	3688233.72032159
O00483	3674497.62984174
O00232	3658649.00042025
Q02878	3649561.52215022
Q9BS26	3649523.92858338
P54886	3644813.53340822
P00387	3638703.55665217
P05198	3629832.95955933
P41240	3613822.84308085
P30050	3611005.75135339
Q9UKK9	3580827.35303369
O95336	3572141.64003245
P17931	3558019.67774097
P49748	3540506.94584314
G3V3W9;H0YJG6;H0YJG7;B4DUR9;H0YJU2;H0YJ63;G3V438;O95433	3535999.40330721
H0Y3T6;Q9BRK5;G3V1E2	3533797.03315882
P54136	3525667.6422549
P61106	3523458.59708701
Q9P0L0	3522403.42730053
H3BQK6;B4DVL1;H3BNF6;H3BNF2;H3BUP3;H3BRL2;H3BQE7;H3BP76;H3BUK7;Q14764;I3L155;H3BPZ2	3507221.81488708
P08621	3500741.34166451
P26599	3489692.54519772
Q9NS69	3489452.99662301
Q04760	3475224.90564494
P31153	3454057.69663423
P49189	3452879.43431188
Q53EL6;Q5VZS7	3436138.32092208
F6T1Q0;Q6L8Q7	3432106.37191359
B0QY89;H7C133;C9JHP4;B0QY90;H7C3A0;C9K0Q7;H0Y7E6;Q9Y262	3426957.31083735
Q16851	3422878.37100258
P04439	3422167.09293315
P36871	3394813.03120978
P49588	3385251.00102412
Q92499	3376116.29503364
Q07955	3372868.5820528
E7EPB7;H0Y7W6;E9PGQ4;Q96RU3	3365959.59294862
B0I1T2	3362390.07315076
B0YIW6;E9PK34;P48444	3354677.80496421
P12268	3351966.78451175
ENSG00000223380	3342750.24514456
E9PP73;E9PKQ1;E9PP63;P53618	3333045.83828789
Q07020	3328642.39739825
Q01105	3319609.92529694
K7EPX7;K7ESA9;K7EKK6;K7ELS3;K7ELH3;Q96BX8;K7ESI3	3305586.92787039
O95831	3293238.08442854
Q15691	3284090.0496692
P53004	3271386.48071416
P55786	3266752.19391931
O75663	3265808.31591223
P51149	3235432.94763046
D6RAW4;H7C463;B9A067;C9J406;Q16891	3220842.83335011
P27348	3213620.52717871
H3BM18;H3BR65;Q16666;H3BR88;H3BVE6;E7EPR3	3209606.36017781
Q14697	3207487.53154543
P22314	3205034.41743003
P55809	3186384.90625869
P20042	3183246.97015537
H0YFT5;F5H3I6;Q86UX7;F5H1C6	3164312.07298248
P00367	3163138.97118147
P08670	3161574.22819795
K7EKN4;K7ER14;K7EMW8;K7EN52;K7ERG1;K7ENQ5;K7EQ08;K7EK18;K7EJZ2;K7EJV0;K7EL40;K7ER52;K7ELJ9;K7EIE4;K7EIR4;K7EPY1;K7ER34;K7EJL9;Q9UHD8;K7ENL0;K7EKF9;K7EJ51;K7EQD7	3160946.04741418
Q96AE4	3160425.687438
P07814	3156957.65126405
P41091	3156779.32798913
P34932	3145215.89781478
O15371	3141223.76691803
O96008	3138575.84270039
Q9UMS4	3132500.1581149
P46063	3120186.21609988
P62195	3112473.24857258
P04080	3108989.2511904
P41250	3099185.92737605
Q96AZ6	3098823.45892845
Q9Y333	3088065.83419217
Q9Y490	3080978.06907809
P62820	3075957.9788873
P09960	3075566.05203365
Q99729	3065023.06573189
Q92945	3047841.43318495
O75874	3047269.1481852
M0R0Y2;M0R058;M0QZM9;M0R027;M0R213;M0R031;M0QZN5;M0R0I4;M0R2M1;P54920	3041166.45918946
G3V589;G3V4Z5;G3V2U1;B4DJS7;G3V5U2;G3V5X9;Q9UNH7;H0YJF8	3038385.1588081
P50238	3029372.13531194
P15121	3027569.41437451
P07384	3026974.01429553
Q53GQ0	3018425.65691641
F2Z2Q0;H7C1F6;P30042;H7BYH1;H7C2G3	2986865.24864368
P62191	2984558.00183419
Q96PK6	2984363.7584103
P61981	2974022.16839863
P46776	2973737.60000287
H0Y653;H0YDU4;Q5JXT2;O00567	2968240.08412659
P41252	2958799.84270206
P33993	2957461.87279991
P56537	2950237.32940789
P49207	2943180.24256741
Q10713	2926564.759107
Q96I99	2924578.33337868
P59998	2923985.51753507
P62995	2912186.7341792
Q01082	2911067.37154065
Q13200	2909049.1858108
P46940	2900531.95544471
O43633	2892586.57594761
P19623	2879969.4580736
M0R1H0;M0R0P1;M0QXC9;M0R2B0;P22087;M0R2Q4;M0QXL5;M0R299;M0R2U2	2870071.12224507
P15927	2858804.31079803
Q99460	2857435.61910803
F5H6I6;Q86VP6;H0YH27	2849702.77173546
H0YJB9;G3V4E7;G3V4C6;Q9Y224	2848893.60120213
P47914	2847757.91598682
Q96HE7	2847096.08723732
B1AHE4;H0Y7N2;B1AHE3;Q9UBB4	2846855.76139796
Q9NY33	2845521.51715718
O75533	2844756.25894645
O00571	2834069.74412134
Q04917	2832721.49616122
Q9Y6N5	2830617.41118115
P40306	2828667.00639566
H0Y938;D6RBG7;D6R997;D6RCL6;P35606;D6RBT6;B4DZI8;H0YAC7;D6RBZ7	2807587.09876077
M0R061;M0QXB4;O14579	2799386.78457201
Q14232	2797883.32361969
B8ZZQ6;B8ZZA1;H7C031;B8ZZW7;F8WCE8;P06454;H7C2N1	2795844.76342025
H3BRV9;P61970	2793424.26903196
P62993	2787420.46769866
P52701	2785500.54097846
E2QRG8;B7Z510;B7Z332;Q00765;B7Z681;H0Y8J8	2782497.3703349
Q96IU4	2779746.01726832
P36551	2769866.83093177
C9J9T4;C9JS04;C9JEL4;C9JZQ9;P20592;B7Z5D3	2769524.94236703
O43837	2767114.73586238
P08237	2758022.12099787
P26639	2756037.75754434
ENSG00000115128	2752738.69408274
G3V314;H0YJL6;B7Z3I5;G3V2K5;G3V535;G3V3G2;Q9UI08;H0YJN0;G3V5F7	2752681.93091225
Q9H223	2751682.92013104
O15143	2723309.33668801
E5RIZ6;E5RIF8;E5RH00;E5RI46;E5RH42;Q5HYE9;Q13283;E5RJU8;F5H4D6	2714392.04562545
Q00610	2709762.91245053
F8VVB7;F8VTT6;B4E3S0;F8VRE9;F8VUX3;F8W1H8;Q9ULV4;F8VV53;F8VSA4;H0YHL7	2709715.37597412
D6R937;Q12904	2701398.94266518
Q13177	2686284.78604884
P30049	2680924.73013672
Q9UHV9	2671915.84703894
P23528	2659768.37196047
O95372	2646253.80189319
P16885	2645342.15095408
P27144	2637940.27027289
Q01081	2622456.04552757
P10768	2621157.43240689
P10515	2615075.99707657
H3BND3;H3BV41;O43809	2604395.60810362
P36776	2595229.49716855
P43243	2594858.43285065
P09104	2588214.65820182
P24666	2583854.40542908
E9PAW1	2580520.01079618
Q13347	2577754.27551241
P18754	2575765.70267344
Q9NQR4	2575423.54686094
Q13435	2575221.37908098
P56192	2573662.11109875
P53621	2565787.28549879
P35998	2564463.02419368
P04843	2557012.51313135
P55036	2539724.90570792
O75475	2527513.77516067
Q04446	2513975.59805326
P52907	2511410.45162907
P84103	2510570.42218773
O43447	2502463.53304252
P55957	2487995.51180859
H0YIZ6;H0YJ09;G3V5A5;G3V541;G3V4X7;G3V5Z2;Q9H6D7;G3V2I5	2487433.16870808
E9PRI2;B4E2Q4;E9PRY0;E9PN86;J3KNJ2;Q7L2H7;E9PSB3;H0YCQ8;E7ESM3	2485323.17172194
P30043	2484632.56057559
H0YE29;Q07960;E9PNR6	2484117.9175691
Q9NZ45	2479072.09762881
B7ZLZ0;K7EJC2;K7EQR5;E7ERB7;Q9P107;K7ELE8	2473216.73178453
P26368	2468838.46997376
Q14566	2467712.30359348
O15382	2461497.64142835
P29728	2460231.70583814
Q5T123;Q9H299	2453579.4607124
O43390	2446859.7102501
P42765	2440109.39132665
H0Y6C1;H0YDA5;Q5QPD0;Q5TFE4	2432227.58588127
P00390	2428889.75796505
P17844	2425868.43947507
B4E1K7;Q9UJZ1;F2Z2I8	2423767.38295624
P10644	2410203.09648914
O60506	2404270.28147825
O95861	2402334.99588881
I3L1H3;I3L409;I3L3U8;I3L2T6;I3L329;I3L1R0;I3L133;I3L2E2;Q99732;I3L1I9;I3L1P1;I3L2T1	2399285.96752567
D6RII0;Q8WU39;H0Y9L3	2397164.91099093
K7ERW5;O43765;K7EMD6	2396270.05940818
P48637	2383018.64734759
Q02978;I3L1P8	2375562.7884496
P51665	2363817.23016932
Q13561	2362520.20647399
P27816	2349822.23388709
Q9NSD9	2340963.70776485
Q9HCC0	2338826.31384671
Q8WUM4	2338218.34335982
Q9UNK0	2336768.38830308
K7ERD2;K7EQ02;K7EQ55;K7EK33;Q96EP5	2332113.41201664
Q15029	2325172.98739743
P53597	2324056.60459888
P18031	2322934.68451818
Q9ULC4	2319222.79789455
P11172	2313434.40224784
P19525	2309168.21707727
B0QZK8;Q5SWC8;B0QZK6;B0QZK5;B0QZK7;B0QZK4;Q5SSJ5;B0QZK9	2301001.21950766
Q96CG1	2300113.84260458
P49591	2297527.24199953
P02786	2291400.97337527
P11413	2285628.05565131
P27694	2284168.99654901
Q06210	2275756.80864473
P28331	2273251.62223862
Q9BWD1	2265721.68860353
P09326	2262056.35261315
Q96FW1	2252917.27962967
Q9UBX3	2250692.77524626
F8WAR1;C9JWQ9;C9JRN3;U3KPZ2;C9JHG2;Q14699;G3XAJ6	2241788.40555434
P31946	2230543.93938955
P06493	2225152.03149448
E9PHS0;F8WDS9;H7C2E3;O43813	2220797.29070527
Q14498	2219949.16781826
P62333	2219673.77921587
Q99471	2210342.65514026
K7EJ99;G3V162;B1AKP7;K7ENM9;K7EJM5;K7EL26;B4DJ45;Q13148;K7EN94	2210307.02166255
A8MZI2;Q9Y512	2203525.29257517
O75937	2201075.36844636
P61513	2197081.38850486
Q16629	2196883.26770534
P55265	2190290.26383403
P38606	2188576.10959593
D6RFH4;H3BUX2;O43169;J3QR91;J3KNF8	2183397.05671061
F8WD73;C9JRZ6;G3V1K1;Q9NX63;F8WAR4	2180093.16236964
E9PJM7;E9PJK8;E7EMB1;H0YDK5;Q9UH65	2161918.19209685
O75439	2156565.28653149
Q14240	2155768.770803
Q9H444	2150432.37734067
P51571	2140997.06758481
Q9UBE0	2139217.5469357
Q5T3N1;P04083;Q5T3N0	2136555.44311138
S4R3X6;F5GYR8;O60763;H0Y7C0;F5H4X1	2134309.93371636
O76003	2132012.1582804
F8WEH9;B4DKT0;Q9H8Y8;F8WEG2;F8WBR9;F8WF79	2131328.79695094
P04899	2126667.30564054
Q92841	2121993.92488666
P61009	2120718.79060662
Q9UKD2	2113722.49410603
C9JWF5;C9JFN4;C9J188;H0Y503;Q7L1Q6;C9JV57;C9IZ80	2106433.73355951
Q12874	2099574.91307066
O15400	2098759.82496621
Q02750	2098715.13550912
M0QYG8;M0QYJ8;M0R0C1;M0R2P2;M0QXC2;M0QXZ6;M0R1D2;M0QYD5;M0QX47;O60234	2097831.35665074
P46109	2094982.4020008
O15372	2094533.4737329
C9J5C3;C9JSA3;C9JND6;C9J932;H7C5M9;C9J6F3;C9J363;F8WDF3;Q9BUL8	2082992.86507705
P51148	2072372.61920285
P35244	2070455.56209482
P61088	2059417.68780301
D6RGF4;D6R9I9;H0Y990;P61221	2050978.98433597
P15153	2048444.4086597
I3L223;Q96AG4;I3L2E8	2046500.79153799
P33316	2041393.91911049
Q9UIJ7	2034960.03137584
Q9H2U2	2033061.30005339
J3KTD8;H3BSC0;J3KS23;Q13951;J3KRT0	2028638.43317708
P22307	2028084.54018115
P15374	2027044.36725532
P62241	2022922.838889
Q12907	2010999.44457639
I3L234;I3L3C4;I3L1Y4;B4DJ58;I3L3U9;I3L1A3;I3L2F2;O76021;J3QSV6;J3KPU7;I3L4T8	2005521.79002914
I3L1I0;I3NI27;I3L1F4;B7Z403;I3NI24;I3L3G0;K7ENF2;I3L277;I3L3Q4;Q9HC38;I3L2C2	2002314.19051319
Q96C19;H0Y4Y4	1999832.0315013
P55884	1995195.19863236
P04632	1993058.27005189
Q9NVJ2	1992439.35230901
P47897	1992050.21678098
Q13043	1991829.28096159
P42126	1990226.30452672
P22570	1986145.27112002
Q92734	1985040.96994047
P52888	1971060.80888558
Q86X55	1958963.37203083
O95202	1954254.00890964
O96019	1952221.22593984
P14735	1951753.44131686
P23919	1951351.24435349
I3L4S0;H3BRJ7;Q96QK1;I3L4P4	1947708.15556413
O00161	1944042.2319289
Q9P2J5	1942383.21862966
O75832	1941982.61199984
P49321	1940658.2133327
P09496	1940631.11946911
O75368	1939629.44618198
P25205	1934455.67919248
O75608	1934134.88394863
H7C118;H7C003;B5MBZ8;B5MCY6;C9JRC4;C9JD73;C9J177;Q15435;H7C3Q5	1932403.67466538
Q92947	1931492.29081813
E5RG97;H0YB26;E5RHZ0;E5RJ85;E5RFT7;O75131;E5RG68	1931176.52816164
Q00059	1930531.86633662
Q08623;E7EVH9	1929369.86302282
Q07666	1927425.98728326
Q9Y2Z0	1923864.73803236
P49327	1921270.57578576
E9PMH2;E9PPD7;O00170	1920041.27483391
B7ZKM0;F8W667;F8VV04;H0YHU8;F8VVK9;F8VZM2;Q15020	1915585.97618973
O75995	1914254.41683879
Q9H845	1914096.91708425
Q96CW1	1913444.41486885
F8VNP8;Q16630;F8W084;F8WJN3	1913402.31022104
O60925	1910228.72605678
Q9NP72	1907753.13141379
P30740	1907301.94847514
Q13185	1906990.89065617
Q92608	1906044.53986105
P19388	1902741.10299253
Q9BZQ8;H0Y7M9	1899595.04406072
Q9UHX1	1895988.31418819
P11387	1893320.71070961
P31689	1891797.87496349
E7ETX1;Q9UBV8	1891153.55854137
F8W156;F8VVA7;F8W651;F8VYE0;B4DHZ0;F8VXR1;F8VS17;B4DDX8;F8VYZ4;F8VXB1;P61923;F8VYK5;F8VWL5;F8VUC5	1890026.91457313
F5GX39;Q15363;E7EQ72	1886780.12129558
Q6NVY1	1880249.70386363
P40429	1879356.5916692
Q9P2R7	1874463.31462627
O14929	1873405.81926033
O00154	1872554.24667718
Q06203	1870888.31470097
P17174	1868233.85626338
O43665	1865070.56633065
E9PQB6;H0YCD5;Q9Y3B7	1863376.38328096
P33991	1862412.16081782
F8WBW6;Q13442	1861975.55846154
Q96G03	1861557.83595336
O60884	1857029.88429138
Q92598	1855998.9158958
F8VVL1;O43583	1851821.51334686
Q16186	1849496.87985368
P68036	1848412.59007695
P54725	1846498.40232194
Q14683	1846218.00517645
E9PC62	1845052.97088946
Q16822	1840862.78193131
G3V5A4;Q9Y5B9;G3V2X0;G3V401	1840262.49735377
P13798	1839639.21585429
P47755	1839263.80526413
Q5JX61;H0Y524;Q5JX59;Q5JX58;Q5JX54;E7ENH5;Q5JX60;A6PVH9;Q5JX52;Q5JX55;Q5JX45;E7EV27;Q5JX44;Q5JX56;F2Z2V0;B0QZ18;Q99829;Q5JX57;Q5JX53	1838274.02397519
P09668	1829791.03638195
P29966	1824523.17900784
P12081	1823076.07136181
Q9Y570	1820944.99208546
P30085	1820811.52135118
E7ESU4;E9PJN6;Q9H0A0;E9PMU0	1817544.59746204
G3V448;Q9H3N1	1817018.83259147
O60832	1815298.80494436
Q7Z3B4	1809411.27057671
B4DEK4;D6RC15;O60749;D6RBT1	1808185.80230491
E7EQ69;F8WCK0;C9J5J3;C9JZU6;B0AZT5;Q9GZZ1;C9J5D1	1805962.01636183
Q5Y7D6	1805892.90499318
P19367	1805766.45543514
O60610	1801478.28811136
Q9H4A4	1798905.20104104
Q9UBT2	1797636.39176759
B3KYB7;B7Z7Q0;B3KYB6;P48739	1791926.58586237
F2Z2P5;H0YAV2;F2Z3Q5;H0YBZ3;F2Z2U2;F2Z3A2;Q969X5	1786859.16772207
H0Y6P3;P41218	1784922.88024698
P11766	1774601.19605627
P61019	1773619.05909718
J3QLU7;H3BMU1;J3QQP8;H3BQ38;H3BQF7;H3BUI0;H3BPP6;E9PF00;P53990;J3KR23;F5GXM3	1773285.28451028
Q13247	1773131.72316237
