4155	4155	NotMapped	41100000
121506	121506	NotMapped	1.17e+09
Abpa	Abpa	NotMapped	3376600
1415	1415	NotMapped	3.74e+08
10815	10815	NotMapped	3867500
4151	4151	NotMapped	1.14e+09
1414	1414	NotMapped	47500000
5354	5354	NotMapped	3419800
1417	1417	NotMapped	95400000
Bpifa2	Bpifa2	NotMapped	67200000
Try5	Try5	NotMapped	1.51e+09
845	845	NotMapped	27200000
10409	10409	NotMapped	15100000
Amy2;Amy2a2	Amy2;Amy2a2	NotMapped	3.65e+10
342898	342898	NotMapped	58500000
5948	5948	NotMapped	9.38e+09
374897	374897	NotMapped	659570
5816	5816	NotMapped	14900000
5334	5334	NotMapped	10200000
793	793	NotMapped	27900000
794	794	NotMapped	74500000
1427	1427	NotMapped	66300000
51778	51778	NotMapped	2886300
8857	8857	NotMapped	4.84e+09
7447	7447	NotMapped	5326400
Klk1b26;Egfbp2	Klk1b26;Egfbp2	NotMapped	193010
4975	4975	NotMapped	5792200
1264	1264	NotMapped	1.44e+08
1411	1411	NotMapped	1.17e+08
7356	7356	NotMapped	28800000
Try4	Try4	NotMapped	4.93e+09
1113	1113	NotMapped	1.86e+08
Adh6a	Adh6a	NotMapped	1.1e+10
6876	6876	NotMapped	1.83e+09
10551	10551	NotMapped	1.6e+09
29114	29114	NotMapped	20000000
200504	200504	NotMapped	67200000
6345	6345	NotMapped	20000000
27295	27295	NotMapped	7549300
10223	10223	NotMapped	4.75e+08
6295	6295	NotMapped	3531900
6623	6623	NotMapped	17600000
AI747448	AI747448	NotMapped	3.26e+08
Lgals4;Lgals6	Lgals4;Lgals6	NotMapped	9.34e+09
5276	5276	NotMapped	8.68e+08
56287	56287	NotMapped	35700000
Car1;Ca1	Car1;Ca1	NotMapped	3.06e+08
266629	266629	NotMapped	3070600
Ren1;Ren2	Ren1;Ren2	NotMapped	3402300
58529	58529	NotMapped	7867200
284119	284119	NotMapped	74600000
4133	4133	NotMapped	4761700
6277	6277	NotMapped	5.08e+08
Akr1c21	Akr1c21	NotMapped	6888700
2210010C04Rik	2210010C04Rik	NotMapped	4.96e+09
91860	91860	NotMapped	3.99e+08
63908	63908	NotMapped	9428000
11155	11155	NotMapped	1.14e+08
392465	392465	NotMapped	1.62e+09
1412	1412	NotMapped	21400000
130120	130120	NotMapped	59400000
283463	283463	NotMapped	1352700
6853	6853	NotMapped	9074200
4925	4925	NotMapped	1.35e+08
6620	6620	NotMapped	54800000
765	765	NotMapped	48900000
1396	1396	NotMapped	4.56e+09
6285	6285	NotMapped	6253900
23136	23136	NotMapped	1.46e+09
Gyg;Gyg1	Gyg;Gyg1	NotMapped	49400000
6812	6812	NotMapped	44300000
10158	10158	NotMapped	501900
2273	2273	NotMapped	1.41e+08
3898	3898	NotMapped	1.71e+08
112464	112464	NotMapped	3314300
7103	7103	NotMapped	2.77e+08
4604	4604	NotMapped	20100000
6993	6993	NotMapped	2.65e+08
10083	10083	NotMapped	4.35e+08
9260	9260	NotMapped	32600000
844	844	NotMapped	24400000
6275	6275	NotMapped	25400000
Chi3l4	Chi3l4	NotMapped	38700000
388533	388533	NotMapped	3288400
312	312	NotMapped	2.2e+09
Gm766	Gm766	NotMapped	1.23e+09
1428	1428	NotMapped	35100000
8736	8736	NotMapped	5703100
AA467197;Nmes1	AA467197;Nmes1	NotMapped	5.74e+08
56925	56925	NotMapped	99800000
S100a11;Gm5068;Gm7665	S100a11;Gm5068;Gm7665	NotMapped	3.58e+08
5239	5239	NotMapped	26600000
1700037H04Rik	1700037H04Rik	NotMapped	38800000
Reg3b	Reg3b	NotMapped	2.12e+08
171024	171024	NotMapped	46700000
760	760	NotMapped	1.5e+09
4239	4239	NotMapped	20900000
51673	51673	NotMapped	63400000
Vat1l	Vat1l	NotMapped	256690
Aldoa;Aldoart1	Aldoa;Aldoart1	NotMapped	4.23e+09
8522	8522	NotMapped	1131700
64780	64780	NotMapped	4.21e+08
9454	9454	NotMapped	437350
1809	1809	NotMapped	71300000
Ovos	Ovos	NotMapped	16200000
9172	9172	NotMapped	5908800
5064	5064	NotMapped	1712300
29993	29993	NotMapped	11100000
93974	93974	NotMapped	1.88e+09
2631	2631	NotMapped	1.77e+08
11076	11076	NotMapped	15500000
7163	7163	NotMapped	8.95e+08
1400	1400	NotMapped	1.24e+08
6854	6854	NotMapped	17500000
6281	6281	NotMapped	6.39e+08
26136	26136	NotMapped	2.9e+08
29957	29957	NotMapped	9.9e+08
10397	10397	NotMapped	1.32e+08
83442	83442	NotMapped	8.44e+08
Dcpp1;Dcpp3;Dcpp2	Dcpp1;Dcpp3;Dcpp2	NotMapped	1015900
4046	4046	NotMapped	46300000
7464	7464	NotMapped	4.76e+08
Pea15;Pea15a	Pea15;Pea15a	NotMapped	7644800
301	301	NotMapped	1.12e+08
302	302	NotMapped	8.93e+09
79026	79026	NotMapped	2.58e+09
51228	51228	NotMapped	48300000
337	337	NotMapped	3.17e+09
Epb4.1l1;Epb41l1	Epb4.1l1;Epb41l1	NotMapped	33200000
4135	4135	NotMapped	31400000
29	29	NotMapped	1.79e+08
9590	9590	NotMapped	2005000
146691	146691	NotMapped	19900000
84687	84687	NotMapped	47100000
6001	6001	NotMapped	79900000
8436	8436	NotMapped	15700000
50810	50810	NotMapped	14100000
84033	84033	NotMapped	71082
8906	8906	NotMapped	2.19e+08
9456	9456	NotMapped	27700000
8029	8029	NotMapped	20600000
8407	8407	NotMapped	2.27e+09
6850	6850	NotMapped	52300000
30851	30851	NotMapped	5.82e+08
5357	5357	NotMapped	1.38e+10
84303	84303	NotMapped	3798900
Igh-6	Igh-6	NotMapped	29400000
23647	23647	NotMapped	41500000
Gm6055;Map1lc3b	Gm6055;Map1lc3b	NotMapped	19000000
274	274	NotMapped	48100000
57016	57016	NotMapped	89600000
2029	2029	NotMapped	21000000
1114	1114	NotMapped	95000000
1265	1265	NotMapped	1.93e+08
4131	4131	NotMapped	15400000
23157	23157	NotMapped	41600000
10631	10631	NotMapped	13800000
Ighg2c	Ighg2c	NotMapped	18300000
7041	7041	NotMapped	2126800
Gm6736;Akr1b1;Akr1b3	Gm6736;Akr1b1;Akr1b3	NotMapped	1.81e+09
55204	55204	NotMapped	1.11e+08
3281	3281	NotMapped	59900000
2596	2596	NotMapped	11700000
81611	81611	NotMapped	1.75e+08
10529	10529	NotMapped	4173700
23406	23406	NotMapped	7.48e+08
259217	259217	NotMapped	6733300
Arpp19	Arpp19	NotMapped	6946300
5504	5504	NotMapped	1.23e+08
Gm20459;Akap2	Gm20459;Akap2	NotMapped	12400000
Myl6;Gm8894	Myl6;Gm8894	NotMapped	2.94e+09
64855	64855	NotMapped	71500000
6678	6678	NotMapped	6442500
1690	1690	NotMapped	79731
306	306	NotMapped	2.55e+08
6624	6624	NotMapped	9185100
6271	6271	NotMapped	30700000
7905	7905	NotMapped	1.54e+08
115024	115024	NotMapped	35800000
56241	56241	NotMapped	9915700
Haus4	Haus4	NotMapped	27700000
2059	2059	NotMapped	1.69e+08
