69187	69187	NotMapped	3342857.1
11354	11354	NotMapped	9647.4286
12889	12889	NotMapped	11050
12960	12960	NotMapped	135714.29
18823	18823	NotMapped	9770.8571
19194	19194	NotMapped	192000
G3UXD0	G3UXD0	NotMapped	4314285.7
12373	12373	NotMapped	77714.286
70350	70350	NotMapped	43142.857
11723	11723	NotMapped	1.0428571e+08
68416	68416	NotMapped	167142.86
19660	19660	NotMapped	26800000
282619	282619	NotMapped	1884.4857
227120	227120	NotMapped	29142.857
12307	12307	NotMapped	79714.286
12308	12308	NotMapped	212857.14
59006	59006	NotMapped	8246.5714
215384	215384	NotMapped	13828571
26950	26950	NotMapped	15218.286
18378	18378	NotMapped	16549.143
12797	12797	NotMapped	411428.57
22287	22287	NotMapped	82285.714
22074	22074	NotMapped	14085714
69117	69117	NotMapped	31428571
21345	21345	NotMapped	5228571.4
23795	23795	NotMapped	4571428.6
56370	56370	NotMapped	57142.857
66284	66284	NotMapped	192000
106393	106393	NotMapped	57142.857
53318	53318	NotMapped	21569.429
59290	59290	NotMapped	1357142.9
20215	20215	NotMapped	10091.143
20618	20618	NotMapped	50285.714
99709	99709	NotMapped	931428.57
67931	67931	NotMapped	2480000
66283	66283	NotMapped	102000
380683	380683	NotMapped	8773.1429
59011	59011	NotMapped	22477.714
19285	19285	NotMapped	213142.86
20200	20200	NotMapped	1451428.6
77337	77337	NotMapped	19682
67373	67373	NotMapped	14171429
75600	75600	NotMapped	1140000
17957	17957	NotMapped	26937.143
24131	24131	NotMapped	325714.29
69824	69824	NotMapped	4628571.4
19695	19695	NotMapped	169714.29
223809	223809	NotMapped	3864.8571
20964	20964	NotMapped	25926.286
53322	53322	NotMapped	385714.29
104069	104069	NotMapped	156571.43
12925	12925	NotMapped	13028571
20203	20203	NotMapped	17868.286
20910	20910	NotMapped	126571.43
67182	67182	NotMapped	1434
14199	14199	NotMapped	402857.14
16763	16763	NotMapped	488571.43
109042	109042	NotMapped	9469.4286
216350	216350	NotMapped	791428.57
109272	109272	NotMapped	57428.571
72088	72088	NotMapped	1242857.1
67399	67399	NotMapped	93142.857
12372	12372	NotMapped	69714.286
20198	20198	NotMapped	72571.429
104183	104183	NotMapped	110571.43
64661	64661	NotMapped	9395.4286
69787	69787	NotMapped	6285714.3
330440	330440	NotMapped	3514285.7
12971	12971	NotMapped	100285.71
17929	17929	NotMapped	16294.571
433470	433470	NotMapped	1640000
17035	17035	NotMapped	285142.86
20195	20195	NotMapped	1022857.1
226041	226041	NotMapped	76000
67326	67326	NotMapped	110857.14
18489	18489	NotMapped	605714.29
118449	118449	NotMapped	133428.57
76293	76293	NotMapped	59714.286
67971	67971	NotMapped	181142.86
270097	270097	NotMapped	733.4
14457	14457	NotMapped	3233.4286
171580	171580	NotMapped	1202857.1
26558	26558	NotMapped	1249.5714
22240	22240	NotMapped	203714.29
232400	232400	NotMapped	46285.714
17930	17930	NotMapped	16882.286
18483	18483	NotMapped	4892.2857
23969	23969	NotMapped	31714.286
11983	11983	NotMapped	5371428.6
14467	14467	NotMapped	505714.29
72948	72948	NotMapped	44285.714
21985	21985	NotMapped	2557142.9
12933	12933	NotMapped	354285.71
20965	20965	NotMapped	50000
20194	20194	NotMapped	1825714.3
21753	21753	NotMapped	828571.43
229731	229731	NotMapped	2828571.4
17988	17988	NotMapped	377142.86
73723	73723	NotMapped	2411428.6
13184	13184	NotMapped	2902.5714
16985	16985	NotMapped	132285.71
107684	107684	NotMapped	1360000
18611	18611	NotMapped	21842.286
19652	19652	K13186	367973.86
16952	16952	NotMapped	320000
12306	12306	NotMapped	25514286
66395	66395	NotMapped	7371428.6
56356	56356	NotMapped	138000
11808	11808	NotMapped	9057142.9
109934	109934	NotMapped	511428.57
83397	83397	NotMapped	5728.5714
216810	216810	NotMapped	56857.143
217124	217124	NotMapped	134571.43
67865	67865	NotMapped	228285.71
20324	20324	NotMapped	44857.143
29877	29877	NotMapped	40285.714
380698	380698	NotMapped	203.09143
11766	11766	NotMapped	625714.29
26556	26556	NotMapped	79142.857
65969	65969	NotMapped	58857.143
21346	21346	NotMapped	6485714.3
76281	76281	NotMapped	1662857.1
102502	102502	NotMapped	39428571
66098	66098	NotMapped	10854
16019	16019	NotMapped	84000
76932	76932	NotMapped	118571.43
30948	30948	NotMapped	137428.57
12696	12696	K13195	45035.465
67861	67861	NotMapped	256000
56205	56205	NotMapped	60000
12798	12798	NotMapped	551428.57
56526	56526	NotMapped	118857.14
50706	50706	NotMapped	39428.571
P01864	P01864	NotMapped	52285.714
21804	21804	NotMapped	6076.5714
229593	229593	NotMapped	317142.86
68196	68196	NotMapped	171142.86
14432	14432	NotMapped	33428.571
66471	66471	NotMapped	500000
74103	74103	NotMapped	11924.857
72042	72042	NotMapped	2137142.9
73442	73442	NotMapped	19238
59046	59046	NotMapped	19846.571
66849	66849	NotMapped	351428.57
11641	11641	NotMapped	35428.571
227737	227737	NotMapped	204285.71
20692	20692	NotMapped	18407.143
12810	12810	NotMapped	227.80286
11745	11745	NotMapped	728571.43
14086	14086	NotMapped	26243.143
20193	20193	NotMapped	87714.286
13476	13476	NotMapped	440000
68106	68106	NotMapped	102285.71
71733	71733	NotMapped	28330.571
219072	219072	NotMapped	79142.857
13860	13860	NotMapped	482857.14
11518	11518	NotMapped	448571.43
19231	19231	NotMapped	2942857.1
75974	75974	NotMapped	57142.857
93686	93686	NotMapped	1630.4571
26611	26611	NotMapped	59428.571
56360	56360	NotMapped	668571.43
20362	20362	NotMapped	57428.571
353170	353170	NotMapped	115428.57
56195	56195	NotMapped	27210.286
