K02040	-
sce_YJR151C	-
K01369	Lgmn
K01369	LgmN
K01368	Ctss
K01368	CtsS
K01365	Ctsl
K01365	CtsL
K01367	Capn1
K01367	CapN1
K01366	CtsH
K01366	Ctsh
K01363	CtsB
K01363	Ctsb
K14301	Nup107
K14300	Nup133
K14303	Nup160
sce_YGR180C	-
K14305	Nup43
K14304	Nup85
K14307	NupL1
K14307	Nupl1
K14306	Nup62
K14309	Nup93
K14308	Nup54
K00497	Cyp11b2
K09176	TcfAp2a
K09176	TcfAp2b
K08568	CtsZ
K08568	Ctsz
K05849	Slc8a1
K05849	Slc8a3
K05849	Slc8a2
K12850	PrpF38b
K12850	Prpf38b
K04645	Cltb
K04645	CltB
K04644	Clta
K04644	CltA
K04646	Cltc
K04646	CltC
K04649	Ube2k
K07433	Cyp11b1
K08565	Napsa
K08565	NapSa
K05847	-
sce_YKL096W	-
K00509	PtgS1
K00509	Ptgs1
K12855	Prpf6
K12855	PrpF6
K00502	Tph1
K00502	Tph2
K00503	Dbh
K15542	-
K00501	Th
K15544	-
K00507	Scd2
K00507	Scd3
K00507	Scd1
K00507	Scd4
K00504	Pam
K15095	-
K01109	Inpp4a
K01109	InpP4b
K01109	InpP4a
K01109	Inpp4b
K01108	Mtm1
spo_SPBC1709.05	-
K02875	Rpl14
K04461	Ppm1b
K04460	Ppp5c
K01103	Pfkfb1
K01103	Pfkfb2
K01102	Pdp1
K01102	Pdp2
K00983	CmaS
K00983	Cmas
K04467	ChuK
K04467	Chuk
K00981	Cds1
K00981	Cds2
K01298	Cpa2
K03878	Nd1
K07993	Mmp11
K01291	Cpb1
K01294	Cpe
K01296	Cpm
K02922	Rpl37
K15893	-
K14549	-
K14548	-
K02926	-
K05607	Auh
K02924	Rpl39l
K02924	Rpl39
K02925	Rpl3l
K02925	Rpl3
K14543	-
K05609	UchL4
K05609	UchL3
K14547	-
K14546	-
K14545	-
K14544	-
K09527	DnaJc7
K00214	BlvRa
K00214	Blvra
K00215	-
K06573	Slc4a1
hsa_B8ZZJ2	-
K01562	Dio1
K01562	Dio2
K06013	Zmpste24
K06013	ZmpSte24
K11961	-
K13171	SrrM1
K13171	Srrm1
K01565	SgsH
K04515	Camk2g
K04515	CamK2d
K04515	CamK2g
K04515	CamK2a
K04515	Camk2b
K04515	Camk2a
K04515	Camk2d
K04515	CamK2b
K04514	RocK1
K04514	RocK2
K04514	Rock1
K01740	-
K04510	VanGl1
K04510	VanGl2
K04510	Vangl2
K04513	RhoA
K04513	Gm12844
K04513	Rhoa
K04512	DaaM1
K04512	DaaM2
K04512	Daam1
K05023	CliC3
K01749	HmbS
K01749	Hmbs
K05021	CliC1
K05026	CliC6
K05027	ClcA3
K05027	ClcA1
K05027	Clca1
K05024	CliC4
K05025	CliC5
sce_YOR383C	-
K01587	PaiCs
K01587	Paics
K01586	-
K13499	ChsY3
K13499	ChsY1
K13606	-
K08248	-
K13496	-
K09595	H13
K01589	-
K01588	-
mmu_19293	Pvalb
K13493	-
K09355	Pbx4
K09355	Pbx2
K09355	Pbx3
K09355	Pbx1
K14431	-
K10414	Dync2h1
K10414	DynC2h1
K08187	Slc16a10
K08184	Slc16a7
K03509	PolH
K13303	Sgk2
K08341	Gabarapl2
K08341	Gabarap
K08341	GabArap
K08341	GabArapl1
K08341	GabArapl2
K08342	Atg4c
K08342	Atg4b
K08342	Atg4a
K08342	Atg4d
K08343	Atg3
K02728	Psma4
K02728	PsmA4
K02729	Gm8394
K02729	Psma5
K02729	PsmA5
K02725	Psma1
K02725	PsmA1
K02726	PsmA2
K02726	Psma2
K02727	PsmA3
K02727	Psma3
K05113	EphB4
K05111	EphB2
K05111	Ephb2
hsa_P63313	-
K05335	Slc6a20b
K05335	Slc6a20a
K05332	Slc6a17
sce_YPL124W	-
K03989	C4b
K03987	C1qB
K03987	C1qb
K12668	Dad1
sce_YPL058C	-
K03456	Ppp2r1a
K03456	Ppp2r1b
K03983	Serpinf2
K03983	SerPinf2
K02109	-
K06817	PodXl
K12871	CcdC12
K12870	Isy1
hsa_Q96FU6	-
K12872	Rbm22
K12875	Acin1
K12875	AciN1
K12874	Aqr
K01639	Npl
K08136	SpoCk1
K08136	SpoCk2
K08136	SpoCk3
K01637	-
eco_b0329	-
K01634	SgpL1
K01634	Sgpl1
K01633	-
K00266	-
K03850	Alg10b
K03853	CapN2
K03853	Capn2
K00265	-
K03857	PigA
K02320	PolA1
K02320	Pola1
K13370	H2-Ke6
K03521	-
K01924	-
K02858	-
K03522	-
K14050	RabGgta
K03527	-
K02580	NfkB1
K02580	Nfkb1
K12462	Arhgdib
K12462	Arhgdia
K12462	ArhGdib
K12462	ArhGdia
K02582	Ngf
K02583	NgfR
K02583	Ngfr
K13762	Pde5a
K11490	NcaPh2
K15618	-
K03679	ExoSc2
K03679	Exosc2
K03678	Exosc9
K03678	ExoSc9
K03671	Txn2
K03671	Txn1
K13150	CoiL
K03676	GlrX2
K03676	GlrX
K06001	-
K02211	Cdk9
K02212	Mcm4
K02216	Chek1
K02216	CheK1
K02217	-
K02218	-
K13191	Rbm16
K04244	Gpr37l1
K04082	HscB
K13279	Prdx1
K13279	PrdX1
K06773	IglOn5
K06773	OpcMl
K12309	Glb1
hsa_Q9NZ32	-
K12302	Slc17a6
K12302	Slc17a7
K12302	Slc17a8
K12300	Slc17a4
K12300	Slc17a1
K12300	Slc17a2
