17196	mmu_17196		55714.286
69187	NotMapped		5300.2857
12954	K09541		709183.67
11354	NotMapped		21400
14077	K08752		5368421.1
12961	mmu_12961		164857.14
12889	NotMapped		13307.143
12955	K09542		11485714
380684	K04574		18715.596
226180	K07608		9439.4841
18039	K04572		85082.873
17189	mmu_17189		325714.29
12960	NotMapped		5699.1429
110187	NotMapped		11067.714
20617	K04528		41230.714
18823	NotMapped		2760.6857
12962	mmu_12962		36857.143
19194	NotMapped		10185.714
G3UXD0	NotMapped		6022.2857
12373	NotMapped		4565.1429
21956	K12045		57142.857
70350	NotMapped		17635.143
22349	K05761		2478839.2
218038	K12562		2413.1195
21954	K12044		36834.597
66473	K01310		23342.205
19752	K01168		68456.376
11723	NotMapped		132000
21924	K05865		50104.969
68416	NotMapped		2182.8
16204	K08755		191406.25
19660	NotMapped		69428.571
22003	K10373		106338.03
22072	K01312		29767.48
282619	NotMapped		11598
12716	K00933		358851.67
19293	mmu_19293		545714.29
17906	K10351		486144.58
12409	K00081		104098.36
227120	NotMapped		38857.143
56727	K00469		1800000
52430	NotMapped		172857.14
109901	K01326		20765.414
12613	K12298		10268.447
12307	NotMapped		10371429
12308	NotMapped		18597.714
12970	mmu_12970		12124.857
22227	K08769		8412.3779
59006	NotMapped		384.88571
109697	K08779		33412.888
55948	K06644		297580.65
215384	NotMapped		38000
13706	K01346		5209.5941
26950	NotMapped		9196.5714
16618	K01325		409.96169
18378	NotMapped		5953.1429
12797	NotMapped		174285.71
12957	mmu_12957		17504.857
22287	NotMapped		23136.286
16612	K01325		336015.33
14120	K03841		117404.13
17897	K12749		227941.18
22074	NotMapped		25488.571
29818	K09546		3394.9112
107753	K10090		83846.154
140781	K17751		2754.2119
22004	K10374		3137323.9
12652	mmu_12652		4917.4286
69117	NotMapped		28162.571
21345	NotMapped		2654285.7
76703	K01291		48285.714
18040	K04573		41509.434
17888	K17751		16718.266
14580	K05640		6778.1395
233335	K10376		3385.1377
18946	K14074		9074.4186
20259	K05768		370629.37
17901	K05738		259042.55
23795	NotMapped		17037.143
56370	NotMapped		10417.143
11847	K01476		378531.07
17287	K01395		1526104.4
69191	K09581		476280.83
66284	NotMapped		7616.2857
17907	K12758		401183.43
106393	NotMapped		28857.143
18645	K05759		356428.57
53318	NotMapped		16495.714
22003	K10373		9366197.2
11770	K08753		8181818.2
69060	K14073		7684.086
59290	NotMapped		90.428571
68738	K01895		442815.25
20215	NotMapped		670.02857
20618	NotMapped		134000
17896	K12750		9378.7565
99709	NotMapped		1403.1429
21953	K12043		96703.297
11636	K00939		1752577.3
17075	K06737		42857.143
16855	K10091		16454.601
67041	K01027		3557692.3
67931	NotMapped		11686
66283	NotMapped		16503.429
20199	NotMapped		3495.4286
12346	K01672		191570.88
12180	K11426		1403.9184
76722	K00933		74701.671
103968	K08768		22050.29
12865	K02270		1337500
380683	NotMapped		120857.14
12709	K00933		278215.22
12036	K00826		791348.6
18951	K04557		14933.604
16765	K04381		393288.59
67868	K01345		714.72119
19701	K01380		445273.63
11475	K12313		6153846.2
59011	NotMapped		29714.286
19285	NotMapped		711428.57
11754	K00276		4019.8693
236539	K00058		48592.871
17756	K10430		30908.096
11472	K05699		11744.966
20200	NotMapped		440000
22004	K10374		619718.31
12722	K05027		8734.7207
17762	K04380		159618.01
13807	K01689		25576.037
18600	K01481		3572.9569
77337	NotMapped		1965714.3
17882	K10352		60571.429
22223	K05611		187892.38
54200	K01015		1260.0296
67373	NotMapped		12758
75600	NotMapped		194571.43
17957	NotMapped		1344
24131	NotMapped		20005.714
14264	K08121		8853.7234
12389	K06278		62921.348
17868	K12568		792.99213
69824	NotMapped		348571.43
13346	K07610		469083.16
12958	mmu_12958		11408
81600	K01183		3824.5243
18479	K04409		11519.45
19695	NotMapped		3096.5714
223809	NotMapped		6746
17880	K10352		230730.22
259300	K12469		34622.468
11459	K10354		50928.382
20964	NotMapped		26265.429
16832	K00016		15508982
14778	K00432		3203539.8
