YAL001C	289520.37
YAL002W	372697.96
YAL003W	2599808.2
YAL005C	6032621.5
YAL007C	1046911
YAL008W	660036.96
YAL009W	279902.77
YAL010C	248789.73
YAL011W	720778.94
YAL012W	1319301.4
YAL013W	655000.43
YAL014C	511636.31
YAL015C	258299.94
YAL016W	2359098.2
YAL017W	1082877.9
YAL018C	54202.558
YAL019W	197084.5
YAL020C	355338.65
YAL021C	1649682.5
YAL022C	435000.86
YAL023C	4213015.3
YAL024C	1492098.4
YAL025C	130548.31
YAL026C	1760903.4
YAL027W	150248.38
YAL028W	176168.1
YAL029C	620314.1
YAL030W	201765.12
YAL031C	525560.28
YAL032C	348049.24
YAL033W	301105.98
YAL034C	881479.93
YAL034W-A	188195.19
YAL035W	5369245.7
YAL036C	509067.58
YAL037W	81131.281
YAL038W	7601291.5
YAL039C	850025.66
YAL040C	2332539.8
YAL041W	1092145.2
YAL042W	1029200.5
YAL043C	548308.18
YAL044C	2967149.5
YAL044W-A	1073625.1
YAL046C	995141.98
YAL047C	135468.23
YAL048C	269059.83
YAL049C	1765729.9
YAL051W	420039.59
YAL053W	883131.17
YAL054C	5973709.9
YAL055W	441422.77
YAL056W	634858.1
YAL058W	258562.02
YAL059W	245032.41
YAL060W	1008689.8
YAL061W	459130.18
YAL062W	2925516.4
YAL063C-A	64079.435
YAL064W-B	87875.452
YAL065C	91234.476
YAL067C	503482.7
YAR002C-A	1575994.7
YAR002W	473691.02
YAR003W	302548.43
YAR007C	1440850.2
YAR008W	217486.1
YAR014C	576309.61
YAR015W	2639542.4
YAR018C	1066663.1
YAR019C	942519.32
YAR023C	237026.85
YAR029W	509857.32
YAR031W	122601.71
YAR033W	60251.005
YAR035C-A	58968.018
YAR035W	8603817.6
YAR042W	547202.35
YAR050W	86713.742
YAR068W	351380.68
YBL001C	1311277.9
YBL002W	1032775.4
YBL003C	1289994.2
YBL004W	1301645.6
YBL005W	198096.94
YBL006C	453424.19
YBL007C	962295.88
YBL008W	709526.28
YBL009W	389770.82
YBL010C	268879.41
YBL011W	2600802.1
YBL013W	130112.82
YBL014C	380690.21
YBL015W	10358888
YBL016W	55237.468
YBL017C	1075575.8
YBL018C	906908.45
YBL019W	400966.03
YBL020W	1160270.4
YBL021C	501707.85
YBL022C	4869800.2
YBL023C	1884303.5
YBL024W	585196.15
YBL025W	206074.41
YBL026W	264859.55
YBL027W	2004099.5
YBL028C	202064.36
YBL029C-A	1301665.8
YBL029W	699958.07
YBL030C	6163297.7
YBL031W	166115.8
YBL032W	865491.69
YBL033C	1704235.4
YBL034C	369620.44
YBL035C	609437.86
YBL036C	489024.2
YBL037W	1202712.7
YBL038W	1192943.1
YBL039C	795507.15
YBL039W-B	389493.3
YBL040C	968182.53
YBL041W	1120718.8
YBL042C	1011905.6
YBL043W	821922.26
YBL045C	6064446.7
YBL046W	279172.95
YBL047C	1435974.9
YBL049W	339991.74
YBL050W	1589062.7
YBL051C	493134.67
YBL052C	584681.72
YBL054W	132678.78
YBL055C	229506.79
YBL056W	1121099.1
YBL057C	469538.51
YBL058W	1023551.3
YBL059C-A	788286.03
YBL059W	508789.26
YBL060W	176841.63
YBL061C	243492.66
YBL063W	723884.76
YBL064C	1721621.3
YBL066C	520892.79
YBL067C	857778.61
YBL068W	1078436.9
YBL069W	167165.86
YBL071W-A	205527
YBL072C	2535075.8
YBL074C	66063.441
YBL075C	435179.94
YBL076C	8431153.6
YBL078C	281716.16
