!!SBtab TableType='Proteomaps' Organism='mmu' ValueType='Intensity L' Tissue='Lung'
!ProteinIdentifier	!Abundance
17196	103142.857143
69187	1464.71428571
12954	6887755.10204
11354	2873.14285714
14077	2857142.85714
12961	374285.714286
12889	8828.0
12955	6400000.0
380684	1179.81651376
226180	9238.49206349
18039	92633.5174954
17189	3657142.85714
12960	21960.0
110187	17719.4285714
20617	126428.571429
18823	6138.0
12962	30285.7142857
19194	4174.57142857
G3UXD0	5087.42857143
12373	124857.142857
21956	870431.893688
70350	10874.8571429
22349	76178.9600967
218038	58309.0379009
21954	356398.104265
66473	39163.4980989
11723	548571.428571
21924	369565.217391
68416	3681.14285714
16204	167187.5
19660	89428.5714286
22003	397887.323944
22072	44308.9430894
282619	14134.5714286
12716	454545.454545
19293	100571.428571
17906	746987.951807
12409	54918032.7869
227120	50857.1428571
56727	5681.05263158
109901	20089.4736842
12613	37395.6594324
12307	18686.5714286
12308	28857.1428571
12970	23707.7142857
22227	10597.0684039
59006	25896.5714286
109697	37708.8305489
55948	443548.387097
215384	19766.8571429
13706	11256.0885609
26950	147428.571429
16618	617.432950192
18378	8449.14285714
12797	1428571.42857
12957	73142.8571429
22287	11742857.1429
16612	43295.0191571
14120	19495.280236
17897	471078.431373
22074	32857.1428571
29818	69230.7692308
107753	139230.769231
140781	3951.11111111
22004	4859154.92958
12652	5441.42857143
69117	107714.285714
21345	6400000.0
76703	23191.7142857
18040	50000.0
17888	939112.4871
14580	20305.1162791
233335	130685.45804
18946	123890.063425
20259	7391.88811189
17901	247872.340426
23795	33714.2857143
56370	190000.0
11847	38135.5932203
17287	2972.82463186
69191	102466.793169
66284	21780.5714286
17907	308875.739645
106393	300000.0
18645	132857.142857
53318	31428.5714286
22003	23063380.2817
11770	2227272.72727
69060	6882.79569892
59290	202.931428571
68738	271260.997067
20215	6691.14285714
20618	47142.8571429
17896	2953367.87565
99709	2439.28571429
21953	104395.604396
11636	1025773.19588
17075	29263.4920635
16855	27633.4355828
67041	367307.692308
67931	19674.2857143
66283	27013.7142857
20199	6323.14285714
12346	2770114.94253
12180	23469.3877551
76722	96181.3842482
103968	27466.1508704
12865	593750.0
380683	7314285.71429
12709	1671916.0105
12036	292620.86514
18951	49864.498645
16765	4161073.8255
19701	402985.074627
11475	19893899.2042
59011	9670.28571429
19285	11742857.1429
11754	12205.2287582
236539	75422.1388368
17756	11597.3741794
11472	85234.8993289
20200	677142.857143
22004	1211267.60563
12722	20262.8696605
17762	167803.547067
13807	49539.1705069
18600	1702.22882615
77337	9972.0
17882	48285.7142857
22223	57399.103139
54200	3223.66863905
67373	18664.8571429
75600	4092.57142857
17957	989.228571429
24131	64857.1428571
14264	25141.4893617
12389	1921348.31461
17868	37952.7559055
69824	5096.28571429
13346	2942430.70362
12958	5595.71428571
81600	48414.3763214
18479	4885.50458716
19695	7969.14285714
223809	2504.25714286
17880	1825557.80933
259300	2523020.25783
11459	1305039.7878
20964	15063.7142857
16832	4101796.40719
14778	1261061.9469
53322	468571.428571
21925	32442.5
104069	53428.5714286
12715	511811.023622
69983	84232.3651452
233799	8285.39130435
14598	5979.22535211
329251	51331.9672131
13142	4122.31884058
12353	5889.27444795
12925	1202857.14286
20203	17535.4285714
216188	4966.95557963
74551	36093.75
20404	187500.0
66824	178238.341969
15277	20392.5845147
13823	48546.8245425
13070	2109.31558935
27357	567567.567568
27053	50980.3921569
20910	348571.428571
14725	3283.26180258
12557	4714.02660218
67092	21145.1536643
56012	133596.837945
13628	29589.6328294
13808	767281.105991
14199	2391428.57143
13007	4227979.27461
109042	217714.285714
218138	180913.978495
19132	24210.5263158
19058	311176.470588
224796	13346613.5458
56421	223214.285714
68794	23734.409391
107993	2949.27884615
16777	357222.844345
21916	292479.108635
50876	490028.490028
216350	365714.285714
109272	69428.5714286
18295	1224832.21477
21648	124571.428571
665270	211.797142857
18073	172690.763052
15507	2569377.99043
66695	337801.608579
12512	22475.210084
72088	2825.94285714
12323	8068.26568266
67399	121428.571429
12372	13036.0
18746	3088512.24105
20198	811428.571429
104183	434285.714286
27273	3659.46601942
64661	2897.42857143
69787	2561.94285714
330440	3892.28571429
12971	48857.1428571
17929	136000.0
14660	96884.272997
12799	80714.2857143
433470	3844.57142857
17035	282571.428571
16664	12321.2809917
226519	508400.746733
16854	2299242.42424
19283	18810.8571429
75572	321698.113208
20195	2171428.57143
16775	185022.026432
226041	162571.428571
67326	67142.8571429
18489	4828.85714286
118449	73428.5714286
12349	17692307.6923
76293	2914285.71429
17885	174.414042334
17879	276004.119464
67971	9171428.57143
270097	1601.08571429
11674	4780219.78022
66734	295041.322314
107272	74324.3243243
13602	54857.1428571
17022	3106508.87574
14457	20590.0
171580	1464.8
11450	400809.716599
11811	6530.35714286
107029	37634.4086022
26558	40285.7142857
22240	571428.571429
232714	42571.4285714
232400	30571.4285714
17930	5485714.28571
18483	141142.857143
13179	2254098.36066
23969	30285.7142857
11983	159142.857143
17118	1524271.84466
69051	82500.0
14467	665714.285714
56185	29178.470255
16852	4614814.81481
72948	196571.428571
11676	34159.7796143
21985	414285.714286
12933	1188571.42857
20965	14940.5714286
16890	6216.07378129
20194	3628571.42857
21753	121142.857143
229731	360000.0
17988	354285.714286
73723	845714.285714
13405	3670.4730832
12721	2646420.8243
14583	114777.618364
13010	57138.5714286
16985	74857.1428571
11997	290822.78481
15275	107802.874743
22352	17703862.6609
107684	8586.0
18611	362857.142857
71960	1470000.0
16952	5285714.28571
11820	98311.6883117
12306	7971428.57143
14381	541747.572816
18074	140413.399857
66395	62000000.0
12362	28109.4527363
56356	204857.142857
74340	89559.54323
11808	4457142.85714
109857	49819.4945848
13821	31740.6143345
17760	47350.9933775
56078	12980.7570978
109934	30857.1428571
