!!SBtab TableType='Proteomaps' Condition='Intensity L Heart'
!ProteinIdentifier	!Abundance
17196	132285.714286
69187	22962.0
12954	8724489.79592
11354	78571.4285714
14077	83458646.6165
12961	14342857.1429
12889	13730.2857143
12955	69714285.7143
380684	2592.11009174
226180	42857.1428571
18039	307550.644567
17189	116000000.0
12960	82285.7142857
20617	322857.142857
18823	8556.28571429
12962	728571.428571
19194	10718.2857143
G3UXD0	16664.5714286
12373	6285714.28571
21956	60132890.3654
70350	20976.2857143
22349	131801.692866
218038	11218.5131195
21954	48341232.2275
66473	101520.912548
19752	79194.6308725
11723	417142.857143
21924	37577639.7516
68416	6867.14285714
16204	511718.75
19660	837142.857143
22003	20281690.1408
22072	24025.6097561
282619	3551.71428571
12716	65071.7703349
19293	288571.428571
17906	233132530.12
12409	244672.131148
227120	52857.1428571
56727	8681.75438596
52430	6464.28571429
109901	77067.6691729
12613	15015.6928214
12307	40857.1428571
12308	86000.0
12970	797142.857143
22227	24048.8599349
59006	3657142.85714
109697	46539.3794749
55948	76612.9032258
215384	121428.571429
13706	32708.4870849
26950	12652.2857143
16618	8060.1532567
18378	14896.5714286
12797	135428.571429
12957	1002857.14286
22287	68571.4285714
16612	180459.770115
14120	103539.823009
17897	137745098.039
22074	44857.1428571
29818	1556213.01775
107753	76029.2307692
140781	44289.4056848
22004	869718.309859
12652	5082.0
69117	125714.285714
21345	2728571.42857
76703	210000.0
18040	79009.4339623
17888	14138286.8937
14580	52325.5813953
233335	5654.26008969
18946	33403.8054968
20259	59300.6993007
17901	904255.319149
23795	73142.8571429
56370	70571.4285714
11847	44915.2542373
17287	9070.2811245
69191	903225.806452
66284	8639.42857143
17907	1047337.27811
106393	10657142.8571
18645	120000.0
53318	54000.0
22003	111267605.634
11770	16893939.3939
69060	28387.0967742
59290	661.942857143
68738	116862.170088
20215	27448.8571429
20618	143428.571429
17896	11917098.4456
99709	4289.42857143
21953	172527.472527
11636	23041237.1134
17075	15505.7142857
16855	64723.9263804
67041	2442307.69231
67931	41142.8571429
66283	95142.8571429
20199	19164.8571429
12346	2555555.55556
12180	320408.163265
76722	4009546.53938
103968	52804.6421663
12865	18375000.0
380683	19286.8571429
12709	595800.524934
12036	351145.038168
18951	15993.2249322
16765	91275.1677852
67868	1416.8401487
19701	15283.5820896
11475	27586206.8966
59011	43428.5714286
19285	5857142.85714
11754	1961.96078431
236539	26078.7992495
17756	6892.77899344
11472	1241610.73826
20200	305714.285714
22004	1130281.69014
12722	19715.2245345
17762	84993.1787176
13807	171198.156682
18600	942.585438336
77337	14240.0
17882	322857.142857
22223	241704.035874
54200	942.307692308
67373	21475.7142857
75600	4912.85714286
17957	8377.14285714
24131	3714285.71429
14264	33776.5957447
12389	270224.719101
17868	2409448.8189
69824	9822.0
13346	9466950.95949
12958	261428.571429
81600	2045.81395349
18479	969.100917431
19695	3361.14285714
223809	11748.8571429
17880	194726.166329
259300	204419.889503
11459	3050397.87798
20964	34000.0
16832	11227544.9102
14778	307964.60177
53322	64000.0
21925	80625.0
104069	106000.0
12715	17349081.3648
69983	69709.5435685
233799	32695.6521739
14598	5221.3028169
329251	164959.016393
13142	7485.2173913
12353	12339.7476341
12925	582857.142857
20203	19596.2857143
216188	17551.4626219
74551	6290.0
20404	28352.5568182
66824	112953.367876
15277	41330.4252999
13823	19806.2432723
13070	1963.878327
27357	414414.414414
27053	9273.97504456
20910	76571.4285714
14725	10815.4506438
12557	40628.7787183
67092	20281.5602837
56012	7865612.64822
13628	697624.190065
13808	13179723.5023
14199	133714.285714
13007	580310.880829
16763	2076.8
109042	142571.428571
218138	50268.8172043
19132	62736.8421053
19058	105882.352941
224796	182470.119522
56421	26275.5102041
68794	31401.3206163
17922	690.62943682
107993	310096.153846
16777	56550.9518477
21916	1225626.74095
50876	51282.0512821
216350	5046.85714286
109272	58285.7142857
18295	67114.0939597
21648	10978.5714286
18073	117269.076305
15507	5693779.90431
66695	128686.327078
12512	5765.96638655
72088	3244.57142857
12323	2091.14391144
67399	23322.0
12372	40857.1428571
18746	2090395.48023
20198	86285.7142857
104183	48000.0
27273	29854.368932
64661	4595.14285714
69787	9231.71428571
330440	7821.42857143
12971	5619.71428571
17929	2814285.71429
14660	34866.4688427
12799	20128.0952381
433470	370.685714286
