!!SBtab TableType='Proteomaps' Condition='Intensity L Eye'
!ProteinIdentifier	!Abundance
17196	442857.142857
69187	35714.2857143
12954	327551020.408
11354	8594.0
14077	8421052.63158
12961	168571428.571
12889	32571.4285714
12955	312571428.571
380684	19174.3119266
226180	90476.1904762
18039	613259.668508
17189	30000000.0
12960	9371428.57143
110187	30857.1428571
20617	778571.428571
18823	37142.8571429
12962	32571428.5714
19194	10679.1428571
G3UXD0	23216.0
12373	1237142.85714
21956	3355481.72757
70350	1517142.85714
22349	137847.64208
218038	262390.670554
21954	2933649.2891
66473	79467.6806084
19752	83221.4765101
11723	408571.428571
21924	3378881.98758
68416	5044.85714286
16204	687500.0
19660	194571.428571
22003	1556338.02817
22072	106910.569106
282619	10587.1428571
12716	1255980.86124
19293	1862857.14286
17906	22168674.6988
12409	175409.836066
227120	1131428.57143
56727	45263.1578947
109901	36281.5789474
12613	37228.7145242
12307	273142.857143
12308	548571.428571
12970	27542857.1429
22227	19407.4918567
59006	308571.428571
109697	36754.176611
55948	1165322.58065
215384	37428.5714286
13706	12381.5498155
26950	79428.5714286
16618	7021.83908046
18378	11393.1428571
12797	180857.142857
12957	42285714.2857
22287	28531.7142857
16612	138314.176245
14120	71681.4159292
17897	22254901.9608
22074	42571.4285714
29818	115976.331361
107753	147692.307692
140781	127648.578811
22004	7781690.14085
12652	28857.1428571
69117	722857.142857
21345	905714.285714
76703	63428.5714286
18040	340801.886792
17888	4979360.16512
14580	848837.209302
233335	48366.4317745
18946	25581.3953488
20259	75244.7552448
17901	14308510.6383
23795	65142.8571429
56370	217142.857143
11847	20811.0169492
17287	9148.4605087
69191	1094876.66034
66284	7050.57142857
17907	12544378.6982
106393	3028571.42857
18645	465000.0
53318	26786.2857143
22003	25422535.2113
11770	2234848.48485
69060	32473.1182796
59290	405.171428571
68738	43695.0146628
20215	17457142.8571
20618	66857.1428571
17896	808290.15544
99709	63.8857142857
21953	6648351.64835
11636	6340206.18557
17075	10310.7936508
16855	59202.4539877
67041	882692.307692
67931	21850.0
66283	42000.0
20199	11384.8571429
12346	219923.371648
12180	117959.183673
76722	1372315.0358
103968	12917.6015474
12865	3275000.0
380683	9683.42857143
12709	7165354.33071
12036	165139.949109
18951	130352.303523
16765	132885.90604
67868	9375.83643123
19701	7312.18905473
11475	15013262.5995
59011	565714.285714
19285	554285.714286
11754	1793.85620915
236539	656660.412758
17756	71663.0196937
11472	1208053.69128
20200	1322857.14286
22004	401408.450704
12722	14348.3023001
17762	57162.3465211
13807	1488479.26267
18600	24517.0876672
77337	10676.5714286
17882	4142857.14286
22223	9596412.55605
54200	2839.82248521
67373	34285.7142857
75600	8325.14285714
17957	448571.428571
24131	1251428.57143
67399	1002.48571429
17156	40561.6224649
14264	744680.851064
12389	379775.280899
17868	850393.700787
69824	8354.57142857
13346	1264392.32409
12958	16514285.7143
81600	9073.99577167
18479	4678.89908257
19695	674.571428571
223809	211142.857143
