!!SBtab TableType='Proteomaps' Organism='mmu' ValueType='Intensity L' Tissue='Muscle'
!ProteinIdentifier	!Abundance
17196	591428.571429
69187	11563.7142857
12954	1265306.12245
11354	14107.7142857
14077	9624060.15038
12961	428571.428571
12889	8842.57142857
12955	6800000.0
380684	14678.8990826
226180	43650.7936508
18039	89871.0865562
17189	8800000.0
12960	427.771428571
110187	24970.2857143
20617	279285.714286
18823	4427.14285714
12962	48571.4285714
19194	10479.1428571
12373	61142.8571429
21956	104318.936877
70350	12976.0
22349	148730.350665
218038	3551.89504373
21954	75829.3838863
66473	153992.395437
19752	194630.872483
11723	345714.285714
21924	56231.0559006
68416	5901.71428571
16204	385937.5
19660	107714.285714
22003	30704225.3521
22072	23804.8780488
282619	23187.4285714
12716	64354.0669856
19293	223142857.143
17906	993975.903614
12409	304918.032787
227120	23628571.4286
109901	80075.1879699
12613	55425.7095159
12307	43428.5714286
12308	657142.857143
22227	47882.7361564
59006	6902.57142857
109697	79713.6038186
55948	56854.8387097
215384	203428.571429
13706	10375.6457565
26950	13632.8571429
16618	10653.256705
18378	6571.71428571
12797	31142.8571429
12957	56857.1428571
22287	70857.1428571
16612	149808.429119
14120	60176.9911504
17897	477941.176471
22074	52285.7142857
29818	263313.609467
107753	1476923.07692
140781	9457.36434109
22004	38028169.0141
12652	13218.0
69117	65428.5714286
21345	397142.857143
76703	81428.5714286
18040	48231.1320755
17888	67079.4633643
14580	1688.88372093
233335	149263.292761
18946	10870.6131078
20259	11462.7972028
17901	114361702.128
23795	100857.142857
56370	28104.0
11847	13392.6553672
17287	5952.07496653
69191	337760.910816
66284	4935.71428571
17907	275147928.994
106393	2914285.71429
18645	525714.285714
53318	371428.571429
22003	84507042.2535
11770	2901515.15152
69060	25806.4516129
68738	4172.58064516
20215	5016.28571429
20618	64857.1428571
17896	78756.4766839
99709	1888.17142857
21953	81868131.8681
11636	46340206.1856
16855	72392.6380368
67041	143461.538462
67931	908571.428571
66283	55142.8571429
20199	8073.14285714
12346	272030.651341
12180	793877.55102
76722	215751.789976
103968	76015.4738878
12865	406250.0
380683	25127.7142857
12709	152493.43832
12036	67938.9312977
18951	6042.54742547
16765	97315.4362416
67868	11679.1821561
19701	6911.19402985
11475	26525198.939
59011	7457142.85714
19285	837142.857143
11754	3034.37908497
236539	20825.5159475
17756	52461.7067834
11472	342281.879195
20200	68285.7142857
22004	155281.690141
12722	17086.5279299
17762	162346.521146
13807	46313.3640553
18600	40267.4591382
77337	13627.1428571
17882	5114285.71429
22223	29246.6367713
54200	2712.10059172
67373	11406.2857143
75600	188000.0
17957	10203.4285714
24131	17914285.7143
67399	46285.7142857
14264	303191.489362
12389	46502.247191
17868	5056.06299213
69824	15045.7142857
13346	543710.021322
12958	16475.4285714
81600	10995.9830867
18479	4952.11009174
19695	2620.6
223809	17739.1428571
17880	55273.8336714
259300	10709.2081031
11459	24084880.6366
20964	19621.4285714
16832	329341.317365
14778	109292.035398
53322	11575.1428571
21925	14875000.0
104069	119142.857143
12715	72178477.6903
69983	134024.896266
233799	5059.47826087
14598	6630.80985915
329251	40676.2295082
13142	4961.15942029
12353	35015.7728707
12925	163142.857143
20203	16678.5714286
216188	9219.06825569
74551	7078.125
20404	267897.727273
66824	14230.5699482
15277	28680.4798255
13823	8721.5285253
13070	5348.47908745
27357	239039.039039
27053	7207.66488414
20910	174000.0
14725	2789.69957082
12557	9358.52478839
67092	18252.0094563
56012	9328063.24111
13628	1196544.27646
13808	16152073.7327
14199	602857.142857
13007	213471.502591
109042	4168.0
218138	88440.8602151
19058	439411.764706
224796	54980.0796813
56421	32780.6122449
68794	77402.7879677
17922	989.872219593
107993	104807.692308
16777	32530.7950728
21916	117827.29805
50876	17945.8689459
216350	22230.8571429
109272	1711428.57143
18295	47315.4362416
18073	15180.7228916
15507	1229665.07177
66695	163270.77748
12512	3579.57983193
12323	3830.62730627
67399	882857.142857
12372	11257142.8571
18746	2994350.28249
20198	51142.8571429
104183	40285.7142857
27273	7425.24271845
69787	1286.91428571
330440	1518.88571429
12971	7289.71428571
17929	5514285.71429
14660	44658.7537092
12799	752380.952381
17035	19613.7142857
16664	4884.91735537
226519	7654.01369011
16854	39393.9393939
19283	3822.57142857
75572	12264150.9434
20195	75714.2857143
16775	2551.54185022
226041	1289.02857143
67326	4371.71428571
18489	36571.4285714
118449	1022857.14286
12349	346538.461538
76293	6294.0
17885	89829.6334538
17879	23326467.5592
67971	195142.857143
270097	3264.28571429
11674	25467032.967
107272	60810.8108108
13602	3592.85714286
17022	1079881.6568
11450	125910.931174
11811	28608.0357143
107029	25960.0614439
26558	394.4
22240	35714.2857143
232714	21070.5714286
232400	23112.2857143
17930	10028571.4286
18483	1109.74285714
13179	346994.535519
23969	14285.7142857
11983	143428.571429
17118	275728.15534
69051	2829.03125
14467	608571.428571
56185	8849.57507082
16852	4933333.33333
72948	13252.8571429
11676	16401.6528926
21985	71142.8571429
12933	149142.857143
20965	2666.85714286
16890	334.953886693
20194	182571.428571
21753	14510.8571429
19340	3185.52511416
229731	9514.0
17988	38285.7142857
73723	17892.2857143
13405	4078.30342577
12721	78741.8655098
13184	1200.11428571
14583	414634.146341
13010	1922.35714286
16985	58285.7142857
11997	142088.607595
15275	4728.13141684
22352	272532.188841
107684	2551.14285714
18611	30285.7142857
71960	2629.9
381204	1173.97315436
16952	68571.4285714
11820	1263.55844156
12306	264571.428571
14381	14592.4271845
18074	7095.22451889
66395	1691428.57143
12362	2131.41791045
56356	6445.14285714
74340	2014.68189233
11808	434285.714286
109857	3551.55234657
13821	3163.93629124
17760	4110.37527594
56078	6208.20189274
109934	2693.34285714
12406	53237.4100719
83397	54571.4285714
67103	151367.781155
12934	28321.6783217
67865	5650.57142857
20324	47428.5714286
29877	28438.8571429
380698	198000.0
26556	28857.1428571
12332	17000.5681818
269713	447.230181471
24014	262.979591837
192176	33471.8549301
65969	3776.85714286
21346	134285.714286
109264	851.78807947
66355	87536.2318841
208943	8031.42857143
76281	23585.7142857
12313	397986.577181
23917	1267.39299611
66222	203957.783641
20708	868571.428571
102502	640000.0
14590	16041.0094637
58194	1146.71368124
66144	136974.789916
16019	8325.42857143
30948	888571.428571
12696	8753.48837209
22138	548093.033823
67834	409836.065574
19038	10622.6415094
67861	29714.2857143
16403	1878.00183318
68028	8449.18032787
26430	69556.2435501
12140	16132.5757576
74145	8935.6557377
14571	173314.993122
56205	129428.571429
12653	36000.0
12798	221142.857143
17755	1812.90584416
18799	648.201058201
56526	6499.42857143
16560	2288.14159292
50706	74285.7142857
229603	14761.9047619
19895	24635.9735974
P01864	3443.42857143
11544	10882.5966851
66251	36902.4856597
23999	39255.0143266
11677	1626582.27848
229593	1908.28571429
14432	12266.8571429
97165	125238.095238
22152	6725.11111111
19309	2387173.39667
66471	31714.2857143
114584	108713.692946
14079	254545.454545
74103	78571.4285714
72042	64571.4285714
15929	131043.256997
73442	1755.74285714
59046	60857.1428571
11486	40340.9090909
