!!SBtab TableType='Proteomaps' Organism='mmu' ValueType='Intensity L' Tissue='Uterus'
!ProteinIdentifier	!Abundance
17196	35714.2857143
69187	5212.28571429
12954	525510.204082
11354	56000.0
14077	789473.684211
12961	149142.857143
12889	30857.1428571
12955	497714.285714
380684	6619.63302752
226180	10315.2777778
18039	73848.9871087
17189	285142.857143
12960	318.771428571
110187	9688.85714286
20617	260714.285714
18823	2112.88571429
12962	45714.2857143
19194	7768.28571429
12373	14505.7142857
21956	43853.820598
70350	105428.571429
22349	52116.0822249
218038	1878.57142857
21954	41011.8483412
66473	28233.0798479
19752	1543624.16107
11723	150285.714286
21924	78260.8695652
68416	3833.71428571
16204	402343.75
19660	97714.2857143
22003	855633.802817
22072	466.585365854
282619	7109.14285714
12716	58612.4401914
19293	81142.8571429
17906	388554.216867
12409	1573770.4918
227120	97428.5714286
56727	3249.29824561
52430	3085.42857143
109901	367.736842105
12613	11700.6677796
12307	238000.0
12308	11548.8571429
22227	12415.6351792
59006	1025.11428571
109697	24582.3389021
55948	173790.322581
215384	63714.2857143
13706	6294.83394834
26950	4458.0
16618	2180.30651341
18378	1047.2
12797	2185714.28571
12957	68285.7142857
22287	19717.7142857
16612	43678.1609195
14120	1624.15929204
17897	189215.686275
22074	750.542857143
29818	305917.159763
107753	74046.1538462
140781	1896.95090439
22004	15352112.6761
12652	26286.5714286
69117	9931.42857143
21345	22914285.7143
76703	40571.4285714
18040	25825.4716981
17888	47110.4231166
14580	8055.81395349
233335	68545.8039718
18946	13236.9978858
20259	11449.0909091
17901	256914.893617
23795	29142.8571429
56370	29142.8571429
11847	3260.4519774
17287	1266.18473896
69191	153320.683112
66284	5209.42857143
17907	257988.16568
106393	27814.0
18645	118571.428571
53318	768571.428571
22003	40492957.7465
11770	1469696.9697
69060	13304.7311828
59290	308.857142857
68738	6542.37536657
20215	1193.48571429
20618	96000.0
17896	18747.6683938
99709	965.314285714
21953	113736.263736
11636	773195.876289
17075	2055.58730159
16855	20023.6196319
67041	187692.307692
67931	20878.2857143
66283	29142.8571429
20199	8220.57142857
12346	145210.727969
12180	1022.44897959
76722	22084.9642005
103968	4580.27079304
12865	31016.25
380683	26432.2857143
12709	1406824.14698
12036	70992.3664122
18951	40921.4092141
16765	613422.818792
67868	327.535315985
19701	2188.9800995
11475	7771883.28912
59011	6864.0
19285	4285714.28571
11754	11769.0196078
236539	53658.5365854
17756	21553.6105033
11472	7776.39821029
20200	551428.571429
22004	7253521.12676
12722	40087.6232202
17762	8876.53478854
13807	11262.6728111
18600	109806.835067
77337	612.971428571
17882	158571.428571
22223	1179372.19731
54200	3076.92307692
67373	2064.88571429
75600	9144.28571429
17957	5058.85714286
24131	25680.8571429
67399	3198.85714286
14264	2401.78191489
12389	254494.382022
17868	3569.13385827
69824	4096.57142857
13346	3070362.47335
12958	17622.0
81600	1779.74630021
18479	24220.1834862
223809	4116.57142857
17880	2200811.35903
259300	109944.751381
11459	39522.5464191
20964	13148.5714286
16832	643712.57485
14778	371681.415929
53322	88000.0
21925	36535.0
104069	22199.4285714
12715	135433.070866
69983	28909.9585062
233799	9454.7826087
14598	7106.16197183
329251	526639.344262
13142	195.428985507
12353	4634.70031546
12925	428571.428571
20203	8354.28571429
216188	14084.5070423
74551	18593.75
20404	127840.909091
66824	81347.1502591
15277	11995.6379498
13823	24973.0893434
13070	630.418250951
27357	90690.6906907
27053	6699.46524064
20910	146285.714286
14725	839.785407725
12557	6776.05804111
67092	11872.3404255
56012	12972.3320158
13628	32397.4082073
13808	153456.221198
14199	311428.571429
13007	4792746.11399
16763	20660.0
109042	189142.857143
218138	113172.043011
19058	162941.176471
224796	19501.5936255
56421	35969.3877551
68794	73734.409391
17922	3124.1362991
107993	266826.923077
16777	34322.5083987
21916	445682.451253
50876	121367.521368
216350	9526.85714286
109272	17450.2857143
18295	493288.590604
21648	21895.4285714
665270	857.771428571
18073	42329.3172691
15507	1578947.36842
66695	255495.978552
12512	22803.7815126
72088	555.742857143
12323	990.018450185
67399	212857.142857
12372	18812.5714286
18746	956685.499058
20198	34857.1428571
104183	25422.2857143
27273	2641.26213592
330440	1500.62857143
12971	5751.14285714
17929	10674.8571429
14660	14985.1632047
12799	15472.3809524
433470	4029.71428571
17035	30000.0
16664	268595.041322
226519	34474.1754823
16854	184848.484848
75572	274528.301887
20195	1254285.71429
16775	9966.96035242
226041	285714.285714
67326	31428.5714286
18489	5923.14285714
118449	168571.428571
12349	2473076.92308
76293	119714.285714
17885	1036.44811564
17879	111225.54068
67971	1122857.14286
11674	1631868.13187
66734	90909.0909091
107272	51621.6216216
13602	12520.8571429
17022	3313609.46746
14457	6388.85714286
171580	7094.28571429
11450	219838.05668
107029	16129.0322581
26558	1021.42857143
22240	445714.285714
232714	7031.14285714
232400	16798.0
17930	9351.14285714
18483	18616.5714286
13179	1040983.60656
23969	48571.4285714
11983	520000.0
17118	1776699.02913
69051	69062.5
14467	181714.285714
56185	17659.2067989
16852	6570370.37037
72948	21863.7142857
11676	17140.4958678
21985	545714.285714
