!!SBtab TableType='Proteomaps' Condition='Intensity L Brain cortex'
!ProteinIdentifier	!Abundance
17196	18771428.5714
69187	21420.2857143
12954	607142.857143
11354	8925.14285714
14077	8947368.42105
12961	236285.714286
12889	7342857.14286
12955	8228571.42857
380684	533944.954128
226180	5753968.25397
18039	20810313.0755
17189	742857.142857
12960	5160.0
110187	9198.85714286
20617	13071428.5714
18823	97142.8571429
12962	34571.4285714
19194	5987.14285714
G3UXD0	13182.2857143
12373	52285.7142857
21956	145514.950166
70350	11714285.7143
22349	75332.5272068
218038	3556851.31195
21954	75829.3838863
66473	36512.9277567
19752	48857.7181208
11723	220285.714286
21924	617391.304348
68416	5116.85714286
16204	358593.75
19660	99428.5714286
22003	138732.394366
22072	87804.8780488
282619	242571.428571
12716	1110047.84689
19293	1468571.42857
17906	410240.963855
12409	86065.5737705
227120	26839.7142857
56727	12695.0877193
52430	2902.28571429
109901	31493.9849624
12613	13524.0400668
12307	1922857.14286
12308	1565714.28571
12970	16709.1428571
22227	12766.1237785
59006	11827.7142857
109697	75417.6610979
55948	29050.8064516
215384	12239.4285714
13706	21071.9557196
26950	12171428.5714
16618	1722.60536398
18378	12222.2857143
12797	32571.4285714
12957	52857.1428571
22287	44571.4285714
16612	68199.2337165
14120	14001.4749263
17897	406372.54902
22074	39428.5714286
29818	7008.28402367
107753	96153.8461538
140781	6201.5503876
22004	647887.323944
12652	164571.428571
69117	22163.4285714
21345	614285.714286
76703	20069.7142857
18040	12146226.4151
17888	353973.168215
14580	3023255.81395
233335	11402.946829
18946	14457.0824524
20259	29930.0699301
17901	431382.978723
23795	38571.4285714
56370	4542857.14286
11847	28129.3785311
17287	5313.65461847
69191	609108.159393
66284	10150.8571429
17907	1603550.29586
106393	112857.142857
18645	4278571.42857
53318	10121.7142857
22003	9788732.39437
11770	1037878.78788
69060	14041.7204301
59290	417.485714286
68738	7964.80938416
20215	8954.57142857
20618	425714.285714
17896	179792.746114
99709	1482.94285714
21953	76373.6263736
11636	8762886.59794
17075	4184.44444444
16855	33128.8343558
67041	1098076.92308
67931	9656.57142857
66283	13885.4285714
20199	8732.28571429
12346	429118.773946
12180	8349.79591837
76722	206443.914081
103968	7038.29787234
12865	192500.0
380683	13403.4285714
12709	13700787.4016
12036	34605.5979644
18951	2899728.99729
16765	4295302.01342
19701	2836.31840796
11475	2838196.28647
59011	20777.7142857
19285	528571.428571
11754	6953.9869281
236539	174484.052533
17756	3758205.68928
11472	66666.6666667
20200	94000.0
22004	290140.84507
12722	12595.837897
17762	5484311.05048
13807	9032258.06452
18600	4152.74888559
77337	19804.5714286
17882	156000.0
22223	8475336.32287
54200	811.035502959
67373	16063.4285714
75600	1052.34285714
17957	3200000.0
24131	24803.1428571
14264	3745.74468085
12389	5127.35955056
17868	78582.6771654
69824	8214.57142857
13346	120042.643923
12958	12276.2857143
81600	8413.3192389
18479	1089908.25688
223809	8580.0
17880	89756.5922921
259300	3437.01657459
11459	78514.5888594
20964	6514285.71429
16832	10838323.3533
14778	86283.1858407
53322	85714.2857143
21925	28080.0
104069	9628571.42857
12715	205774.278215
69983	23433.1950207
233799	67304.3478261
14598	33274.6478873
329251	15266.3934426
13142	4676.23188406
12353	11513.8801262
12925	74857.1428571
20203	2145714.28571
216188	21126.7605634
74551	4827.5
20404	14232954.5455
66824	52849.7409326
15277	2833.58778626
13823	799784.714747
13070	9047.14828897
27357	84984.984985
27053	22994.6524064
20910	7571428.57143
14725	4699.57081545
12557	4196.97702539
67092	58865.248227
56012	147430.83004
13628	529157.667387
13808	135944.700461
14199	171142.857143
13007	4958549.2228
16763	716.485714286
109042	6602.57142857
218138	40053.7634409
19132	29894.7368421
19058	10235294.1176
224796	66932.2709163
56421	86479.5918367
68794	4145.26779164
17922	718.267865594
107993	17821.3942308
16777	19428.8913774
21916	256545.961003
50876	5527065.52707
109272	49428.5714286
18295	1894.56375839
21648	16245.4285714
18073	7909.55823293
15507	174641.148325
66695	2805.63002681
12512	1036.97478992
72088	947.257142857
12323	83394.8339483
67399	8804.0
12372	247142.857143
18746	2561205.27307
20198	16049.1428571
104183	27850.5714286
27273	4790.77669903
64661	3245.42857143
69787	3482.28571429
330440	16538.0
12971	1654285.71429
17929	84000.0
14660	172106.824926
12799	764285.714286
433470	3965.71428571
17035	337142.857143
16664	7283.05785124
226519	15432.4828874
16854	46969.6969697
19283	891428.571429
75572	3367924.5283
20195	60857.1428571
16775	5172.68722467
226041	2088.6
67326	128571.428571
118449	1207.57142857
12349	8884615.38462
76293	2914.85714286
17885	1570.67630356
17879	235839.340886
67971	1520000.0
270097	568571.428571
11674	5439560.43956
66734	6082644.6281
107272	494594.594595
13602	90857.1428571
17022	241124.260355
14457	276285.714286
171580	477.2
11450	18320.6477733
107029	24884.7926267
26558	9400.57142857
22240	774285.714286
232714	9877.14285714
232400	16534.5714286
17930	76857.1428571
18483	1082857.14286
13179	26639.3442623
23969	6400000.0
11983	5800000.0
17118	7766990.29126
69051	71875.0
14467	885714.285714
56185	25837.9603399
16852	220000.0
72948	6171428.57143
11676	1870523.41598
21985	891428.571429
12933	6571428.57143
20965	3000000.0
16890	1866.27140975
20194	42000.0
21753	11018.8571429
19340	92237.4429224
229731	50571.4285714
17988	360000.0
73723	1017142.85714
13405	680.831973899
12721	574837.310195
13184	1261.77142857
216739	10193.974175
14583	23529.4117647
13010	1257142.85714
16985	3298.28571429
11997	107594.936709
15275	132443.531828
22352	1918454.93562
107684	9345.42857143
18611	1548571.42857
19652	53451.6339869
71960	12350.0
16952	27141.7142857
11820	223376.623377
12306	240285.714286
14381	55145.631068
18074	11831.7890235
66395	977142.857143
12362	7157.46268657
56356	78857.1428571
74340	19249.5921697
11808	368571.428571
109857	92057.7617329
13821	192263.936291
17760	2350993.37748
56078	770.126182965
109934	54857.1428571
12406	268585.131894
83397	218857.142857
67103	39817.6291793
216810	239714.285714
217124	2282857.14286
12934	3321678.32168
67865	308571.428571
20324	66000.0
29877	1037142.85714
380698	3288.57142857
11766	355.771428571
26556	5600000.0
16776	170.753093061
12332	59375.0
269713	25692.4546323
24014	560.054421769
192176	16358.141292
65969	6306.57142857
21346	255142.857143
109264	34768.2119205
66355	70724.6376812
208943	68000.0
20963	51033.3863275
76281	52571.4285714
12313	5134228.18792
23917	6888.32684825
18476	128879.310345
66222	804749.340369
20708	4840.28571429
16779	1328.18232351
102502	117714.285714
14590	403785.488959
58194	86459.8025388
66098	674285.714286
66144	5915966.38655
16019	5659.14285714
76932	112571.428571
67443	1512000.0
30948	6085714.28571
12696	773255.813953
22138	19992.6163633
67834	1333333.33333
11717	2529.76501305
19038	482.5
67861	64285.7142857
16403	3042.43813016
68028	233606.557377
26430	1544.89164087
12140	185606.060606
74145	2659.56284153
14571	385144.429161
56205	1040000.0
12653	180285.714286
12798	10663.7142857
17755	295454.545455
18799	3641.00529101
13017	8166.29213483
56526	528571.428571
16560	16755.1622419
234267	437142.857143
50706	13386.2857143
229603	2011.07142857
19895	17936.6336634
11544	206077.348066
66251	21606.1185468
23999	564469.91404
11677	1085443.03797
229593	6513.71428571
68196	176000.0
22271	3154.11575563
14432	4371428.57143
97165	153333.333333
22152	2622222.22222
19309	46199.5249406
66471	96857.1428571
114584	477178.423237
14079	140909.090909
74103	45142.8571429
72042	1068571.42857
15929	519083.969466
73442	229428.571429
59046	325714.285714
11486	63920.4545455
22323	24569.6
66849	457142.857143
11641	136285.714286
12554	16806.7226891
98878	43068.3918669
270685	2946.57113613
114663	2843.75862069
16541	335.871121718
17904	2099337.74834
212307	1389570.55215
11857	192500.0
227737	7236.28571429
20692	24540.2857143
12810	1095.22857143
19055	689059.50096
11745	308571.428571
19339	618181.818182
14086	60857.1428571
16594	18363.9398998
20193	591428.571429
67980	54347.826087
15163	108436.213992
13476	22076.2857143
68106	23378.2857143
71733	10821.1428571
219072	199714.285714
11973	12345132.7434
17254	212927.756654
13860	34000.0
98932	1517441.86047
54609	427899.68652
64933	15296.1722488
170718	4485714.28571
16678	204081.632653
13132	15796.3446475
107589	15558.9902112
11518	840000.0
11775	10905.7301294
19231	172571.428571
20719	436507.936508
432516	36625.1198466
