6804	Q16623
112755	P61266
2054	P32856
6809	Q53YE2
6809	Q13277
6809	B4DME0
6810	Q12846
415117	Q8N4C7
8676	O75558
8417	O15400
23673	Q86Y82
203062	Q96NA8
8675	E1P5M0
8675	O14662
8675	B4DJX9
8675	Q6GMS8
6811	Q13190
6811	F8W8Q9
55014	P56962
53407	Q9P2W9
10490	Q9UEU0
143187	Q96AJ9
143187	Q5W0D7
9527	O95249
9527	E9PCW1
9570	O14653
9570	Q8N4B8
662	Q12981
10228	O43752
8677	O60499
9482	Q9UNK0
10282	Q53XK0
10282	O15155
51272	Q9NYM9
55850	Q9NZ43
6616	P60880
8773	O00161
8773	A8K287
116841	Q5SQN1
9342	O95721
6843	P23763
6844	P63027
9341	Q15836
9341	Q6FGG2
9341	Q9BRV4
8673	Q9BV40
8674	O75379
8674	Q6IAZ3
10791	O95183
10791	Q6FG93
6845	P51809
10652	A4D2J0
10652	O15498
9554	O75396
134957	Q5T5C0
9515	Q9Y2K9
29091	Q8NFX7
26984	Q96IW7
9117	Q9BRL7
5566	P17612
5567	P22694
5567	B2RB89
5567	B4DKB0
5567	B1APG4
5567	B7ZA00
5568	P22612
5613	P51817
5592	Q13976
5593	Q13237
5584	P41743
5590	E9PCW2
5590	B7Z2J7
5590	Q05513
5578	P17252
5578	B5BU22
5578	Q7Z727
5579	P05771
5582	P05129
5580	Q05655
5581	Q02156
5583	P24723
5588	Q04759
10000	Q9Y243
207	P31749
207	B0LPE5
207	B3KVH4
208	B4DG79
208	P31751
1760	E5KR05
1760	Q09013
1760	E5KR08
1760	E5KR07
1760	E5KR06
6093	Q13464
9475	O75116
131890	Q8WTQ7
6011	Q15835
156	P25098
157	P35626
157	Q8N433
2868	P32298
2869	P34947
2870	P43250
22983	Q9Y2H9
23031	O60307
23139	Q6P0Q8
375449	O15021
11329	Q15208
23012	Q9Y2H1
26524	Q9NRM7
9113	O95835
5170	O15530
29941	Q6P5Z2
5585	Q16512
5586	Q16513
27330	Q9UK32
6195	Q15418
6196	Q15349
6197	P51812
6198	P23443
6199	Q9UBS0
8986	O75676
8986	A0PJF8
9252	O75582
9252	Q9UG98
6446	O00141
10110	Q9HBY8
23678	Q96BR1
23678	Q5H9Q5
23678	Q53EW6
202374	Q8WU08
282974	Q86UX6
55351	Q9NY57
57118	Q5SQQ7
57118	Q8IU85
57172	Q96NX5
8536	Q14012
8536	B0YIY3
814	Q16566
139728	Q6P2M8
139728	B4E1A6
815	Q8IWE0
815	A8K161
815	Q9UQM7
815	Q7LDD5
816	Q13554
816	A4D2J9
816	A4D2K5
817	Q13557
818	Q13555
818	Q13280
84446	Q8TDC3
9024	Q8IWQ3
1111	O14757
30811	P57058
2011	Q7KZI7
2011	A8K2S4
4139	Q9P0L2
4140	P27448
4140	Q86TT8
4140	Q86U11
57787	Q96L34
9833	Q14680
81788	Q9H093
9891	O60285
23178	Q96RG2
23178	Q05BE4
5562	Q13131
5563	P54646
54861	Q9NRH2
6794	Q15831
1612	Q59H88
1612	P53355
1613	O43293
23604	Q9UIK4
9262	Q53QE7
9262	O94768
9263	Q9UEE5
166614	Q8N568
9201	O15075
9201	B7Z5K4
9261	P49137
7867	Q16644
8550	Q8IW41
2872	Q9HBH9
2872	B3KS07
8569	A8K341
8569	Q9BUB5
4638	Q15746
4638	Q6P2N0
4638	Q9UBY6
85366	Q9H1R3
91807	Q32MK0
5260	Q16816
5261	P15735
5292	P11309
11040	Q9P1W9
415116	Q86V86
23683	O94806
25865	Q9BZL6
25865	Q8NCK8
5587	Q15139
5681	P11801
85481	Q96QS6
11200	O96017
10290	Q15772
7204	O75962
8997	O60229
8997	C9JQ37
23617	A0ZT99
23617	Q96PF2
283629	Q6SA08
81629	Q96PN8
83942	Q9BXA7
83942	A0ZT98
83983	Q9BXA6
79012	Q8NCB2
8573	O14936
65975	Q9BYT3
10221	Q96RU8
28951	Q92519
57761	Q96RU7
122011	Q8N752
1452	Q05DL3
1452	P48729
1452	Q6PJ06
1455	P78368
1456	Q9Y6M4
53944	Q9HCP0
1453	P48730
1454	P49674
1454	Q5U045
1457	P68400
1459	P19784
146057	Q8IWY7
146057	Q6IQ55
84630	Q5TCY1
51231	Q8IV63
51231	A6NEG5
7443	Q99986
7444	Q86Y07
23552	Q8IZL9
23552	A2A390
983	B7Z3D6
983	P06493
1017	P24941
1018	Q00526
1019	P11802
1020	Q00535
1021	A4D1G0
1021	Q00534
1022	P50613
1024	P49336
23097	Q9BWU1
1025	P50750
8558	Q15131
8558	B7Z537
51755	Q9NYV4
8621	Q9BVE2
8621	Q14004
5127	Q9BRL4
5127	Q00536
5127	B7Z7C8
5128	Q00537
5128	A8K1U6
5129	Q07002
5129	Q59G02
5218	O94921
65061	Q96Q40
5594	Q499G7
5594	P28482
5594	Q1HBJ4
5595	P27361
5595	Q9BWJ1
5596	P31152
5596	Q0VG04
5596	A1A4C4
5597	Q16659
5598	Q13164
5599	A1L4K2
5599	P45983
5601	P45984
5602	P53779
1432	Q16539
5600	Q15759
5603	O15264
6300	P53778
51701	Q9UBE8
225689	Q8TD08
2931	P49840
2932	P49841
2932	Q6FI27
344387	Q5MAI5
51265	Q8IVW4
6792	O76039
8814	Q00532
8999	Q92772
1859	Q13627
8444	O43781
8445	Q92630
8798	Q9NR20
9149	Q9Y463
10114	Q9H422
204851	Q86Z02
204851	B4DZ33
28996	Q9H2X6
22858	Q9UPZ9
22858	B3KQG4
4117	P20794
4117	F1T0K6
4117	G1FL29
4117	Q547D0
4117	F8VBW7
5891	Q9UQ07
26576	Q9UPE1
5604	A4QPA9
5604	Q02750
5605	P36507
5606	P46734
5606	Q6FI23
6416	P45985
5607	Q13163
5607	B4DE43
5608	P52564
5608	A8K3Y2
5609	O14733
11184	Q92918
5871	Q12851
8491	Q8IVH8
9448	O95819
9448	B7Z3V5
11183	Q9Y4K4
11183	B3KWC4
50488	Q8N4C8
140469	Q8WXR4
140469	B7ZM71
53904	Q8NEV4
9943	O95747
5058	Q13153
5062	Q13177
5062	A8K5M4
5063	B2RCU6
5063	O75914
5063	B1GX77
10298	O96013
56924	Q9NQU5
56924	B3KYB0
56924	A8K2G2
57144	Q9P286
57144	B0AZM9
9748	Q9H2G2
6788	Q13188
6789	Q13043
6793	O94804
8428	Q5U0E6
8428	Q9Y6E0
8428	Q6P0Y1
10494	O00506
51347	Q9H2K8
57551	Q7L7X3
57551	B7ZLV6
9344	Q9UL54
9344	A0PJ48
9344	Q86V37
23043	Q9UKE5
4214	Q13233
10746	Q9Y2U5
4215	Q99759
4216	Q9P1M2
4216	Q9Y6R4
4217	Q99683
9064	O95382
389840	Q6ZN16
1326	P41279
9020	Q99558
3654	P51617
3656	O43187
11213	Q9Y616
51135	Q69FE3
51135	Q9NWZ3
51135	B4E359
51135	B2RAP9
3984	P53667
3984	B7Z6I8
3985	Q7L3H5
3985	P53671
7016	Q8NFJ4
7016	Q15569
10420	Q96S53
10420	Q5T422
79705	Q38SD2
120892	Q5S007
120892	Q17RV3
6885	O43318
4293	Q8NEB1
4293	P80192
4294	Q02779
4296	Q16584
7786	B3KSS9
7786	Q12852
9175	O43283
51776	Q9NYL2
51776	D4Q8H0
369	P10398
673	P15056
5894	P04049
8737	Q13546
8767	O43353
11035	Q9Y572
54101	Q96T11
54101	Q9H4D1
90	Q04771
90	D3DPA4
94	P37023
91	P36896
130399	Q8NER5
657	P36894
658	O00238
7046	P36897
7046	Q5T7S2
92	P27037
93	Q13705
269	E9PGD2
269	Q16671
269	F8W1D2
269	Q647K2
659	Q13873
7048	P37173
7048	D2JYI1
7048	A3QNQ0
3611	Q13418
197259	Q8NB16
55159	Q6PCD5
6790	O14965
9212	Q96GD4
9212	C7G533
6795	Q9UQB9
699	Q53QE4
699	O43683
701	O60566
112858	Q96S44
10645	Q96RR4
84254	Q8N5S9
8317	O00311
8317	B2R6V2
1147	O15111
3551	O14920
3551	B4E0U4
8517	Q9Y6K9
9641	Q3B754
9641	Q14164
29110	Q9UHD2
2081	O75460
10595	Q76MJ5
4342	P00540
22848	Q2M2I8
55589	Q9NSY1
55589	Q4W5H2
2580	O14976
8576	O75716
10783	Q9HC98
140609	Q8TDX7
140609	B2R8K8
284086	Q86SG6
341676	Q6P3R8
4750	Q96PY6
4750	Q5JXL9
4751	P51955
4752	P51956
4752	Q6ZN64
6787	P51957
6787	B7Z200
6787	Q05DF6
79858	Q8NG66
79858	B4DM56
91754	Q8TD19
91754	Q6PKF2
388228	Q52WX2
65018	Q9BXM7
140901	Q8TDR2
27102	Q9BQI3
440275	Q9P2K8
5610	Q05CP4
5610	E9PC80
5610	P19525
5610	Q7Z6F6
5610	Q8IW76
9451	Q9NZJ5
9451	B3KY45
5347	P53350
10769	Q9NYY3
1263	Q9H4B4
10733	O00444
11011	Q86UE8
9874	Q9UKI8
9874	B3KR15
9874	B4DX87
55872	Q96KB5
7272	P33981
7272	A8K8U5
27148	Q9NRP7
25989	Q6PHR2
8408	O75385
9706	Q8IYT8
30849	Q99570
9088	F8W164
9088	Q99640
9088	Q0IJ49
494551	P0C1S8
7465	B3KVE1
7465	P30291
7465	Q86V29
65125	F5GWT4
65125	Q9H4A3
65125	A5D8Z4
65266	B0LPI0
65266	Q96J92
65267	Q9BYP7
65268	Q9Y3S1
65268	F8W9F9
5163	Q15118
5164	Q15119
5164	B3KNW0
5165	Q15120
5165	B4DXG6
5166	Q16654
5166	A4D1H4
10295	O14874
10295	A8MY43
10295	Q96G95
115701	Q86TB3
57538	Q96L96
80216	Q96QP1
140803	Q9BX84
54822	Q96QT4
29904	O00418
203054	Q3MIX3
203054	B3KS46
56997	Q8NI60
57143	Q9UIE6
57143	Q86TW2
57143	B3KUD5
79934	Q96D53
90956	A4D1T6
90956	Q7Z695
11344	Q6IBS0
5756	Q12792
6046	P25440
6046	Q658Y7
6046	A2AAU0
6046	Q63HQ9
83732	Q9BRS2
83732	Q9H2L9
55781	Q9BVS4
55781	D6RDI3
8780	B0YJ89
8780	O14730
472	Q13315
545	Q13535
2475	P42345
5591	P78527
23049	Q96Q15
8295	Q9Y4A5
29959	Q9UHY1
340371	Q9NSY0
57410	Q96KG9
127933	Q8TAS1
613	P11274
26353	Q9UJY1
8859	P49842
138474	Q8IZX4
6872	P21675
8805	O15164
10155	Q13263
51592	B3KN30
51592	Q9UPN9
10922	Q14296
10922	Q8IVA0
8711	Q13470
10188	Q07912
10188	B3KXJ4
25	P00519
25	Q59FK4
27	P42684
1445	A8K3B6
1445	P41240
1445	B2R6Q4
4145	B3KNZ9
4145	Q9NST8
4145	P42679
4145	F1T0G6
5747	Q658W2
5747	B4E2N6
5747	Q05397
5747	Q59GM6
2185	Q6PID4
2185	Q14289
2241	P16591
2241	Q05DA5
2242	P07332
3716	P23458
3717	O60674
3718	P52333
7297	P29597
640	Q05D26
640	P51451
640	Q96IN1
2268	P09769
2268	P78453
2444	P42685
2534	P06241
2534	E1P556
3055	P08631
3055	A8K4G3
4067	A8K379
4067	P07948
4067	Q6NUK7
3932	P06239
5753	Q13882
6714	P12931
6725	Q9H3Y6
7525	P07947
6850	A8K4G2
6850	P43405
7535	P43403
660	P51813
695	Q06187
695	Q5JY90
3702	Q08881
7006	P42680
7294	P42681
4058	E9PFX4
4058	P29376
4058	B4DL89
238	B6D4Y2
238	Q9UM73
558	P30530
7301	Q06418
10461	Q12866
780	Q08345
780	B7Z2K0
780	Q96T61
780	Q96T62
4921	Q16832
1956	P00533
2064	P04626
2065	P21860
2066	Q15303
2041	P21709
2041	B5A967
1969	P29317
2042	P29320
2042	Q6P4R6
2043	Q58F15
2043	P54764
2044	P54756
285220	Q9UF33
285220	B3KS12
2045	Q15375
2046	P29322
284656	Q5JZY3
284656	Q8N289
284656	Q4G0R4
2047	P54762
2048	P29323
2049	P54753
2050	P54760
2050	Q541P7
2050	Q96L35
2050	Q7Z635
2051	O15197
2260	P11362
2263	P21802
2261	P22607
2261	Q0IJ44
2264	P22455
2264	Q96KE5
3645	P14616
3643	P06213
3480	P08069
3482	P11717
6098	P08922
22853	Q8IWU2
4233	P08581
4233	A1L467
4486	Q04912
4593	O15146
5156	P16234
5159	Q59F04
5159	P09619
1436	Q86VW7
1436	P07333
3815	P10721
2322	P36888
5754	Q13308
5979	P07949
5979	Q9BTX6
4919	Q66K77
4919	Q01973
4920	Q01974
6259	P34925
6259	Q8WTZ8
6259	Q59FQ5
7075	P35590
7010	Q8IV34
7010	Q59HG2
7010	Q02763
4914	A6NF12
4914	P04629
4915	Q548C2
4915	Q5VWE5
4915	Q16620
4915	Q59GJ1
4916	Q16288
4916	Q96CY4
2321	P17948
2324	P35916
3791	P35968
941	P33681
941	A0N0P2
942	P42081
942	B7Z702
942	A8K632
942	B7Z2F3
940	P10747
940	B4E0L1
1493	P16410
29126	Q9NZQ7
80380	Q9BQ51
79679	Q7Z7D3
5133	Q15116
5133	Q8IX89
151888	Q7Z6A9
23308	A8MUZ1
23308	A0N0L8
23308	O75144
29851	Q53QY6
29851	Q9Y6W8
965	P19256
962	P09326
966	P13987
966	Q6FHM9
914	P06729
914	Q53F96
8832	Q9UIB8
3683	P20701
3683	Q96HB1
3683	B2RAL6
3689	P05107
3684	P11215
6693	P16150
6693	A8K9B1
3681	Q13349
3681	Q59H14
5788	P08575
5788	Q0VAE8
925	P01732
925	Q6ZVS2
925	Q8TAW8
926	P10966
926	Q496E2
920	P01730
920	B0AZV7
920	B4DT49
214	Q6PEY4
214	Q13740
214	B3KNN9
214	B4DTU0
923	Q6AZ88
923	P30203
923	Q8N4Q7
3108	Q6ICR9
3108	Q31604
3109	P28068
3111	P06340
3112	Q5QNS2
3112	P13765
3113	P20036
3113	Q5STP1
3115	P04440
3117	P01909
3117	Q8MH44
3118	P01906
3119	Q5Y7A9
3119	P01920
3119	Q5SU54
3119	Q5Y7D3
3119	Q5Y7D6
3122	P01903
3123	Q5Y7D1
3123	P01911
3123	P01912
3123	Q29974
3123	D7RIH8
3125	P79483
3126	P13762
3127	Q30154
3105	Q5SUL5
3105	P04439
3105	P30443
3105	B2R7U3
3105	B1PKY1
3106	E5FQ95
3106	P01889
3107	Q6R739
3107	O19617
3107	P10321
3107	Q95HC2
3133	P13747
3133	Q6DU44
3133	O19682
3133	A8K8M6
3134	P30511
3135	P17693
3135	Q6DU14
5817	P15151
5819	Q92692
4684	P13591
4685	O15394
3897	A4ZYW4
3897	P32004
1463	Q4LE67
1463	O14594
6900	A1L3A3
6900	Q02246
375790	O00468
3958	P17931
6091	E9PD49
6091	Q1RMC8
6091	Q1RMC7
6091	Q9Y6N7
6091	B2RXI1
6585	O75093
6585	Q5T0V1
6585	A6H8V1
9353	O94813
6092	Q9HCK4
6092	Q19AB5
4897	Q92823
4897	Q14BM2
4897	B7Z670
4897	Q14CA1
4897	E9PDA4
1272	Q12860
23114	O94856
23114	B4DRH7
3678	P08648
3688	P05556
3685	P06756
3685	B7ZLX0
3685	B7Z883
3690	P05106
3371	Q4LE33
3371	P24821
3371	B4E1W8
63923	B3KXB6
63923	Q9UQP3
7143	Q92752
7143	A1L306
7148	O95681
7148	Q6IPK3
7148	O95680
7148	P22105
7148	Q9Y464
10371	Q14563
10512	Q99985
10512	B4E2I9
223117	O95025
56920	Q9NS98
6405	Q13275
7869	Q13214
9723	O15041
9723	B4E1P1
9423	O95631
9423	E9KL51
148738	Q6ZVN8
148738	A8K466
285704	Q6NW40
56963	Q96B86
56963	B7Z5S8
1826	O60469
57453	Q8TD84
3956	P09382
4359	P25189
9019	O95297
9019	B2REC0
9019	A8K5D4
4099	Q53ES7
4099	F5GYC0
4099	P20916
4099	Q567S4
4045	Q13449
402665	A6NGN9
4978	Q14982
4978	A8K0Y0
4978	Q7Z3W6
50863	Q9P121
257194	Q7Z3B1
1000	P19022
2246	P05230
2246	Q16089
2247	P09038
2248	P11487
2249	P08620
2250	P12034
2250	Q8NBG6
2250	Q8NF90
2251	P10767
2252	Q6FGV5
2252	P21781
2253	P55075
2253	A1A515
2254	P31371
2255	C7FDY0
2255	O15520
2256	Q92914
2257	P61328
2258	B7Z4M7
2258	Q92913
2258	B7Z8N0
2258	A8K1P5
2258	D3DWH4
2259	Q92915
26281	B2RPH5
26281	Q9NP95
26291	Q9NSA1
27006	Q9HCT0
8074	Q9GZV9
8817	O76093
8822	O60258
8823	O43320
9965	O95750
5154	P04085
5155	P01127
5155	Q15354
5792	P10586
284217	P25391
3908	P24043
3908	Q59H37
3912	P07942
3912	Q8TAS6
3915	Q6NVY8
3915	P11047
5796	Q15262
5796	Q86WJ2
5796	B4DHC3
5796	Q59EZ1
5789	P23468
5789	Q3KPJ0
5789	Q59H90
5789	Q2HXI4
5789	F5GWT7
5789	Q3KPJ1
5789	Q3KPI9
5789	Q3KPJ2
5797	A7MBN1
5797	P28827
5802	Q13332
5802	Q8NHS7
5802	Q59FX6
80781	D3DSM4
80781	D3DSM5
80781	P39060
11122	O14522
11122	B1AJR7
3676	P13612
3655	P23229
3695	P26010
5175	P16284
683	Q10588
952	P28907
6402	P14151
6402	Q9UJ43
5818	Q15223
25945	Q9NQS3
25945	Q8NC05
25945	E9PFR0
81607	Q96NY8
57863	Q8N126
10666	Q15762
23705	Q9BY67
10225	P40200
3674	P08514
3693	P18084
1048	P06731
1084	P40198
1087	Q14002
1088	P31997
1088	B4DLI3
1088	Q0Z7S6
1089	O75871
4680	P40199
634	Q3KRG8
634	P13688
90273	Q3KPI0
6401	P16581
3909	B0YJ33
3909	Q6VU69
3909	Q16787
3909	Q6VU67
3911	O15230
3913	P55268
4162	P43121
50848	Q9Y624
50848	Q6FIB4
58494	P57087
83700	B3KWG9
83700	Q9BX67
150084	Q9NSI5
90952	Q96AP7
1525	P78310
1525	B7WPI3
152404	Q5DX21
1277	P02452
1278	P08123
1280	P02458
1281	P02461
1289	P20908
1289	Q59EE7
1290	P05997
1301	E9PCU0
1301	Q59HB5
1301	P12107
1301	Q149N0
1302	P13942
1302	Q7Z6C3
50509	P25940
1282	P02462
1284	P08572
1286	P53420
1288	Q14031
1288	Q9BS57
1291	P12109
1292	P12110
1293	E9PGQ9
1293	E9PFQ6
1293	B7ZW00
1293	P12111
1293	A8MT30
1293	D9ZGF2
1293	Q8N4Z1
1293	B4E3U5
1293	B7ZMJ7
1293	Q63HQ4
131873	A6NMZ7
3675	P26006
1101	O15335
4312	B4DN15
4312	P03956
4312	Q53G95
3673	P17301
3914	Q13751
3918	Q13753
5649	P78509
1311	P49747
7057	P07996
7058	Q6MZL6
7058	P35442
7059	P49746
7059	B3KQE1
7060	P35443
22795	Q14112
4811	P14543
3964	O00214
7412	B4DKS4
7412	P19320
7412	E9PDD1
2335	P02751
2335	Q6N084
2335	Q9UQS6
2335	Q6MZM7
2335	Q6MZF4
2335	E9PG29
6696	P10451
6696	Q567T5
6696	Q4W597
6696	B2RDA1
7450	P04275
7052	P21980
2162	P00488
2165	P05160
5340	P00747
5340	Q5TEH5
4192	P21741
8751	Q13444
6868	P78536
6868	B2RNB2
2515	Q99965
8754	Q13443
3910	Q16363
3910	Q5D044
1490	P29279
