!!SBtab TableType='Proteomaps' Organism='sce' Condition='Rich medium'
!ProteinIdentifier	!Abundance
YGR124W	79146
YCL050C	78878
YOL127W	75828
YLR043C	75304
YER091C	74766
YEL021W	71600
YHR193C	70319
YBL092W	70128
YEL026W	68864
YBR191W	68864
YDR023W	68466
YLR301W	67761
YBR011C	65041
YGR257C	64300
YLR259C	63546
YJR045C	63330
YPR069C	62823
YNL096C	61936
YGR240C	61930
YDL185W	61310
YDR353W	59825
YMR083W	59384
YCR053W	57956
YPR132W	57404
YJR105W	56854
YOL109W	55926
YGR255C	53766
YLR058C	53241
YOR230W	52332
YLR303W	50514
YLR448W	50229
YHR064C	49341
YBR127C	48761
YLL018C	47855
YMR038C	47312
YGL105W	45329
YGR034W	44212
YER094C	43380
YKL182W	43346
YCR038W-A	42862
YNL064C	42847
YPR145W	40387
YLR432W	39442
YMR217W	38054
YML057W	37623
YBR121C	37428
YKL035W	37146
YJL069C	36654
YGR155W	36571
YGR180C	35814
YER165W	35595
YDR071C	34525
YGL234W	34381
YLR293C	34197
YIL165C	33873
YGL030W	33763
YDR037W	33241
YHR019C	32905
YIL078W	32721
YNL135C	32564
YGL245W	30603
YLR150W	30134
YPL151C	30133
YBR214W	29479
YJR094W-A	29219
YEL046C	28069
YGR185C	28067
YDL126C	27958
YFL037W	27118
YPR162C	26860
YLR354C	26635
YGR037C	26377
YOR243C	26140
YLR060W	25593
YMR226C	25427
YFR044C	25328
YOR188W	25028
YBR088C	24662
YER009W	24612
YOR298C-A	24576
YBL076C	24365
YIL023C	23978
YGR094W	23500
YPL048W	23345
YHR020W	23210
YLR061W	22983
YJR139C	22622
YGR087C	22273
YGR209C	22225
YDL005C	21635
YNL272C	21577
YNL112W	21577
YDL182W	21258
YPL036W	20657
YOR020C	20555
YIR034C	20469
YGL009C	20229
YMR117C	20059
YLR153C	19927
YPL037C	19908
YMR284W	19905
YDL066W	19801
YHR215W	19429
YER003C	19185
YNL257C	19008
YBR202W	18395
YHR164C	17948
YOR050C	17921
YDR299W	17905
YNL244C	17843
YBR248C	17707
YNL079C	17367
YKR043C	17351
YBR036C	17275
YHR025W	17241
YER090W	17139
YDL130W	16980
YFL045C	16853
YML085C	16742
YJL167W	16724
YDR487C	16709
YOR086C	16547
YER178W	16214
YMR084W	16168
YAR050W	16097
YDL095W	16082
YDL144C	15876
YDR158W	15829
YEL071W	15677
YMR129W	15319
YJL177W	15259
YBR059C	15215
YJR016C	14904
YPL050C	14804
YDR497C	14782
YPR004C	14309
YGR285C	14047
YGL148W	13987
YOL075C	13873
YGL011C	13618
YDR341C	13475
YCL035C	13348
YPL160W	13204
YDR098C	13196
YDR069C	13099
YGR061C	13095
YDR394W	13046
YMR099C	12989
YGL062W	12902
YDL147W	12702
YAL022C	12675
YOR027W	12665
YLR419W	12525
YDR101C	12414
YMR300C	12244
YMR011W	12228
YKL210W	12096
YJR063W	11984
YOR339C	11817
YJL200C	11788
YJL080C	11667
YGR256W	11518
YJR135W-A	11476
YKR027W	11429
YHL017W	11406
YAR015W	11324
YJR148W	11310
YGL202W	11186
YGR215W	10875
YBR082C	10840
YGR010W	10745
YMR007W	10687
YBR161W	10643
YBL002W	10641
YJL207C	10589
YML022W	10585
YDL035C	10565
YPL028W	10559
YHR068W	10525
YBL099W	10506
YML061C	10411
YOR069W	10400
YML063W	10368
YGL026C	10293
YOL125W	10247
YOR011W	10201
YGR161C-D	10176
YOL095C	10136
YPR155C	10108
YLR179C	9911
YMR080C	9898
YJL187C	9846
YJL140W	9828
YPR048W	9756
YIL159W	9570
YKL127W	9546
YOR157C	9527
YNR043W	9498
YER136W	9491
YPL115C	9473
YOR335C	9470
YLR427W	9388
YPR163C	9321
YLR289W	9267
YFR016C	9085
YHR081W	9038
YBR293W	8712
YCL040W	8606
YNL183C	8595
YOR264W	8549
YBR013C	8467
YPL062W	8346
YLR282C	8187
YBL045C	8134
YDR368W	8071
YCL064C	7876
YOR116C	7868
YOL022C	7866
YKR057W	7844
YPL231W	7840
YLR267W	7728
YPL009C	7708
YGR289C	7677
YLR182W	7548
YLR304C	7508
YMR173W	7471
YHR212C	7465
YFR025C	7333
YDR499W	7317
YJR064W	7304
YPL155C	7203
YPL140C	7201
YOR007C	7129
YHR056C	7066
YML010W	6929
YNL216W	6892
YPL042C	6792
YJL209W	6726
YGR264C	6720
YPL070W	6712
YCR088W	6708
YDR458C	6686
YMR157C	6641
YOR184W	6559
YNL218W	6494
YIL066C	6467
YBL011W	6434
YER141W	6417
YMR124W	6396
YNR016C	6375
YNL281W	6344
YLR357W	6344
YER172C	6231
YNL241C	6205
YOL105C	6202
YBL024W	6172
YMR146C	6163
YDR091C	6150
YOR126C	6103
YJR070C	6020
YOL012C	5915
YBR131W	5896
YBR074W	5876
YPL141C	5808
YMR163C	5776
YBR115C	5754
YFL022C	5714
YGR260W	5672
YKL050C	5661
YMR108W	5658
YML037C	5640
YNL007C	5639
YML065W	5592
YNL287W	5527
YOR060C	5512
YER015W	5508
YGR216C	5500
YDR504C	5496
YER110C	5493
YOL119C	5440
YHR074W	5436
YDR399W	5419
YJR151C	5410
YPL130W	5335
YKL084W	5294
YBR246W	5291
YIL125W	5254
YPR091C	5241
YPL082C	5232
YDR088C	5180
YDR282C	5145
YKL054C	5096
YJL109C	5095
YJL073W	5082
YIL085C	5075
YNL095C	5059
YOR261C	5057
YGR008C	5026
YEL025C	4980
YLR348C	4946
YDL074C	4944
YFR023W	4940
YDL166C	4939
YBR281C	4930
YDR047W	4913
YAL023C	4880
YLR006C	4863
YPL145C	4822
YGR283C	4820
YER169W	4797
YOR299W	4785
YOR038C	4782
YHL023C	4781
YNL125C	4680
YDL191W	4636
YBL061C	4634
YPL088W	4627
YLR162W	4626
YLR276C	4617
YEL009C	4615
YER013W	4613
YBR172C	4597
YKL179C	4591
YGL195W	4578
YOL157C	4575
YOL081W	4570
YDR172W	4558
YDL127W	4530
YBR208C	4529
YKL203C	4524
YGL080W	4513
YPL085W	4500
YPL110C	4452
YKL133C	4452
YBL088C	4444
YOR350C	4438
YNL087W	4370
YIL143C	4364
YGL023C	4352
YDR052C	4342
YPL045W	4333
YBR177C	4318
YAL028W	4310
YNL091W	4294
YER187W	4272
YDR190C	4262
YOL113W	4216
YER155C	4214
YBR055C	4187
YGR159C	4145
YBL085W	4113
YJL132W	4100
YDR212W	4073
YHL035C	4053
YEL051W	4049
YKR039W	4023
YLR325C	4015
YOR384W	4005
YDL106C	3959
YNR033W	3907
YDL221W	3904
YDR240C	3900
YDR406W	3875
YBR002C	3860
YIL036W	3843
YPR033C	3823
YDL223C	3821
YDR135C	3787
YKR054C	3784
YHR165C	3781
YJR143C	3728
YHR195W	3727
YPL063W	3716
YLR222C	3714
YKL067W	3667
YLR430W	3633
YEL032W	3633
YKL014C	3621
YOR329C	3617
YDR277C	3589
YDL141W	3580
YLL040C	3576
YIL114C	3569
YCL030C	3511
YNL059C	3501
YOR349W	3492
YFR046C	3486
YPL018W	3482
YML102W	3476
YBR269C	3463
YDR334W	3459
YCL001W	3458
YPR032W	3424
YPL021W	3422
YBR145W	3422
YJR066W	3405
YDR291W	3390
YNL243W	3381
YCR090C	3380
YDR294C	3366
YIL140W	3359
YOR123C	3347
YMR303C	3343
YDL208W	3343
YOR168W	3333
YJL014W	3330
YMR315W	3325
YOL115W	3324
YGL256W	3322
YOR234C	3321
YIL067C	3305
YMR074C	3295
YCR054C	3287
YGL199C	3284
YCR032W	3272
YDR512C	3262
YJL056C	3261
YGL206C	3261
YKR019C	3247
YOR187W	3200
YHL024W	3185
YNL278W	3184
YMR160W	3181
YOR090C	3173
YGL228W	3171
YOR093C	3170
YIL146C	3137
YKL055C	3132
YAL051W	3131
YNL334C	3083
YHR116W	3082
YPL225W	3081
YKR079C	3079
YLR088W	3065
YCL009C	3058
YML011C	3054
YNL165W	3044
YBR158W	3041
YCR107W	3016
YBR135W	3008
YPR066W	2986
YPL030W	2985
YOL155C	2980
YPL091W	2979
YBR295W	2976
YHL003C	2969
YNL045W	2965
YJL210W	2961
YJL122W	2956
YEL047C	2942
YIL161W	2937
YOR128C	2935
YLL032C	2927
YHR033W	2926
YLR035C	2902
YPL012W	2876
YLL036C	2869
YCL043C	2850
YAR019C	2849
YJL045W	2834
YBL105C	2832
YIL092W	2829
YBL084C	2825
YBL052C	2821
YDL058W	2819
YBR289W	2788
YER185W	2774
YCL069W	2772
YDR323C	2739
YPL167C	2737
YNL047C	2733
YPL105C	2732
YDR076W	2697
YJL029C	2684
YBR163W	2666
YMR192W	2659
YKL010C	2643
YJL149W	2635
YAL036C	2630
YFL011W	2622
YHR099W	2618
YIR033W	2610
YFR030W	2597
YGR014W	2569
YEL007W	2566
YFL042C	2547
YOR373W	2546
YJL039C	2541
YDR310C	2535
YEL037C	2532
YIL037C	2511
YER023W	2509
YLR144C	2490
YDR013W	2490
YNL291C	2472
YBR058C	2465
YDL248W	2463
YNL313C	2462
YER025W	2456
YMR165C	2430
YKR067W	2426
YPL127C	2425
YJL130C	2409
YNR038W	2407
YDR258C	2406
YGL173C	2398
YNR050C	2370
YJR092W	2369
YDR333C	2360
YPL256C	2332
YML059C	2332
YPL122C	2328
YPL117C	2319
YDR335W	2316
YFR040W	2309
YLR437C	2304
YDL240W	2277
YLR299W	2261
YJR137C	2231
YOR223W	2223
YOR330C	2216
YGR116W	2215
YLR106C	2205
YIL038C	2193
YMR120C	2175
YLR310C	2170
YJL153C	2159
YOR001W	2158
YOR130C	2147
YLR386W	2145
YKR002W	2138
YOR375C	2126
YHR004C	2122
YBR169C	2115
YGL107C	2106
YDR378C	2099
YCL057W	2093
YML109W	2081
YDR320C	2077
YFR024C-A	2075
YAL008W	2067
YKL150W	2065
YMR031C	2053
YJR152W	2045
YDR202C	2030
YOR005C	2024
YCR057C	2024
YOR323C	1986
YJL025W	1986
YBR286W	1986
YPR198W	1975
YML075C	1972
YFL026W	1971
YDL108W	1960
YNL077W	1940
YJR088C	1938
YDR457W	1924
YOR328W	1911
YER033C	1910
YMR218C	1900
YMR203W	1899
YKR089C	1891
YOR119C	1869
YOR046C	1866
YDL085W	1862
YOR153W	1854
YDR440W	1846
YPR184W	1845
YER170W	1837
YCL067C	1836
YEL067C	1835
YNL037C	1819
YER060W	1814
YEL063C	1814
YDL171C	1812
YMR313C	1811
YPR104C	1810
YNL053W	1806
YLL002W	1803
YJR060W	1798
YKR004C	1794
YOL061W	1793
YJL118W	1791
YLR086W	1781
YPL093W	1778
YAL010C	1777
YHR071W	1767
YDR490C	1767
YDR103W	1766
YIL153W	1755
YJL141C	1746
YER147C	1744
YBL037W	1737
YOR337W	1735
YLL056C	1732
YFL016C	1719
YNR062C	1709
YOL138C	1688
YJR103W	1663
YJR098C	1658
YBR245C	1656
YPL152W	1654
YHR080C	1646
YML064C	1637
YIL056W	1632
YLR183C	1614
YML069W	1598
YDR188W	1592
YBL039C	1590
YFL006W	1573
YKL092C	1567
YOR115C	1554
YNR070W	1551
YAL029C	1549
YKL154W	1531
YDL164C	1525
YNL093W	1523
YBL013W	1522
YJL084C	1514
YNL139C	1513
YGR054W	1504
YKL199C	1491
YBL004W	1484
YPR024W	1468
YIR027C	1465
YOL065C	1448
YPL258C	1445
YIL110W	1444
YLR212C	1427
YKR097W	1421
YGR281W	1418
YPL017C	1416
YER022W	1416
YDR300C	1415
YBR275C	1408
YOR280C	1405
YBR110W	1396
YGL150C	1388
YGL094C	1388
YDR011W	1376
YPL272C	1364
YLR377C	1352
YKL135C	1344
YGR274C	1338
YIR017C	1336
YDR463W	1320
YJL034W	1318
YPR095C	1315
YCR063W	1312
YGR053C	1301
YJR121W	1300
YMR066W	1299
YGR220C	1296
YKL047W	1291
YOR290C	1290
YKL146W	1285
YHR063C	1285
YKR095W	1279
YIL126W	1276
YFR039C	1269
YER096W	1263
YDR227W	1263
YLR380W	1258
YFL013C	1250
YML005W	1241
YPL224C	1221
YKL001C	1220
YFR002W	1220
YDR129C	1213
YHR028C	1203
YHR155W	1202
YNL173C	1200
YMR026C	1198
YPL147W	1192
YNL258C	1188
YIL044C	1187
YER079W	1183
YDR232W	1177
YGR145W	1175
YLR250W	1170
YGL232W	1169
YOL015W	1151
YOR073W	1128
YEL030W	1121
YDL226C	1109
YKR031C	1108
YDL215C	1100
YCL017C	1099
YHL032C	1098
YDL089W	1095
YLR362W	1090
YIL149C	1086
YGL021W	1071
YLL027W	1070
YNL167C	1068
YGR088W	1060
YLR422W	1055
YHR005C	1050
YHR120W	1047
YPR035W	1039
YHR027C	1032
Q0060	1029
YLR242C	1021
YKL041W	1018
YFR031C	1002
YMR318C	994
YKL005C	988
YLL021W	987
YOR100C	986
YLR234W	986
YFL050C	985
YDL098C	985
YBR037C	985
YNL039W	984
YER158C	982
YHR119W	981
YBR097W	981
YML002W	975
YDR359C	974
YBR263W	971
YOR155C	966
YIL129C	952
YLR452C	951
YKL187C	946
YLR209C	943
YDR238C	938
YBR046C	937
YGR224W	930
YPL242C	929
YPL068C	927
YPR159W	921
YLR392C	919
YMR251W	912
YIL124W	911
YBR250W	907
YPR047W	901
YGR059W	898
YDL100C	895
YHR194W	889
YJL147C	882
YKL188C	881
YCR092C	880
YCR052W	879
YKL114C	877
YJL026W	876
YMR105C	875
YPL113C	869
YKR070W	862
YBR087W	858
YIL160C	856
YDL231C	851
YDL040C	851
YJL061W	849
YDL114W	844
YKL195W	835
YNL215W	832
YMR185W	825
YPL281C	812
YMR020W	811
YDL179W	809
YNL297C	808
YLR410W	795
YML086C	792
YKL132C	787
YOR216C	783
YDR283C	780
YGR278W	777
YPR031W	776
YER156C	775
YDL206W	772
YGL153W	770
YOL078W	769
YDL207W	769
YOR326W	766
YNL097C	764
YGL099W	763
YGR130C	759
YDR132C	753
YDR444W	749
YOR287C	747
YKR066C	743
YMR301C	741
YCL054W	741
YOR380W	738
YOL066C	736
YGL194C	736
YDL204W	736
YHR118C	730
YDR436W	730
YPL168W	727
YER077C	719
YPR025C	718
YNL161W	715
YKL198C	710
YDL117W	708
YJL181W	693
YGR250C	692
YPL089C	683
YGL212W	677
YLR080W	676
YJR109C	674
YOR238W	668
YAL019W	667
YPL254W	660
YLR361C	658
YNL119W	657
YJR021C	650
YGL144C	646
YOR324C	634
YCR017C	634
YDR351W	624
YFL048C	619
YBL075C	619
YHR003C	616
YHR052W	615
YLL029W	608
YNL018C	606
YOR229W	603
YPR148C	601
YDR481C	601
YPR119W	599
YJR140C	598
YJR040W	595
YIL107C	595
YPR036W	593
YNR065C	593
YFR006W	588
YNL029C	585
YCL011C	584
YGR125W	581
YMR247C	579
YLL057C	573
YMR053C	570
YGR218W	570
YDR195W	570
YDL197C	569
YGL066W	567
YPL175W	566
YDR150W	564
YKL020C	562
YHR031C	559
YKL017C	557
YGL017W	556
YLR087C	546
YDR244W	545
YJL106W	538
YOL145C	537
YKL172W	536
YPR010C	534
YMR214W	533
YKL088W	529
YBR184W	528
YKL204W	524
YMR308C	521
YKL197C	521
YLR240W	517
YDR160W	515
YOL140W	513
YIL155C	512
YGR204W	512
YIL001W	510
YPR006C	508
YNL224C	497
YBR136W	497
YBL017C	487
YFR037C	484
YKR069W	482
YHL009W-B	482
YPL097W	481
YFR013W	480
YKR018C	477
YDL044C	477
YOR054C	466
YBL066C	460
YAL021C	460
YBR017C	459
YOR154W	457
YBR238C	451
YGR162W	447
YDR001C	441
YGL116W	437
YMR207C	433
YJL112W	433
YER082C	431
YHR184W	425
YLR143W	424
YJL070C	423
YCR037C	417
YDR243C	416
YOR354C	411
YLR371W	409
YDR407C	409
YJL198W	407
YOR098C	406
YGL151W	399
YPR112C	397
YJL082W	397
YNL022C	395
YIL005W	393
YPL043W	389
YDR089W	386
YBR108W	386
YJR061W	385
YML103C	383
YKR015C	382
YHR154W	378
YHR150W	377
YNR008W	371
YJL074C	369
YFR019W	368
YLR320W	367
YOR109W	365
YKR008W	365
YCR011C	360
YOR270C	356
YDR159W	350
YBR114W	348
YER164W	347
YDR049W	347
YMR012W	345
YDR186C	345
YDR206W	342
YLR131C	339
YDL056W	339
YNL221C	332
YIL144W	332
YDR485C	331
YPL074W	328
YMR302C	326
YLR039C	325
YIR023W	324
YLR352W	322
YLL008W	320
YPR105C	310
YNL298W	307
YNL127W	306
YKL215C	306
YJL047C	299
YKR086W	297
YLR336C	296
YGR170W	284
YBR156C	284
YOR124C	283
YKR024C	282
YDR443C	279
YFL036W	274
YLR436C	261
YOL076W	253
YJL222W	253
YPL022W	250
YOR291W	249
YOL087C	247
YDR128W	240
YHR077C	233
YFL024C	229
YBL034C	228
YGL156W	214
YNL172W	209
YKR009C	208
YDL102W	207
YOR195W	203
YLR148W	200
YBR140C	197
YKL201C	196
YML049C	195
YNL242W	190
YNL273W	180
YFL033C	178
YLR466W	163
YDR097C	161
YGL197W	159
YNL102W	146
YHR023W	98
