P07355-2	P07355-2	NotMapped	1.2247892e+09
P04083	P04083	NotMapped	4.9302434e+08
P06703	P06703	NotMapped	5.9955291e+08
P62263	P62263	NotMapped	2.3592351e+08
B4DNM7	B4DNM7	NotMapped	1.4413083e+08
P22626	P22626	K13158	3.8607725e+08
P26447	P26447	NotMapped	2674598.6
P60903	P60903	NotMapped	6.2560873e+08
P37802	P37802	hsa_P37802	4.6454593e+08
Q6LES2	Q6LES2	NotMapped	88060612
Q9BUQ0	Q9BUQ0	K13218	1.3627009e+08
P63244	P63244	NotMapped	2.3974282e+08
P84090	P84090	NotMapped	1.6506083e+08
O75531	O75531	NotMapped	2.0816554e+08
P31943	P31943	K12898	1.9134356e+08
P31949	P31949	hsa_P31949	2.9597307e+08
P50238	P50238	NotMapped	1370789.8
Q6PUV4	Q6PUV4	NotMapped	334854.76
P14866	P14866	K13159	1.5944009e+08
Q5TEC6	Q5TEC6	NotMapped	1.3027926e+08
Q14847-1	Q14847-1	NotMapped	1.4791311e+08
Q13151	Q13151	K12894	1.3109026e+08
P04080	P04080	NotMapped	2.8584018e+08
B4DP11	B4DP11	NotMapped	1.4973263e+08
Q9UQ80	Q9UQ80	NotMapped	1.2626762e+08
Q14103	Q14103	K13044	1.3976203e+08
Q92686	Q92686	NotMapped	0
P30086	P30086	NotMapped	2.5153372e+08
P39687	P39687	NotMapped	1.1471575e+08
Q00325-2	Q00325-2	NotMapped	1.6694935e+08
Q15233	Q15233	K13214	92935073
P20962	P20962	NotMapped	31084052
P62861	P62861	NotMapped	1.098739e+08
Q99623	Q99623	NotMapped	1.0349474e+08
P35232	P35232	NotMapped	1.3109791e+08
O75347	O75347	NotMapped	1.4075338e+08
P49773	P49773	hsa_P49773	2.2022019e+08
Q96AG4	Q96AG4	NotMapped	1.4921927e+08
P80723-1	P80723-1	NotMapped	66556765
B4DLV7	B4DLV7	NotMapped	1.260805e+08
P23246	P23246	K13219	82491021
P08758	P08758	hsa_P08758	2.3757351e+08
P38117-1	P38117-1	NotMapped	63141330
Q8WVI0	Q8WVI0	NotMapped	40377505
B2R7D7	B2R7D7	NotMapped	2230325.4
P49755	P49755	NotMapped	57918959
Q96IH1	Q96IH1	NotMapped	31942368
Q59HD4	Q59HD4	K13162	90928199
Q96IX5	Q96IX5	NotMapped	94016450
Q12906	Q12906	K13090	68568190
P35637	P35637	K13098	60049278
Q8NC51	Q8NC51	K13199	91083526
Q99729	Q99729	K13044	54127722
P02795	P02795	NotMapped	72181963
Q12905	Q12905	K13089	99584961
A8MXP9	A8MXP9	NotMapped	78296008
O43169	O43169	NotMapped	53860528
P52597	P52597	K12898	57930288
P53999	P53999	NotMapped	1.475818e+08
P61970	P61970	NotMapped	1.2005123e+08
P13797	P13797	NotMapped	63906367
P22087	P22087	NotMapped	24640612
Q5HYL3	Q5HYL3	NotMapped	13812412
Q13283	Q13283	NotMapped	74060268
Q9Y266	Q9Y266	NotMapped	85661478
O00264	O00264	NotMapped	72351105
P13804	P13804	NotMapped	47594338
Q96PK6	Q96PK6	K13189	40755313
P20290-2	P20290-2	NotMapped	55459883
Q9P035	Q9P035	NotMapped	63038930
Q9H9B4	Q9H9B4	NotMapped	60047088
Q01650	Q01650	NotMapped	8079208.1
Q9GZT3	Q9GZT3	NotMapped	44834385
P51858	P51858	NotMapped	48093394
O00151	O00151	NotMapped	1.3675286e+08
Q01518-1	Q01518-1	NotMapped	1.7871312e+08
P98179	P98179	K13186	74607948
Q9HDC9-1	Q9HDC9-1	NotMapped	94601146
P13489	P13489	NotMapped	65255880
Q9H3N1	Q9H3N1	NotMapped	43046007
P06454-1	P06454-1	NotMapped	3109397.9
Q99584	Q99584	NotMapped	1.0238763e+08
Q15293	Q15293	NotMapped	1.2979305e+08
O43390	O43390	K13161	74086842
P61923	P61923	NotMapped	78131729
Q99426	Q99426	NotMapped	37440903
Q9BRA2	Q9BRA2	NotMapped	52640048
P42704	P42704	NotMapped	32012637
Q00765	Q00765	NotMapped	51769030
Q6PJ70	Q6PJ70	NotMapped	0
P52815	P52815	NotMapped	26112025
Q07021	Q07021	NotMapped	68245141
Q13765	Q13765	NotMapped	39894369
O75915	O75915	NotMapped	1.2305349e+08
Q6NZI2-1	Q6NZI2-1	NotMapped	1.6182202e+08
Q9Y5L4	Q9Y5L4	NotMapped	56476861
Q7KZF4	Q7KZF4	NotMapped	71729394
Q53H82	Q53H82	NotMapped	11071047
Q96FQ6	Q96FQ6	NotMapped	11980084
B4DPJ2	B4DPJ2	NotMapped	9995422.3
Q9NR30-1	Q9NR30-1	NotMapped	22889983
P12429	P12429	NotMapped	1358018.6
Q9UK76-1	Q9UK76-1	NotMapped	27742958
O76021	O76021	NotMapped	18850664
Q9UKR5	Q9UKR5	NotMapped	31935968
Q969X5-1	Q969X5-1	NotMapped	48882401
Q96AE4	Q96AE4	K13210	38056342
P52292	P52292	NotMapped	17868680
Q9Y6C9	Q9Y6C9	NotMapped	65959642
P55060-1	P55060-1	NotMapped	46043243
Q92688-1	Q92688-1	NotMapped	61405710
P22059-1	P22059-1	NotMapped	16387948
Q969M3-3	Q969M3-3	NotMapped	45649222
Q7L2H7	Q7L2H7	NotMapped	43624343
O76003	O76003	NotMapped	41265301
B3KT15	B3KT15	NotMapped	63213737
Q9NQC3-1	Q9NQC3-1	NotMapped	60564585
Q13442	Q13442	NotMapped	39782349
Q9UKD2	Q9UKD2	NotMapped	46913066
Q9NS69	Q9NS69	NotMapped	39147947
Q9UBQ0-1	Q9UBQ0-1	NotMapped	78030944
Q9Y3B3	Q9Y3B3	NotMapped	47961765
O75131	O75131	NotMapped	44686449
Q14696	Q14696	NotMapped	33478033
Q92945	Q92945	K13210	41828621
P56378	P56378	NotMapped	47910678
Q14764	Q14764	NotMapped	1.0259596e+08
P00167-1	P00167-1	NotMapped	24754694
O95036	O95036	NotMapped	3639906.6
P42166	P42166	NotMapped	21921636
C9JRZ6	C9JRZ6	NotMapped	21097355
P57723	P57723	K13162	17431222
Q13148	Q13148	NotMapped	36940388
P31942	P31942	K12898	36816324
Q09666	Q09666	NotMapped	1.0109274e+08
Q9ULC4-1	Q9ULC4-1	NotMapped	98673219
Q9UHD1-1	Q9UHD1-1	NotMapped	29308321
Q8N4H5	Q8N4H5	NotMapped	15306982
O00567	O00567	NotMapped	25967295
P58546	P58546	NotMapped	1.0540951e+08
O75340	O75340	NotMapped	84557328
Q07666	Q07666	K13198	64490557
Q9Y2X3	Q9Y2X3	NotMapped	29244917
Q9P003-1	Q9P003-1	NotMapped	52812560
B3KPG9	B3KPG9	NotMapped	1.364981e+08
Q6UW68	Q6UW68	NotMapped	16951025
P54920	P54920	NotMapped	77208170
Q9Y3I0	Q9Y3I0	NotMapped	52639533
Q9UJZ1	Q9UJZ1	NotMapped	49128589
Q14444-1	Q14444-1	NotMapped	30816377
Q58FF8	Q58FF8	NotMapped	47514017
Q9UBQ5	Q9UBQ5	NotMapped	31960311
A8K878	A8K878	NotMapped	1.054584e+08
Q9H3K6-1	Q9H3K6-1	NotMapped	49236741
Q9BSR8	Q9BSR8	NotMapped	3715616.1
Q96HS1-1	Q96HS1-1	NotMapped	20626701
Q9Y224	Q9Y224	NotMapped	45553398
A7MAP0	A7MAP0	NotMapped	68954275
Q86VP6-1	Q86VP6-1	NotMapped	56102278
Q9UKM9	Q9UKM9	K12895	67703611
O95197-3	O95197-3	NotMapped	33878016
B4DLH4	B4DLH4	NotMapped	13062857
Q9Y6H1	Q9Y6H1	NotMapped	17718001
Q15717	Q15717	K13088	42648691
Q9Y5J7	Q9Y5J7	NotMapped	14289794
O60361	O60361	NotMapped	21825705
Q9Y5B9	Q9Y5B9	NotMapped	18848706
Q9Y221-1	Q9Y221-1	NotMapped	23975890
B0QY89	B0QY89	NotMapped	38520359
B4DUT8	B4DUT8	NotMapped	45192335
Q8IW48	Q8IW48	NotMapped	44256646
O43765	O43765	NotMapped	45606336
