4155	4155	NotMapped	17100000
121506	121506	NotMapped	337610
Abpa	Abpa	NotMapped	776630
1415	1415	NotMapped	43400000
10815	10815	NotMapped	2807100
4151	4151	NotMapped	86200000
5354	5354	NotMapped	1312300
1417	1417	NotMapped	4306800
Bpifa2	Bpifa2	NotMapped	1313200
845	845	NotMapped	12600000
10409	10409	NotMapped	41900000
Amy2;Amy2a2	Amy2;Amy2a2	NotMapped	27800000
342898	342898	NotMapped	901190
5948	5948	NotMapped	19200000
374897	374897	NotMapped	579220
5816	5816	NotMapped	8580400
5334	5334	NotMapped	83800000
793	793	NotMapped	6031700
794	794	NotMapped	10900000
1427	1427	NotMapped	2764100
51778	51778	NotMapped	800590
8857	8857	NotMapped	3864000
7447	7447	NotMapped	15900000
4975	4975	NotMapped	350500
1264	1264	NotMapped	3873100
1411	1411	NotMapped	26100000
7356	7356	NotMapped	2593000
Try4	Try4	NotMapped	1380100
1113	1113	NotMapped	11900000
Adh6a	Adh6a	NotMapped	1722500
6876	6876	NotMapped	1.64e+08
10551	10551	NotMapped	1860800
29114	29114	NotMapped	2.64e+08
200504	200504	NotMapped	426650
6345	6345	NotMapped	29000000
27295	27295	NotMapped	6339800
6295	6295	NotMapped	240290
6623	6623	NotMapped	58400000
AI747448	AI747448	NotMapped	517140
Lgals4;Lgals6	Lgals4;Lgals6	NotMapped	1091600
5276	5276	NotMapped	2682300
56287	56287	NotMapped	1452400
6276	6276	NotMapped	440850
Car1;Ca1	Car1;Ca1	NotMapped	23100000
266629	266629	NotMapped	1612900
Ren1;Ren2	Ren1;Ren2	NotMapped	632190
58529	58529	NotMapped	2155800
284119	284119	NotMapped	18300000
4133	4133	NotMapped	8.13e+08
6277	6277	NotMapped	4367200
2210010C04Rik	2210010C04Rik	NotMapped	4656700
91860	91860	NotMapped	173910
63908	63908	NotMapped	9685800
11155	11155	NotMapped	11700000
392465	392465	NotMapped	470160
1412	1412	NotMapped	831180
283463	283463	NotMapped	3821200
6853	6853	NotMapped	16900000
4925	4925	NotMapped	3930200
6620	6620	NotMapped	16100000
765	765	NotMapped	179320
1396	1396	NotMapped	9720900
6285	6285	NotMapped	4293300
23136	23136	NotMapped	95000000
Gyg;Gyg1	Gyg;Gyg1	NotMapped	12000000
6812	6812	NotMapped	1.11e+08
10158	10158	NotMapped	230260
2273	2273	NotMapped	76800000
112464	112464	NotMapped	1544500
7103	7103	NotMapped	1074400
4604	4604	NotMapped	17000000
6993	6993	NotMapped	61700000
10083	10083	NotMapped	484520
9260	9260	NotMapped	17900000
844	844	NotMapped	14500000
6275	6275	NotMapped	1027700
Chi3l4	Chi3l4	NotMapped	6765200
388533	388533	NotMapped	21118
312	312	NotMapped	424950
Gm766	Gm766	NotMapped	370040
1428	1428	NotMapped	37000000
8736	8736	NotMapped	9365900
AA467197;Nmes1	AA467197;Nmes1	NotMapped	1214000
56925	56925	NotMapped	33900000
S100a11;Gm5068;Gm7665	S100a11;Gm5068;Gm7665	NotMapped	1.54e+08
5239	5239	NotMapped	26200000
1700037H04Rik	1700037H04Rik	NotMapped	20900000
Reg3b	Reg3b	NotMapped	486940
171024	171024	NotMapped	3319000
760	760	NotMapped	2.54e+08
4239	4239	NotMapped	12100000
51673	51673	NotMapped	1.89e+08
Vat1l	Vat1l	NotMapped	37500000
Aldoa;Aldoart1	Aldoa;Aldoart1	NotMapped	1.12e+09
64780	64780	NotMapped	6648400
9454	9454	NotMapped	3308500
1809	1809	NotMapped	8.8e+08
Ovos	Ovos	NotMapped	4222800
9172	9172	NotMapped	3716000
5064	5064	NotMapped	16700000
29993	29993	NotMapped	56000000
93974	93974	NotMapped	1.42e+08
2631	2631	NotMapped	1.45e+08
11076	11076	NotMapped	1872200
7163	7163	NotMapped	41800000
1400	1400	NotMapped	7.15e+08
6854	6854	NotMapped	5259700
6281	6281	NotMapped	65400000
26136	26136	NotMapped	99600000
29957	29957	NotMapped	1.07e+08
10397	10397	NotMapped	37100000
83442	83442	NotMapped	77200000
Dcpp1;Dcpp3;Dcpp2	Dcpp1;Dcpp3;Dcpp2	NotMapped	323610
4046	4046	NotMapped	3892100
7464	7464	NotMapped	3788300
Pea15;Pea15a	Pea15;Pea15a	NotMapped	2375700
301	301	NotMapped	27000000
302	302	NotMapped	9.13e+08
79026	79026	NotMapped	2.3e+09
51228	51228	NotMapped	5121300
337	337	NotMapped	6.87e+08
Epb4.1l1;Epb41l1	Epb4.1l1;Epb41l1	NotMapped	26300000
4135	4135	NotMapped	17400000
29	29	NotMapped	37300000
9590	9590	NotMapped	2.1e+08
146691	146691	NotMapped	2165600
84687	84687	NotMapped	21300000
6001	6001	NotMapped	11900000
8436	8436	NotMapped	2221100
50810	50810	NotMapped	1.08e+08
84033	84033	NotMapped	1870700
8906	8906	NotMapped	2156400
9456	9456	NotMapped	15700000
8029	8029	NotMapped	912080
8407	8407	NotMapped	96000000
6850	6850	NotMapped	1.01e+08
30851	30851	NotMapped	64700000
5357	5357	NotMapped	1.15e+08
84303	84303	NotMapped	3859700
Igh-6	Igh-6	NotMapped	639320
23647	23647	NotMapped	5743100
Gm6055;Map1lc3b	Gm6055;Map1lc3b	NotMapped	64500000
274	274	NotMapped	1.38e+08
57016	57016	NotMapped	12600000
2029	2029	NotMapped	13200000
1114	1114	NotMapped	8402100
1265	1265	NotMapped	1.94e+08
4131	4131	NotMapped	1.61e+09
23157	23157	NotMapped	16400000
2823	2823	NotMapped	8047000
10631	10631	NotMapped	58900000
Ighg2c	Ighg2c	NotMapped	4172200
Gm6736;Akr1b1;Akr1b3	Gm6736;Akr1b1;Akr1b3	NotMapped	7.81e+08
55204	55204	NotMapped	443130
3281	3281	NotMapped	45488
2596	2596	NotMapped	1.88e+08
81611	81611	NotMapped	3.06e+08
10529	10529	NotMapped	8993000
23406	23406	NotMapped	4.86e+08
259217	259217	NotMapped	32800000
Arpp19	Arpp19	NotMapped	15900000
5504	5504	NotMapped	13000000
Gm20459;Akap2	Gm20459;Akap2	NotMapped	1.03e+08
Myl6;Gm8894	Myl6;Gm8894	NotMapped	4.82e+08
64855	64855	NotMapped	20900000
6678	6678	NotMapped	22500000
1690	1690	NotMapped	3034900
306	306	NotMapped	71100000
6624	6624	NotMapped	49400000
7905	7905	NotMapped	49100000
115024	115024	NotMapped	22700000
Haus4	Haus4	NotMapped	1.3e+08
2059	2059	NotMapped	11500000
118	118	NotMapped	1.64e+08
5757	5757	NotMapped	1.15e+09
Serpinb6a;Serpinb6	Serpinb6a;Serpinb6	NotMapped	89300000
139818	139818	NotMapped	11600000
Rbfox2	Rbfox2	NotMapped	19600000
Hba-a1;Hba-a2;Hba	Hba-a1;Hba-a2;Hba	NotMapped	1.35e+10
5955	5955	NotMapped	39200000
23597	23597	NotMapped	53000000
23176	23176	NotMapped	39700000
Txlng	Txlng	NotMapped	1546700
58155	58155	NotMapped	1.25e+08
6252	6252	NotMapped	77600000
51571	51571	NotMapped	65000000
Fam115c	Fam115c	NotMapped	1174500
3208	3208	NotMapped	6114600
55690	55690	NotMapped	58000000
8815	8815	NotMapped	1.75e+08
Sdr39u1	Sdr39u1	NotMapped	963520
3110082I17Rik	3110082I17Rik	NotMapped	3383000
23216	23216	NotMapped	901390
2009	2009	NotMapped	37000000
4354	4354	NotMapped	18400000
5954	5954	NotMapped	27800000
80774	80774	NotMapped	20200000
6760	6760	NotMapped	11600000
3110003A17Rik;Abracl	3110003A17Rik;Abracl	NotMapped	8821100
57708	57708	NotMapped	3153800
83988	83988	NotMapped	3713800
Brk1	Brk1	NotMapped	34800000
1810020D17Rik	1810020D17Rik	NotMapped	1216800
23048	23048	NotMapped	31400000
5108	5108	NotMapped	73500000
51466	51466	NotMapped	7720800
8458	8458	NotMapped	232510
1191	1191	NotMapped	51000000
130872	130872	NotMapped	6189700
392	392	NotMapped	84000000
25927	25927	NotMapped	523840
92259	92259	NotMapped	27300000
Igh-3	Igh-3	NotMapped	1.02e+08
7164	7164	NotMapped	3744200
5910	5910	NotMapped	76200000
84661	84661	NotMapped	1559400
55269	55269	NotMapped	1.07e+08
6280	6280	NotMapped	2954200
115207	115207	NotMapped	25300000
6717	6717	NotMapped	7138200
202	202	NotMapped	20800000
55920	55920	NotMapped	5.97e+08
Mrps36;Mrps36-ps1	Mrps36;Mrps36-ps1	NotMapped	24500000
253827	253827	NotMapped	5902800
120	120	NotMapped	1.15e+08
23259	23259	NotMapped	1711400
10550	10550	NotMapped	7740100
Hdgfrp2	Hdgfrp2	NotMapped	39400000
55752	55752	NotMapped	7.73e+08
57446	57446	NotMapped	72500000
4924	4924	NotMapped	4409000
25875	25875	NotMapped	1035300
6386	6386	NotMapped	53500000
79180	79180	NotMapped	17600000
6279	6279	NotMapped	24300000
11160	11160	NotMapped	80000000
9535	9535	NotMapped	3125200
113146	113146	NotMapped	7102500
55327	55327	NotMapped	91400000
Fam213b	Fam213b	NotMapped	4973100
9567	9567	NotMapped	14500000
Gsta1;Gm3776	Gsta1;Gm3776	NotMapped	43100000
124540	124540	NotMapped	2.61e+08
51411	51411	NotMapped	2501400
114757	114757	NotMapped	3849000
25801	25801	NotMapped	711870
54874	54874	NotMapped	64600000
253827	253827	NotMapped	1752300
6992	6992	NotMapped	37700000
81553	81553	NotMapped	7076500
2610029G23Rik	2610029G23Rik	NotMapped	22700000
116496	116496	NotMapped	4954500
6711	6711	NotMapped	1.23e+09
10923	10923	NotMapped	5.93e+08
9938	9938	NotMapped	5902400
Mettl10	Mettl10	NotMapped	9371700
3490	3490	NotMapped	1806900
6708	6708	NotMapped	43700000
11235	11235	NotMapped	39800000
5306	5306	NotMapped	1.31e+08
26519	26519	NotMapped	10100000
