MPN063	K01619		2664.269
MPN141	mpn_MPN141		9921.543
MPN004	K02469		1732.592
MPN003	K02470		1569.14
MPN665	K02358		37446.878
MPN172	K02878		392.285
MPN171	K02982		1879.699
MPN446	K02986		2304.675
MPN595	K01808		441.321
MPN309	NotMapped		1765.283
MPN197	K08602		3808.434
MPN153	NotMapped		3072.9
MPN079	NotMapped		65.381
MPN078	K02768		49.036
MPN077	NotMapped		1013.403
MPN076	NotMapped		4658.385
MPN073	K00948		621.118
MPN071	NotMapped		245.178
MPN070	NotMapped		163.452
MPN067	NotMapped		4952.599
MPN066	K01840		1307.617
MPN065	NotMapped		343.249
MPN064	K00758		2435.436
MPN062	K03784		6979.405
MPN061	K03106		2321.02
MPN059	K01409		196.143
MPN058	K11069		179.797
MPN055	K11072		539.392
MPN053	K11189		12275.253
MPN052	NotMapped		6407.323
MPN051	K00111		1013.403
MPN050	K00864		3661.327
MPN046	K01876		49.036
MPN045	K01892		179.797
MPN044	K00857		1209.546
MPN036	NotMapped		228.833
MPN034	K03763		1144.165
MPN033	K00761		212.488
MPN030	NotMapped		735.534
MPN029	K02356		2419.091
MPN025	K01624		19581.563
MPN024	K03048		719.189
MPN023	K01874		392.285
MPN022	K01259		588.428
MPN020	NotMapped		719.189
MPN019	K06147		539.392
MPN018	K06147		212.488
MPN017	K01491		212.488
MPN015	NotMapped		702.844
MPN007	K02341		49.036
MPN006	K00943		310.559
MPN005	K01875		1307.617
MPN684	NotMapped		1323.962
MPN683	NotMapped		441.321
MPN680	K03217		277.869
MPN679	K02528		1225.891
MPN678	K01885		3023.864
MPN677	NotMapped		1634.521
MPN673	NotMapped		1013.403
MPN671	K03798		2942.138
MPN670	NotMapped		882.641
MPN669	K01866		147.107
MPN668	NotMapped		1945.08
MPN667	K00963		65.381
MPN664	NotMapped		1013.403
MPN663	NotMapped		245.178
MPN662	K07305		3269.042
MPN661	NotMapped		196.143
MPN660	K02959		817.261
MPN658	K02884		424.975
MPN140	NotMapped		3530.566
MPN653	K02798		196.143
MPN641	NotMapped		65.381
MPN638	NotMapped		6292.906
MPN636	K02838		5737.169
MPN632	K09903		114.416
MPN630	NotMapped		277.869
MPN628	K01834		1274.926
MPN627	K08483		1389.343
MPN625	NotMapped		4560.314
MPN624	K02902		277.869
MPN623	NotMapped		98.071
MPN622	K02956		2321.02
MPN621	K12574		2795.031
MPN620	NotMapped		196.143
MPN619	K03701		702.844
MPN618	K02343		1160.51
MPN617	K02871		130.762
MPN616	K02996		3170.971
MPN611	K02040		506.702
MPN609	K02036		343.249
MPN608	NotMapped		179.797
MPN607	K07304		277.869
MPN606	K01689		21739.13
MPN574	K04078		21052.632
MPN572	K01255		21101.667
MPN568	NotMapped		948.022
MPN567	NotMapped		2549.853
MPN566	K01126		81.726
MPN563	NotMapped		163.452
MPN562	K01916		277.869
MPN561	K00876		670.154
MPN560	K01478		2419.091
MPN558	K03501		261.523
MPN557	K03495		375.94
MPN556	K01887		3612.292
MPN555	NotMapped		3269.042
MPN554	NotMapped		32.69
MPN553	K01868		474.011
MPN552	NotMapped		147.107
MPN551	NotMapped		114.416
MPN549	NotMapped		506.702
MPN548	NotMapped		261.523
MPN547	NotMapped		1242.236
MPN546	K03621		1144.165
MPN545	K03685		653.808
MPN544	NotMapped		65.381
MPN541	K02968		343.249
MPN540	K02911		604.773
MPN539	K02935		4037.267
MPN538	K02864		326.904
MPN533	K00925		11686.826
MPN532	NotMapped		1078.784
MPN531	NotMapped		1520.105
MPN530	NotMapped		5034.325
MPN529	NotMapped		555.737
MPN528	K01507		1961.425
MPN526	NotMapped		310.559
MPN523	NotMapped		228.833
MPN522	NotMapped		130.762
MPN521	K03216		588.428
MPN520	K01870		1863.354
MPN134	K02023		1699.902
MPN519	NotMapped		98.071
MPN518	NotMapped		1569.14
MPN517	NotMapped		3906.505
MPN515	K03046		5982.347
MPN509	NotMapped		147.107
MPN506	NotMapped		147.107
MPN499	NotMapped		261.523
MPN493	K03078		114.416
MPN492	K03079		245.178
MPN491	NotMapped		1618.176
MPN489	NotMapped		784.57
MPN488	NotMapped		147.107
MPN487	K11717		261.523
MPN483	NotMapped		212.488
MPN481	NotMapped		424.975
MPN480	K01873		572.082
MPN479	K01118		9709.055
MPN478	NotMapped		686.499
MPN476	NotMapped		506.702
MPN475	NotMapped		261.523
MPN474	NotMapped		2778.686
MPN473	NotMapped		179.797
MPN472	NotMapped		604.773
MPN470	NotMapped		7077.476
MPN469	NotMapped		130.762
MPN461	NotMapped		686.499
MPN460	NotMapped		130.762
MPN459	NotMapped		65.381
MPN456	NotMapped		3661.327
MPN454	NotMapped		1454.724
MPN453	mpn_MPN453		6341.942
MPN445	NotMapped		147.107
MPN444	NotMapped		784.57
MPN436	NotMapped		931.677
MPN434	K04043		25155.28
MPN126	NotMapped		81.726
MPN125	K03703		98.071
MPN124	K03705		1176.855
MPN123	K02621		228.833
MPN121	NotMapped		4462.243
MPN119	NotMapped		474.011
MPN432	K02006		245.178
MPN430	K00134		36433.475
MPN428	mpn_MPN428		7829.356
MPN427	NotMapped		2124.877
MPN426	NotMapped		866.296
MPN425	K03110		474.011
MPN423	NotMapped		147.107
MPN422	K00566		375.94
MPN421	NotMapped		915.332
MPN420	K01126		800.915
MPN419	NotMapped		1127.82
MPN416	K02041		114.416
MPN415	K02044		653.808
MPN408	NotMapped		1144.165
MPN407	NotMapped		147.107
MPN406	NotMapped		343.249
MPN402	K01881		228.833
MPN400	NotMapped		277.869
MPN399	NotMapped		114.416
MPN398	NotMapped		98.071
MPN397	NotMapped		441.321
